gene_id	FLT_cluster_14_liver_secreted	FLT_cluster_3_mixed_stress	GC_cluster_1_DE_enriched	FLT3_GC1_overlap	gene_symbol	studies_tested	meta_log2_fold_change	meta_se	meta_z	meta_p_value	direction_up_studies	direction_down_studies	q_heterogeneity	i2_percent	heterogeneity_p_value	meta_fdr_bh	eligible_meta	significant_fdr05_abs_log2fc1	consistent_direction
ENSMUSG00000043859	False	True	True	True	1700049L16Rik	1.0	0.202693552432802	0.307118215012713	0.659985447051429	0.509263168416392	1.0	0.0	0.0			0.749755153334226	False	False	all_up
ENSMUSG00000085568	False	True	True	True	Gm14858	4.0	0.126276748341521	0.191372828164605	0.659846800366597	0.509352146746947	3.0	1.0	1.67068795684672	0.0	0.643470074097625	0.749755153334226	True	False	mixed
ENSMUSG00000076433	False	True	True	True	Cep295nl	3.0	-0.123380650495787	0.186899550220688	-0.660144180925535	0.509161308864763	1.0	2.0	1.02790860428472	0.0	0.59812572650254	0.749755153334226	True	False	mixed
ENSMUSG00000008590	False	True	True	True	Htr3b	3.0	-0.136499734890961	0.207406469078565	-0.658126699217153	0.510456720930358	1.0	2.0	1.58830894983699	0.0	0.451963219649134	0.750429449564269	True	False	mixed
ENSMUSG00000107874	False	True	True	True	Prpmp5	1.0	-0.530828775045036	0.807076834210304	-0.657717769293221	0.510719502096121	0.0	1.0	0.0			0.750429449564269	False	False	all_down
ENSMUSG00000052221	False	True	True	True	Ppp1r36	3.0	0.0975879208855463	0.148902948625689	0.655379371505008	0.512223529572217	2.0	1.0	1.94025485015196	0.0	0.379034736495949	0.751477973015966	True	False	mixed
ENSMUSG00000029189	True	False	False	False	Sel1l3	6.0	-0.0418108431732273	0.063815106328521	-0.655187236670648	0.512347210851715	4.0	2.0	26.0009913721353	80.7699640046864	8.91964865311854e-05	0.751507301244777	True	False	mixed
ENSMUSG00000042385	False	True	True	True	Gzmk	1.0	-0.25766592672542	0.393586066441849	-0.654662216716175	0.51268525676094	0.0	1.0	0.0			0.751596216508755	False	False	all_down
ENSMUSG00000047443	False	True	True	True	Erfe	6.0	-0.0947588777465832	0.144786513943735	-0.654473093974809	0.512807056165705	3.0	3.0	1.7505513453769	0.0	0.882470611349841	0.751639197292475	True	False	mixed
ENSMUSG00000092622	False	True	True	True	Khdc3	3.0	0.135896270103589	0.208012125966305	0.653309365847269	0.513556855621411	3.0	0.0	0.19228309242216	0.0	0.908335435529588	0.752398980453001	True	False	all_up
ENSMUSG00000113640	False	True	True	True	Adat3	3.0	0.169804541524571	0.261200643019771	0.650092356440784	0.515632566247217	3.0	0.0	0.334296306441971	0.0	0.84607425342549	0.753835810509572	True	False	all_up
ENSMUSG00000117896	False	True	True	True	AA387883	1.0	-0.261684297841704	0.405153475024681	-0.645889308553414	0.518351044099219	0.0	1.0	0.0			0.756151505145186	False	False	all_down
ENSMUSG00000060981	True	False	False	False	H4c8	6.0	0.0628201084061105	0.0973682626138328	0.6451805415822	0.518810194471763	4.0	2.0	9.68920384010876	48.3961728692058	0.0845359901044352	0.756414002254776	True	False	mixed
ENSMUSG00000078496	True	False	False	False	Zfp982	6.0	-0.0582283740070545	0.0902902638990033	-0.644902024787384	0.518990679509165	3.0	3.0	14.9295449218265	66.5093609605598	0.0106676619491776	0.756473591770218	True	False	mixed
ENSMUSG00000067001	False	True	True	True	Serpinb7	1.0	0.464310557260948	0.721449129429134	0.643580452620889	0.519847529240063	1.0	0.0	0.0			0.757247207437693	False	False	all_up
ENSMUSG00000055003	False	True	True	True	Lrtm2	2.0	0.182855962011333	0.284672569421602	0.642337835299199	0.520653853167315	1.0	1.0	10.3989729280956	90.3836657051176	0.0012608542460272	0.757810564401388	True	False	mixed
ENSMUSG00000055159	False	True	True	True	4930583K01Rik	2.0	0.161777924069012	0.251827773443472	0.642414940405	0.520603801569138	1.0	1.0	4.6990795954392	78.7192368273444	0.0301787747088642	0.757810564401388	True	False	mixed
ENSMUSG00000066262	False	True	True	True	Olfr640	2.0	0.221580883509023	0.345370197810091	0.641574996667384	0.521149171736801	2.0	0.0	0.143759251983285	0.0	0.704572043232712	0.758218950921616	True	False	all_up
ENSMUSG00000092572	False	True	True	True	Serpinb10	3.0	-0.132631644205554	0.206713981022824	-0.641619127788505	0.521120510359434	2.0	1.0	1.12727869942521	0.0	0.56913401251551	0.758218950921616	True	False	mixed
ENSMUSG00000073894	False	True	True	True	Rbmxl2	3.0	0.159234699795557	0.248419498673479	0.640991148624989	0.521528433789074	2.0	1.0	0.180644075202366	0.0	0.913636912450677	0.758404427557828	True	False	mixed
ENSMUSG00000051678	False	True	True	True	Pcdhb6	2.0	-0.166324186381052	0.259573201164554	-0.640760238864615	0.521678469720027	0.0	2.0	0.400021165480251	0.0	0.527078326334594	0.758486898506175	True	False	all_down
ENSMUSG00000032243	False	False	True	False	Itga11	5.0	-0.087898509477407	0.137827300039504	-0.637743824715522	0.523640452532988	1.0	4.0	3.72842205738347	0.0	0.444005602180711	0.760115695295921	True	False	mixed
ENSMUSG00000007480	False	True	True	True	Mc5r	4.0	-0.10640035644073	0.167772931816817	-0.634192627431124	0.525955118420264	2.0	2.0	2.72196838258223	0.0	0.436506898266453	0.761435736544477	True	False	mixed
ENSMUSG00000032783	False	True	True	True	Troap	2.0	-0.205339623741342	0.32389159172851	-0.633976395143535	0.526096227089567	1.0	1.0	0.56114021026575	0.0	0.453801199029774	0.761531117613524	True	False	mixed
ENSMUSG00000087621	False	True	True	True	1700003G18Rik	2.0	-0.153014048536305	0.241441828780904	-0.633751199238793	0.52624320579283	0.0	2.0	0.109328037962767	0.0	0.740910455582986	0.761581491289392	True	False	all_down
ENSMUSG00000085631	False	True	True	True	9630028H03Rik	1.0	0.241718971330274	0.382109626801454	0.632590634665879	0.527001004486838	1.0	0.0	0.0			0.76217046836792	False	False	all_up
ENSMUSG00000062997	True	False	False	False	Rpl35	6.0	-0.065361556539964	0.103291471349134	-0.632787544666066	0.526872391514945	1.0	5.0	7.94763917984256	37.088236055288	0.159145042026529	0.76217046836792	True	False	mixed
ENSMUSG00000068086	True	False	False	False	Cyp2d9	6.0	0.0546919059463562	0.0866326042977861	0.631308574752772	0.527838781377903	4.0	2.0	10.4902103371948	52.3365133845631	0.0624787660604172	0.763143235017149	True	False	mixed
ENSMUSG00000048502	False	True	True	True	Duxbl1	2.0	-0.168931709359185	0.267699435360481	-0.631049927810657	0.528007879473856	0.0	2.0	0.114414218869074	0.0	0.735173511447243	0.763319822202732	True	False	all_down
ENSMUSG00000077221	False	True	True	True	Snord67	1.0	0.324080456071293	0.513795140032929	0.630758118985951	0.528198691269625	1.0	0.0	0.0			0.763453006484971	False	False	all_up
ENSMUSG00000042097	False	True	True	True	Zfp239	4.0	-0.081377866058601	0.129029168429009	-0.630693563706678	0.528240908270469	1.0	3.0	1.40376331783552	0.0	0.704652826118216	0.763453006484971	True	False	mixed
ENSMUSG00000031562	False	True	True	True	Dctd	4.0	0.0868743910600833	0.137763878374599	0.63060355214347	0.528299775701701	2.0	2.0	1.70421735271391	0.0	0.635996588945227	0.763470203950138	True	False	mixed
ENSMUSG00000051951	False	True	True	True	Xkr4	3.0	0.11184499132689	0.177600542237518	0.62975591131536	0.528854295425443	2.0	1.0	2.16187705355253	7.48780108871225	0.339276955667633	0.763999873101722	True	False	mixed
ENSMUSG00000036587	False	True	True	True	Fut7	2.0	0.181059574562991	0.287839077561019	0.629030554493103	0.529329053052848	1.0	1.0	1.14060567749076	12.327281922713	0.285524381200491	0.764346074209296	True	False	mixed
ENSMUSG00000042265	False	True	True	True	Trem1	4.0	-0.104403114744143	0.166188421149789	-0.628221352738183	0.529858944203897	3.0	1.0	17.9644808710917	83.3003802251387	0.0004473314413972	0.764703643614876	True	False	mixed
ENSMUSG00000033307	True	False	False	False	Mif	6.0	0.0413377333980978	0.0658764646762936	0.627503822514228	0.530329031301045	4.0	2.0	13.7002239357854	63.5042461828683	0.0176300555857594	0.764906690665349	True	False	mixed
ENSMUSG00000087221	False	True	True	True	BC037032	4.0	-0.0846554635927347	0.135796184468854	-0.623400899840091	0.53302110680624	2.0	2.0	2.7793273879123	0.0	0.426914312913175	0.766952119247184	True	False	mixed
ENSMUSG00000032850	False	True	True	True	Rnft2	4.0	0.0872178197376313	0.140181707737404	0.622176895583358	0.533825556589264	2.0	2.0	3.04300407490376	1.41321121645622	0.385042201325774	0.767430301791676	True	False	mixed
ENSMUSG00000031772	False	True	True	True	Cntnap4	3.0	-0.119381896445067	0.192396789021738	-0.62049838280606	0.534929718388156	1.0	2.0	2.22809472096624	10.2372093439243	0.328227812794891	0.768270239653602	True	False	mixed
ENSMUSG00000020598	False	True	True	True	Nrcam	2.0	-0.142140651256894	0.229011722670484	-0.620669761352849	0.534816929121014	1.0	1.0	2.33211902357514	57.1205418809629	0.126729259241437	0.768270239653602	True	False	mixed
ENSMUSG00000040896	False	True	True	True	Kcnd3	4.0	0.106431830045537	0.171722811841711	0.619788535396468	0.535397017575365	3.0	1.0	1.34725549921938	0.0	0.717943534300955	0.768533956259939	True	False	mixed
ENSMUSG00000021464	False	True	True	True	Ror2	1.0	-0.46597451364761	0.753048230490734	-0.618784421475834	0.5360583862987	0.0	1.0	0.0			0.768860043390698	False	False	all_down
ENSMUSG00000020125	False	True	True	True	Elane	1.0	0.295033638243891	0.477221140571948	0.618232540767774	0.536422062597598	1.0	0.0	0.0			0.768986738471113	False	False	all_up
ENSMUSG00000070880	False	True	True	True	Gad1	3.0	-0.153543403536809	0.24845919196658	-0.617982383028362	0.53658695149616	1.0	2.0	2.85200981186253	29.8740140485744	0.240266896223521	0.76908746112072	True	False	mixed
ENSMUSG00000069998	False	True	True	True	Olfr372	1.0	0.257124613131072	0.417321564323314	0.616130665445001	0.537808284408744	1.0	0.0	0.0			0.76979313243459	False	False	all_up
ENSMUSG00000007021	False	True	True	True	Syngr3	1.0	0.206252683454357	0.334580529936303	0.616451541557493	0.537596544984275	1.0	0.0	0.0			0.76979313243459	False	False	all_up
ENSMUSG00000104763	False	True	True	True	9830132P13Rik	2.0	0.18527045669709	0.300740360001657	0.616047864995803	0.537862929486513	1.0	1.0	2.91089076622389	65.6462546927779	0.0879832677073294	0.76979313243459	True	False	mixed
ENSMUSG00000037010	False	True	True	True	Apln	1.0	0.276731486392016	0.449787317601841	0.615249642581037	0.538389868180042	1.0	0.0	0.0			0.770041997999699	False	False	all_up
ENSMUSG00000056144	True	False	False	False	Trim34a	6.0	-0.0387028209772931	0.0629199998649481	-0.615111587100526	0.538481030412131	3.0	3.0	20.8337174927511	76.000442543489	0.000870793629026	0.770104623381065	True	False	mixed
ENSMUSG00000068809	False	True	True	True	Olfr1188	1.0	-0.370821042887412	0.604316515091286	-0.613620567413083	0.539466089148386	0.0	1.0	0.0			0.77076745004017	False	False	all_down
ENSMUSG00000049985	True	False	False	False	Ankrd55	6.0	0.069525822162943	0.113443072226776	0.612869704585919	0.539962496476525	3.0	3.0	19.1847229525186	73.9375960112909	0.001775631753454	0.771273319879254	True	False	mixed
ENSMUSG00000060445	False	True	True	True	Sycp2	1.0	0.276791910170814	0.452496210341415	0.611699952054781	0.540736293619293	1.0	0.0	0.0			0.771851523864891	False	False	all_up
ENSMUSG00000046204	False	True	True	True	Pnma2	3.0	-0.0917132189968461	0.149964807378766	-0.611564943801822	0.54082563791798	2.0	1.0	1.36090446809688	0.0	0.506387934709862	0.771851523864891	True	False	mixed
ENSMUSG00000074832	False	True	True	True	Zfp998	2.0	-0.147696587225096	0.241502379571257	-0.611574045304666	0.540819614592142	0.0	2.0	0.0652643613913338	0.0	0.798360957235748	0.771851523864891	True	False	all_down
ENSMUSG00000086823	False	True	True	True	1700028P15Rik	2.0	-0.202563925154614	0.33164165405814	-0.610791565763638	0.541337577791955	1.0	1.0	1.14201296753547	12.4353200508695	0.285227378858625	0.77219690356157	True	False	mixed
ENSMUSG00000111901	False	True	True	True	Gm6150	1.0	-0.477622474418609	0.78267754210412	-0.610241700732319	0.541701709708556	0.0	1.0	0.0			0.77219690356157	False	False	all_down
ENSMUSG00000005883	False	True	True	True	Spo11	1.0	0.19930161585475	0.32767416245393	0.608231098729889	0.543034211507332	1.0	0.0	0.0			0.77323901216473	False	False	all_up
ENSMUSG00000040125	False	True	True	True	Gpr26	3.0	0.128601511626659	0.211641476412721	0.607638511157772	0.543427252902575	1.0	2.0	1.28771112413413	0.0	0.525263329538161	0.7736389907104	True	False	mixed
ENSMUSG00000038264	False	True	True	True	Sema7a	2.0	-0.151006277978553	0.249624262504458	-0.604934297906465	0.54522265296426	1.0	1.0	1.23032386269854	18.720588105424	0.267344063736517	0.775008224120351	True	False	mixed
ENSMUSG00000021314	False	True	True	True	Amph	1.0	-0.217512951000686	0.360263480108048	-0.60376075569872	0.546002714357914	0.0	1.0	0.0			0.775471745031708	False	False	all_down
ENSMUSG00000053228	False	True	True	True	Ceacam3	2.0	0.115414901617006	0.191681504901192	0.602118089987346	0.547095533753283	2.0	0.0	0.0108759760221719	0.0	0.916940842151527	0.776643687364378	True	False	all_up
ENSMUSG00000078157	False	True	True	True	Fem1al	1.0	0.207145026831022	0.344746062052698	0.600862633782188	0.547931482725596	1.0	0.0	0.0			0.777048380562076	False	False	all_up
ENSMUSG00000062310	False	True	True	True	Glrp1	3.0	-0.102610735622302	0.170852746170704	-0.600579960943567	0.54811978825278	1.0	2.0	4.87096014569825	58.9403333187547	0.087555703840764	0.777188342467632	True	False	mixed
ENSMUSG00000034219	False	False	True	False	Septin14	4.0	0.0807837686557991	0.135093913879601	0.597982294952203	0.549851746803226	3.0	1.0	5.48146266812738	45.2700824281107	0.1397515686915	0.778557503857703	True	False	mixed
ENSMUSG00000070509	False	False	True	False	Rgma	4.0	0.0856495181453879	0.143475341221264	0.596963334718972	0.55053186033619	2.0	2.0	3.80290102510353	21.112856206445	0.283548873157363	0.779045476605273	True	False	mixed
ENSMUSG00000021263	False	True	True	True	Degs2	3.0	-0.102342763358294	0.17176131331074	-0.595842925194345	0.551280164709494	1.0	2.0	1.0284983398108	0.0	0.597949384507613	0.779764973664535	True	False	mixed
ENSMUSG00000093587	False	True	True	True	Gm20554	5.0	0.111548630268975	0.187892584552629	0.593682984001587	0.552724166140396	2.0	3.0	3.2329847479412	0.0	0.519619876352755	0.780991943724978	True	False	mixed
ENSMUSG00000118292	False	True	True	True	Gm10549	2.0	0.137524346633073	0.231680950112797	0.593593675121401	0.552783912385124	1.0	1.0	0.508019482512098	0.0	0.475997466063836	0.781008474212967	True	False	mixed
ENSMUSG00000024936	False	True	True	True	Kcnk7	1.0	0.228818493481081	0.386181296119559	0.592515732326509	0.5535052890055	1.0	0.0	5.1655670761768095e-33			0.781620056709617	False	False	all_up
ENSMUSG00000026205	False	True	True	True	Slc23a3	4.0	-0.105748132264305	0.179448984904181	-0.589293566195262	0.555664360052817	2.0	2.0	7.54996559248401	60.2647195771793	0.056288425704649	0.782845923045767	True	False	mixed
ENSMUSG00000033080	False	True	True	True	Vsx1	1.0	-0.313826546095288	0.532593882044795	-0.589241740611833	0.555699120298889	0.0	1.0	0.0			0.782845923045767	False	False	all_down
ENSMUSG00000071113	False	True	True	True	Mboat4	4.0	-0.0920227155304641	0.156352759982545	-0.588558305851059	0.556157610178583	2.0	2.0	3.31826382417271	9.5912754692451	0.345108739211362	0.783160525421688	True	False	mixed
ENSMUSG00000075119	False	True	True	True	Olfr1197	1.0	0.330171095805436	0.562797671886554	0.586660379561753	0.557431822298861	1.0	0.0	0.0			0.783867493681004	False	False	all_up
ENSMUSG00000022824	False	False	True	False	Muc13	3.0	0.121893799447882	0.207702123607159	0.586868334954669	0.557292137836269	2.0	1.0	5.23003113828312	61.7593098947295	0.0731666495451903	0.783867493681004	True	False	mixed
ENSMUSG00000101009	False	True	True	True	1700108F19Rik	3.0	-0.119466455570244	0.204588310734774	-0.583935881484052	0.559263451258343	2.0	1.0	1.3162071291254	0.0	0.517832439685532	0.785154816939159	True	False	mixed
ENSMUSG00000004988	False	True	True	True	Fxyd4	1.0	-0.158758634144982	0.271831406059648	-0.584033450903555	0.559197806764787	0.0	1.0	0.0			0.785154816939159	False	False	all_down
ENSMUSG00000030043	False	True	True	True	Tacr1	3.0	0.154010246720005	0.264612454256527	0.582021912584283	0.560551921162394	2.0	1.0	2.9179180189504	31.4579783595354	0.232478156367671	0.786147812575859	True	False	mixed
ENSMUSG00000025932	False	True	True	True	Eya1	3.0	0.126844242685044	0.218058189931469	0.581699053472418	0.560769409205658	1.0	2.0	2.86110092405697	30.0968384867722	0.239177228018642	0.786147812575859	True	False	mixed
ENSMUSG00000049217	False	True	True	True	Olfr788	3.0	-0.141412329438161	0.243208146193657	-0.581445694362391	0.560940108470331	1.0	2.0	0.451428482231428	0.0	0.797946089273572	0.786244844630958	True	False	mixed
ENSMUSG00000105402	False	True	True	True	Gm3716	4.0	0.0839440574678893	0.144627644745676	0.580415021039048	0.561634777945685	3.0	1.0	1.59992029962771	0.0	0.659407891372793	0.786970834768246	True	False	mixed
ENSMUSG00000029168	False	True	True	True	Dpysl5	2.0	0.116224936014934	0.200445047553049	0.579834410646508	0.562026289976949	1.0	1.0	3.06438435029507	67.3670177860127	0.0800254707890717	0.78700258601185	True	False	mixed
ENSMUSG00000026249	True	False	False	False	Serpine2	6.0	0.0405182519010018	0.0699766811840548	0.579025058282336	0.562572265201308	1.0	5.0	12.6351517020687	60.4278593728213	0.0270485475727576	0.787375627718139	True	False	mixed
ENSMUSG00000031390	False	True	True	True	Avpr2	4.0	-0.113095830075578	0.19559917208852	-0.57820198760553	0.563127757029444	2.0	2.0	4.92074397503565	39.0336092424263	0.177693506975144	0.787613292936983	True	False	mixed
ENSMUSG00000094112	False	True	True	True	9330182O14Rik	4.0	-0.0873589432904939	0.15129638659322	-0.577402707741922	0.563667445466653	2.0	2.0	6.08132192063416	50.668620422463	0.107720075929053	0.788029098310866	True	False	mixed
ENSMUSG00000023800	True	False	False	False	Tiam2	6.0	0.0378258798912694	0.0655294239571841	0.577235043542948	0.56378068703025	3.0	3.0	20.749684661364	75.9032482584662	0.0009031705292298	0.78811963086315	True	False	mixed
ENSMUSG00000016327	False	True	True	True	Atp1b4	2.0	0.192765908277018	0.335250747534147	0.574990241468094	0.56529789680481	1.0	1.0	1.6029658121124	37.6156376858598	0.20548341783292	0.78915469877724	True	False	mixed
ENSMUSG00000093314	False	True	True	True	Mir5136	1.0	-0.224769887776118	0.391492033321806	-0.574136556161686	0.565875397536617	0.0	1.0	0.0			0.789635480439136	False	False	all_down
ENSMUSG00000023236	False	True	True	True	Scg5	2.0	0.174967523721576	0.306179742313033	0.571453625245695	0.567692187450462	1.0	1.0	2.43021233512155	58.8513322252566	0.119016776103924	0.791070424947043	True	False	mixed
ENSMUSG00000026141	False	True	True	True	Col19a1	1.0	0.175225232192006	0.307134941873576	0.570515458524848	0.568328140426202	1.0	0.0	0.0			0.791192050238872	False	False	all_up
ENSMUSG00000065939	False	False	True	False	Snora2b	4.0	-0.0818409609272375	0.143500154587561	-0.570319670821679	0.56846090155274	2.0	2.0	7.08303561259015	57.6452786052992	0.0692977138735264	0.791192050238872	True	False	mixed
ENSMUSG00000075160	False	True	True	True	Olfr259	3.0	-0.131683281490858	0.23084355375383	-0.570443832411645	0.568376707453562	2.0	1.0	0.366508368411769	0.0	0.832556506124873	0.791192050238872	True	False	mixed
ENSMUSG00000017897	False	True	True	True	Eya2	2.0	-0.132819103720452	0.232872524788381	-0.57035111308708	0.568439579957132	1.0	1.0	3.90552924954418	74.395275618107	0.0481274665656387	0.791192050238872	True	False	mixed
ENSMUSG00000036602	False	True	True	True	Alx1	2.0	0.204717102149063	0.359940356811342	0.568752845506466	0.569523879425726	1.0	1.0	3.02761287425712	66.9706781701617	0.081858368357415	0.79185789582287	True	False	mixed
ENSMUSG00000002791	False	True	True	True	Pdxk-ps	1.0	-0.219751831404504	0.386627514956897	-0.568381253023348	0.569776117196384	0.0	1.0	0.0			0.792075241849283	False	False	all_down
ENSMUSG00000098132	False	True	True	True	Rassf10	4.0	0.0931307664791193	0.163999167213284	0.567873410954588	0.570120927636944	3.0	1.0	6.59457987263407	54.5080951638893	0.0860062126510626	0.79210123730549	True	False	mixed
ENSMUSG00000059488	False	True	True	True	Olfr727	1.0	-0.22003584249309	0.387349219053136	-0.568055469508785	0.569997303574576	0.0	1.0	5.13446393344855e-33			0.79210123730549	False	False	all_down
ENSMUSG00000024027	False	True	True	True	Glp1r	4.0	-0.0654540184622716	0.115361714316144	-0.567380771430782	0.570455511011812	1.0	3.0	5.03540047016396	40.4218191229125	0.1692232253042	0.792324980227772	True	False	mixed
ENSMUSG00000028785	False	True	True	True	Hpca	2.0	-0.136610599879277	0.241057408348233	-0.56671396583642	0.570908530804209	1.0	1.0	0.0990766660074467	0.0	0.752940496998883	0.792630523421799	True	False	mixed
ENSMUSG00000029074	False	True	True	True	Ttll10	3.0	-0.112673358997441	0.199822561419855	-0.563867053834318	0.57284461337111	1.0	2.0	0.301162595453803	0.0	0.860207794226308	0.794300877791298	True	False	mixed
ENSMUSG00000101801	False	True	True	True	1700020G17Rik	1.0	0.214657952878063	0.381511075235293	0.562651956422695	0.573671905189845	1.0	0.0	0.0			0.794973300840659	False	False	all_up
ENSMUSG00000090129	False	False	True	False	Olfr287	3.0	0.108350471725729	0.192820676877564	0.561923510902977	0.574168134293777	2.0	1.0	1.10128839320603	0.0	0.576578260960814	0.795104291326812	True	False	mixed
ENSMUSG00000117994	False	True	True	True	Gm5820	4.0	-0.0848469342370732	0.151068194643633	-0.56164657582111	0.574356840349739	2.0	2.0	1.14867242422621	0.0	0.765339226406863	0.795109047852581	True	False	mixed
ENSMUSG00000028435	False	False	True	False	Aqp3	3.0	-0.144972824695949	0.258236719583696	-0.56139508327731	0.57452823506394	1.0	2.0	0.304268105438453	0.0	0.858873138744028	0.795264791922471	True	False	mixed
ENSMUSG00000075196	False	True	True	True	Olfr1047	1.0	-0.248756945187065	0.443150078186102	-0.561337924626517	0.574567192638419	0.0	1.0	0.0			0.795264791922471	False	False	all_down
ENSMUSG00000046613	False	True	True	True	Vwa5b2	1.0	0.241190892791312	0.429896520414063	0.561044068370232	0.574767495734784	1.0	0.0	0.0			0.795338864660672	False	False	all_up
ENSMUSG00000026969	False	True	True	True	Fam166a	2.0	-0.150356030630303	0.26884572357891	-0.559265100551884	0.575980809537754	1.0	1.0	3.44504842055216	70.9728317885377	0.063441562704187	0.796005675659952	True	False	mixed
ENSMUSG00000082882	False	True	True	True	Olfr1186	1.0	0.311952496736246	0.558635020259526	0.558419156377489	0.576558194795226	1.0	0.0	0.0			0.796097912956858	False	False	all_up
ENSMUSG00000047844	False	False	True	False	Bex4	5.0	0.0753415614405327	0.134865991223025	0.558640178723354	0.576407313295287	2.0	3.0	14.3769548034158	72.177696496273	0.006184250686714	0.796097912956858	True	False	mixed
ENSMUSG00000086564	False	True	True	True	Cd101	4.0	-0.0902201306129367	0.161549028852732	-0.558469037255442	0.576524141852088	2.0	2.0	3.59558944434147	16.5644452338342	0.308574465651405	0.796097912956858	True	False	mixed
ENSMUSG00000031137	False	True	True	True	Fgf13	1.0	-0.247461271995327	0.442819830848386	-0.558830600520359	0.576277336280644	0.0	1.0	3.92867726439794e-33			0.796097912956858	False	False	all_down
ENSMUSG00000021363	False	True	True	True	Mak	4.0	-0.0860930444889163	0.154385958349042	-0.557648152782612	0.577084668236641	1.0	3.0	3.97566079197139	24.5408459882111	0.26410434709821	0.796546755530871	True	False	mixed
ENSMUSG00000030532	True	False	False	False	Hddc3	6.0	0.0339791515548543	0.0611774911433401	0.555419173291048	0.578607981131247	4.0	2.0	6.91522913447393	27.6958159625701	0.227021556475515	0.797800723834796	True	False	mixed
ENSMUSG00000058662	False	False	True	False	Olfr69	4.0	-0.102038043341773	0.183742903762562	-0.555330525709063	0.578668603066264	2.0	2.0	4.86697508995481	38.3600707923932	0.181801086115133	0.797816636373378	True	False	mixed
ENSMUSG00000057424	False	True	True	True	Olfr934	1.0	0.330650803843335	0.59558471699572	0.555170061299123	0.578778344761083	1.0	0.0	0.0			0.797832597870709	False	False	all_up
ENSMUSG00000067545	False	True	True	True	Olfr1419	2.0	0.142432845102111	0.257376780492695	0.553402077799921	0.579988116461931	2.0	0.0	0.0016246854712096	0.0	0.967848064350579	0.798358284444234	True	False	all_up
ENSMUSG00000075172	False	True	True	True	Olfr1090	3.0	-0.11669221908881	0.210866990113982	-0.553392539181847	0.579994646631926	0.0	3.0	0.0017877883563549	0.0	0.999106505226206	0.798358284444234	True	False	all_down
ENSMUSG00000096806	False	True	True	True	Olfr312	1.0	-0.29800591832095	0.538473905759247	-0.553426851577445	0.579971156411594	0.0	1.0	0.0			0.798358284444234	False	False	all_down
ENSMUSG00000094133	False	True	True	True	Olfr1431	3.0	0.107946937843738	0.195211914986568	0.552973100290345	0.580281829984724	3.0	0.0	0.0229024653772863	0.0	0.98861408312315	0.798460744987351	True	False	all_up
ENSMUSG00000036872	False	True	True	True	Abcc12	3.0	-0.104813219601002	0.189616572752592	-0.552764023099185	0.580425006800771	2.0	1.0	10.1489943521336	80.2936140211808	0.0062542304258685	0.798524150794585	True	False	mixed
ENSMUSG00000044286	False	True	True	True	Olfr221	1.0	0.287999933591677	0.52156529210895	0.552183854924757	0.580822394719308	1.0	0.0	0.0			0.798550962206068	False	False	all_up
ENSMUSG00000068816	False	False	True	False	Olfr152	4.0	-0.120283821548207	0.217820179597977	-0.552216152654956	0.580800268945149	2.0	2.0	0.656828682427989	0.0	0.883308158154956	0.798550962206068	True	False	mixed
ENSMUSG00000059003	False	True	True	True	Grin2a	2.0	0.136853734969512	0.248531215932299	0.550650084160018	0.58187356857496	1.0	1.0	0.670083035249097	0.0	0.413022658669359	0.799081048651762	True	False	mixed
ENSMUSG00000045132	False	False	True	False	Olfr620	3.0	0.120880729236443	0.219818067519454	0.549912619106	0.582379308498113	2.0	1.0	0.981537159447114	0.0	0.612155722857119	0.79922208707335	True	False	mixed
ENSMUSG00000117684	False	True	True	True	4930449E18Rik	3.0	-0.107773679218219	0.196059862577949	-0.549697820865147	0.58252665175255	1.0	2.0	3.87216049559302	48.3492483775856	0.144268339061937	0.79922208707335	True	False	mixed
ENSMUSG00000030769	False	True	True	True	Slc5a11	1.0	-0.159480029967541	0.289968399757038	-0.549991068341127	0.582325499706791	0.0	1.0	0.0			0.79922208707335	False	False	all_down
ENSMUSG00000052212	False	True	True	True	Cd177	2.0	-0.205688971189477	0.374400331337437	-0.549382449675491	0.582743015669192	0.0	2.0	0.244670090802171	0.0	0.62085329008133	0.79922208707335	True	False	all_down
ENSMUSG00000117450	False	True	True	True	4933424G05Rik	1.0	0.202563622109726	0.368912621155065	0.549082927755357	0.582948540729719	1.0	0.0	0.0			0.799378144892997	False	False	all_up
ENSMUSG00000026514	False	False	True	False	Cnih3	4.0	0.101612472899593	0.185557266702085	0.547607079504641	0.583961727287649	3.0	1.0	0.989367774873061	0.0	0.803824619753341	0.799908078180888	True	False	mixed
ENSMUSG00000078355	False	True	True	True	Ifna16	1.0	0.246015048037407	0.451960923929712	0.544328137703486	0.586215687507638	1.0	0.0	0.0			0.801356992720263	False	False	all_up
ENSMUSG00000073295	False	True	True	True	Nudt11	1.0	0.113543890438633	0.209819329586952	0.541150763669648	0.588403671076946	1.0	0.0	0.0			0.803199670251575	False	False	all_up
ENSMUSG00000044533	True	False	False	False	Rps2	6.0	0.0355078098262556	0.0659275737118917	0.538588147979286	0.590171067347058	4.0	2.0	3.43112678922254	0.0	0.633833676522562	0.804087455739637	True	False	mixed
