_MEMBER_FLT_cluster_01,_MEMBER_FLT_cluster_02,_MEMBER_FLT_cluster_03,_MEMBER_FLT_cluster_04,_MEMBER_FLT_cluster_05,_MEMBER_FLT_cluster_06,_MEMBER_FLT_cluster_07,_MEMBER_FLT_cluster_08,_MEMBER_FLT_cluster_09,_MEMBER_FLT_cluster_10,_MEMBER_FLT_cluster_11,_MEMBER_FLT_cluster_12,_MEMBER_FLT_cluster_13,_MEMBER_FLT_cluster_14,_MEMBER_FLT_cluster_15,_MEMBER_GC_cluster_01,_MEMBER_GC_cluster_02,_MEMBER_GC_cluster_03,_MEMBER_GC_cluster_04,_MEMBER_GC_cluster_05,_MEMBER_GC_cluster_06,_MEMBER_GC_cluster_07,_MEMBER_GC_cluster_08,_MEMBER_GC_cluster_09,_MEMBER_GC_cluster_10,_MEMBER_GC_cluster_11,_MEMBER_GC_cluster_12,_MEMBER_GC_cluster_13,_MEMBER_GC_cluster_14,_LogP_FLT_cluster_01,_LogP_FLT_cluster_02,_LogP_FLT_cluster_03,_LogP_FLT_cluster_04,_LogP_FLT_cluster_05,_LogP_FLT_cluster_06,_LogP_FLT_cluster_07,_LogP_FLT_cluster_08,_LogP_FLT_cluster_09,_LogP_FLT_cluster_10,_LogP_FLT_cluster_11,_LogP_FLT_cluster_12,_LogP_FLT_cluster_13,_LogP_FLT_cluster_14,_LogP_FLT_cluster_15,_LogP_GC_cluster_01,_LogP_GC_cluster_02,_LogP_GC_cluster_03,_LogP_GC_cluster_04,_LogP_GC_cluster_05,_LogP_GC_cluster_06,_LogP_GC_cluster_07,_LogP_GC_cluster_08,_LogP_GC_cluster_09,_LogP_GC_cluster_10,_LogP_GC_cluster_11,_LogP_GC_cluster_12,_LogP_GC_cluster_13,_LogP_GC_cluster_14,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.256456445406748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R-MMU-2029485,M00000000000000000000100000000,1,0,Reactome Gene Sets,6,Role of phospholipids in phagocytosis,,-2.256456445406748,4.11504634007944,3.565042971206772,17405,17,1244,5,0.40192926045016075,0.17938663563347956,18709|18753|18806|20963|104759,Pik3r2|Prkcd|Pld2|Syk|Pld4,-2.005425174354528,0,0.0,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.256288306559841,0.0,0.0,0.0,GO:0071869,M00000000000000000000000001000,1,0,GO Biological Processes,19,response to catecholamine,19_GO:0050896 response to stimulus,-2.256288306559841,3.2143045588856056,3.3522523350277624,17405,46,824,7,0.8495145631067961,0.3197195777479486,11820|13430|14672|21817|26941|59287|192176,App|Dnm2|Gna11|Tgm2|Nherf1|Ncstn|Flna,-2.005345261913593,0,0.0,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.255365934591715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GO:0018022,M00000000000000000100000000000,1,0,GO Biological Processes,19,peptidyl-lysine methylation,19_GO:0009987 cellular process,-2.255365934591715,3.4502923976608186,3.3918285995171815,17405,19,1593,6,0.3766478342749529,0.15347598342012403,67956|77683|110147|140858|214917|226830,Kmt5a|Ehmt1|Ehmt2|Wdr5|Antkmt|Smyd2,-2.004819687124192,0,0.0,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.255365934591715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GO:0051875,M00000000000000000100000000000,1,0,GO Biological Processes,19,pigment granule localization,19_GO:0043473 pigmentation,-2.255365934591715,3.4502923976608186,3.3918285995171815,17405,19,1593,6,0.3766478342749529,0.15347598342012403,13191|17921|18457|19326|19329|77573,Dctn1|Myo7a|Bloc1s6|Rab11b|Rab17|Vps33a,-2.004819687124192,0,0.0,,,,,
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-2.199202769923392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.254073565064862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GO:0001754,M00000010000000000000010000000,2,0,GO Biological Processes,19,eye photoreceptor cell differentiation,19_GO:0032502 developmental process,-2.254073565064862,2.5250253880748588,3.1439137218816113,17405,61,1130,10,0.8849557522123894,0.27860656520459437,14686|16147|18185|18508|18591|20681|22157|69743|107585|237979,Gnat2|Ihh|Nrl|Pax6|Pdgfb|Sox8|Tulp1|Casz1|Dio3|Sdk2,-2.0036840076264206,0,0.0,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2538860215253833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GO:0072078,M00000000000000100000000000000,1,0,GO Biological Processes,19,nephron tubule morphogenesis,19_GO:0032502 developmental process,-2.2538860215253833,4.404544994432635,3.663221889666287,17405,74,267,5,1.8726591760299625,0.8296000236868517,16373|20471|20681|22431|23967,Irx3|Six1|Sox8|Wt1|Osr1,-2.00356006038361,0,0.0,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.25313868467443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mmu00600,M00000000000000000001000000000,1,0,KEGG Pathway,24,Sphingolipid metabolism - Mus musculus (house mouse),,-2.25313868467443,2.5068414230159877,3.1343349858313703,17405,53,1310,10,0.7633587786259542,0.24047212029559292,11886|15211|20773|22234|54447|66190|67630|208449|241447|268656,Asah1|Hexa|Sptlc2|Ugcg|Asah2|Acer3|Samd8|Sgms1|Cers6|Sptlc1,-2.003459536720628,0,0.0,,,,,
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2530813315437177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GO:0006848,M00000000010000000000000000000,1,0,GO Biological Processes,19,pyruvate transport,19_GO:0051179 localization,-2.2530813315437177,7.589389534883721,4.250043457110912,17405,8,860,3,0.3488372093023256,0.20104966854694323,20501|20503|70456,Slc16a1|Slc16a7|Mpc2,-2.003459536720628,0,0.0,,,,,
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2530813315437177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GO:0033299,M00000000010000000000000000000,1,0,GO Biological Processes,19,secretion of lysosomal enzymes,19_GO:0051179 localization,-2.2530813315437177,7.589389534883721,4.250043457110912,17405,8,860,3,0.3488372093023256,0.20104966854694323,17101|17113|18711,Lyst|M6pr|Pikfyve,-2.003459536720628,0,0.0,,,,,
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2530813315437177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GO:0060059,M00000000010000000000000000000,1,0,GO Biological Processes,19,embryonic retina morphogenesis in camera-type eye,19_GO:0032502 developmental process,-2.2530813315437177,7.589389534883721,4.250043457110912,17405,8,860,3,0.3488372093023256,0.20104966854694323,15257|16974|19130,Hipk1|Lrp6|Prox1,-2.003459536720628,0,0.0,,,,,
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2530813315437177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GO:1900103,M00000000010000000000000000000,1,0,GO Biological Processes,19,positive regulation of endoplasmic reticulum unfolded protein response,19_GO:0048518 positive regulation of biological process,-2.2530813315437177,7.589389534883721,4.250043457110912,17405,8,860,3,0.3488372093023256,0.20104966854694323,18708|67878|226641,Pik3r1|Tmem33|Atf6,-2.003459536720628,0,0.0,,,,,
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2530813315437177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GO:1903608,M00000000010000000000000000000,1,0,GO Biological Processes,19,protein localization to cytoplasmic stress granule,19_GO:0051179 localization,-2.2530813315437177,7.589389534883721,4.250043457110912,17405,8,860,3,0.3488372093023256,0.20104966854694323,13211|22608|104721,Dhx9|Ybx1|Ddx1,-2.003459536720628,0,0.0,,,,,
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2530813315437177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GO:2000794,M00000000010000000000000000000,1,0,GO Biological Processes,19,regulation of epithelial cell proliferation involved in lung morphogenesis,19_GO:0032502 developmental process,-2.2530813315437177,7.589389534883721,4.250043457110912,17405,8,860,3,0.3488372093023256,0.20104966854694323,12540|18028|67996,Cdc42|Nfib|Srsf6,-2.003459536720628,0,0.0,,,,,
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2530813315437177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R-MMU-198203,M00000000010000000000000000000,1,0,Reactome Gene Sets,6,PI3K/AKT activation,,-2.2530813315437177,7.589389534883721,4.250043457110912,17405,8,860,3,0.3488372093023256,0.20104966854694323,11848|18706|18708,Rhoa|Pik3ca|Pik3r1,-2.003459536720628,0,0.0,,,,,
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2530813315437177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R-MMU-5625970,M00000000010000000000000000000,1,0,Reactome Gene Sets,6,RHO GTPases activate KTN1,,-2.2530813315437177,7.589389534883721,4.250043457110912,17405,8,860,3,0.3488372093023256,0.20104966854694323,11848|12540|16573,Rhoa|Cdc42|Kif5b,-2.003459536720628,0,0.0,,,,,
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2530813315437177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mmu00740,M00000000010000000000000000000,1,0,KEGG Pathway,24,Riboflavin metabolism - Mus musculus (house mouse),,-2.2530813315437177,7.589389534883721,4.250043457110912,17405,8,860,3,0.3488372093023256,0.20104966854694323,11431|11432|54391,Acp1|Acp2|Rfk,-2.003459536720628,0,0.0,,,,,
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2525452303972906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GO:0002719,M00000000000100000000000000000,1,0,GO Biological Processes,19,negative regulation of cytokine production involved in immune response,19_GO:0002376 immune system process,-2.2525452303972906,5.45397571484528,3.879117781007582,17405,23,555,4,0.7207207207207207,0.3590594161848197,16453|21803|67116|74048,Jak3|Tgfb1|Cuedc2|Vsir,-2.0031872038677037,0,0.0,,,,,
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-2.2505820254429163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0473082366333255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.152555340291045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GO:0043123,M10000000010000000001000000000,3,0,GO Biological Processes,19,positive regulation of canonical NF-kappaB signal transduction,19_GO:0048518 positive regulation of biological process,-2.2505820254429163,1.5365261531670713,2.7824452719699138,17405,197,2070,36,1.7391304347826086,0.2873235386281362,11797|12369|12370|14062|16150|16151|16177|16978|18754|19106|19766|21814|22026|22034|22042|22196|26409|52829|54446|56200|56438|56480|57261|67245|68576|71268|71751|72162|74256|93765|93834|103583|110829|111173|117149|319236,Birc2|Casp7|Casp8|F2r|Ikbkb|Ikbkg|Il1r1|Lrrfip1|Prkce|Eif2ak2|Ripk1|Tgfbr3|Nr2c2|Traf6|Tfrc|Ube2i|Map3k7|Lurap1l|Nfat5|Ddx21|Rbx1|Tbk1|Brd4|Peli1|Lamtor5|Lrrfip2|Map3k13|Dhx36|Cyld|Ube2n|Peli2|Fbxw11|Lims1|Erc1|Tirap|Trim12c,-2.001443683516073,0,0.0,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.250522697275085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GO:0051588,M00000000000000000000010000000,1,0,GO Biological Processes,19,regulation of neurotransmitter transport,19_GO:0051179 localization,-2.250522697275085,1.968760396566638,2.95511334107499,17405,133,1130,17,1.5044247787610618,0.3621215558408016,11419|12286|14299|14580|14681|14823|16504|20698|20907|20983|21337|29873|67847|109648|207777|242662|545192,Asic1|Cacna1a|Ncs1|Gfap|Gnao1|Grm8|Kcnc3|Sphk1|Stx1a|Syt4|Tacr2|Cspg5|Sncaip|Npy|Tspoap1|Rims3|Baiap3,-2.001428278936841,0,0.0,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.24988286134686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GO:0009156,M00000000000000000100000000000,1,0,GO Biological Processes,19,ribonucleoside monophosphate biosynthetic process,19_GO:0009987 cellular process,-2.24988286134686,2.819593787335723,3.2184325068149002,17405,31,1593,8,0.5021971123666039,0.17710709641732433,11564|11565|11821|14450|22245|23918|108147|109674,Adsl|Adss1|Aprt|Gart|Uck1|Impdh2|Atic|Ampd2,-2.000920187126691,0,0.0,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.249746409113999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WP113,M00000000000000000100000000000,1,0,WikiPathways,27,TGF beta signaling pathway,,-2.249746409113999,2.356572258533043,3.0794080837402205,17405,51,1593,11,0.6905210295040803,0.20747984671070818,14225|15461|16323|16476|17127|18033|20481|21813|21814|26417|209446,Fkbp1a|Hras|Inhba|Jun|Smad3|Nfkb1|Ski|Tgfbr2|Tgfbr3|Mapk3|Tfe3,-2.0008276407202743,0,0.0,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.249096156970909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GO:0061179,M00000000000001000000000000000,1,0,GO Biological Processes,19,negative regulation of insulin secretion involved in cellular response to glucose stimulus,19_GO:0042592 homeostatic process,-2.249096156970909,8.166249609008444,4.381393531202196,17405,23,278,3,1.079136690647482,0.6196690143081972,17840|17841|223775,Mup1|Mup2|Pim3,-2.0002212899653338,0,0.0,,,,,
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.248350788827225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1282719740971476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WP4690,M00000000010000000001000000000,2,0,WikiPathways,27,Sphingolipid metabolism integrated pathway,,-2.248350788827225,4.216327519379845,3.5947515934352237,17405,24,860,5,0.5813953488372093,0.2592509656237122,13244|20397|67916|74442|81535,Degs1|Sgpl1|Plpp3|Sgms2|Sgpp1,-1.9995727092486455,0,0.0,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.247320228809568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GO:0021516,M00000000000000010000000000000,1,0,GO Biological Processes,19,dorsal spinal cord development,19_GO:0032502 developmental process,-2.247320228809568,3.4373457094894833,3.3808965048065174,17405,19,1599,6,0.37523452157598497,0.15290117310732473,16869|16873|18505|22255|107751|238057,Lhx1|Lhx5|Pax3|Uncx|Drgx|Gdf7,-1.9989153184633233,0,0.0,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.247320228809568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GO:0072677,M00000000000000010000000000000,1,0,GO Biological Processes,19,eosinophil migration,19_GO:0002376 immune system process,-2.247320228809568,3.4373457094894833,3.3808965048065174,17405,19,1599,6,0.37523452157598497,0.15290117310732473,20292|20299|20302|20303|20306|20307,Ccl11|Ccl22|Ccl3|Ccl4|Ccl7|Ccl8,-1.9989153184633233,0,0.0,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.247301642812219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GO:1902305,M00000000000010000000000000000,1,0,GO Biological Processes,19,regulation of sodium ion transmembrane transport,19_GO:0051179 localization,-2.247301642812219,5.563813633820826,3.907126938633239,17405,43,291,4,1.3745704467353952,0.6825452687188738,17178|18125|59095|75607,Fxyd3|Nos1|Fxyd6|Wnk2,-1.9989153184633233,0,0.0,,,,,
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2471321966325086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GO:1904376,M00000000001000000000000000000,1,0,GO Biological Processes,19,negative regulation of protein localization to cell periphery,19_GO:0051179 localization,-2.2471321966325086,4.282726377952756,3.616738696964462,17405,32,635,5,0.7874015748031497,0.35074758458894667,18777|56334|56374|110695|207304,Lypla1|Tmed2|Tmem59|Aldh7a1|Hectd1,-1.9989153184633233,0,0.0,,,,,
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2471321966325086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R-MMU-168928,M00000000001000000000000000000,1,0,Reactome Gene Sets,6,DDX58/IFIH1-mediated induction of interferon-alpha/beta,,-2.2471321966325086,4.282726377952756,3.616738696964462,17405,32,635,5,0.7874015748031497,0.35074758458894667,15516|15519|22187|22190|78294,Hsp90ab1|Hsp90aa1|Ubb|Ubc|Rps27a,-1.9989153184633233,0,0.0,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2470175937764933,0.0,0.0,0.0,GO:0050435,M00000000000000000000000001000,1,0,GO Biological Processes,19,amyloid-beta metabolic process,19_GO:0009987 cellular process,-2.2470175937764933,4.224514563106796,3.596600865882008,17405,25,824,5,0.6067961165048543,0.2705428965759747,19165|23821|59287|228357|235606,Psen2|Bace1|Ncstn|Lrp4|Apeh,-1.998888372178784,0,0.0,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2470175937764933,0.0,0.0,0.0,mmu00790,M00000000000000000000000001000,1,0,KEGG Pathway,24,Folate biosynthesis - Mus musculus (house mouse),,-2.2470175937764933,4.224514563106796,3.596600865882008,17405,25,824,5,0.6067961165048543,0.2705428965759747,12408|14287|20751|56738|68591,Cbr1|Fpgs|Spr|Mocs1|Mocos,-1.998888372178784,0,0.0,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.246785366574212,0.0,mmu04217,M00000000000000000000000000010,1,0,KEGG Pathway,24,Necroptosis - Mus musculus (house mouse),,-2.246785366574212,5.614516129032258,3.9213027762482042,17405,155,80,4,5.0,2.436698586202241,12323|12362|18783|66824,Camk2b|Casp1|Pla2g4a|Pycard,-1.9987437838592343,0,0.0,,,,,
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-2.246058585393763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R-MMU-5696400,M01000000000000000000000000000,1,0,Reactome Gene Sets,6,Dual Incision in GG-NER,,-2.246058585393763,2.446721772379667,3.099304179777025,17405,38,1872,10,0.5341880341880342,0.16847329571504363,11546|22590|23894|27015|50505|67967|68058|68240|107986|209357,Parp2|Xpa|Gtf2h2|Polk|Ercc4|Pold3|Chd1l|Rpa3|Ddb2|Gtf2h3,-1.9980893118018204,0,0.0,,,,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-2.2458591287295646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GO:0009642,M00010000000000000000000000000,1,0,GO Biological Processes,19,response to light intensity,19_GO:0050896 response to stimulus,-2.2458591287295646,4.114657210401891,3.5572828017842055,17405,18,1175,5,0.425531914893617,0.18989832459518555,14686|14697|16502|66797|238384,Gnat2|Gnb5|Kcnc1|Cntnap2|Slc24a4,-1.9980309521299195,0,0.0,,,,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-2.2455654674034955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R-MMU-1793185,M00010000000000000000000000000,1,0,Reactome Gene Sets,6,Chondroitin sulfate/dermatan sulfate metabolism,,-2.2455654674034955,3.142101869761444,3.31402965710748,17405,33,1175,7,0.5957446808510638,0.22449860229929128,13004|29873|58250|60322|72136|109685|244757,Ncan|Cspg5|Chst11|Chst7|Chst14|Hyal3|Glb1l2,-1.997830481582228,0,0.0,,,,,
