gene	gene_cluster
ENSMUSG00000040562	5
ENSMUSG00000010307	9
ENSMUSG00000021747	1
ENSMUSG00000045620	1
ENSMUSG00000020226	1
ENSMUSG00000062761	4
ENSMUSG00000096257	1
ENSMUSG00000036641	1
ENSMUSG00000040658	1
ENSMUSG00000044375	9
ENSMUSG00000028224	9
ENSMUSG00000063445	1
ENSMUSG00000050296	12
ENSMUSG00000115987	12
ENSMUSG00000026496	4
ENSMUSG00000061100	9
ENSMUSG00000095809	1
ENSMUSG00000035594	1
ENSMUSG00000091635	1
ENSMUSG00000029275	1
ENSMUSG00000054582	1
ENSMUSG00000073164	1
ENSMUSG00000061808	0
ENSMUSG00000038274	3
ENSMUSG00000082396	1
ENSMUSG00000037461	4
ENSMUSG00000016257	12
ENSMUSG00000021928	9
ENSMUSG00000042719	2
ENSMUSG00000029866	9
ENSMUSG00000022496	1
ENSMUSG00000037499	9
ENSMUSG00000058392	4
ENSMUSG00000033530	10
ENSMUSG00000113652	1
ENSMUSG00000055302	8
ENSMUSG00000052013	7
ENSMUSG00000021773	1
ENSMUSG00000086449	1
ENSMUSG00000069309	1
ENSMUSG00000010142	7
ENSMUSG00000078786	9
ENSMUSG00000101053	1
ENSMUSG00000035390	10
ENSMUSG00000024366	1
ENSMUSG00000016940	9
ENSMUSG00000021621	9
ENSMUSG00000078864	1
ENSMUSG00000116165	10
ENSMUSG00000007080	4
ENSMUSG00000028106	2
ENSMUSG00000026343	1
ENSMUSG00000004113	10
ENSMUSG00000020538	12
ENSMUSG00000061780	3
ENSMUSG00000119292	1
ENSMUSG00000070337	9
ENSMUSG00000024511	9
ENSMUSG00000065442	1
ENSMUSG00000003360	12
ENSMUSG00000018326	3
ENSMUSG00000048787	9
ENSMUSG00000022125	9
ENSMUSG00000114384	1
ENSMUSG00000017049	1
ENSMUSG00000020755	4
ENSMUSG00000085793	9
ENSMUSG00000032338	1
ENSMUSG00000044244	9
ENSMUSG00000005481	4
ENSMUSG00000033450	1
ENSMUSG00000010651	0
ENSMUSG00000079056	10
ENSMUSG00000056770	8
ENSMUSG00000048661	4
ENSMUSG00000039131	14
ENSMUSG00000038591	1
ENSMUSG00000023809	9
ENSMUSG00000046658	1
ENSMUSG00000032180	1
ENSMUSG00000067524	1
ENSMUSG00000047044	1
ENSMUSG00000013736	8
ENSMUSG00000026584	9
ENSMUSG00000024588	2
ENSMUSG00000086537	1
ENSMUSG00000031824	10
ENSMUSG00000032181	8
ENSMUSG00000034390	10
ENSMUSG00000078256	1
ENSMUSG00000041347	1
ENSMUSG00000031529	2
ENSMUSG00000051200	1
ENSMUSG00000052915	12
ENSMUSG00000063297	8
ENSMUSG00000042903	12
ENSMUSG00000090967	1
ENSMUSG00000040463	4
ENSMUSG00000046694	1
ENSMUSG00000031258	1
ENSMUSG00000035211	1
ENSMUSG00000056121	12
ENSMUSG00000044702	1
ENSMUSG00000077980	1
ENSMUSG00000031024	12
ENSMUSG00000035776	12
ENSMUSG00000022884	3
ENSMUSG00000029387	4
ENSMUSG00000030876	8
ENSMUSG00000071528	5
ENSMUSG00000021981	12
ENSMUSG00000043987	12
ENSMUSG00000044231	1
ENSMUSG00000051278	1
ENSMUSG00000087178	1
ENSMUSG00000033717	9
ENSMUSG00000030001	1
ENSMUSG00000020440	12
ENSMUSG00000019027	1
ENSMUSG00000089704	12
ENSMUSG00000028587	1
ENSMUSG00000066456	9
ENSMUSG00000071356	1
ENSMUSG00000003872	1
ENSMUSG00000046317	1
ENSMUSG00000040822	9
ENSMUSG00000034168	12
ENSMUSG00000006313	1
ENSMUSG00000024805	2
ENSMUSG00000014353	2
ENSMUSG00000023206	1
ENSMUSG00000024905	1
ENSMUSG00000091512	9
ENSMUSG00000020486	8
ENSMUSG00000030036	4
ENSMUSG00000039176	2
ENSMUSG00000044018	6
ENSMUSG00000002885	7
ENSMUSG00000027384	1
ENSMUSG00000098470	1
ENSMUSG00000053367	1
ENSMUSG00000001473	4
ENSMUSG00000020212	9
ENSMUSG00000049764	11
ENSMUSG00000036450	12
ENSMUSG00000020246	9
ENSMUSG00000039328	1
ENSMUSG00000002504	12
ENSMUSG00000018372	9
ENSMUSG00000040564	0
ENSMUSG00000029455	3
ENSMUSG00000102101	1
ENSMUSG00000036299	8
ENSMUSG00000046756	5
ENSMUSG00000058317	9
ENSMUSG00000086272	1
ENSMUSG00000079588	5
ENSMUSG00000045126	1
ENSMUSG00000046387	1
ENSMUSG00000051509	1
ENSMUSG00000048939	1
ENSMUSG00000028849	10
ENSMUSG00000031434	1
ENSMUSG00000037112	2
ENSMUSG00000052551	1
ENSMUSG00000038742	1
ENSMUSG00000047216	1
ENSMUSG00000020720	8
ENSMUSG00000068417	1
ENSMUSG00000041949	1
ENSMUSG00000025141	1
ENSMUSG00000024798	1
ENSMUSG00000006589	9
ENSMUSG00000054414	2
ENSMUSG00000024966	12
ENSMUSG00000036959	9
ENSMUSG00000042506	10
ENSMUSG00000025478	1
ENSMUSG00000039747	7
ENSMUSG00000005493	1
ENSMUSG00000004069	5
ENSMUSG00000025432	1
ENSMUSG00000021411	9
ENSMUSG00000008976	2
ENSMUSG00000027208	1
ENSMUSG00000024429	10
ENSMUSG00000104096	1
ENSMUSG00000043331	1
ENSMUSG00000063524	3
ENSMUSG00000018672	1
ENSMUSG00000031489	9
ENSMUSG00000116031	1
ENSMUSG00000078970	1
ENSMUSG00000006728	4
ENSMUSG00000043872	9
ENSMUSG00000066319	1
ENSMUSG00000023043	12
ENSMUSG00000040167	9
ENSMUSG00000031438	6
ENSMUSG00000028356	0
ENSMUSG00000036333	3
ENSMUSG00000028467	4
ENSMUSG00000074743	12
ENSMUSG00000026582	1
ENSMUSG00000041645	12
ENSMUSG00000045087	1
ENSMUSG00000068078	1
ENSMUSG00000074093	8
ENSMUSG00000024817	2
ENSMUSG00000074577	1
ENSMUSG00000045566	1
ENSMUSG00000021891	2
ENSMUSG00000018160	2
ENSMUSG00000004748	9
ENSMUSG00000044055	1
ENSMUSG00000074322	1
ENSMUSG00000045589	8
ENSMUSG00000071633	1
ENSMUSG00000031015	7
ENSMUSG00000097729	1
ENSMUSG00000030861	5
ENSMUSG00000000605	8
ENSMUSG00000022353	2
ENSMUSG00000031166	10
ENSMUSG00000053310	10
ENSMUSG00000032854	8
ENSMUSG00000027722	4
ENSMUSG00000019088	1
ENSMUSG00000005474	1
ENSMUSG00000054469	12
ENSMUSG00000021054	2
ENSMUSG00000070730	8
ENSMUSG00000094347	1
ENSMUSG00000113971	1
ENSMUSG00000029236	1
ENSMUSG00000030020	10
ENSMUSG00000027942	5
ENSMUSG00000045776	5
ENSMUSG00000026558	4
ENSMUSG00000008682	12
ENSMUSG00000023084	1
ENSMUSG00000034006	9
ENSMUSG00000027570	9
ENSMUSG00000031993	12
ENSMUSG00000070687	1
ENSMUSG00000042848	1
ENSMUSG00000021056	1
ENSMUSG00000046924	1
ENSMUSG00000060284	1
ENSMUSG00000115665	1
ENSMUSG00000031075	14
ENSMUSG00000070464	1
ENSMUSG00000001305	1
ENSMUSG00000036111	11
ENSMUSG00000024941	12
ENSMUSG00000085024	1
ENSMUSG00000040913	9
ENSMUSG00000034867	4
ENSMUSG00000026179	10
ENSMUSG00000061144	1
ENSMUSG00000032115	12
ENSMUSG00000035277	1
ENSMUSG00000053746	1
ENSMUSG00000059291	3
ENSMUSG00000025324	4
ENSMUSG00000043313	1
ENSMUSG00000022994	14
ENSMUSG00000107385	1
ENSMUSG00000051159	9
ENSMUSG00000059087	1
ENSMUSG00000100459	1
ENSMUSG00000035890	4
ENSMUSG00000085041	1
ENSMUSG00000029064	13
ENSMUSG00000028647	9
ENSMUSG00000058135	5
ENSMUSG00000043398	1
ENSMUSG00000038214	1
ENSMUSG00000037703	10
ENSMUSG00000024266	1
ENSMUSG00000021216	1
ENSMUSG00000032688	7
ENSMUSG00000030613	9
ENSMUSG00000059401	9
ENSMUSG00000005124	9
ENSMUSG00000095765	1
ENSMUSG00000119499	1
ENSMUSG00000022534	1
ENSMUSG00000032740	2
ENSMUSG00000029502	12
ENSMUSG00000039942	9
ENSMUSG00000027938	1
ENSMUSG00000004665	7
ENSMUSG00000055515	1
ENSMUSG00000014232	9
ENSMUSG00000057067	1
ENSMUSG00000024116	1
ENSMUSG00000025512	9
ENSMUSG00000059654	1
ENSMUSG00000099517	4
ENSMUSG00000024251	2
ENSMUSG00000011427	9
ENSMUSG00000033760	2
ENSMUSG00000064158	1
ENSMUSG00000024112	12
ENSMUSG00000076376	1
ENSMUSG00000043050	1
ENSMUSG00000053550	10
ENSMUSG00000001098	12
ENSMUSG00000030793	9
ENSMUSG00000100572	1
ENSMUSG00000027679	5
ENSMUSG00000075702	8
ENSMUSG00000025369	12
ENSMUSG00000073973	1
ENSMUSG00000053121	1
ENSMUSG00000028525	2
ENSMUSG00000026341	3
ENSMUSG00000020702	1
ENSMUSG00000025216	1
ENSMUSG00000066031	11
ENSMUSG00000071711	14
ENSMUSG00000022661	12
ENSMUSG00000058174	1
ENSMUSG00000026175	14
ENSMUSG00000038528	6
ENSMUSG00000028443	1
ENSMUSG00000095024	1
ENSMUSG00000070476	9
ENSMUSG00000020787	1
ENSMUSG00000033316	1
ENSMUSG00000021290	5
ENSMUSG00000097290	9
ENSMUSG00000113722	1
ENSMUSG00000022131	9
ENSMUSG00000096719	1
ENSMUSG00000050359	9
ENSMUSG00000100253	1
ENSMUSG00000028382	2
ENSMUSG00000036620	14
ENSMUSG00000063177	1
ENSMUSG00000070847	1
ENSMUSG00000020605	1
ENSMUSG00000029238	8
ENSMUSG00000032850	9
ENSMUSG00000109644	6
ENSMUSG00000059887	1
ENSMUSG00000099933	1
ENSMUSG00000026516	2
ENSMUSG00000033526	12
ENSMUSG00000036533	9
ENSMUSG00000037348	12
ENSMUSG00000027187	0
ENSMUSG00000045340	1
ENSMUSG00000075325	1
ENSMUSG00000022141	2
ENSMUSG00000041037	10
ENSMUSG00000088639	1
ENSMUSG00000032860	1
ENSMUSG00000040446	8
ENSMUSG00000100860	1
ENSMUSG00000092652	1
ENSMUSG00000026307	9
ENSMUSG00000033773	9
ENSMUSG00000068327	1
ENSMUSG00000031748	10
ENSMUSG00000093100	1
ENSMUSG00000041084	12
ENSMUSG00000038369	12
ENSMUSG00000006235	1
ENSMUSG00000042364	12
ENSMUSG00000099707	1
ENSMUSG00000055116	2
ENSMUSG00000060093	4
ENSMUSG00000029581	10
ENSMUSG00000002345	9
ENSMUSG00000075210	1
ENSMUSG00000095930	9
ENSMUSG00000045053	1
ENSMUSG00000033540	9
ENSMUSG00000061911	10
ENSMUSG00000031987	5
ENSMUSG00000006386	12
ENSMUSG00000032068	9
ENSMUSG00000103844	1
ENSMUSG00000044726	1
ENSMUSG00000027737	2
ENSMUSG00000063011	1
ENSMUSG00000047841	1
ENSMUSG00000065954	3
ENSMUSG00000038975	12
ENSMUSG00000057207	1
ENSMUSG00000024227	9
ENSMUSG00000102418	1
ENSMUSG00000079363	2
ENSMUSG00000046652	1
ENSMUSG00000022414	9
ENSMUSG00000009115	1
ENSMUSG00000026430	7
ENSMUSG00000028949	9
ENSMUSG00000100335	1
ENSMUSG00000038526	9
ENSMUSG00000039633	9
ENSMUSG00000063870	3
ENSMUSG00000002846	9
ENSMUSG00000037071	13
ENSMUSG00000048126	12
ENSMUSG00000050222	1
ENSMUSG00000096225	1
ENSMUSG00000044674	12
ENSMUSG00000065619	1
ENSMUSG00000021451	7
ENSMUSG00000022476	5
ENSMUSG00000025531	8
ENSMUSG00000043964	9
ENSMUSG00000043943	1
ENSMUSG00000018830	14
ENSMUSG00000049073	1
ENSMUSG00000028676	2
ENSMUSG00000033933	9
ENSMUSG00000032518	3
ENSMUSG00000067591	1
ENSMUSG00000051758	1
ENSMUSG00000018169	9
ENSMUSG00000000056	2
ENSMUSG00000020159	1
ENSMUSG00000020225	6
ENSMUSG00000076361	1
ENSMUSG00000022296	10
ENSMUSG00000039765	9
ENSMUSG00000000001	2
ENSMUSG00000040794	1
ENSMUSG00000075000	9
ENSMUSG00000030055	7
ENSMUSG00000097898	1
ENSMUSG00000013418	14
ENSMUSG00000006576	5
ENSMUSG00000071235	1
ENSMUSG00000029836	2
ENSMUSG00000058046	1
ENSMUSG00000032207	9
ENSMUSG00000030301	9
ENSMUSG00000050945	1
ENSMUSG00000117221	1
ENSMUSG00000090315	1
ENSMUSG00000035000	6
ENSMUSG00000032925	9
ENSMUSG00000025979	8
ENSMUSG00000029778	10
ENSMUSG00000064177	1
ENSMUSG00000038515	9
ENSMUSG00000036281	4
ENSMUSG00000019261	4
ENSMUSG00000029414	4
ENSMUSG00000024223	1
ENSMUSG00000001472	3
ENSMUSG00000067424	9
ENSMUSG00000029763	2
ENSMUSG00000065426	1
ENSMUSG00000047203	1
ENSMUSG00000050776	1
ENSMUSG00000067656	1
ENSMUSG00000036636	12
ENSMUSG00000086541	1
ENSMUSG00000035459	7
ENSMUSG00000075114	1
ENSMUSG00000025917	8
ENSMUSG00000058741	1
ENSMUSG00000090894	1
ENSMUSG00000058446	2
ENSMUSG00000003464	12
ENSMUSG00000028995	12
ENSMUSG00000044912	1
ENSMUSG00000071185	1
ENSMUSG00000039236	9
ENSMUSG00000037896	12
ENSMUSG00000045318	1
ENSMUSG00000026879	3
ENSMUSG00000012422	2
ENSMUSG00000002781	5
ENSMUSG00000050440	0
ENSMUSG00000030591	12
ENSMUSG00000015733	3
ENSMUSG00000006932	3
ENSMUSG00000019564	9
ENSMUSG00000109354	1
ENSMUSG00000042642	9
ENSMUSG00000031827	7
ENSMUSG00000029166	10
ENSMUSG00000109890	1
ENSMUSG00000031231	5
ENSMUSG00000027423	2
ENSMUSG00000060073	8
ENSMUSG00000020553	9
ENSMUSG00000072049	1
ENSMUSG00000030034	1
ENSMUSG00000043336	7
ENSMUSG00000021428	11
ENSMUSG00000068917	7
ENSMUSG00000100448	1
ENSMUSG00000102106	1
ENSMUSG00000071324	1
ENSMUSG00000028071	9
ENSMUSG00000050447	1
ENSMUSG00000021226	9
ENSMUSG00000063704	1
ENSMUSG00000013483	1
ENSMUSG00000071203	9
ENSMUSG00000027710	2
ENSMUSG00000000120	9
ENSMUSG00000047911	11
ENSMUSG00000061544	1
ENSMUSG00000065580	1
ENSMUSG00000045575	1
ENSMUSG00000002550	12
ENSMUSG00000108907	1
ENSMUSG00000051048	1
ENSMUSG00000087574	1
ENSMUSG00000101773	1
ENSMUSG00000025153	13
ENSMUSG00000040896	10
ENSMUSG00000073898	1
ENSMUSG00000001441	12
ENSMUSG00000020707	1
ENSMUSG00000035285	1
ENSMUSG00000058618	1
ENSMUSG00000022219	9
ENSMUSG00000029823	2
ENSMUSG00000063179	9
ENSMUSG00000105602	1
ENSMUSG00000042157	1
ENSMUSG00000003208	1
ENSMUSG00000022489	10
ENSMUSG00000023930	1
ENSMUSG00000031835	2
ENSMUSG00000030310	10
ENSMUSG00000008206	12
ENSMUSG00000023886	7
ENSMUSG00000064036	1
ENSMUSG00000050144	12
ENSMUSG00000043613	9
ENSMUSG00000023805	10
ENSMUSG00000002728	8
ENSMUSG00000020358	3
ENSMUSG00000000078	12
ENSMUSG00000000301	0
ENSMUSG00000027792	0
ENSMUSG00000093934	1
ENSMUSG00000022656	6
ENSMUSG00000061847	1
ENSMUSG00000005417	3
ENSMUSG00000026251	1
ENSMUSG00000052316	4
ENSMUSG00000042604	1
ENSMUSG00000021224	12
ENSMUSG00000004043	4
ENSMUSG00000033850	1
ENSMUSG00000061838	6
ENSMUSG00000031828	1
ENSMUSG00000097885	1
ENSMUSG00000020788	7
ENSMUSG00000094618	1
ENSMUSG00000030082	12
ENSMUSG00000053541	7
ENSMUSG00000040414	9
ENSMUSG00000028016	9
ENSMUSG00000052712	5
ENSMUSG00000028807	1
ENSMUSG00000045467	1
ENSMUSG00000034931	4
ENSMUSG00000047638	9
ENSMUSG00000007646	1
ENSMUSG00000022456	10
ENSMUSG00000073947	1
ENSMUSG00000032076	10
ENSMUSG00000021597	9
ENSMUSG00000052459	8
ENSMUSG00000031262	1
ENSMUSG00000023945	1
ENSMUSG00000081824	1
ENSMUSG00000048120	7
ENSMUSG00000047085	10
ENSMUSG00000036362	9
ENSMUSG00000116903	1
ENSMUSG00000031813	9
ENSMUSG00000034919	1
ENSMUSG00000034518	4
ENSMUSG00000037993	4
ENSMUSG00000033880	7
ENSMUSG00000031948	12
ENSMUSG00000030759	2
ENSMUSG00000060461	1
ENSMUSG00000047686	1
ENSMUSG00000067149	7
ENSMUSG00000030324	13
ENSMUSG00000048830	1
ENSMUSG00000071113	1
ENSMUSG00000027797	10
ENSMUSG00000034761	2
ENSMUSG00000029131	8
ENSMUSG00000041333	1
ENSMUSG00000057265	1
ENSMUSG00000021067	12
ENSMUSG00000016252	5
ENSMUSG00000069135	4
ENSMUSG00000085034	1
ENSMUSG00000050134	1
ENSMUSG00000041837	1
ENSMUSG00000063374	1
ENSMUSG00000018927	12
ENSMUSG00000020273	2
ENSMUSG00000006777	9
ENSMUSG00000056380	1
ENSMUSG00000057666	13
ENSMUSG00000065549	1
ENSMUSG00000027827	8
ENSMUSG00000038070	9
ENSMUSG00000018589	1
ENSMUSG00000080059	1
ENSMUSG00000049288	9
ENSMUSG00000026048	9
ENSMUSG00000027863	7
ENSMUSG00000056260	9
ENSMUSG00000025068	3
ENSMUSG00000049327	12
ENSMUSG00000044066	7
ENSMUSG00000016503	9
ENSMUSG00000025579	10
ENSMUSG00000020230	9
ENSMUSG00000050424	1
ENSMUSG00000059279	1
ENSMUSG00000022035	9
ENSMUSG00000050777	9
ENSMUSG00000090160	1
ENSMUSG00000052353	1
ENSMUSG00000076218	1
ENSMUSG00000018199	8
ENSMUSG00000100198	1
ENSMUSG00000001829	12
ENSMUSG00000052516	10
ENSMUSG00000061298	1
ENSMUSG00000005696	9
ENSMUSG00000026082	8
ENSMUSG00000032187	2
ENSMUSG00000003206	1
ENSMUSG00000027380	1
ENSMUSG00000019893	1
ENSMUSG00000037514	2
ENSMUSG00000038268	1
ENSMUSG00000022747	12
ENSMUSG00000036819	9
ENSMUSG00000010066	10
ENSMUSG00000034028	1
ENSMUSG00000030617	1
ENSMUSG00000047909	9
ENSMUSG00000026842	12
ENSMUSG00000046095	1
ENSMUSG00000012117	4
ENSMUSG00000079484	9
ENSMUSG00000033685	3
ENSMUSG00000068250	2
ENSMUSG00000075574	1
ENSMUSG00000010607	1
ENSMUSG00000055159	1
ENSMUSG00000025575	14
ENSMUSG00000078964	9
ENSMUSG00000034785	9
ENSMUSG00000032498	9
ENSMUSG00000021257	1
ENSMUSG00000028033	10
ENSMUSG00000033467	1
ENSMUSG00000025933	1
ENSMUSG00000024515	2
ENSMUSG00000031645	1
ENSMUSG00000027643	1
ENSMUSG00000020366	8
ENSMUSG00000055717	9
ENSMUSG00000049491	1
ENSMUSG00000022076	1
ENSMUSG00000028030	2
ENSMUSG00000077869	1
ENSMUSG00000030032	1
ENSMUSG00000044528	1
ENSMUSG00000029208	9
ENSMUSG00000024378	14
ENSMUSG00000037548	7
ENSMUSG00000079502	1
ENSMUSG00000057531	5
ENSMUSG00000022791	10
ENSMUSG00000021994	9
ENSMUSG00000019822	9
ENSMUSG00000022831	7
ENSMUSG00000047658	1
ENSMUSG00000030217	1
ENSMUSG00000042894	1
ENSMUSG00000070533	1
ENSMUSG00000054280	2
ENSMUSG00000100553	1
ENSMUSG00000076014	1
ENSMUSG00000032586	1
ENSMUSG00000023093	1
ENSMUSG00000107214	1
ENSMUSG00000026073	1
ENSMUSG00000037573	12
ENSMUSG00000048652	1
ENSMUSG00000073962	1
ENSMUSG00000090298	1
ENSMUSG00000032178	4
ENSMUSG00000044824	1
ENSMUSG00000034486	1
ENSMUSG00000026159	2
ENSMUSG00000086496	1
ENSMUSG00000027189	8
ENSMUSG00000087382	1
ENSMUSG00000029255	1
ENSMUSG00000078784	8
ENSMUSG00000038903	1
ENSMUSG00000020598	10
ENSMUSG00000061829	1
ENSMUSG00000024143	12
ENSMUSG00000097354	1
ENSMUSG00000041828	12
ENSMUSG00000035297	12
ENSMUSG00000117399	1
ENSMUSG00000057667	1
ENSMUSG00000074673	1
ENSMUSG00000037221	1
ENSMUSG00000051716	0
ENSMUSG00000030491	1
ENSMUSG00000063777	1
ENSMUSG00000070690	1
ENSMUSG00000004328	1
ENSMUSG00000042997	9
ENSMUSG00000065582	1
ENSMUSG00000029145	9
ENSMUSG00000001467	6
ENSMUSG00000068205	9
ENSMUSG00000068009	1
ENSMUSG00000026342	14
ENSMUSG00000086265	1
ENSMUSG00000053560	9
ENSMUSG00000027612	9
ENSMUSG00000030200	1
ENSMUSG00000020059	1
ENSMUSG00000007207	10
ENSMUSG00000029711	1
ENSMUSG00000021553	1
ENSMUSG00000093920	1
ENSMUSG00000020101	7
ENSMUSG00000112627	1
ENSMUSG00000054752	9
ENSMUSG00000032121	1
ENSMUSG00000110528	1
ENSMUSG00000028874	7
ENSMUSG00000002057	1
ENSMUSG00000085860	1
ENSMUSG00000100252	12
ENSMUSG00000032451	1
ENSMUSG00000009566	9
ENSMUSG00000027655	9
ENSMUSG00000087460	1
ENSMUSG00000110259	1
ENSMUSG00000021010	1
ENSMUSG00000046185	9
ENSMUSG00000037251	9
ENSMUSG00000092639	1
ENSMUSG00000056858	1
ENSMUSG00000074681	1
ENSMUSG00000097715	9
ENSMUSG00000051989	1
ENSMUSG00000044526	1
ENSMUSG00000118392	1
ENSMUSG00000021609	1
ENSMUSG00000062751	1
ENSMUSG00000026674	12
ENSMUSG00000070643	9
ENSMUSG00000094588	1
ENSMUSG00000062400	1
ENSMUSG00000020604	1
ENSMUSG00000025813	10
ENSMUSG00000049214	1
ENSMUSG00000026452	8
ENSMUSG00000031167	2
ENSMUSG00000079628	1
ENSMUSG00000035069	9
ENSMUSG00000065176	9
ENSMUSG00000055200	1
ENSMUSG00000065460	1
ENSMUSG00000026980	2
ENSMUSG00000079038	1
ENSMUSG00000028426	8
ENSMUSG00000059908	0
ENSMUSG00000021096	8
ENSMUSG00000050914	1
ENSMUSG00000107014	1
ENSMUSG00000009075	1
ENSMUSG00000068950	1
ENSMUSG00000039182	1
ENSMUSG00000044025	1
ENSMUSG00000094721	1
ENSMUSG00000019842	9
ENSMUSG00000038351	10
ENSMUSG00000043940	12
ENSMUSG00000021953	1
ENSMUSG00000040813	12
ENSMUSG00000073928	1
ENSMUSG00000019888	14
ENSMUSG00000110526	1
ENSMUSG00000074384	1
ENSMUSG00000050147	1
ENSMUSG00000090951	1
ENSMUSG00000037335	1
ENSMUSG00000050224	1
ENSMUSG00000050074	1
ENSMUSG00000020992	1
ENSMUSG00000111020	1
ENSMUSG00000021770	8
ENSMUSG00000085421	1
ENSMUSG00000036934	11
ENSMUSG00000028970	3
ENSMUSG00000096386	1
ENSMUSG00000023919	1
ENSMUSG00000056673	9
ENSMUSG00000073591	1
ENSMUSG00000021872	1
ENSMUSG00000027985	2
ENSMUSG00000025401	14
ENSMUSG00000019774	1
ENSMUSG00000003037	7
ENSMUSG00000086173	1
ENSMUSG00000020857	5
ENSMUSG00000083628	1
ENSMUSG00000061527	3
ENSMUSG00000097327	1
ENSMUSG00000094878	1
ENSMUSG00000026095	4
ENSMUSG00000071648	12
ENSMUSG00000034701	8
ENSMUSG00000044120	1
ENSMUSG00000078576	1
ENSMUSG00000068959	1
ENSMUSG00000026734	1
ENSMUSG00000001768	12
ENSMUSG00000037692	4
ENSMUSG00000017561	7
ENSMUSG00000035509	1
ENSMUSG00000065405	1
ENSMUSG00000079013	9
ENSMUSG00000025893	1
ENSMUSG00000016496	9
ENSMUSG00000059851	4
ENSMUSG00000045528	1
ENSMUSG00000007591	1
ENSMUSG00000028476	9
ENSMUSG00000108931	1
ENSMUSG00000041895	9
ENSMUSG00000070106	1
ENSMUSG00000004902	9
ENSMUSG00000031309	2
ENSMUSG00000028636	1
ENSMUSG00000022679	6
ENSMUSG00000022550	9
ENSMUSG00000062866	12
ENSMUSG00000028284	2
ENSMUSG00000036792	2
ENSMUSG00000094651	1
ENSMUSG00000055015	1
ENSMUSG00000030435	12
ENSMUSG00000025876	10
ENSMUSG00000028751	1
ENSMUSG00000089837	1
ENSMUSG00000047749	1
ENSMUSG00000118204	1
ENSMUSG00000037608	2
ENSMUSG00000018659	14
ENSMUSG00000063796	6
ENSMUSG00000040298	1
ENSMUSG00000113429	1
ENSMUSG00000000869	1
ENSMUSG00000037492	1
ENSMUSG00000086348	1
ENSMUSG00000020423	2
ENSMUSG00000057402	1
ENSMUSG00000009378	6
ENSMUSG00000105153	1
ENSMUSG00000029671	1
ENSMUSG00000100549	1
ENSMUSG00000033860	0
ENSMUSG00000031202	9
ENSMUSG00000063320	1
ENSMUSG00000041426	5
ENSMUSG00000044052	1
ENSMUSG00000057897	10
ENSMUSG00000110140	1
ENSMUSG00000063296	1
ENSMUSG00000027720	1
ENSMUSG00000073293	1
ENSMUSG00000054474	6
ENSMUSG00000006390	12
ENSMUSG00000079605	9
ENSMUSG00000065540	1
ENSMUSG00000086015	1
ENSMUSG00000031442	10
ENSMUSG00000101683	1
ENSMUSG00000024659	3
ENSMUSG00000031429	9
ENSMUSG00000030745	7
ENSMUSG00000036411	1
ENSMUSG00000027770	8
ENSMUSG00000009350	4
ENSMUSG00000006204	9
ENSMUSG00000024406	1
ENSMUSG00000010517	2
ENSMUSG00000025400	1
ENSMUSG00000086369	1
ENSMUSG00000034708	12
ENSMUSG00000050944	1
ENSMUSG00000108218	4
ENSMUSG00000038560	1
ENSMUSG00000065585	1
ENSMUSG00000107573	1
ENSMUSG00000074502	1
ENSMUSG00000037451	1
ENSMUSG00000038733	2
ENSMUSG00000006395	1
ENSMUSG00000093696	1
ENSMUSG00000026253	1
ENSMUSG00000030868	7
ENSMUSG00000025436	1
ENSMUSG00000050761	1
ENSMUSG00000006423	8
ENSMUSG00000074625	1
ENSMUSG00000026309	4
ENSMUSG00000018844	1
ENSMUSG00000032413	2
ENSMUSG00000023075	2
ENSMUSG00000065546	1
ENSMUSG00000080594	1
ENSMUSG00000037605	10
ENSMUSG00000020774	6
ENSMUSG00000033065	5
ENSMUSG00000026589	9
ENSMUSG00000015451	1
ENSMUSG00000024663	9
ENSMUSG00000102000	1
ENSMUSG00000045019	9
ENSMUSG00000060188	1
ENSMUSG00000038624	1
ENSMUSG00000042726	12
ENSMUSG00000025766	9
ENSMUSG00000042670	11
ENSMUSG00000091736	1
ENSMUSG00000042243	1
ENSMUSG00000042628	12
ENSMUSG00000063889	1
ENSMUSG00000050368	1
ENSMUSG00000027905	4
ENSMUSG00000024180	6
ENSMUSG00000030351	1
ENSMUSG00000091575	7
ENSMUSG00000003644	14
ENSMUSG00000055610	1
ENSMUSG00000064451	9
ENSMUSG00000034898	9
ENSMUSG00000079109	9
ENSMUSG00000047534	9
ENSMUSG00000067341	9
ENSMUSG00000060579	1
ENSMUSG00000031441	6
ENSMUSG00000028634	10
ENSMUSG00000041346	1
ENSMUSG00000062510	1
ENSMUSG00000079478	1
ENSMUSG00000012777	1
ENSMUSG00000028445	9
ENSMUSG00000106847	10
ENSMUSG00000002957	12
ENSMUSG00000061296	1
ENSMUSG00000023827	9
ENSMUSG00000065498	1
ENSMUSG00000026492	9
ENSMUSG00000023067	12
ENSMUSG00000032080	0
ENSMUSG00000040435	4
ENSMUSG00000029627	1
ENSMUSG00000045312	14
ENSMUSG00000021361	12
ENSMUSG00000103577	1
ENSMUSG00000100005	1
ENSMUSG00000046949	9
ENSMUSG00000028578	1
ENSMUSG00000015461	4
ENSMUSG00000023473	9
ENSMUSG00000007617	10
ENSMUSG00000075208	1
ENSMUSG00000090113	1
ENSMUSG00000076272	1
ENSMUSG00000032078	4
ENSMUSG00000039542	10
