sample	location	feature	profile	id.accession	investigation.study.comment.project type	investigation.study assays.study assay technology type	source_profile_index	condition_inferred	official_sample_name	official_source_name	official_material_type	official_tissue_type	official_tissue	sample_name_tissue_inferred	official_vs_inferred_match	tissue_final	tissue_source	official_sample_match_method	official_study_url	official_api_url	h5_accession	h5_sample_name	h5_accession_sample_name	project_identifier	project_type	assay_technology	source_name	material_type	tissue_type	spaceflight_factor	sex	strain	genotype	age_at_launch	age	duration	sample_preservation_method	library_selection	library_layout	sequencing_instrument	condition_label	accession_order	muscle_mean_log2	muscle_median_log2	muscle_markers_over_100	muscle_marker_fraction_percent	liver_mean_log2	liver_markers_over_100	muscle_liver_mean_log2_delta	high_muscle_abundance	collection_inferred	age_label_inferred	accession_group_size	accession_condition_group_size	muscle_mean_log2_robust_z_within_accession	muscle_mean_log2_robust_z_within_accession_condition	stratum_group_size	muscle_mean_log2_robust_z_within_stratum	relative_stratum_outlier	relative_accession_outlier	relative_accession_condition_outlier	candidate_muscle_outlier	candidate_small_group_warning	broad_review_muscle_outlier	review_high_abundance_not_relative
OSD-245_Mmus_C57-6T_LVR_GC_LAR_Rep9_G3	GC	OSD-245_Mmus_C57-6T_LVR_GC_LAR_Rep9_G3	Mmus_C57-6T_LVR_GC_LAR_Rep9_G3	OSD-245	Spaceflight Study	RNA Sequencing (RNA-Seq)	893	ground_control	Mmus_C57-6T_LVR_GC_LAR_Rep9_G3	LAR GC 3	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-245	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-245	OSD-245	Mmus_C57-6T_LVR_GC_LAR_Rep9_G3	OSD-245_Mmus_C57-6T_LVR_GC_LAR_Rep9_G3	RR-6	Spaceflight Study	RNA Sequencing (RNA-Seq)	LAR GC 3	Liver		Ground Control	Female	C57BL/6NTac		36 {week}			Liquid Nitrogen	Ribo-depletion	PAIRED	Illumina NovaSeq 6006	GC	1	1.7140752320395976	1.0	0	0.00048123893908489247	16.628988136232763	7	-14.914912904193166	False	LAR	36 {WEEK}	37	19	-1.6709988121958463	-3.258462282720551	9	-3.077445103994292	False	False	False	False	False	False	False
OSD-245_Mmus_C57-6T_LVR_GC_ISS-T_Rep2_G9	GC	OSD-245_Mmus_C57-6T_LVR_GC_ISS-T_Rep2_G9	Mmus_C57-6T_LVR_GC_ISS-T_Rep2_G9	OSD-245	Spaceflight Study	RNA Sequencing (RNA-Seq)	877	ground_control	Mmus_C57-6T_LVR_GC_ISS-T_Rep2_G9	ISS-T GC 9	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-245	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-245	OSD-245	Mmus_C57-6T_LVR_GC_ISS-T_Rep2_G9	OSD-245_Mmus_C57-6T_LVR_GC_ISS-T_Rep2_G9	RR-6	Spaceflight Study	RNA Sequencing (RNA-Seq)	ISS-T GC 9	Liver		Ground Control	Female	C57BL/6NTac		36 {week}			Liquid Nitrogen	Ribo-depletion	PAIRED	Illumina NovaSeq 6000	GC	1	2.3315316228632295	1.9534452978042591	0	0.00047572581624774027	18.237401457093664	7	-15.905869834230435	False	ISS-T	36 {WEEK}	37	19	0.1321406556395758	0.6521727894222659	10	0.48734902023626264	False	False	False	False	False	False	False
OSD-245_Mmus_C57-6T_LVR_FLT_LAR_Rep2_F2	FLT	OSD-245_Mmus_C57-6T_LVR_FLT_LAR_Rep2_F2	Mmus_C57-6T_LVR_FLT_LAR_Rep2_F2	OSD-245	Spaceflight Study	RNA Sequencing (RNA-Seq)	867	flight	Mmus_C57-6T_LVR_FLT_LAR_Rep2_F2	LAR Flight 2	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-245	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-245	OSD-245	Mmus_C57-6T_LVR_FLT_LAR_Rep2_F2	OSD-245_Mmus_C57-6T_LVR_FLT_LAR_Rep2_F2	RR-6	Spaceflight Study	RNA Sequencing (RNA-Seq)	LAR Flight 2	Liver		Space Flight	Female	C57BL/6NTac		36 {week}			Liquid Nitrogen	Ribo-depletion	PAIRED	Illumina NovaSeq 6000	FLT	1	2.2342658851204273	1.792481250360578	0	0.0004750743433878731	17.654670013624244	7	-15.420404128503817	False	LAR	36 {WEEK}	37	18	-0.15190157503234208	-0.5239131471489474	10	0.029116750486138637	False	False	False	False	False	False	False
OSD-463_RR23_LVR_GC_G8	GC	OSD-463_RR23_LVR_GC_G8	RR23_LVR_GC_G8	OSD-463	Spaceflight Study	RNA Sequencing (RNA-Seq)	2071	ground_control	RR23_LVR_GC_G8	RR-23_GC8	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-463	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-463	OSD-463	RR23_LVR_GC_G8	OSD-463_RR23_LVR_GC_G8	RR-23	Spaceflight Study	RNA Sequencing (RNA-Seq)	RR-23_GC8	Left Lobe of the Liver		Ground Control	Male	C57BL/6J	Wild Type	16-17 {week}		38 {day}	Liquid Nitrogen	ribo-depletion	PAIRED	Illumina NovaSeq 6000	GC	2	2.164054321918331	1.5	0	0.0004716402897091138	18.164780767345036	7	-16.000726445426704	False	unknown	16-17 {WEEK}	22	10	0.5287179502549785	0.9783010997243587	10	0.9783010997243587	False	False	False	False	False	False	False
OSD-245_Mmus_C57-6T_LVR_GC_ISS-T_Rep4_G7	GC	OSD-245_Mmus_C57-6T_LVR_GC_ISS-T_Rep4_G7	Mmus_C57-6T_LVR_GC_ISS-T_Rep4_G7	OSD-245	Spaceflight Study	RNA Sequencing (RNA-Seq)	879	ground_control	Mmus_C57-6T_LVR_GC_ISS-T_Rep4_G7	ISS-T GC 7	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-245	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-245	OSD-245	Mmus_C57-6T_LVR_GC_ISS-T_Rep4_G7	OSD-245_Mmus_C57-6T_LVR_GC_ISS-T_Rep4_G7	RR-6	Spaceflight Study	RNA Sequencing (RNA-Seq)	ISS-T GC 7	Liver		Ground Control	Female	C57BL/6NTac		36 {week}			Liquid Nitrogen	Ribo-depletion	PAIRED	Illumina NovaSeq 6000	GC	1	3.2138405258933	3.4351823597917024	0	0.00047137988091146575	18.605091111226574	7	-15.391250585333275	False	ISS-T	36 {WEEK}	37	19	2.7087210093613057	6.24024053304176	10	6.083394024986085	True	False	True	False	False	False	False
OSD-245_Mmus_C57-6T_LVR_GC_LAR_Rep7_G9	GC	OSD-245_Mmus_C57-6T_LVR_GC_LAR_Rep7_G9	Mmus_C57-6T_LVR_GC_LAR_Rep7_G9	OSD-245	Spaceflight Study	RNA Sequencing (RNA-Seq)	891	ground_control	Mmus_C57-6T_LVR_GC_LAR_Rep7_G9	LAR GC 9	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-245	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-245	OSD-245	Mmus_C57-6T_LVR_GC_LAR_Rep7_G9	OSD-245_Mmus_C57-6T_LVR_GC_LAR_Rep7_G9	RR-6	Spaceflight Study	RNA Sequencing (RNA-Seq)	LAR GC 9	Liver		Ground Control	Female	C57BL/6NTac		36 {week}			Liquid Nitrogen	Ribo-depletion	PAIRED	Illumina NovaSeq 6004	GC	1	2.341319457519656	2.160964047443681	0	0.00046908001691748155	18.201053856007384	7	-15.859734398487728	False	LAR	36 {WEEK}	37	19	0.1607237770323398	0.7141636442528368	9	0.67448975	False	False	False	False	False	False	False
OSD-245_Mmus_C57-6T_LVR_GC_ISS-T_Rep1_G4	GC	OSD-245_Mmus_C57-6T_LVR_GC_ISS-T_Rep1_G4	Mmus_C57-6T_LVR_GC_ISS-T_Rep1_G4	OSD-245	Spaceflight Study	RNA Sequencing (RNA-Seq)	876	ground_control	Mmus_C57-6T_LVR_GC_ISS-T_Rep1_G4	ISS-T GC 4	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-245	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-245	OSD-245	Mmus_C57-6T_LVR_GC_ISS-T_Rep1_G4	OSD-245_Mmus_C57-6T_LVR_GC_ISS-T_Rep1_G4	RR-6	Spaceflight Study	RNA Sequencing (RNA-Seq)	ISS-T GC 4	Liver		Ground Control	Female	C57BL/6NTac		36 {week}			Liquid Nitrogen	Ribo-depletion	PAIRED	Illumina NovaSeq 6000	GC	1	2.286282160041462	2.69615871138938	0	0.000468594076123557	18.050590843241114	7	-15.764308683199651	False	ISS-T	36 {WEEK}	37	19	0.0	0.3655871472032485	10	0.20035426191324054	False	False	False	False	False	False	False
OSD-463_RR23_LVR_GC_G9	GC	OSD-463_RR23_LVR_GC_G9	RR23_LVR_GC_G9	OSD-463	Spaceflight Study	RNA Sequencing (RNA-Seq)	2072	ground_control	RR23_LVR_GC_G9	RR-23_GC9	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-463	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-463	OSD-463	RR23_LVR_GC_G9	OSD-463_RR23_LVR_GC_G9	RR-23	Spaceflight Study	RNA Sequencing (RNA-Seq)	RR-23_GC9	Left Lobe of the Liver		Ground Control	Male	C57BL/6J	Wild Type	16-17 {week}		38 {day}	Liquid Nitrogen	ribo-depletion	PAIRED	Illumina NovaSeq 6000	GC	2	2.708355736421509	2.453445297804259	0	0.0004657362569476397	18.56138463088639	7	-15.853028894464881	False	unknown	16-17 {WEEK}	22	10	1.9699174236647707	2.385820441487671	10	2.385820441487671	False	False	False	False	False	False	False
OSD-245_Mmus_C57-6T_LVR_FLT_LAR_Rep8_F9	FLT	OSD-245_Mmus_C57-6T_LVR_FLT_LAR_Rep8_F9	Mmus_C57-6T_LVR_FLT_LAR_Rep8_F9	OSD-245	Spaceflight Study	RNA Sequencing (RNA-Seq)	873	flight	Mmus_C57-6T_LVR_FLT_LAR_Rep8_F9	LAR Flight 9	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-245	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-245	OSD-245	Mmus_C57-6T_LVR_FLT_LAR_Rep8_F9	OSD-245_Mmus_C57-6T_LVR_FLT_LAR_Rep8_F9	RR-6	Spaceflight Study	RNA Sequencing (RNA-Seq)	LAR Flight 9	Liver		Space Flight	Female	C57BL/6NTac		36 {week}			Liquid Nitrogen	Ribo-depletion	PAIRED	Illumina NovaSeq 6000	FLT	1	2.160181349612651	1.584962500721156	1	0.00045940256702528754	18.165776700351298	7	-16.00559535073865	False	LAR	36 {WEEK}	37	18	-0.36824843274667585	-0.6418944401296144	10	-0.22636785117459493	False	False	False	False	False	False	False
OSD-379_RR8_LVR_FLT_ISS-T_OLD_FI14	FLT	OSD-379_RR8_LVR_FLT_ISS-T_OLD_FI14	RR8_LVR_FLT_ISS-T_OLD_FI14	OSD-379	Spaceflight Study	RNA Sequencing (RNA-Seq)	1661	flight	RR8_LVR_FLT_ISS-T_OLD_FI14	FL_ISS_14	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-379	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-379	OSD-379	RR8_LVR_FLT_ISS-T_OLD_FI14	OSD-379_RR8_LVR_FLT_ISS-T_OLD_FI14	RRRM-1 (RR-8)	Spaceflight Study	RNA Sequencing (RNA-Seq)	FL_ISS_14	Left Lobe of the Liver		Space Flight	Female	BALB/cAnNTac	Wild Type				Liquid Nitrogen	ribo-depletion	PAIRED	Illumina NovaSeq 6000	FLT	0	1.978193526243884	1.792481250360578	0	0.0004578899229373969	18.000912921456827	7	-16.022719395212942	False	ISS-T	OLD	62	31	-0.5888561363274397	-0.6030330462894863	8	-0.6805853657625683	False	False	False	False	False	False	False
OSD-379_RR8_LVR_FLT_ISS-T_OLD_FI15	FLT	OSD-379_RR8_LVR_FLT_ISS-T_OLD_FI15	RR8_LVR_FLT_ISS-T_OLD_FI15	OSD-379	Spaceflight Study	RNA Sequencing (RNA-Seq)	1662	flight	RR8_LVR_FLT_ISS-T_OLD_FI15	FL_ISS_15	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-379	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-379	OSD-379	RR8_LVR_FLT_ISS-T_OLD_FI15	OSD-379_RR8_LVR_FLT_ISS-T_OLD_FI15	RRRM-1 (RR-8)	Spaceflight Study	RNA Sequencing (RNA-Seq)	FL_ISS_15	Left Lobe of the Liver		Space Flight	Female	BALB/cAnNTac	Wild Type				Liquid Nitrogen	ribo-depletion	PAIRED	Illumina NovaSeq 6000	FLT	0	2.035887048962607	1.792481250360578	0	0.00045599702278072867	18.071222350769393	7	-16.035335301806786	False	ISS-T	OLD	62	31	-0.5153448526205595	-0.5547113839491514	8	-0.6003582795679897	False	False	False	False	False	False	False
OSD-245_Mmus_C57-6T_LVR_GC_ISS-T_Rep8_G3	GC	OSD-245_Mmus_C57-6T_LVR_GC_ISS-T_Rep8_G3	Mmus_C57-6T_LVR_GC_ISS-T_Rep8_G3	OSD-245	Spaceflight Study	RNA Sequencing (RNA-Seq)	883	ground_control	Mmus_C57-6T_LVR_GC_ISS-T_Rep8_G3	ISS-T GC 3	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-245	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-245	OSD-245	Mmus_C57-6T_LVR_GC_ISS-T_Rep8_G3	OSD-245_Mmus_C57-6T_LVR_GC_ISS-T_Rep8_G3	RR-6	Spaceflight Study	RNA Sequencing (RNA-Seq)	ISS-T GC 3	Liver		Ground Control	Female	C57BL/6NTac		36 {week}			Liquid Nitrogen	Ribo-depletion	PAIRED	Illumina NovaSeq 6000	GC	1	2.162066767570798	1.584962500721156	0	0.000454596277641472	17.750406322200188	7	-15.58833955462939	False	ISS-T	36 {WEEK}	37	19	-0.3627425029608241	-0.42112601588799614	10	-0.5874819756689694	False	False	False	False	False	False	False
OSD-242_Mmus_C57-6J_LVR_FLT_C1_Rep5_F5	FLT	OSD-242_Mmus_C57-6J_LVR_FLT_C1_Rep5_F5	Mmus_C57-6J_LVR_FLT_C1_Rep5_F5	OSD-242	Spaceflight Study	RNA Sequencing (RNA-Seq)	719	flight	Mmus_C57-6J_LVR_FLT_C1_Rep5_F5	F5	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-242	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-242	OSD-242	Mmus_C57-6J_LVR_FLT_C1_Rep5_F5	OSD-242_Mmus_C57-6J_LVR_FLT_C1_Rep5_F5	RR-9	Spaceflight Study	RNA Sequencing (RNA-Seq)	F5	Liver		Space Flight	Male	C57BL/6J		10 {week}			Liquid Nitrogen	Ribo-depletion	PAIRED	Illumina NovaSeq 6000	FLT	3	1.71709039500501	1.5	0	0.00045456521156836155	16.75488042699994	7	-15.037790031994929	False	unknown	10 {WEEK}	8	5	-0.19643151720793972	0.0	5	0.0	False	False	False	False	False	False	False
OSD-137_Mmus_BAL-TAL_LVR_GC_Rep1_G1	GC	OSD-137_Mmus_BAL-TAL_LVR_GC_Rep1_G1	Mmus_BAL-TAL_LVR_GC_Rep1_G1	OSD-137	Spaceflight Study	RNA Sequencing (RNA-Seq)	139	ground_control	Mmus_BAL-TAL_LVR_GC_Rep1_G1	RR3_GC_G1	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-137	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-137	OSD-137	Mmus_BAL-TAL_LVR_GC_Rep1_G1	OSD-137_Mmus_BAL-TAL_LVR_GC_Rep1_G1	RR-3	Spaceflight Study	RNA Sequencing (RNA-Seq)	RR3_GC_G1	Liver		Ground Control	Female	BALB/c		12 {week}		39 {day}	Liquid Nitrogen	Ribo-depletion	PAIRED	Illumina HiSeq 4000	GC	4	2.3008706076369596	2.321928094887362	0	0.0004489111837161081	17.777899384284904	7	-15.477028776647945	False	unknown	12 {WEEK}	11	6	-0.3829098355117412	-0.4425230272396925	6	-0.4425230272396925	False	False	False	False	False	False	False
OSD-173_Mmus_C57-6CR_LVR_GC_Rep1_G40	GC	OSD-173_Mmus_C57-6CR_LVR_GC_Rep1_G40	Mmus_C57-6CR_LVR_GC_Rep1_G40	OSD-173	Spaceflight Study	RNA Sequencing (RNA-Seq)	264	ground_control	Mmus_C57-6CR_LVR_GC_Rep1_G40	AEM Control 40	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-173	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-173	OSD-173	Mmus_C57-6CR_LVR_GC_Rep1_G40	OSD-173_Mmus_C57-6CR_LVR_GC_Rep1_G40	BSP135	Spaceflight Study	RNA Sequencing (RNA-Seq)	AEM Control 40	Liver		Ground Control	Female	C57BL/6NCrl		9 {week}			Liquid Nitrogen	Ribo-depletion	PAIRED	Illumina HiSeq 4000	GC	5	1.4075478529901666	1.0	0	0.00044871720506529494	17.215072623988174	7	-15.807524770998008	False	unknown	9 {WEEK}	4	2	-0.9437300012241499	-0.67448975	2	-0.67448975	False	False	False	False	False	False	False
OSD-242_Mmus_C57-6J_LVR_GC_C2_Rep2_G3	GC	OSD-242_Mmus_C57-6J_LVR_GC_C2_Rep2_G3	Mmus_C57-6J_LVR_GC_C2_Rep2_G3	OSD-242	Spaceflight Study	RNA Sequencing (RNA-Seq)	721	ground_control	Mmus_C57-6J_LVR_GC_C2_Rep2_G3	GC3	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-242	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-242	OSD-242	Mmus_C57-6J_LVR_GC_C2_Rep2_G3	OSD-242_Mmus_C57-6J_LVR_GC_C2_Rep2_G3	RR-9	Spaceflight Study	RNA Sequencing (RNA-Seq)	GC3	Liver		Ground Control	Male	C57BL/6J		10 {week}			Liquid Nitrogen	Ribo-depletion	PAIRED	Illumina NovaSeq 6000	GC	3	2.221542296725674	1.792481250360578	0	0.00044279064257279546	17.23937640899657	7	-15.017834112270895	False	unknown	10 {WEEK}	8	3	1.142486218191523	0.0	3	0.0	False	False	False	False	False	False	False
OSD-463_RR23_LVR_FLT_F5	FLT	OSD-463_RR23_LVR_FLT_F5	RR23_LVR_FLT_F5	OSD-463	Spaceflight Study	RNA Sequencing (RNA-Seq)	2055	flight	RR23_LVR_FLT_F5	RR-23_F5	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-463	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-463	OSD-463	RR23_LVR_FLT_F5	OSD-463_RR23_LVR_FLT_F5	RR-23	Spaceflight Study	RNA Sequencing (RNA-Seq)	RR-23_F5	Left Lobe of the Liver		Space Flight	Male	C57BL/6J	Wild Type	16-17 {week}		38 {day}	Liquid Nitrogen	ribo-depletion	PAIRED	Illumina NovaSeq 6000	FLT	2	2.736995862573488	2.564641508472483	0	0.00044223639160282085	18.57784910850558	7	-15.84085324593209	False	unknown	16-17 {WEEK}	22	12	2.045750654350562	3.1240870729643864	12	3.1240870729643864	False	False	False	False	False	False	False
OSD-245_Mmus_C57-6T_LVR_GC_ISS-T_Rep10_G6	GC	OSD-245_Mmus_C57-6T_LVR_GC_ISS-T_Rep10_G6	Mmus_C57-6T_LVR_GC_ISS-T_Rep10_G6	OSD-245	Spaceflight Study	RNA Sequencing (RNA-Seq)	875	ground_control	Mmus_C57-6T_LVR_GC_ISS-T_Rep10_G6	ISS-T GC 6	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-245	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-245	OSD-245	Mmus_C57-6T_LVR_GC_ISS-T_Rep10_G6	OSD-245_Mmus_C57-6T_LVR_GC_ISS-T_Rep10_G6	RR-6	Spaceflight Study	RNA Sequencing (RNA-Seq)	ISS-T GC 6	Liver		Ground Control	Female	C57BL/6NTac		36 {week}			Liquid Nitrogen	Ribo-depletion	PAIRED	Illumina NovaSeq 6000	GC	1	2.3122082055091253	2.69615871138938	0	0.0004402047714493063	17.623313324864828	7	-15.311105119355702	False	ISS-T	36 {WEEK}	37	19	0.07571105671978182	0.52978870733703	10	0.3647902284256295	False	False	False	False	False	False	False
OSD-245_Mmus_C57-6T_LVR_GC_ISS-T_Rep3_G10	GC	OSD-245_Mmus_C57-6T_LVR_GC_ISS-T_Rep3_G10	Mmus_C57-6T_LVR_GC_ISS-T_Rep3_G10	OSD-245	Spaceflight Study	RNA Sequencing (RNA-Seq)	878	ground_control	Mmus_C57-6T_LVR_GC_ISS-T_Rep3_G10	ISS-T GC 10	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-245	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-245	OSD-245	Mmus_C57-6T_LVR_GC_ISS-T_Rep3_G10	OSD-245_Mmus_C57-6T_LVR_GC_ISS-T_Rep3_G10	RR-6	Spaceflight Study	RNA Sequencing (RNA-Seq)	ISS-T GC 10	Liver		Ground Control	Female	C57BL/6NTac		36 {week}			Liquid Nitrogen	Ribo-depletion	PAIRED	Illumina NovaSeq 6000	GC	1	2.223103844321689	2.160964047443681	0	0.00041927604624954743	18.313246199357646	7	-16.090142355035958	False	ISS-T	36 {WEEK}	37	19	-0.1844977496041964	-0.03455015953527154	10	-0.20035426191324054	False	False	False	False	False	False	False
OSD-245_Mmus_C57-6T_LVR_FLT_LAR_Rep6_F10	FLT	OSD-245_Mmus_C57-6T_LVR_FLT_LAR_Rep6_F10	Mmus_C57-6T_LVR_FLT_LAR_Rep6_F10	OSD-245	Spaceflight Study	RNA Sequencing (RNA-Seq)	871	flight	Mmus_C57-6T_LVR_FLT_LAR_Rep6_F10	LAR Flight 10	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-245	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-245	OSD-245	Mmus_C57-6T_LVR_FLT_LAR_Rep6_F10	OSD-245_Mmus_C57-6T_LVR_FLT_LAR_Rep6_F10	RR-6	Spaceflight Study	RNA Sequencing (RNA-Seq)	LAR Flight 10	Liver		Space Flight	Female	C57BL/6NTac		36 {week}			Liquid Nitrogen	Ribo-depletion	PAIRED	Illumina NovaSeq 6000	FLT	1	2.2173795372056055	2.292481250360578	0	0.00041524516259777076	17.98556636583283	7	-15.768186828627226	False	LAR	36 {WEEK}	37	18	-0.20121427281201856	-0.5508050368943173	10	-0.029116750486138637	False	False	False	False	False	False	False
OSD-379_RR8_LVR_FLT_ISS-T_OLD_FI18	FLT	OSD-379_RR8_LVR_FLT_ISS-T_OLD_FI18	RR8_LVR_FLT_ISS-T_OLD_FI18	OSD-379	Spaceflight Study	RNA Sequencing (RNA-Seq)	1665	flight	RR8_LVR_FLT_ISS-T_OLD_FI18	FL_ISS_18	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-379	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-379	OSD-379	RR8_LVR_FLT_ISS-T_OLD_FI18	OSD-379_RR8_LVR_FLT_ISS-T_OLD_FI18	RRRM-1 (RR-8)	Spaceflight Study	RNA Sequencing (RNA-Seq)	FL_ISS_18	Left Lobe of the Liver		Space Flight	Female	BALB/cAnNTac	Wild Type				Liquid Nitrogen	ribo-depletion	PAIRED	Illumina NovaSeq 6000	FLT	0	1.9869605789479894	1.9534452978042591	0	0.0004115867654803235	17.512753661580124	7	-15.525793082632134	False	ISS-T	OLD	62	31	-0.577685431745112	-0.5956901325528248	8	-0.6683941342374318	False	False	False	False	False	False	False
OSD-242_Mmus_C57-6J_LVR_GC_C2_Rep4_G5	GC	OSD-242_Mmus_C57-6J_LVR_GC_C2_Rep4_G5	Mmus_C57-6J_LVR_GC_C2_Rep4_G5	OSD-242	Spaceflight Study	RNA Sequencing (RNA-Seq)	723	ground_control	Mmus_C57-6J_LVR_GC_C2_Rep4_G5	GC5	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-242	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-242	OSD-242	Mmus_C57-6J_LVR_GC_C2_Rep4_G5	OSD-242_Mmus_C57-6J_LVR_GC_C2_Rep4_G5	RR-9	Spaceflight Study	RNA Sequencing (RNA-Seq)	GC5	Liver		Ground Control	Male	C57BL/6J		10 {week}			Liquid Nitrogen	Ribo-depletion	PAIRED	Illumina NovaSeq 6000	GC	3	1.856201236600817	2.584962500721156	0	0.0004100134563103121	15.892704040360751	7	-14.036502803759934	False	unknown	10 {WEEK}	8	3	0.17279689161290737	-6.850054332295984	3	-6.850054332295984	False	False	False	False	False	False	False
OSD-379_RR8_LVR_FLT_LAR_YNG_FL1	FLT	OSD-379_RR8_LVR_FLT_LAR_YNG_FL1	RR8_LVR_FLT_LAR_YNG_FL1	OSD-379	Spaceflight Study	RNA Sequencing (RNA-Seq)	1685	flight	RR8_LVR_FLT_LAR_YNG_FL1	FL_LAR_01	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-379	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-379	OSD-379	RR8_LVR_FLT_LAR_YNG_FL1	OSD-379_RR8_LVR_FLT_LAR_YNG_FL1	RRRM-1 (RR-8)	Spaceflight Study	RNA Sequencing (RNA-Seq)	FL_LAR_01	Left Lobe of the Liver		Space Flight	Female	BALB/cAnNTac	Wild Type				Liquid Nitrogen	ribo-depletion	PAIRED	Illumina NovaSeq 6000	FLT	0	1.8900619759368744	1.584962500721156	0	0.0004039001949155024	16.93941194993636	7	-15.049349973999487	False	LAR	YNG	62	31	-0.7011506035890696	-0.676848317307484	8	-0.6797308324382905	False	False	False	False	False	False	False
