location	cluster	n_genes	feature	profile	cluster_mean_log2_expression	h5_accession	mission	library_selection	library_layout	sex	strain	sequencing_instrument
FLT	5	1496	OSD-686_GSM7708689	GSM7708689	8.85518741607666	OSD-686	MHU-2	polyA enrichment	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
FLT	5	1496	OSD-686_GSM7708690	GSM7708690	8.264055252075195	OSD-686	MHU-2	polyA enrichment	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
FLT	5	1496	OSD-173_Mmus_C57-6CR_LVR_FLT_Rep1_F58	Mmus_C57-6CR_LVR_FLT_Rep1_F58	9.23116683959961	OSD-173	BSP135	Ribo-depletion	PAIRED	Female	C57BL/6NCrl	Illumina HiSeq 4000
FLT	5	1496	OSD-173_Mmus_C57-6CR_LVR_FLT_Rep2_F64	Mmus_C57-6CR_LVR_FLT_Rep2_F64	9.233330726623535	OSD-173	BSP135	Ribo-depletion	PAIRED	Female	C57BL/6NCrl	Illumina HiSeq 4000
FLT	6	1123	OSD-379_RR8_LVR_FLT_ISS-T_OLD_FI11	RR8_LVR_FLT_ISS-T_OLD_FI11	9.234536170959473	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
FLT	6	1123	OSD-379_RR8_LVR_FLT_ISS-T_OLD_FI12	RR8_LVR_FLT_ISS-T_OLD_FI12	9.0642671585083	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
FLT	6	1123	OSD-379_RR8_LVR_FLT_ISS-T_OLD_FI13	RR8_LVR_FLT_ISS-T_OLD_FI13	8.783224105834961	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
FLT	6	1123	OSD-379_RR8_LVR_FLT_ISS-T_OLD_FI14	RR8_LVR_FLT_ISS-T_OLD_FI14	9.303634643554688	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
FLT	6	1123	OSD-379_RR8_LVR_FLT_ISS-T_OLD_FI15	RR8_LVR_FLT_ISS-T_OLD_FI15	9.24976921081543	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
FLT	6	1123	OSD-379_RR8_LVR_FLT_ISS-T_OLD_FI16	RR8_LVR_FLT_ISS-T_OLD_FI16	9.212059020996094	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
FLT	6	1123	OSD-379_RR8_LVR_FLT_ISS-T_OLD_FI17	RR8_LVR_FLT_ISS-T_OLD_FI17	9.675102233886719	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
FLT	6	1123	OSD-379_RR8_LVR_FLT_ISS-T_OLD_FI18	RR8_LVR_FLT_ISS-T_OLD_FI18	9.12614917755127	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
FLT	6	1123	OSD-379_RR8_LVR_FLT_ISS-T_OLD_FI19	RR8_LVR_FLT_ISS-T_OLD_FI19	8.674792289733887	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
FLT	6	1123	OSD-379_RR8_LVR_FLT_ISS-T_OLD_FI20	RR8_LVR_FLT_ISS-T_OLD_FI20	9.52133846282959	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
FLT	6	1123	OSD-379_RR8_LVR_FLT_ISS-T_YNG_FI1	RR8_LVR_FLT_ISS-T_YNG_FI1	8.997942924499512	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
FLT	6	1123	OSD-379_RR8_LVR_FLT_ISS-T_YNG_FI10	RR8_LVR_FLT_ISS-T_YNG_FI10	8.965825080871582	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
FLT	6	1123	OSD-379_RR8_LVR_FLT_ISS-T_YNG_FI2	RR8_LVR_FLT_ISS-T_YNG_FI2	8.477428436279297	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
FLT	6	1123	OSD-379_RR8_LVR_FLT_ISS-T_YNG_FI3	RR8_LVR_FLT_ISS-T_YNG_FI3	9.100383758544922	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
FLT	6	1123	OSD-379_RR8_LVR_FLT_ISS-T_YNG_FI4	RR8_LVR_FLT_ISS-T_YNG_FI4	9.460813522338867	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
FLT	6	1123	OSD-379_RR8_LVR_FLT_ISS-T_YNG_FI5	RR8_LVR_FLT_ISS-T_YNG_FI5	8.798076629638672	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
FLT	6	1123	OSD-379_RR8_LVR_FLT_ISS-T_YNG_FI6	RR8_LVR_FLT_ISS-T_YNG_FI6	9.543859481811523	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
FLT	6	1123	OSD-379_RR8_LVR_FLT_ISS-T_YNG_FI7	RR8_LVR_FLT_ISS-T_YNG_FI7	9.60317325592041	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
FLT	6	1123	OSD-379_RR8_LVR_FLT_ISS-T_YNG_FI8	RR8_LVR_FLT_ISS-T_YNG_FI8	8.662221908569336	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
FLT	6	1123	OSD-379_RR8_LVR_FLT_ISS-T_YNG_FI9	RR8_LVR_FLT_ISS-T_YNG_FI9	9.522834777832031	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
FLT	6	1123	OSD-379_RR8_LVR_FLT_LAR_OLD_FL11	RR8_LVR_FLT_LAR_OLD_FL11	9.143303871154785	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
FLT	6	1123	OSD-379_RR8_LVR_FLT_LAR_OLD_FL15	RR8_LVR_FLT_LAR_OLD_FL15	9.495772361755371	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
FLT	6	1123	OSD-379_RR8_LVR_FLT_LAR_OLD_FL16	RR8_LVR_FLT_LAR_OLD_FL16	8.935334205627441	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
FLT	6	1123	OSD-379_RR8_LVR_FLT_LAR_OLD_FL3	RR8_LVR_FLT_LAR_OLD_FL3	8.450106620788574	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
FLT	6	1123	OSD-379_RR8_LVR_FLT_LAR_OLD_FL4	RR8_LVR_FLT_LAR_OLD_FL4	8.834928512573242	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
FLT	6	1123	OSD-379_RR8_LVR_FLT_LAR_OLD_FL7	RR8_LVR_FLT_LAR_OLD_FL7	9.120004653930664	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
FLT	6	1123	OSD-379_RR8_LVR_FLT_LAR_OLD_FL8	RR8_LVR_FLT_LAR_OLD_FL8	9.214938163757324	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
FLT	6	1123	OSD-379_RR8_LVR_FLT_LAR_YNG_FL1	RR8_LVR_FLT_LAR_YNG_FL1	8.73735523223877	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
FLT	6	1123	OSD-379_RR8_LVR_FLT_LAR_YNG_FL13	RR8_LVR_FLT_LAR_YNG_FL13	9.097162246704102	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
FLT	6	1123	OSD-379_RR8_LVR_FLT_LAR_YNG_FL14	RR8_LVR_FLT_LAR_YNG_FL14	9.429840087890625	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
FLT	6	1123	OSD-379_RR8_LVR_FLT_LAR_YNG_FL17	RR8_LVR_FLT_LAR_YNG_FL17	8.198141098022461	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
FLT	6	1123	OSD-379_RR8_LVR_FLT_LAR_YNG_FL18	RR8_LVR_FLT_LAR_YNG_FL18	8.682733535766602	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
FLT	6	1123	OSD-379_RR8_LVR_FLT_LAR_YNG_FL2	RR8_LVR_FLT_LAR_YNG_FL2	9.287960052490234	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
FLT	6	1123	OSD-379_RR8_LVR_FLT_LAR_YNG_FL5	RR8_LVR_FLT_LAR_YNG_FL5	8.407925605773926	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
FLT	6	1123	OSD-379_RR8_LVR_FLT_LAR_YNG_FL6	RR8_LVR_FLT_LAR_YNG_FL6	8.57481575012207	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
FLT	6	1123	OSD-245_Mmus_C57-6T_LVR_FLT_ISS-T_Rep10_F6	Mmus_C57-6T_LVR_FLT_ISS-T_Rep10_F6	9.396970748901367	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
FLT	6	1123	OSD-245_Mmus_C57-6T_LVR_FLT_ISS-T_Rep1_F5	Mmus_C57-6T_LVR_FLT_ISS-T_Rep1_F5	10.079092979431152	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
FLT	6	1123	OSD-245_Mmus_C57-6T_LVR_FLT_ISS-T_Rep2_F8	Mmus_C57-6T_LVR_FLT_ISS-T_Rep2_F8	10.006437301635742	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
FLT	6	1123	OSD-245_Mmus_C57-6T_LVR_FLT_ISS-T_Rep3_F9	Mmus_C57-6T_LVR_FLT_ISS-T_Rep3_F9	10.037299156188965	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
FLT	6	1123	OSD-245_Mmus_C57-6T_LVR_FLT_ISS-T_Rep4_F10	Mmus_C57-6T_LVR_FLT_ISS-T_Rep4_F10	10.170595169067383	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
FLT	6	1123	OSD-245_Mmus_C57-6T_LVR_FLT_ISS-T_Rep5_F7	Mmus_C57-6T_LVR_FLT_ISS-T_Rep5_F7	10.262859344482422	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
FLT	6	1123	OSD-245_Mmus_C57-6T_LVR_FLT_ISS-T_Rep6_F1	Mmus_C57-6T_LVR_FLT_ISS-T_Rep6_F1	9.471962928771973	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
FLT	6	1123	OSD-245_Mmus_C57-6T_LVR_FLT_ISS-T_Rep7_F2	Mmus_C57-6T_LVR_FLT_ISS-T_Rep7_F2	9.539718627929688	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
FLT	6	1123	OSD-245_Mmus_C57-6T_LVR_FLT_ISS-T_Rep8_F3	Mmus_C57-6T_LVR_FLT_ISS-T_Rep8_F3	9.438081741333008	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
FLT	6	1123	OSD-245_Mmus_C57-6T_LVR_FLT_ISS-T_Rep9_F4	Mmus_C57-6T_LVR_FLT_ISS-T_Rep9_F4	9.023177146911621	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
FLT	6	1123	OSD-245_Mmus_C57-6T_LVR_FLT_LAR_Rep10_F5	Mmus_C57-6T_LVR_FLT_LAR_Rep10_F5	8.177945137023926	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
FLT	6	1123	OSD-245_Mmus_C57-6T_LVR_FLT_LAR_Rep1_F1	Mmus_C57-6T_LVR_FLT_LAR_Rep1_F1	9.731842041015625	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
FLT	6	1123	OSD-245_Mmus_C57-6T_LVR_FLT_LAR_Rep2_F2	Mmus_C57-6T_LVR_FLT_LAR_Rep2_F2	9.630912780761719	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
FLT	6	1123	OSD-245_Mmus_C57-6T_LVR_FLT_LAR_Rep3_F3	Mmus_C57-6T_LVR_FLT_LAR_Rep3_F3	9.742572784423828	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
FLT	6	1123	OSD-245_Mmus_C57-6T_LVR_FLT_LAR_Rep4_F6	Mmus_C57-6T_LVR_FLT_LAR_Rep4_F6	9.708067893981934	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
FLT	6	1123	OSD-245_Mmus_C57-6T_LVR_FLT_LAR_Rep5_F7	Mmus_C57-6T_LVR_FLT_LAR_Rep5_F7	9.658384323120117	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
FLT	6	1123	OSD-245_Mmus_C57-6T_LVR_FLT_LAR_Rep6_F10	Mmus_C57-6T_LVR_FLT_LAR_Rep6_F10	9.719405174255371	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
FLT	6	1123	OSD-245_Mmus_C57-6T_LVR_FLT_LAR_Rep7_F8	Mmus_C57-6T_LVR_FLT_LAR_Rep7_F8	10.220301628112793	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
FLT	6	1123	OSD-245_Mmus_C57-6T_LVR_FLT_LAR_Rep8_F9	Mmus_C57-6T_LVR_FLT_LAR_Rep8_F9	10.044578552246094	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
FLT	6	1123	OSD-245_Mmus_C57-6T_LVR_FLT_LAR_Rep9_F4	Mmus_C57-6T_LVR_FLT_LAR_Rep9_F4	8.999208450317383	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
FLT	6	1123	OSD-463_RR23_LVR_FLT_F1	RR23_LVR_FLT_F1	10.056172370910645	OSD-463	RR-23	ribo-depletion	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
FLT	6	1123	OSD-463_RR23_LVR_FLT_F2	RR23_LVR_FLT_F2	10.35873794555664	OSD-463	RR-23	ribo-depletion	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
FLT	6	1123	OSD-463_RR23_LVR_FLT_F3	RR23_LVR_FLT_F3	9.661894798278809	OSD-463	RR-23	ribo-depletion	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
FLT	6	1123	OSD-463_RR23_LVR_FLT_F4	RR23_LVR_FLT_F4	9.4961519241333	OSD-463	RR-23	ribo-depletion	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
FLT	6	1123	OSD-463_RR23_LVR_FLT_F5	RR23_LVR_FLT_F5	10.19771671295166	OSD-463	RR-23	ribo-depletion	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
FLT	6	1123	OSD-463_RR23_LVR_FLT_F6	RR23_LVR_FLT_F6	9.838379859924316	OSD-463	RR-23	ribo-depletion	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
FLT	6	1123	OSD-463_RR23_LVR_FLT_F7_techrep1	RR23_LVR_FLT_F7_techrep1	10.140617370605469	OSD-463	RR-23	ribo-depletion	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
FLT	6	1123	OSD-463_RR23_LVR_FLT_F7_techrep2	RR23_LVR_FLT_F7_techrep2	9.818140029907227	OSD-463	RR-23	ribo-depletion	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
FLT	6	1123	OSD-463_RR23_LVR_FLT_F8_techrep1	RR23_LVR_FLT_F8_techrep1	9.612177848815918	OSD-463	RR-23	ribo-depletion	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
FLT	6	1123	OSD-463_RR23_LVR_FLT_F8_techrep2	RR23_LVR_FLT_F8_techrep2	9.475032806396484	OSD-463	RR-23	ribo-depletion	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
FLT	6	1123	OSD-463_RR23_LVR_FLT_F8_techrep3	RR23_LVR_FLT_F8_techrep3	9.109957695007324	OSD-463	RR-23	ribo-depletion	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
FLT	6	1123	OSD-463_RR23_LVR_FLT_F9	RR23_LVR_FLT_F9	9.211175918579102	OSD-463	RR-23	ribo-depletion	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
FLT	6	1123	OSD-242_Mmus_C57-6J_LVR_FLT_C1_Rep1_F1	Mmus_C57-6J_LVR_FLT_C1_Rep1_F1	8.830248832702637	OSD-242	RR-9	Ribo-depletion	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
FLT	6	1123	OSD-242_Mmus_C57-6J_LVR_FLT_C1_Rep2_F2	Mmus_C57-6J_LVR_FLT_C1_Rep2_F2	8.737174034118652	OSD-242	RR-9	Ribo-depletion	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
FLT	6	1123	OSD-242_Mmus_C57-6J_LVR_FLT_C1_Rep3_F3	Mmus_C57-6J_LVR_FLT_C1_Rep3_F3	9.096822738647461	OSD-242	RR-9	Ribo-depletion	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
FLT	6	1123	OSD-242_Mmus_C57-6J_LVR_FLT_C1_Rep4_F4	Mmus_C57-6J_LVR_FLT_C1_Rep4_F4	9.324376106262207	OSD-242	RR-9	Ribo-depletion	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
FLT	6	1123	OSD-242_Mmus_C57-6J_LVR_FLT_C1_Rep5_F5	Mmus_C57-6J_LVR_FLT_C1_Rep5_F5	8.792389869689941	OSD-242	RR-9	Ribo-depletion	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
FLT	6	1123	OSD-137_Mmus_BAL-TAL_LVR_FLT_Rep1_F1	Mmus_BAL-TAL_LVR_FLT_Rep1_F1	9.084756851196289	OSD-137	RR-3	Ribo-depletion	PAIRED	Female	BALB/c	Illumina HiSeq 4000
FLT	6	1123	OSD-137_Mmus_BAL-TAL_LVR_FLT_Rep2_F2	Mmus_BAL-TAL_LVR_FLT_Rep2_F2	9.493849754333496	OSD-137	RR-3	Ribo-depletion	PAIRED	Female	BALB/c	Illumina HiSeq 4000
FLT	6	1123	OSD-137_Mmus_BAL-TAL_LVR_FLT_Rep3_F3	Mmus_BAL-TAL_LVR_FLT_Rep3_F3	9.302417755126953	OSD-137	RR-3	Ribo-depletion	PAIRED	Female	BALB/c	Illumina HiSeq 4000
FLT	6	1123	OSD-137_Mmus_BAL-TAL_LVR_FLT_Rep4_F4	Mmus_BAL-TAL_LVR_FLT_Rep4_F4	9.592445373535156	OSD-137	RR-3	Ribo-depletion	PAIRED	Female	BALB/c	Illumina HiSeq 4000
FLT	6	1123	OSD-137_Mmus_BAL-TAL_LVR_FLT_Rep5_F5	Mmus_BAL-TAL_LVR_FLT_Rep5_F5	9.467318534851074	OSD-137	RR-3	Ribo-depletion	PAIRED	Female	BALB/c	Illumina HiSeq 4000
FLT	6	1123	OSD-137_Mmus_BAL-TAL_LVR_FLT_Rep6_F6	Mmus_BAL-TAL_LVR_FLT_Rep6_F6	9.82349967956543	OSD-137	RR-3	Ribo-depletion	PAIRED	Female	BALB/c	Illumina HiSeq 4000
FLT	6	1123	OSD-47_Mmus_C57-6T_LVR_FLT_Rep1_F1	Mmus_C57-6T_LVR_FLT_Rep1_F1	8.571413040161133	OSD-47	RR-1	polyA enrichment	SINGLE	Female	C57BL/6NTac	Illumina HiSeq 3000
FLT	6	1123	OSD-47_Mmus_C57-6T_LVR_FLT_Rep1_F1	Mmus_C57-6T_LVR_FLT_Rep1_F1	8.571413040161133	OSD-47	RR-1	polyA enrichment	SINGLE	Female	C57BL/6NTac	Illumina HiSeq 3000
FLT	6	1123	OSD-47_Mmus_C57-6T_LVR_FLT_Rep2_F2	Mmus_C57-6T_LVR_FLT_Rep2_F2	8.409161567687988	OSD-47	RR-1	polyA enrichment	SINGLE	Female	C57BL/6NTac	Illumina HiSeq 3000
FLT	6	1123	OSD-47_Mmus_C57-6T_LVR_FLT_Rep2_F2	Mmus_C57-6T_LVR_FLT_Rep2_F2	8.409161567687988	OSD-47	RR-1	polyA enrichment	SINGLE	Female	C57BL/6NTac	Illumina HiSeq 3000
FLT	6	1123	OSD-47_Mmus_C57-6T_LVR_FLT_Rep3_F4	Mmus_C57-6T_LVR_FLT_Rep3_F4	9.039565086364746	OSD-47	RR-1	polyA enrichment	SINGLE	Female	C57BL/6NTac	Illumina HiSeq 3000
FLT	6	1123	OSD-686_GSM7708685	GSM7708685	8.315071105957031	OSD-686	MHU-2	polyA enrichment	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
FLT	6	1123	OSD-686_GSM7708686	GSM7708686	8.126326560974121	OSD-686	MHU-2	polyA enrichment	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
FLT	6	1123	OSD-686_GSM7708687	GSM7708687	8.481854438781738	OSD-686	MHU-2	polyA enrichment	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
FLT	6	1123	OSD-686_GSM7708688	GSM7708688	7.930643081665039	OSD-686	MHU-2	polyA enrichment	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
FLT	6	1123	OSD-686_GSM7708689	GSM7708689	8.160796165466309	OSD-686	MHU-2	polyA enrichment	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
FLT	6	1123	OSD-686_GSM7708690	GSM7708690	7.588485240936279	OSD-686	MHU-2	polyA enrichment	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
FLT	6	1123	OSD-173_Mmus_C57-6CR_LVR_FLT_Rep1_F58	Mmus_C57-6CR_LVR_FLT_Rep1_F58	8.65467357635498	OSD-173	BSP135	Ribo-depletion	PAIRED	Female	C57BL/6NCrl	Illumina HiSeq 4000
FLT	6	1123	OSD-173_Mmus_C57-6CR_LVR_FLT_Rep2_F64	Mmus_C57-6CR_LVR_FLT_Rep2_F64	8.6846284866333	OSD-173	BSP135	Ribo-depletion	PAIRED	Female	C57BL/6NCrl	Illumina HiSeq 4000
FLT	7	1086	OSD-379_RR8_LVR_FLT_ISS-T_OLD_FI11	RR8_LVR_FLT_ISS-T_OLD_FI11	12.219230651855469	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
FLT	7	1086	OSD-379_RR8_LVR_FLT_ISS-T_OLD_FI12	RR8_LVR_FLT_ISS-T_OLD_FI12	11.914289474487305	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
FLT	7	1086	OSD-379_RR8_LVR_FLT_ISS-T_OLD_FI13	RR8_LVR_FLT_ISS-T_OLD_FI13	11.756072998046875	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
FLT	7	1086	OSD-379_RR8_LVR_FLT_ISS-T_OLD_FI14	RR8_LVR_FLT_ISS-T_OLD_FI14	12.287758827209473	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
FLT	7	1086	OSD-379_RR8_LVR_FLT_ISS-T_OLD_FI15	RR8_LVR_FLT_ISS-T_OLD_FI15	12.398636817932129	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
FLT	7	1086	OSD-379_RR8_LVR_FLT_ISS-T_OLD_FI16	RR8_LVR_FLT_ISS-T_OLD_FI16	11.943792343139648	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
FLT	7	1086	OSD-379_RR8_LVR_FLT_ISS-T_OLD_FI17	RR8_LVR_FLT_ISS-T_OLD_FI17	12.3477201461792	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
FLT	7	1086	OSD-379_RR8_LVR_FLT_ISS-T_OLD_FI18	RR8_LVR_FLT_ISS-T_OLD_FI18	12.035423278808594	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
FLT	7	1086	OSD-379_RR8_LVR_FLT_ISS-T_OLD_FI19	RR8_LVR_FLT_ISS-T_OLD_FI19	11.631120681762695	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
FLT	7	1086	OSD-379_RR8_LVR_FLT_ISS-T_OLD_FI20	RR8_LVR_FLT_ISS-T_OLD_FI20	12.458189010620117	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
FLT	7	1086	OSD-379_RR8_LVR_FLT_ISS-T_YNG_FI1	RR8_LVR_FLT_ISS-T_YNG_FI1	11.850871086120605	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
FLT	7	1086	OSD-379_RR8_LVR_FLT_ISS-T_YNG_FI10	RR8_LVR_FLT_ISS-T_YNG_FI10	11.856253623962402	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
FLT	7	1086	OSD-379_RR8_LVR_FLT_ISS-T_YNG_FI2	RR8_LVR_FLT_ISS-T_YNG_FI2	11.486518859863281	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
