Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
Reactome Gene Sets,6,R-MMU-9027307,Biosynthesis of maresin-like SPMs,,-4.5,21,8.8,17423,12,278,4,1.4,0.71,13113|13114|53973|337924,Cyp3a13|Cyp3a16|Cyp3a41a|Cyp3a44,-2.7,FLT_cluster_14_liver_secreted
Reactome Gene Sets,6,R-MMU-211945,Phase I - Functionalization of compounds,,-4.5,5.6,5.9,17423,101,278,9,3.2,1.1,13086|13113|13114|13123|14262|53973|233005|244209|337924,Cyp2a4|Cyp3a13|Cyp3a16|Cyp7b1|Fmo3|Cyp3a41a|Cyp2a22|Cyp2r1|Cyp3a44,-2.6,FLT_cluster_14_liver_secreted
Reactome Gene Sets,6,R-MMU-9018682,Biosynthesis of maresins,,-4.4,19,8.4,17423,13,278,4,1.4,0.71,13113|13114|53973|337924,Cyp3a13|Cyp3a16|Cyp3a41a|Cyp3a44,-2.6,FLT_cluster_14_liver_secreted
GO Biological Processes,19,GO:0045721,negative regulation of gluconeogenesis,19_GO:0048519 negative regulation of biological process,-4.4,13,7.3,17423,25,278,5,1.8,0.8,12952|16847|17840|17841|68054,Cry1|Lepr|Mup1|Mup2|Serpina12,-2.6,FLT_cluster_14_liver_secreted
GO Biological Processes,19,GO:0034308,primary alcohol metabolic process,19_GO:0009987 cellular process,-4.2,5.1,5.5,17423,110,278,9,3.2,1.1,20859|27400|56209|216454|234671|382044|432720|638251|100043194,Sult2a1|Hsd17b6|Gde1|Rdh16f2|Ces2c|Ces1b|Akr1c19|Sult2a7|Sult2a2,-2.4,FLT_cluster_14_liver_secreted
WikiPathways,27,WP4349,Eicosanoid metabolism via cytochrome P450 monooxygenases,,-4.1,17,7.8,17423,15,278,4,1.4,0.71,13097|13098|13099|226143,Cyp2c38|Cyp2c39|Cyp2c40|Cyp2c23,-2.3,FLT_cluster_14_liver_secreted
GO Biological Processes,19,GO:0008210,estrogen metabolic process,19_GO:0065007 biological regulation,-4.1,8.2,6.2,17423,46,278,6,2.2,0.87,13099|13114|27400|53973|337924|100043108,Cyp2c40|Cyp3a16|Hsd17b6|Cyp3a41a|Cyp3a44|Cyp2c69,-2.3,FLT_cluster_14_liver_secreted
KEGG Pathway,24,mmu00983,Drug metabolism - other enzymes - Mus musculus (house mouse),,-4.1,5.6,5.6,17423,89,278,8,2.9,1,14860|14864|66447|72962|76654|225884|234671|382044,Gsta4|Gstm3|Mgst3|Tymp|Upp2|Gstp3|Ces2c|Ces1b,-2.3,FLT_cluster_14_liver_secreted
GO Biological Processes,19,GO:0071353,cellular response to interleukin-4,19_GO:0050896 response to stimulus,-3.9,10,6.5,17423,31,278,5,1.8,0.8,11837|16898|17025|18030|27367,Rplp0|Rps2|Alad|Nfil3|Rpl3,-2.2,FLT_cluster_14_liver_secreted
GO Biological Processes,19,GO:0046942,carboxylic acid transport,19_GO:0051179 localization,-3.9,3.1,4.7,17423,306,278,15,5.4,1.4,11770|18212|18671|20494|26874|28248|28250|70484|100561|108114|114644|171405|212555|216227|236149,Fabp4|Ntrk2|Abcb1a|Slc10a2|Abcd2|Slco1a1|Slco1a4|Slc35d2|Slc15a4|Slc22a7|Slc13a3|Slc22a27|Slc66a1|Slc17a8|Slc22a26,-2.1,FLT_cluster_14_liver_secreted
GO Biological Processes,19,GO:0015849,organic acid transport,19_GO:0051179 localization,-3.9,3.1,4.6,17423,307,278,15,5.4,1.4,11770|18212|18671|20494|26874|28248|28250|70484|100561|108114|114644|171405|212555|216227|236149,Fabp4|Ntrk2|Abcb1a|Slc10a2|Abcd2|Slco1a1|Slco1a4|Slc35d2|Slc15a4|Slc22a7|Slc13a3|Slc22a27|Slc66a1|Slc17a8|Slc22a26,-2.1,FLT_cluster_14_liver_secreted
GO Biological Processes,19,GO:0046394,carboxylic acid biosynthetic process,19_GO:0009987 cellular process,-3.7,3.3,4.6,17423,248,278,13,4.7,1.3,12686|13099|13123|17319|17769|26874|57742|66447|67092|170439|225884|226143|100043108,Elovl3|Cyp2c40|Cyp7b1|Mif|Mthfr|Abcd2|Abhd1|Mgst3|Gatm|Elovl6|Gstp3|Cyp2c23|Cyp2c69,-2,FLT_cluster_14_liver_secreted
GO Biological Processes,19,GO:0070670,response to interleukin-4,19_GO:0050896 response to stimulus,-3.7,9.2,6.1,17423,34,278,5,1.8,0.8,11837|16898|17025|18030|27367,Rplp0|Rps2|Alad|Nfil3|Rpl3,-2,FLT_cluster_14_liver_secreted
KEGG Pathway,24,mmu05207,Chemical carcinogenesis - receptor activation - Mus musculus (house mouse),,-3.7,3.5,4.7,17423,217,278,12,4.3,1.2,12443|13089|13094|13113|13114|14860|14864|16647|18750|53973|66447|337924,Ccnd1|Cyp2b13|Cyp2b9|Cyp3a13|Cyp3a16|Gsta4|Gstm3|Kpna2|Prkca|Cyp3a41a|Mgst3|Cyp3a44,-2,FLT_cluster_14_liver_secreted
GO Biological Processes,19,GO:0120162,positive regulation of cold-induced thermogenesis,19_GO:0042592 homeostatic process,-3.7,5,5.1,17423,100,278,8,2.9,1,11770|12686|14373|16847|19116|23882|67092|170439,Fabp4|Elovl3|G0s2|Lepr|Prlr|Gadd45g|Gatm|Elovl6,-2,FLT_cluster_14_liver_secreted
GO Biological Processes,19,GO:0000038,very long-chain fatty acid metabolic process,19_GO:0009987 cellular process,-3.7,9,6,17423,35,278,5,1.8,0.8,12686|26874|26897|170439|171281,Elovl3|Abcd2|Acot1|Elovl6|Acot3,-1.9,FLT_cluster_14_liver_secreted
KEGG Pathway,24,mmu05216,Thyroid cancer - Mus musculus (house mouse),,-3.6,8.7,5.9,17423,36,278,5,1.8,0.8,12443|12550|12575|23882|59069,Ccnd1|Cdh1|Cdkn1a|Gadd45g|Tpm3,-1.9,FLT_cluster_14_liver_secreted
GO Biological Processes,19,GO:0006869,lipid transport,19_GO:0051179 localization,-3.6,2.9,4.3,17423,328,278,15,5.4,1.4,11770|11808|16323|18559|18671|20494|20979|26874|27410|28248|28250|108114|171405|236149|244152,Fabp4|Apoa4|Inhba|Pctp|Abcb1a|Slc10a2|Syt1|Abcd2|Abca3|Slco1a1|Slco1a4|Slc22a7|Slc22a27|Slc22a26|Tsku,-1.9,FLT_cluster_14_liver_secreted
GO Biological Processes,19,GO:0010876,lipid localization,19_GO:0051179 localization,-3.6,2.9,4.3,17423,329,278,15,5.4,1.4,11770|11808|16323|18559|18671|20494|20979|26874|27410|28248|28250|108114|171405|236149|244152,Fabp4|Apoa4|Inhba|Pctp|Abcb1a|Slc10a2|Syt1|Abcd2|Abca3|Slco1a1|Slco1a4|Slc22a7|Slc22a27|Slc22a26|Tsku,-1.9,FLT_cluster_14_liver_secreted
GO Biological Processes,19,GO:0055086,nucleobase-containing small molecule metabolic process,19_GO:0009987 cellular process,-3.6,2.3,4.1,17423,561,278,21,7.6,1.6,11941|12686|14923|17993|18113|20859|22361|23959|26897|66916|68194|69875|72962|76654|170439|171281|192156|240549|269378|638251|100043194,Atp2b2|Elovl3|Guk1|Ndufs4|Nnmt|Sult2a1|Vnn1|Nt5e|Acot1|Ndufb7|Ndufb4|Ndufa11|Tymp|Upp2|Elovl6|Acot3|Mvd|Gm4952|Ahcy|Sult2a7|Sult2a2,-1.9,FLT_cluster_14_liver_secreted
WikiPathways,27,WP1251,Metapathway biotransformation,,-3.5,4.2,4.8,17423,133,278,9,3.2,1.1,13123|14262|14860|18113|20859|66447|69083|226564|244209,Cyp7b1|Fmo3|Gsta4|Nnmt|Sult2a1|Mgst3|Sult1c2|Fmo4|Cyp2r1,-1.8,FLT_cluster_14_liver_secreted
GO Biological Processes,19,GO:0048512,circadian behavior,19_GO:0048511 rhythmic process,-3.5,8.5,5.8,17423,37,278,5,1.8,0.8,17840|17841|53376|269378|353187,Mup1|Mup2|Usp2|Ahcy|Nr1d2,-1.8,FLT_cluster_14_liver_secreted
KEGG Pathway,24,mmu00590,Arachidonic acid metabolism - Mus musculus (house mouse),,-3.5,5.4,5.1,17423,81,278,7,2.5,0.94,13089|13094|13097|13098|13099|226143|100043108,Cyp2b13|Cyp2b9|Cyp2c38|Cyp2c39|Cyp2c40|Cyp2c23|Cyp2c69,-1.8,FLT_cluster_14_liver_secreted
GO Biological Processes,19,GO:0007595,lactation,19_GO:0051179 localization,-3.5,8.2,5.7,17423,38,278,5,1.8,0.8,11837|11941|12443|13869|19116,Rplp0|Atp2b2|Ccnd1|Erbb4|Prlr,-1.8,FLT_cluster_14_liver_secreted
GO Biological Processes,19,GO:0072521,purine-containing compound metabolic process,19_GO:0009987 cellular process,-3.4,2.4,4.1,17423,491,278,19,6.8,1.5,11941|12686|14923|17993|18113|20859|22361|23959|26897|66916|68194|69875|170439|171281|192156|240549|269378|638251|100043194,Atp2b2|Elovl3|Guk1|Ndufs4|Nnmt|Sult2a1|Vnn1|Nt5e|Acot1|Ndufb7|Ndufb4|Ndufa11|Elovl6|Acot3|Mvd|Gm4952|Ahcy|Sult2a7|Sult2a2,-1.8,FLT_cluster_14_liver_secreted
GO Biological Processes,19,GO:0019216,regulation of lipid metabolic process,19_GO:0050789 regulation of biological process,-3.4,2.7,4.2,17423,375,278,16,5.8,1.4,11808|13869|17840|17841|21835|26874|27410|66117|68054|216454|217166|226564|320204|353187|384783|624219,Apoa4|Erbb4|Mup1|Mup2|Thrsp|Abcd2|Abca3|Fmc1|Serpina12|Rdh16f2|Nr1d1|Fmo4|Etfbkmt|Nr1d2|Irs2|Angptl8,-1.8,FLT_cluster_14_liver_secreted
Reactome Gene Sets,6,R-MMU-9018677,Biosynthesis of DHA-derived SPMs,,-3.4,11,6.2,17423,22,278,4,1.4,0.71,13113|13114|53973|337924,Cyp3a13|Cyp3a16|Cyp3a41a|Cyp3a44,-1.8,FLT_cluster_14_liver_secreted
GO Biological Processes,19,GO:0006753,nucleoside phosphate metabolic process,19_GO:0009987 cellular process,-3.4,2.3,4,17423,536,278,20,7.2,1.5,11941|12686|14923|17993|18113|20859|22361|23959|26897|66916|68194|69875|72962|76654|170439|171281|192156|240549|638251|100043194,Atp2b2|Elovl3|Guk1|Ndufs4|Nnmt|Sult2a1|Vnn1|Nt5e|Acot1|Ndufb7|Ndufb4|Ndufa11|Tymp|Upp2|Elovl6|Acot3|Mvd|Gm4952|Sult2a7|Sult2a2,-1.7,FLT_cluster_14_liver_secreted
GO Biological Processes,19,GO:0007622,rhythmic behavior,19_GO:0032501 multicellular organismal process,-3.4,7.8,5.5,17423,40,278,5,1.8,0.8,17840|17841|53376|269378|353187,Mup1|Mup2|Usp2|Ahcy|Nr1d2,-1.7,FLT_cluster_14_liver_secreted
Reactome Gene Sets,6,R-MMU-9018678,Biosynthesis of specialized proresolving mediators (SPMs),,-3.4,11,6,17423,23,278,4,1.4,0.71,13113|13114|53973|337924,Cyp3a13|Cyp3a16|Cyp3a41a|Cyp3a44,-1.7,FLT_cluster_14_liver_secreted
Reactome Gene Sets,6,R-MMU-73621,Pyrimidine catabolism,,-3.4,19,7.2,17423,10,278,3,1.1,0.62,23959|72962|76654,Nt5e|Tymp|Upp2,-1.7,FLT_cluster_14_liver_secreted
Reactome Gene Sets,6,R-MMU-9749641,Aspirin ADME,,-3.3,7.6,5.4,17423,41,278,5,1.8,0.8,13113|13114|53973|108114|337924,Cyp3a13|Cyp3a16|Cyp3a41a|Slc22a7|Cyp3a44,-1.7,FLT_cluster_14_liver_secreted
GO Biological Processes,19,GO:0008610,lipid biosynthetic process,19_GO:0009987 cellular process,-3.3,2.4,4,17423,502,278,19,6.8,1.5,12686|13113|15212|16323|17319|18705|20775|26874|27400|57742|68563|78925|170439|192156|216454|225884|231510|244209|319554,Elovl3|Cyp3a13|Hexb|Inhba|Mif|Pik3c2g|Sqle|Abcd2|Hsd17b6|Abhd1|Dpm3|Srd5a1|Elovl6|Mvd|Rdh16f2|Gstp3|Gpat3|Cyp2r1|Idi1,-1.7,FLT_cluster_14_liver_secreted
GO Biological Processes,19,GO:0043086,negative regulation of catalytic activity,19_GO:0065007 biological regulation,-3.3,3.1,4.2,17423,240,278,12,4.3,1.2,11770|12575|16847|18750|20703|20704|20720|23882|24066|66222|70012|624219,Fabp4|Cdkn1a|Lepr|Prkca|Serpina1d|Serpina1e|Serpine2|Gadd45g|Spry4|Serpinb1a|Cep85|Angptl8,-1.7,FLT_cluster_14_liver_secreted
Reactome Gene Sets,6,R-MMU-211958,Miscellaneous substrates,,-3.3,10,5.9,17423,24,278,4,1.4,0.71,13113|13114|53973|337924,Cyp3a13|Cyp3a16|Cyp3a41a|Cyp3a44,-1.6,FLT_cluster_14_liver_secreted
GO Biological Processes,19,GO:0006111,regulation of gluconeogenesis,19_GO:0050789 regulation of biological process,-3.2,5.7,4.9,17423,66,278,6,2.2,0.87,12952|16847|17840|17841|18113|68054,Cry1|Lepr|Mup1|Mup2|Nnmt|Serpina12,-1.6,FLT_cluster_14_liver_secreted
GO Biological Processes,19,GO:0007589,body fluid secretion,19_GO:0051179 localization,-3.2,5.6,4.8,17423,67,278,6,2.2,0.87,11829|11837|11941|12443|13869|19116,Aqp4|Rplp0|Atp2b2|Ccnd1|Erbb4|Prlr,-1.5,FLT_cluster_14_liver_secreted
GO Biological Processes,19,GO:0032922,circadian regulation of gene expression,19_GO:0048511 rhythmic process,-3.1,5.5,4.8,17423,68,278,6,2.2,0.87,11865|12952|21410|23957|53376|217166,Bmal1|Cry1|Hnf1b|Nr0b2|Usp2|Nr1d1,-1.5,FLT_cluster_14_liver_secreted
KEGG Pathway,24,mmu00982,Drug metabolism - cytochrome P450 - Mus musculus (house mouse),,-3.1,5.4,4.7,17423,69,278,6,2.2,0.87,14262|14860|14864|66447|225884|226564,Fmo3|Gsta4|Gstm3|Mgst3|Gstp3|Fmo4,-1.5,FLT_cluster_14_liver_secreted
GO Biological Processes,19,GO:0010466,negative regulation of peptidase activity,19_GO:0048519 negative regulation of biological process,-3.1,9.3,5.5,17423,27,278,4,1.4,0.71,20703|20704|20720|66222,Serpina1d|Serpina1e|Serpine2|Serpinb1a,-1.5,FLT_cluster_14_liver_secreted
GO Biological Processes,19,GO:0062014,negative regulation of small molecule metabolic process,19_GO:0048519 negative regulation of biological process,-3.1,4,4.3,17423,124,278,8,2.9,1,12952|16847|17840|17841|68054|226564|266645|320204,Cry1|Lepr|Mup1|Mup2|Serpina12|Fmo4|Acmsd|Etfbkmt,-1.5,FLT_cluster_14_liver_secreted
GO Biological Processes,19,GO:0042908,xenobiotic transport,19_GO:0051179 localization,-3.1,6.7,5,17423,47,278,5,1.8,0.8,13113|18671|20979|27410|28248,Cyp3a13|Abcb1a|Syt1|Abca3|Slco1a1,-1.5,FLT_cluster_14_liver_secreted
GO Biological Processes,19,GO:0046456,icosanoid biosynthetic process,19_GO:0009987 cellular process,-3.1,6.7,5,17423,47,278,5,1.8,0.8,13099|17319|66447|226143|100043108,Cyp2c40|Mif|Mgst3|Cyp2c23|Cyp2c69,-1.5,FLT_cluster_14_liver_secreted
Reactome Gene Sets,6,R-MMU-8953854,Metabolism of RNA,,-3,2.2,3.7,17423,532,278,19,6.8,1.5,11837|16898|18750|19933|19941|19942|19943|19944|20084|20090|20115|27367|66094|67186|67248|68028|68052|69920|110954,Rplp0|Rps2|Prkca|Rpl21|Rpl26|Rpl27|Rpl28|Rpl29|Rps18|Rps29|Rps7|Rpl3|Lsm7|Rplp2|Rpl39|Rpl22l1|Rps13|Polr2i|Rpl10,-1.4,FLT_cluster_14_liver_secreted
WikiPathways,27,WP4346,Cholesterol metabolism with Bloch and Kandutsch Russell pathways,,-3,6.5,4.9,17423,48,278,5,1.8,0.8,12686|20775|26897|192156|319554,Elovl3|Sqle|Acot1|Mvd|Idi1,-1.4,FLT_cluster_14_liver_secreted
GO Biological Processes,19,GO:0008206,bile acid metabolic process,19_GO:0009987 cellular process,-3,6.5,4.9,17423,48,278,5,1.8,0.8,13123|20859|28248|638251|100043194,Cyp7b1|Sult2a1|Slco1a1|Sult2a7|Sult2a2,-1.4,FLT_cluster_14_liver_secreted
Reactome Gene Sets,6,R-MMU-9969896,Lanosterol biosynthesis,,-3,14,6.2,17423,13,278,3,1.1,0.62,20775|192156|319554,Sqle|Mvd|Idi1,-1.4,FLT_cluster_14_liver_secreted
GO Biological Processes,19,GO:0051346,negative regulation of hydrolase activity,19_GO:0065007 biological regulation,-3,5.2,4.5,17423,73,278,6,2.2,0.87,16847|20703|20704|20720|66222|624219,Lepr|Serpina1d|Serpina1e|Serpine2|Serpinb1a|Angptl8,-1.4,FLT_cluster_14_liver_secreted
KEGG Pathway,24,mmu00980,Metabolism of xenobiotics by cytochrome P450 - Mus musculus (house mouse),,-3,5.2,4.5,17423,73,278,6,2.2,0.87,14860|14864|20859|66447|225884|638251,Gsta4|Gstm3|Sult2a1|Mgst3|Gstp3|Sult2a7,-1.4,FLT_cluster_14_liver_secreted
GO Biological Processes,19,GO:0062012,regulation of small molecule metabolic process,19_GO:0050789 regulation of biological process,-3,2.5,3.7,17423,376,278,15,5.4,1.4,11808|12952|16847|17840|17841|18113|19241|26874|68054|216454|217166|226564|266645|320204|384783,Apoa4|Cry1|Lepr|Mup1|Mup2|Nnmt|Tmsb4x|Abcd2|Serpina12|Rdh16f2|Nr1d1|Fmo4|Acmsd|Etfbkmt|Irs2,-1.4,FLT_cluster_14_liver_secreted
GO Biological Processes,19,GO:0031664,regulation of lipopolysaccharide-mediated signaling pathway,19_GO:0044419 biological process involved in interspecies interaction between organisms,-3,8.6,5.2,17423,29,278,4,1.4,0.71,17319|18750|19261|230594,Mif|Prkca|Sirpa|Tut4,-1.4,FLT_cluster_14_liver_secreted
Reactome Gene Sets,6,R-MMU-72695,"Formation of the ternary complex, and subsequently, the 43S complex",,-2.9,6.3,4.7,17423,50,278,5,1.8,0.8,16898|20084|20090|20115|68052,Rps2|Rps18|Rps29|Rps7|Rps13,-1.4,FLT_cluster_14_liver_secreted
GO Biological Processes,19,GO:0010039,response to iron ion,19_GO:0050896 response to stimulus,-2.9,8.4,5.1,17423,30,278,4,1.4,0.71,12368|12443|17025|66438,Casp6|Ccnd1|Alad|Hamp2,-1.3,FLT_cluster_14_liver_secreted
KEGG Pathway,24,mmu00062,Fatty acid elongation - Mus musculus (house mouse),,-2.9,8.4,5.1,17423,30,278,4,1.4,0.71,12686|26897|170439|171281,Elovl3|Acot1|Elovl6|Acot3,-1.3,FLT_cluster_14_liver_secreted
GO Biological Processes,19,GO:0000096,sulfur amino acid metabolic process,19_GO:0009987 cellular process,-2.9,8.4,5.1,17423,30,278,4,1.4,0.71,17769|50490|246277|269378,Mthfr|Nox4|Csad|Ahcy,-1.3,FLT_cluster_14_liver_secreted
WikiPathways,27,WP4351,Omega 9 fatty acid synthesis,,-2.9,13,5.9,17423,14,278,3,1.1,0.62,12686|26897|170439,Elovl3|Acot1|Elovl6,-1.3,FLT_cluster_14_liver_secreted
WikiPathways,27,WP103,Cholesterol biosynthesis,,-2.9,13,5.9,17423,14,278,3,1.1,0.62,20775|192156|319554,Sqle|Mvd|Idi1,-1.3,FLT_cluster_14_liver_secreted
GO Biological Processes,19,GO:0006692,prostanoid metabolic process,19_GO:0009987 cellular process,-2.9,6.1,4.7,17423,51,278,5,1.8,0.8,17319|66447|225884|234671|432720,Mif|Mgst3|Gstp3|Ces2c|Akr1c19,-1.3,FLT_cluster_14_liver_secreted
GO Biological Processes,19,GO:0062013,positive regulation of small molecule metabolic process,19_GO:0048518 positive regulation of biological process,-2.9,3.2,3.9,17423,198,278,10,3.6,1.1,11808|12952|17840|17841|18113|19241|26874|216454|217166|384783,Apoa4|Cry1|Mup1|Mup2|Nnmt|Tmsb4x|Abcd2|Rdh16f2|Nr1d1|Irs2,-1.3,FLT_cluster_14_liver_secreted
GO Biological Processes,19,GO:0042403,thyroid hormone metabolic process,19_GO:0065007 biological regulation,-2.8,8.1,5,17423,31,278,4,1.4,0.71,13370|20859|638251|100043194,Dio1|Sult2a1|Sult2a7|Sult2a2,-1.3,FLT_cluster_14_liver_secreted
KEGG Pathway,24,mmu01524,Platinum drug resistance - Mus musculus (house mouse),,-2.8,4.8,4.3,17423,78,278,6,2.2,0.87,12122|12575|14860|14864|66447|225884,Bid|Cdkn1a|Gsta4|Gstm3|Mgst3|Gstp3,-1.3,FLT_cluster_14_liver_secreted
GO Biological Processes,19,GO:0042180,ketone metabolic process,19_GO:0009987 cellular process,-2.8,4.8,4.3,17423,78,278,6,2.2,0.87,13089|13094|16323|27400|78925|432720,Cyp2b13|Cyp2b9|Inhba|Hsd17b6|Srd5a1|Akr1c19,-1.3,FLT_cluster_14_liver_secreted
GO Biological Processes,19,GO:0050427,3'-phosphoadenosine 5'-phosphosulfate metabolic process,19_GO:0009987 cellular process,-2.8,13,5.7,17423,15,278,3,1.1,0.62,20859|638251|100043194,Sult2a1|Sult2a7|Sult2a2,-1.3,FLT_cluster_14_liver_secreted
GO Biological Processes,19,GO:2000322,regulation of nuclear receptor-mediated glucocorticoid signaling pathway,19_GO:0050896 response to stimulus,-2.8,13,5.7,17423,15,278,3,1.1,0.62,11865|12952|18212,Bmal1|Cry1|Ntrk2,-1.3,FLT_cluster_14_liver_secreted
GO Biological Processes,19,GO:0034032,purine nucleoside bisphosphate metabolic process,19_GO:0009987 cellular process,-2.8,13,5.7,17423,15,278,3,1.1,0.62,20859|638251|100043194,Sult2a1|Sult2a7|Sult2a2,-1.3,FLT_cluster_14_liver_secreted
GO Biological Processes,19,GO:0034035,purine ribonucleoside bisphosphate metabolic process,19_GO:0009987 cellular process,-2.8,13,5.7,17423,15,278,3,1.1,0.62,20859|638251|100043194,Sult2a1|Sult2a7|Sult2a2,-1.3,FLT_cluster_14_liver_secreted
GO Biological Processes,19,GO:0160025,sensory perception of itch,19_GO:0032501 multicellular organismal process,-2.8,13,5.7,17423,15,278,3,1.1,0.62,20859|638251|100043194,Sult2a1|Sult2a7|Sult2a2,-1.3,FLT_cluster_14_liver_secreted
GO Biological Processes,19,GO:0033875,ribonucleoside bisphosphate metabolic process,19_GO:0009987 cellular process,-2.8,13,5.7,17423,15,278,3,1.1,0.62,20859|638251|100043194,Sult2a1|Sult2a7|Sult2a2,-1.3,FLT_cluster_14_liver_secreted
GO Biological Processes,19,GO:0033865,nucleoside bisphosphate metabolic process,19_GO:0009987 cellular process,-2.8,13,5.7,17423,15,278,3,1.1,0.62,20859|638251|100043194,Sult2a1|Sult2a7|Sult2a2,-1.3,FLT_cluster_14_liver_secreted
CORUM,33,CORUM:382,"Respiratory chain complex I, mitochondrial",,-2.8,7.8,4.9,17423,32,278,4,1.4,0.71,17993|66916|68194|69875,Ndufs4|Ndufb7|Ndufb4|Ndufa11,-1.3,FLT_cluster_14_liver_secreted
KEGG Pathway,24,mmu01040,Biosynthesis of unsaturated fatty acids - Mus musculus (house mouse),,-2.7,7.6,4.8,17423,33,278,4,1.4,0.71,12686|26897|170439|171281,Elovl3|Acot1|Elovl6|Acot3,-1.2,FLT_cluster_14_liver_secreted
GO Biological Processes,19,GO:0036197,zymosterol biosynthetic process,19_GO:0009987 cellular process,-2.7,12,5.5,17423,16,278,3,1.1,0.62,20775|192156|319554,Sqle|Mvd|Idi1,-1.2,FLT_cluster_14_liver_secreted
GO Biological Processes,19,GO:0036196,zymosterol metabolic process,19_GO:0009987 cellular process,-2.7,12,5.5,17423,16,278,3,1.1,0.62,20775|192156|319554,Sqle|Mvd|Idi1,-1.2,FLT_cluster_14_liver_secreted
Reactome Gene Sets,6,R-MMU-72649,Translation initiation complex formation,,-2.7,5.5,4.3,17423,57,278,5,1.8,0.8,16898|20084|20090|20115|68052,Rps2|Rps18|Rps29|Rps7|Rps13,-1.2,FLT_cluster_14_liver_secreted
Reactome Gene Sets,6,R-MMU-72702,Ribosomal scanning and start codon recognition,,-2.7,5.5,4.3,17423,57,278,5,1.8,0.8,16898|20084|20090|20115|68052,Rps2|Rps18|Rps29|Rps7|Rps13,-1.2,FLT_cluster_14_liver_secreted
GO Biological Processes,19,GO:0098754,detoxification,19_GO:0098754 detoxification,-2.7,3.5,3.8,17423,144,278,8,2.9,1,11808|15122|17750|18671|60599|66447|225884|234671,Apoa4|Hba-a1|Mt2|Abcb1a|Trp53inp1|Mgst3|Gstp3|Ces2c,-1.2,FLT_cluster_14_liver_secreted
Reactome Gene Sets,6,R-MMU-72662,"Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S",,-2.6,5.4,4.3,17423,58,278,5,1.8,0.8,16898|20084|20090|20115|68052,Rps2|Rps18|Rps29|Rps7|Rps13,-1.2,FLT_cluster_14_liver_secreted
GO Biological Processes,19,GO:0044272,sulfur compound biosynthetic process,19_GO:0009987 cellular process,-2.6,4.4,4,17423,86,278,6,2.2,0.87,12686|14262|17769|170439|225884|246277,Elovl3|Fmo3|Mthfr|Elovl6|Gstp3|Csad,-1.1,FLT_cluster_14_liver_secreted
GO Biological Processes,19,GO:0010906,regulation of glucose metabolic process,19_GO:0050789 regulation of biological process,-2.5,3.7,3.8,17423,118,278,7,2.5,0.94,12952|16847|17840|17841|18113|68054|384783,Cry1|Lepr|Mup1|Mup2|Nnmt|Serpina12|Irs2,-1.1,FLT_cluster_14_liver_secreted
GO Biological Processes,19,GO:0015718,monocarboxylic acid transport,19_GO:0051179 localization,-2.5,3.3,3.6,17423,151,278,8,2.9,1,11770|20494|26874|28248|28250|108114|171405|236149,Fabp4|Slc10a2|Abcd2|Slco1a1|Slco1a4|Slc22a7|Slc22a27|Slc22a26,-1.1,FLT_cluster_14_liver_secreted
GO Biological Processes,19,GO:0045912,negative regulation of carbohydrate metabolic process,19_GO:0048519 negative regulation of biological process,-2.5,5.1,4.1,17423,62,278,5,1.8,0.8,12952|16847|17840|17841|68054,Cry1|Lepr|Mup1|Mup2|Serpina12,-1.1,FLT_cluster_14_liver_secreted
GO Biological Processes,19,GO:0006637,acyl-CoA metabolic process,19_GO:0009987 cellular process,-2.5,4.2,3.8,17423,90,278,6,2.2,0.87,12686|26897|170439|171281|192156|240549,Elovl3|Acot1|Elovl6|Acot3|Mvd|Gm4952,-1.1,FLT_cluster_14_liver_secreted
KEGG Pathway,24,mmu00770,Pantothenate and CoA biosynthesis - Mus musculus (house mouse),,-2.5,9.9,4.9,17423,19,278,3,1.1,0.62,22361|26464|246277,Vnn1|Vnn3|Csad,-1.1,FLT_cluster_14_liver_secreted
GO Biological Processes,19,GO:0043252,sodium-independent organic anion transport,19_GO:0051179 localization,-2.5,9.9,4.9,17423,19,278,3,1.1,0.62,28248|28250|108114,Slco1a1|Slco1a4|Slc22a7,-1.1,FLT_cluster_14_liver_secreted
KEGG Pathway,24,mmu05219,Bladder cancer - Mus musculus (house mouse),,-2.5,6.4,4.3,17423,39,278,4,1.4,0.71,12443|12550|12575|72962,Ccnd1|Cdh1|Cdkn1a|Tymp,-1.1,FLT_cluster_14_liver_secreted
GO Biological Processes,19,GO:0046320,regulation of fatty acid oxidation,19_GO:0050789 regulation of biological process,-2.5,6.4,4.3,17423,39,278,4,1.4,0.71,26874|226564|320204|384783,Abcd2|Fmo4|Etfbkmt|Irs2,-1.1,FLT_cluster_14_liver_secreted
GO Biological Processes,19,GO:0052547,regulation of peptidase activity,19_GO:0050789 regulation of biological process,-2.5,6.4,4.3,17423,39,278,4,1.4,0.71,20703|20704|20720|66222,Serpina1d|Serpina1e|Serpine2|Serpinb1a,-1.1,FLT_cluster_14_liver_secreted
