gene_id	gene_symbol	studies_tested	meta_log2_fold_change	meta_se	meta_z	meta_p_value	direction_up_studies	direction_down_studies	q_heterogeneity	i2_percent	heterogeneity_p_value	meta_fdr_bh	eligible_meta	significant_fdr05_abs_log2fc1	consistent_direction
ENSMUSG00000057604	Lmcd1	6	0.837377121930451	0.141045430615166	5.93693193943436	2.90405149812838e-09	5	1	13.3094946511034	62.4328336193781	0.020644810396375	8.01124443788772e-07	TRUE	FALSE	mixed
ENSMUSG00000026536	Ifi211	6	-0.468542118234662	0.0792858945763078	-5.90952679210448	3.43091875702623e-09	0	6	9.9075347807012	49.5333590981739	0.0778980051076897	9.30693894822648e-07	TRUE	FALSE	all_down
ENSMUSG00000021215	Net1	6	0.352725618802746	0.0598511543023413	5.89338038529605	3.78374024014828e-09	3	3	12.8910824081379	61.2134975039521	0.0244211055908428	1.00957633030579e-06	TRUE	FALSE	mixed
ENSMUSG00000038642	Ctss	6	-0.347473758958077	0.0591573517227322	-5.8737206592119	4.26121179646217e-09	0	6	28.1121326564104	82.2140850674314	3.46068881133887e-05	1.11455979702279e-06	TRUE	FALSE	all_down
ENSMUSG00000021368	Tbc1d7	6	0.257646236845922	0.0438795186669836	5.87167418132559	4.31415994178151e-09	4	2	29.736941492843	83.1858969046854	1.66152006227291e-05	1.11455979702279e-06	TRUE	FALSE	mixed
ENSMUSG00000037157	Il22ra1	6	0.554300257080305	0.094729257896844	5.85141559626608	4.87406613300764e-09	6	0	14.4003413602004	65.2786008683171	0.0132567456407136	1.23953594345051e-06	TRUE	FALSE	all_up
ENSMUSG00000037270	4932438A13Rik	6	0.321891693861667	0.0552442365912181	5.82670181947698	5.65334899549673e-09	6	0	3.09061046521526	0	0.686018622690168	1.41559858847238e-06	TRUE	FALSE	all_up
ENSMUSG00000091119	Ccdc152	6	0.4154864930004	0.0718078578822771	5.78608672161694	7.20450303971852e-09	4	2	29.8500943364911	83.2496341765741	1.57851526335969e-05	1.77667411324937e-06	TRUE	FALSE	mixed
ENSMUSG00000023132	Gzma	6	-0.655409480334958	0.113330109499845	-5.78318933271527	7.32974871855258e-09	1	5	14.8249579888168	66.2730916082747	0.011137043899265	1.78058194243525e-06	TRUE	FALSE	mixed
ENSMUSG00000074768	Bhmt	6	0.387738604710655	0.0674862377795221	5.74544703436276	9.16784520155359e-09	5	1	73.9557020918697	93.2391960882355	1.53636593892876e-14	2.18332898549306e-06	TRUE	FALSE	mixed
ENSMUSG00000052040	Klf13	6	-0.40911855226098	0.0712274985645587	-5.74382872494343	9.25594126314948e-09	2	4	21.6085580960217	76.861019704408	0.000621330221008846	2.18332898549306e-06	TRUE	FALSE	mixed
ENSMUSG00000025078	Nhlrc2	6	-0.214719618168269	0.037428148677114	-5.73684848856985	9.64544695181331e-09	3	3	21.9736439539453	77.2454672949124	0.000529673190934273	2.24146882028335e-06	TRUE	FALSE	mixed
ENSMUSG00000030827	Fgf21	6	0.925130252364692	0.161329096913973	5.73442900295914	9.784139737694e-09	4	2	48.649750094881	89.7224549144681	2.61683586941681e-09	2.24146882028335e-06	TRUE	FALSE	mixed
