profile	id.accession	condition_inferred	official_sample_name	official_source_name	official_material_type	official_tissue_type	official_tissue	sample_name_tissue_inferred	official_vs_inferred_match	tissue_final	tissue_source	official_sample_match_method	official_study_url	official_api_url
RRRM2_R-KDN_VIV_ISS-T_YNG_VY4	OSD-771	vivarium_control	RRRM2_R-KDN_VIV_ISS-T_YNG_VY4	RRRM-2_VGC_ISS_04	Right kidney		kidney	kidney	True	kidney	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-771	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-771
RRRM2_R-KDN_VIV_ISS-T_YNG_VY6	OSD-771	vivarium_control	RRRM2_R-KDN_VIV_ISS-T_YNG_VY6	RRRM-2_VGC_ISS_06	Right kidney		kidney	kidney	True	kidney	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-771	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-771
RRRM2_R-KDN_VIV_ISS-T_YNG_VY8	OSD-771	vivarium_control	RRRM2_R-KDN_VIV_ISS-T_YNG_VY8	RRRM-2_VGC_ISS_08	Right kidney		kidney	kidney	True	kidney	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-771	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-771
RRRM2_R-KDN_VIV_LAR_OLD_VO11	OSD-771	vivarium_control	RRRM2_R-KDN_VIV_LAR_OLD_VO11	RRRM-2_VGC_LAR_11	Right kidney		kidney	kidney	True	kidney	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-771	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-771
RRRM2_R-KDN_VIV_LAR_OLD_VO12	OSD-771	vivarium_control	RRRM2_R-KDN_VIV_LAR_OLD_VO12	RRRM-2_VGC_LAR_12	Right kidney		kidney	kidney	True	kidney	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-771	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-771
RRRM2_R-KDN_VIV_LAR_OLD_VO15	OSD-771	vivarium_control	RRRM2_R-KDN_VIV_LAR_OLD_VO15	RRRM-2_VGC_LAR_15	Right kidney		kidney	kidney	True	kidney	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-771	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-771
RRRM2_R-KDN_VIV_LAR_OLD_VO3	OSD-771	vivarium_control	RRRM2_R-KDN_VIV_LAR_OLD_VO3	RRRM-2_VGC_LAR_03	Right kidney		kidney	kidney	True	kidney	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-771	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-771
RRRM2_R-KDN_VIV_LAR_OLD_VO7	OSD-771	vivarium_control	RRRM2_R-KDN_VIV_LAR_OLD_VO7	RRRM-2_VGC_LAR_07	Right kidney		kidney	kidney	True	kidney	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-771	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-771
RRRM2_R-KDN_VIV_LAR_YNG_VY1	OSD-771	vivarium_control	RRRM2_R-KDN_VIV_LAR_YNG_VY1	RRRM-2_VGC_LAR_01	Right kidney		kidney	kidney	True	kidney	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-771	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-771
RRRM2_R-KDN_VIV_LAR_YNG_VY10	OSD-771	vivarium_control	RRRM2_R-KDN_VIV_LAR_YNG_VY10	RRRM-2_VGC_LAR_10	Right kidney		kidney	kidney	True	kidney	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-771	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-771
RRRM2_R-KDN_VIV_LAR_YNG_VY16	OSD-771	vivarium_control	RRRM2_R-KDN_VIV_LAR_YNG_VY16	RRRM-2_VGC_LAR_16	Right kidney		kidney	kidney	True	kidney	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-771	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-771
RRRM2_R-KDN_VIV_LAR_YNG_VY19	OSD-771	vivarium_control	RRRM2_R-KDN_VIV_LAR_YNG_VY19	RRRM-2_VGC_LAR_19	Right kidney		kidney	kidney	True	kidney	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-771	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-771
RRRM2_R-KDN_VIV_LAR_YNG_VY5	OSD-771	vivarium_control	RRRM2_R-KDN_VIV_LAR_YNG_VY5	RRRM-2_VGC_LAR_05	Right kidney		kidney	kidney	True	kidney	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-771	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-771
N38_1Gy_Nday3_1	OSD-792	unknown	N38_1Gy_Nday3_1	N38_1Gy_Nday3_1	Cells		cells	unknown		cells	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-792	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-792
N38_1Gy_Nday3_2	OSD-792	unknown	N38_1Gy_Nday3_2	N38_1Gy_Nday3_2	Cells		cells	unknown		cells	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-792	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-792
N38_1Gy_Nday3_3	OSD-792	unknown	N38_1Gy_Nday3_3	N38_1Gy_Nday3_3	Cells		cells	unknown		cells	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-792	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-792
N38_1Gy_SMd3_1	OSD-792	unknown	N38_1Gy_SMd3_1	N38_1Gy_SMd3_1	Cells		cells	unknown		cells	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-792	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-792
N38_1Gy_SMd3_2	OSD-792	unknown	N38_1Gy_SMd3_2	N38_1Gy_SMd3_2	Cells		cells	unknown		cells	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-792	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-792
N38_1Gy_SMd3_3	OSD-792	unknown	N38_1Gy_SMd3_3	N38_1Gy_SMd3_3	Cells		cells	unknown		cells	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-792	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-792
N38_Non_day3_1	OSD-792	unknown	N38_Non_day3_1	N38_Non_day3_1	Cells		cells	unknown		cells	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-792	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-792
N38_Non_day3_2	OSD-792	unknown	N38_Non_day3_2	N38_Non_day3_2	Cells		cells	unknown		cells	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-792	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-792
N38_Non_day3_3	OSD-792	unknown	N38_Non_day3_3	N38_Non_day3_3	Cells		cells	unknown		cells	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-792	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-792
N38_SMday3_1	OSD-792	unknown	N38_SMday3_1	N38_SMday3_1	Cells		cells	unknown		cells	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-792	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-792
N38_SMday3_2	OSD-792	unknown	N38_SMday3_2	N38_SMday3_2	Cells		cells	unknown		cells	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-792	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-792
N38_SMday3_3	OSD-792	unknown	N38_SMday3_3	N38_SMday3_3	Cells		cells	unknown		cells	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-792	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-792
GSM8372062	OSD-813	unknown	GSM8372062	A9	Placenta		placenta	unknown		placenta	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-813	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-813
GSM8372063	OSD-813	unknown	GSM8372063	A33	Placenta		placenta	unknown		placenta	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-813	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-813
GSM8372064	OSD-813	unknown	GSM8372064	A38	Placenta		placenta	unknown		placenta	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-813	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-813
GSM8372065	OSD-813	unknown	GSM8372065	A48	Placenta		placenta	unknown		placenta	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-813	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-813
GSM8372066	OSD-813	unknown	GSM8372066	A99	Placenta		placenta	unknown		placenta	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-813	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-813
GSM8372067	OSD-813	unknown	GSM8372067	A102	Placenta		placenta	unknown		placenta	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-813	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-813
GSM8372068	OSD-813	unknown	GSM8372068	A92	Placenta		placenta	unknown		placenta	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-813	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-813
GSM8372069	OSD-813	unknown	GSM8372069	A112	Placenta		placenta	unknown		placenta	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-813	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-813
GSM8372070	OSD-813	unknown	GSM8372070	A118	Placenta		placenta	unknown		placenta	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-813	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-813
GSM8372071	OSD-813	unknown	GSM8372071	A50	Placenta		placenta	unknown		placenta	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-813	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-813
GSM8372072	OSD-813	unknown	GSM8372072	A75	Placenta		placenta	unknown		placenta	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-813	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-813
GSM8372073	OSD-813	unknown	GSM8372073	A55	Placenta		placenta	unknown		placenta	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-813	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-813
GSM8372074	OSD-813	unknown	GSM8372074	A90	Placenta		placenta	unknown		placenta	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-813	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-813
GSM8372075	OSD-813	unknown	GSM8372075	A79	Placenta		placenta	unknown		placenta	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-813	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-813
GSM8372076	OSD-813	unknown	GSM8372076	A3	Placenta		placenta	unknown		placenta	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-813	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-813
GSM8372077	OSD-813	unknown	GSM8372077	B1	Placenta		placenta	unknown		placenta	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-813	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-813
GSM8372078	OSD-813	unknown	GSM8372078	B4	Placenta		placenta	unknown		placenta	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-813	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-813
GSM8372079	OSD-813	unknown	GSM8372079	B5	Placenta		placenta	unknown		placenta	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-813	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-813
GSM8372080	OSD-813	unknown	GSM8372080	B6	Placenta		placenta	unknown		placenta	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-813	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-813
GSM8372081	OSD-813	unknown	GSM8372081	B7	Placenta		placenta	unknown		placenta	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-813	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-813
GSM8372082	OSD-813	unknown	GSM8372082	B13	Placenta		placenta	unknown		placenta	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-813	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-813
GSM8372083	OSD-813	unknown	GSM8372083	B17	Placenta		placenta	unknown		placenta	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-813	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-813
GSM8372084	OSD-813	unknown	GSM8372084	B22	Placenta		placenta	unknown		placenta	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-813	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-813
GSM8372085	OSD-813	unknown	GSM8372085	B24	Placenta		placenta	unknown		placenta	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-813	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-813
GSM8372086	OSD-813	unknown	GSM8372086	B32	Placenta		placenta	unknown		placenta	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-813	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-813
GSM8372087	OSD-813	unknown	GSM8372087	B18	Placenta		placenta	unknown		placenta	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-813	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-813
GSM8372088	OSD-813	unknown	GSM8372088	B26	Placenta		placenta	unknown		placenta	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-813	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-813
GSM8372089	OSD-813	unknown	GSM8372089	B11	Placenta		placenta	unknown		placenta	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-813	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-813
GSM8372090	OSD-813	unknown	GSM8372090	B23	Placenta		placenta	unknown		placenta	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-813	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-813
GSM8372091	OSD-813	unknown	GSM8372091	B151	Placenta		placenta	unknown		placenta	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-813	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-813
GSM8394927	OSD-720	unknown	GSM8394927	M6	Left ventricle		heart	unknown		heart	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-720	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-720
GSM8394928	OSD-720	unknown	GSM8394928	M7	Left ventricle		heart	unknown		heart	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-720	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-720
GSM8394929	OSD-720	unknown	GSM8394929	M8	Left ventricle		heart	unknown		heart	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-720	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-720
GSM8394930	OSD-720	unknown	GSM8394930	M9	Left ventricle		heart	unknown		heart	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-720	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-720
GSM8394931	OSD-720	unknown	GSM8394931	M10	Left ventricle		heart	unknown		heart	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-720	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-720
GSM8394932	OSD-825	unknown	GSM8394932	M11	Left ventricle		heart	unknown		heart	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-825	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-825
GSM8394933	OSD-825	unknown	GSM8394933	M12	Left ventricle		heart	unknown		heart	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-825	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-825
GSM8394934	OSD-825	unknown	GSM8394934	M13	Left ventricle		heart	unknown		heart	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-825	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-825
GSM8394935	OSD-825	unknown	GSM8394935	M14	Left ventricle		heart	unknown		heart	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-825	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-825
GSM8394936	OSD-825	unknown	GSM8394936	M15	Left ventricle		heart	unknown		heart	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-825	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-825
GSM8394947	OSD-720	unknown	GSM8394947	M26	Left ventricle		heart	unknown		heart	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-720	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-720
GSM8394948	OSD-720	unknown	GSM8394948	M27	Left ventricle		heart	unknown		heart	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-720	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-720
GSM8394949	OSD-720	unknown	GSM8394949	M28	Left ventricle		heart	unknown		heart	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-720	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-720
GSM8394950	OSD-720	unknown	GSM8394950	M29	Left ventricle		heart	unknown		heart	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-720	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-720
GSM8394951	OSD-720	unknown	GSM8394951	M30	Left ventricle		heart	unknown		heart	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-720	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-720
GSM8394952	OSD-825	unknown	GSM8394952	M31	Left ventricle		heart	unknown		heart	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-825	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-825
GSM8394953	OSD-825	unknown	GSM8394953	M32	Left ventricle		heart	unknown		heart	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-825	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-825
GSM8394954	OSD-825	unknown	GSM8394954	M33	Left ventricle		heart	unknown		heart	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-825	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-825
GSM8394955	OSD-825	unknown	GSM8394955	M34	Left ventricle		heart	unknown		heart	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-825	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-825
GSM8394956	OSD-825	unknown	GSM8394956	M35	Left ventricle		heart	unknown		heart	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-825	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-825
GSM8394967	OSD-720	unknown	GSM8394967	F6	Left ventricle		heart	unknown		heart	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-720	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-720
GSM8394968	OSD-720	unknown	GSM8394968	F7	Left ventricle		heart	unknown		heart	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-720	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-720
GSM8394969	OSD-720	unknown	GSM8394969	F8	Left ventricle		heart	unknown		heart	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-720	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-720
GSM8394970	OSD-720	unknown	GSM8394970	F9	Left ventricle		heart	unknown		heart	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-720	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-720
GSM8394971	OSD-720	unknown	GSM8394971	F10	Left ventricle		heart	unknown		heart	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-720	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-720
GSM8394972	OSD-825	unknown	GSM8394972	F11	Left ventricle		heart	unknown		heart	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-825	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-825
GSM8394973	OSD-825	unknown	GSM8394973	F12	Left ventricle		heart	unknown		heart	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-825	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-825
GSM8394974	OSD-825	unknown	GSM8394974	F13	Left ventricle		heart	unknown		heart	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-825	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-825
GSM8394975	OSD-825	unknown	GSM8394975	F14	Left ventricle		heart	unknown		heart	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-825	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-825
GSM8394976	OSD-825	unknown	GSM8394976	F15	Left ventricle		heart	unknown		heart	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-825	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-825
GSM8394987	OSD-720	unknown	GSM8394987	F26	Left ventricle		heart	unknown		heart	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-720	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-720
GSM8394988	OSD-720	unknown	GSM8394988	F27	Left ventricle		heart	unknown		heart	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-720	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-720
GSM8394989	OSD-720	unknown	GSM8394989	F28	Left ventricle		heart	unknown		heart	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-720	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-720
GSM8394990	OSD-720	unknown	GSM8394990	F29	Left ventricle		heart	unknown		heart	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-720	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-720
GSM8394991	OSD-720	unknown	GSM8394991	F30	Left ventricle		heart	unknown		heart	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-720	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-720
GSM8394992	OSD-825	unknown	GSM8394992	F31	Left ventricle		heart	unknown		heart	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-825	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-825
GSM8394993	OSD-825	unknown	GSM8394993	F32	Left ventricle		heart	unknown		heart	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-825	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-825
GSM8394994	OSD-825	unknown	GSM8394994	F33	Left ventricle		heart	unknown		heart	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-825	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-825
GSM8394995	OSD-825	unknown	GSM8394995	F34	Left ventricle		heart	unknown		heart	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-825	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-825
GSM8394996	OSD-825	unknown	GSM8394996	F35	Left ventricle		heart	unknown		heart	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-825	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-825
GSM7594876	OSD-876	unknown	GSM7594876	GSM7594876	Gastrocnemius		skeletal_muscle	unknown		skeletal_muscle	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-876	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-876
GSM7594877	OSD-876	unknown	GSM7594877	GSM7594877	Gastrocnemius		skeletal_muscle	unknown		skeletal_muscle	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-876	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-876
GSM7594878	OSD-876	unknown	GSM7594878	GSM7594878	Gastrocnemius		skeletal_muscle	unknown		skeletal_muscle	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-876	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-876
GSM7594879	OSD-876	unknown	GSM7594879	GSM7594879	Gastrocnemius		skeletal_muscle	unknown		skeletal_muscle	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-876	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-876
GSM7594880	OSD-876	unknown	GSM7594880	GSM7594880	Gastrocnemius		skeletal_muscle	unknown		skeletal_muscle	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-876	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-876
GSM7594881	OSD-876	unknown	GSM7594881	GSM7594881	Gastrocnemius		skeletal_muscle	unknown		skeletal_muscle	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-876	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-876
