tissue	term	within_accession_unadjusted_effect	composition_proxy_adjusted_effect	adjusted_direction_matches_unadjusted	absolute_effect_ratio_adjusted_to_unadjusted	absolute_attenuation_fraction	short_label	evidence_role	family_representative	curated_pathway
soleus	R-MMU-109581_APOPTOSIS	0.2958504667391304	0.03109910225315853	True	0.1051176379606003	0.8948823620393997			False	False
soleus	R-MMU-109582_HEMOSTASIS	0.2527063347826086	0.08329144387318121	True	0.32959776787880257	0.6704022321211974			True	False
soleus	R-MMU-110330_RECOGNITION_AND_ASSOCIATION_OF_DNA_GLYCOSYLASE_WITH_SITE_CONTAINING_AN_AFFECTED_PURINE	0.0004324517122826087	-0.0033531017930674705	False	7.753702200342328	-6.753702200342328			False	False
soleus	R-MMU-110331_CLEAVAGE_OF_THE_DAMAGED_PURINE	-4.5100392663043294e-05	-0.0004527397296057391	True	10.038487535757723	-9.038487535757723			False	False
soleus	R-MMU-111885_OPIOID_SIGNALLING	-0.0005276379027173911	-0.0015438474493532845	True	2.925960097639511	-1.925960097639511			False	False
soleus	R-MMU-112314_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION	-0.005559597002173919	-0.012525370871797592	True	2.252927841154657	-1.2529278411546572			False	False
soleus	R-MMU-112315_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	0.06950039592391304	-0.1826625871125897	False	2.628223691165202	-1.6282236911652022			False	False
soleus	R-MMU-112316_NEURONAL_SYSTEM	-0.02890698315217394	0.04791623839932738	False	1.6576008000241234	-0.6576008000241234			False	False
soleus	R-MMU-114608_PLATELET_DEGRANULATION	0.19871018785869562	0.012986464727643612	True	0.06535379422457388	0.9346462057754261			False	False
soleus	R-MMU-1169410_ANTIMICROBIAL_MECHANISM_OF_IFN_STIMULATED_GENES	0.004298735318260869	-0.0015647006735472755	False	0.36399093168180996	0.63600906831819			False	False
soleus	R-MMU-1257604_PIP3_ACTIVATES_AKT_SIGNALING	-0.14110271858152174	-0.01771330599574624	True	0.12553483146047553	0.8744651685395245			True	False
soleus	R-MMU-1266738_DEVELOPMENTAL_BIOLOGY	-0.06931945271739137	0.08962768854468145	False	1.292965899631158	-0.29296589963115793			False	False
soleus	R-MMU-1280215_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	-0.07197313277608694	-0.0381113928657077	True	0.5295224953494063	0.4704775046505937	Cytokine signaling	context_sensitive	False	True
soleus	R-MMU-1280218_ADAPTIVE_IMMUNE_SYSTEM	0.007016565163043468	-0.04222985376468973	False	6.0185935402005635	-5.0185935402005635			False	False
soleus	R-MMU-1296071_POTASSIUM_CHANNELS	-0.0790397871195652	0.07539947105376126	False	0.9539432455669805	0.04605675443301949			False	False
soleus	R-MMU-1296072_VOLTAGE_GATED_POTASSIUM_CHANNELS	0.0024452511739130414	-0.014958353063578114	False	6.117307384680992	-5.117307384680992			False	False
soleus	R-MMU-141424_AMPLIFICATION_OF_SIGNAL_FROM_THE_KINETOCHORES	-0.0003825104117663046	0.0025942756652543525	False	6.782235425370145	-5.782235425370145			False	False
soleus	R-MMU-141444_AMPLIFICATION_OF_SIGNAL_FROM_UNATTACHED_KINETOCHORES_VIA_A_MAD2_INHIBITORY_SIGNAL	-0.0012324872304347824	0.0002717280697007692	False	0.22047130630709427	0.7795286936929058			False	False
soleus	R-MMU-1428517_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT	-0.12475901422826091	0.046818220775952706	False	0.3752692425919093	0.6247307574080907			False	False
soleus	R-MMU-1430728_METABOLISM	0.20044301358695638	0.04957015160087557	True	0.24730296513612834	0.7526970348638716			False	False
soleus	R-MMU-1433557_SIGNALING_BY_SCF_KIT	-0.001997796197130435	-0.0008470395086097634	True	0.4239869461291505	0.5760130538708494			False	False
soleus	R-MMU-1442490_COLLAGEN_DEGRADATION	0.235831578375	-0.08393069056512403	False	0.3558925023673647	0.6441074976326353			False	False
soleus	R-MMU-1474228_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	0.19431402336956513	0.04829571172403523	True	0.24854465409417104	0.751455345905829	Extracellular matrix degradation	complementary	True	True
soleus	R-MMU-1474244_EXTRACELLULAR_MATRIX_ORGANIZATION	-0.05165588804347824	-0.012793078311207596	True	0.247659633698288	0.752340366301712			False	False
soleus	R-MMU-1474290_COLLAGEN_FORMATION	-0.08120414619565218	-0.09052991080793624	True	1.1148434538036356	-0.11484345380363559			False	False
soleus	R-MMU-1483206_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS	0.004388495042934782	0.0014645640480235626	True	0.3337280852991789	0.6662719147008211			False	False
soleus	R-MMU-1483249_INOSITOL_PHOSPHATE_METABOLISM	0.016823115347282605	0.006239794473772024	True	0.3709060031369233	0.6290939968630767			False	False
soleus	R-MMU-1483257_PHOSPHOLIPID_METABOLISM	0.017278255795760866	0.000930898017384094	True	0.05387685125095122	0.9461231487490488			False	False
soleus	R-MMU-1500931_CELL_CELL_COMMUNICATION	0.046072218478260867	-0.03339857866107204	False	0.7249179606324173	0.2750820393675827			False	False
soleus	R-MMU-156580_PHASE_II_CONJUGATION_OF_COMPOUNDS	-0.03480550489130435	-0.07732872132510496	True	2.221738244182874	-1.2217382441828741			False	False
soleus	R-MMU-1566948_ELASTIC_FIBRE_FORMATION	-0.019047971798913047	-0.1312164370749258	True	6.888735370892009	-5.888735370892009			False	False
soleus	R-MMU-157579_TELOMERE_MAINTENANCE	7.382630380434749e-05	-1.4974927849172288e-07	False	0.00202840005221695	0.9979715999477831			False	False
soleus	R-MMU-15869_METABOLISM_OF_NUCLEOTIDES	-0.055997228380434784	0.11191635964893465	False	1.9986053396892371	-0.9986053396892371			False	False
soleus	R-MMU-162582_SIGNAL_TRANSDUCTION	0.09825923369565213	0.010918052826357907	True	0.11111477685827931	0.8888852231417207			False	False
soleus	R-MMU-1630316_GLYCOSAMINOGLYCAN_METABOLISM	-0.1339873702826087	-0.02207172616779624	True	0.16472990044690133	0.8352700995530986	Glycosaminoglycan metabolism	complementary	False	True
soleus	R-MMU-163125_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS	0.1549832493478261	0.07153546542422551	True	0.4615690129433263	0.5384309870566737			False	False
soleus	R-MMU-1632852_MACROAUTOPHAGY	-0.010655984239130422	-0.02373185396229281	True	2.2270916913658496	-1.2270916913658496			False	False
soleus	R-MMU-163685_INTEGRATION_OF_ENERGY_METABOLISM	-0.00010004366304347931	-0.001969895151437591	True	19.690354106501157	-18.690354106501157			False	False
soleus	R-MMU-1640170_CELL_CYCLE	0.3841213146739129	-0.01603623597081128	False	0.04174784204418522	0.9582521579558148			False	False
soleus	R-MMU-1650814_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES	-0.03998410922826088	0.07269503667015306	False	1.818098191337773	-0.818098191337773			False	False
soleus	R-MMU-166016_TOLL_LIKE_RECEPTOR_4_TLR4_CASCADE	-0.007869846609130433	-0.004313114720714986	True	0.5480557544426595	0.4519442455573405			False	False
soleus	R-MMU-1660499_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE	-0.0013001999989130434	-0.00045126275285184615	True	0.3470717991302093	0.6529282008697908			False	False
soleus	R-MMU-166166_MYD88_INDEPENDENT_TLR4_CASCADE	-0.004650879428804348	0.0016752555737392111	False	0.3602018928643539	0.6397981071356461			False	False
soleus	R-MMU-166520_SIGNALING_BY_NTRKS	0.006345745511413043	0.0067704788008315225	True	1.06693197649584	-0.06693197649584004			False	False
soleus	R-MMU-166658_COMPLEMENT_CASCADE	-0.015819824760869555	0.06482210472405722	False	4.097523563244211	-3.097523563244211			False	False
soleus	R-MMU-166663_INITIAL_TRIGGERING_OF_COMPLEMENT	0.13845597842391302	-0.2077494354253658	False	1.5004728419114979	-0.5004728419114979			False	False
soleus	R-MMU-168138_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE	-0.007238331565760871	-0.006720452373756558	True	0.9284532371445912	0.07154676285540884			False	False
soleus	R-MMU-168164_TOLL_LIKE_RECEPTOR_3_TLR3_CASCADE	0.006169600674999999	0.0005562902058358119	True	0.09016632277190484	0.9098336772280952			False	False
soleus	R-MMU-168181_TOLL_LIKE_RECEPTOR_7_8_TLR7_8_CASCADE	-0.003394465583282608	-0.00018028728949425545	True	0.05311212768871533	0.9468878723112847			False	False
soleus	R-MMU-168249_INNATE_IMMUNE_SYSTEM	-0.07929722043478259	0.19659151251582424	False	2.4791728062840424	-1.4791728062840424			False	False
soleus	R-MMU-168256_IMMUNE_SYSTEM	0.4932907777173913	0.04853952344163647	True	0.09839941396480961	0.9016005860351903	Immune-system signaling	context_sensitive	True	True
soleus	R-MMU-168643_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS	0.004471745025543476	0.003120835854963078	True	0.6979011184976462	0.30209888150235376			False	False
soleus	R-MMU-168898_TOLL_LIKE_RECEPTOR_CASCADES	0.07937118009228256	-0.2270282943906502	False	2.860336637639645	-1.8603366376396449			False	False
soleus	R-MMU-170834_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX	-0.0034651101708695646	0.002853904937525622	False	0.823611601592869	0.17638839840713105			False	False
soleus	R-MMU-174824_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE	0.0523839544847826	-0.2101880486264625	False	4.012450963157461	-3.0124509631574607			False	False
soleus	R-MMU-1852241_ORGANELLE_BIOGENESIS_AND_MAINTENANCE	0.003735210469402173	0.0013850206600672836	True	0.37080123634611645	0.6291987636538836			False	False
soleus	R-MMU-186797_SIGNALING_BY_PDGF	0.06197969316304347	-0.06725667503924511	False	1.0851404969417973	-0.08514049694179726			False	False
soleus	R-MMU-190236_SIGNALING_BY_FGFR	-0.02356915118369565	-0.03246814972261876	True	1.377569750796929	-0.3775697507969289			False	False
soleus	R-MMU-190828_GAP_JUNCTION_TRAFFICKING	-0.0014219543945652178	-0.0016112283150194243	True	1.1331082917832114	-0.13310829178321137			False	False
soleus	R-MMU-193648_NRAGE_SIGNALS_DEATH_THROUGH_JNK	0.00039608146524728254	0.0020521628857446492	True	5.181163638807077	-4.181163638807077			False	False
soleus	R-MMU-193704_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING	-0.0023271892864130434	-0.0010017249892290425	True	0.4304441392358878	0.5695558607641122			False	False
soleus	R-MMU-194138_SIGNALING_BY_VEGF	-0.11001944080434782	-0.04672532323608756	True	0.42470060649718405	0.5752993935028159			False	False
soleus	R-MMU-194315_SIGNALING_BY_RHO_GTPASES	0.21489119749999994	-0.0807125712393151	False	0.3755973822022893	0.6244026177977107			False	False
soleus	R-MMU-195258_RHO_GTPASE_EFFECTORS	0.04958903675054348	0.05195522788950715	True	1.047716013337116	-0.04771601333711595			False	False
soleus	R-MMU-195721_SIGNALING_BY_WNT	-0.1123378694130435	-0.07081622678282812	True	0.6303860590630508	0.3696139409369492			False	False
soleus	R-MMU-196849_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS	-0.0027325060534782604	0.00015631000354452676	False	0.05720390018735977	0.9427960998126402			False	False
soleus	R-MMU-196854_METABOLISM_OF_VITAMINS_AND_COFACTORS	-0.1487461480554348	-0.008059299756525336	True	0.05418156948522655	0.9458184305147734			False	False
soleus	R-MMU-1971475_GLYCOSAMINOGLYCAN_PROTEIN_LINKAGE_REGION_BIOSYNTHESIS	-0.0018088527016304349	-0.002173897145187037	True	1.2018099335714645	-0.20180993357146448			False	False
soleus	R-MMU-198933_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	0.08946906726086955	-0.04903740691756912	False	0.5480934184167611	0.45190658158323893			False	False
soleus	R-MMU-199418_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK	-0.001262055298945652	-0.00039136425594414636	True	0.3101007192562009	0.6898992807437991			False	False
soleus	R-MMU-199977_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT	0.002624832070423913	-0.0013969712866519165	False	0.5322135851632993	0.4677864148367007			False	False
soleus	R-MMU-199991_MEMBRANE_TRAFFICKING	0.14842147119565213	-0.0477304314076603	False	0.3215871061185015	0.6784128938814985			False	False
soleus	R-MMU-201681_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT	-0.04307743847826086	0.03848059336182808	False	0.8932888008475113	0.10671119915248872			False	False
soleus	R-MMU-2022090_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES	0.003211277119021739	0.0004257026179060265	True	0.13256489618551187	0.8674351038144881			False	False
soleus	R-MMU-202403_TCR_SIGNALING	0.0024802999330434785	-0.0032809311259878442	False	1.322796119242701	-0.3227961192427009			False	False
soleus	R-MMU-202424_DOWNSTREAM_TCR_SIGNALING	0.00048517493678260825	-0.000768844591403217	False	1.5846749968201927	-0.5846749968201927			False	False
soleus	R-MMU-202433_GENERATION_OF_SECOND_MESSENGER_MOLECULES	-0.004995068396413044	-0.0029920216861779652	True	0.5989951385503619	0.4010048614496381			False	False
soleus	R-MMU-202733_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	0.08798460606521738	-0.01762488622560064	False	0.2003178398336686	0.7996821601663314			False	False
soleus	R-MMU-2029480_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS	0.01153887134076087	0.00805199540154359	True	0.697814817736987	0.30218518226301305			False	False
soleus	R-MMU-2029482_REGULATION_OF_ACTIN_DYNAMICS_FOR_PHAGOCYTIC_CUP_FORMATION	-0.003451814171739131	-0.0005342078651961406	True	0.15476147863631667	0.8452385213636833			False	False
soleus	R-MMU-204998_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE	-0.005637200530434782	-0.006152076302231289	True	1.0913353656689584	-0.09133536566895839			False	False
soleus	R-MMU-211859_BIOLOGICAL_OXIDATIONS	-0.20430670781521731	0.03772735548147805	False	0.18466038577450963	0.8153396142254904			False	False
soleus	R-MMU-211945_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS	-0.057773781141304305	0.09094238338815493	False	1.574111674735745	-0.5741116747357451			False	False
soleus	R-MMU-212165_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION	0.0008663633571521735	-0.000681407463792376	False	0.786514639806828	0.213485360193172			False	False
soleus	R-MMU-212300_PRC2_METHYLATES_HISTONES_AND_DNA	-0.015126403892934782	-0.012072857085355809	True	0.798131345084259	0.20186865491574102			False	False
soleus	R-MMU-212436_GENERIC_TRANSCRIPTION_PATHWAY	-0.07931273967391303	0.021865122423795295	False	0.27568234956567783	0.7243176504343222			False	False
soleus	R-MMU-2129379_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES	-0.13874005641630435	-0.03856738956387465	True	0.2779830898161745	0.7220169101838255			False	False
soleus	R-MMU-2132295_MHC_CLASS_II_ANTIGEN_PRESENTATION	-0.0009603122586956515	0.0006516189920458326	False	0.6785490720808844	0.32145092791911556			False	False
soleus	R-MMU-216083_INTEGRIN_CELL_SURFACE_INTERACTIONS	-0.05319557039184782	-0.014374484183880145	True	0.27021957050173906	0.7297804294982609			False	False
soleus	R-MMU-2173789_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS	-8.761090967391212e-05	-0.002991835063201617	True	34.149115382287775	-33.149115382287775			False	False
soleus	R-MMU-2187338_VISUAL_PHOTOTRANSDUCTION	0.0010720794383695658	0.002637877052686787	True	2.460523873770501	-1.460523873770501			False	False
soleus	R-MMU-2262752_CELLULAR_RESPONSES_TO_STRESS	0.06856086413043483	-0.02443405651769393	False	0.356384897238298	0.643615102761702			False	False
soleus	R-MMU-2299718_CONDENSATION_OF_PROPHASE_CHROMOSOMES	0.013673117769021737	0.005286877786088198	True	0.38666219917057404	0.6133378008294259			False	False
soleus	R-MMU-2404192_SIGNALING_BY_TYPE_1_INSULIN_LIKE_GROWTH_FACTOR_1_RECEPTOR_IGF1R	-0.006211724135353259	-0.0011894623707170086	True	0.19148667017379775	0.8085133298262023			False	False
soleus	R-MMU-2428928_IRS_RELATED_EVENTS_TRIGGERED_BY_IGF1R	-0.0018152905355978256	-0.0012863888025451803	True	0.7086407257235751	0.29135927427642494			False	False
soleus	R-MMU-2454202_FC_EPSILON_RECEPTOR_FCERI_SIGNALING	-0.0029367198872336958	-0.005714800501636371	True	1.9459807952673165	-0.9459807952673165			False	False
soleus	R-MMU-2467813_SEPARATION_OF_SISTER_CHROMATIDS	-0.003590494917880435	-0.004862050091188259	True	1.354144819137763	-0.35414481913776297			False	False
soleus	R-MMU-2500257_RESOLUTION_OF_SISTER_CHROMATID_COHESION	0.0016246115953804346	0.0008688159915617537	True	0.53478381788744	0.46521618211256			False	False
soleus	R-MMU-2555396_MITOTIC_METAPHASE_AND_ANAPHASE	-0.0020711566125	0.000973652537360271	False	0.4701008757541607	0.5298991242458393			False	False
soleus	R-MMU-2559583_CELLULAR_SENESCENCE	0.03328699641304346	-0.08598764508921417	False	2.5832203068799573	-1.5832203068799573			False	False
soleus	R-MMU-2559586_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE	0.014585876832608691	0.004906626579754474	True	0.33639572279844365	0.6636042772015563			False	False
soleus	R-MMU-2980736_PEPTIDE_HORMONE_METABOLISM	-0.05532860314619564	0.020561333538781066	False	0.3716221333918648	0.6283778666081352			False	False
soleus	R-MMU-2990846_SUMOYLATION	-0.004518950357663043	-0.0015078064572566008	True	0.3336629831969114	0.6663370168030887			False	False
soleus	R-MMU-3000171_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS	0.11589760684782606	0.05514051458402957	True	0.4757692249541377	0.5242307750458624			False	False
soleus	R-MMU-3000178_ECM_PROTEOGLYCANS	-0.0015031629320108695	0.00026148747652681727	False	0.1739581724364438	0.8260418275635562			False	False
soleus	R-MMU-3108232_SUMO_E3_LIGASES_SUMOYLATE_TARGET_PROTEINS	0.001389861928586957	0.0007702036108931035	True	0.5541583628210848	0.44584163717891523			False	False
soleus	R-MMU-3214841_PKMTS_METHYLATE_HISTONE_LYSINES	0.0008055884870108692	0.0018054579118014632	True	2.2411664775654914	-1.2411664775654914			False	False
soleus	R-MMU-3214847_HATS_ACETYLATE_HISTONES	-0.00016936067093206519	-0.00040149875524090375	True	2.3706729137956413	-1.3706729137956413			False	False
soleus	R-MMU-3214858_RMTS_METHYLATE_HISTONE_ARGININES	0.0005940666357608697	-0.0023310445089262315	False	3.923877168999185	-2.923877168999185			False	False
soleus	R-MMU-3247509_CHROMATIN_MODIFYING_ENZYMES	0.0159293230875	0.0048677194211817106	True	0.30558231473134534	0.6944176852686547			False	False
soleus	R-MMU-3371556_CELLULAR_RESPONSE_TO_HEAT_STRESS	0.00010048626793478283	0.006697392238329166	True	66.64982565255463	-65.64982565255463			False	False
soleus	R-MMU-352230_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE	-0.00018302591141304344	-0.0007025298775299223	True	3.8384175885593	-2.8384175885593			False	False
soleus	R-MMU-3700989_TRANSCRIPTIONAL_REGULATION_BY_TP53	0.018550582139782605	0.01986926309724402	True	1.0710856914098368	-0.07108569140983678			False	False
soleus	R-MMU-372790_SIGNALING_BY_GPCR	0.42551810551086955	-0.04794433132811147	False	0.11267283508547855	0.8873271649145215			False	False
soleus	R-MMU-373076_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	-0.16590787679347824	0.021866802135236743	False	0.13180086779397757	0.8681991322060224			False	False
soleus	R-MMU-373755_SEMAPHORIN_INTERACTIONS	-0.0015232337640597824	0.0010352677835991136	False	0.6796512840155784	0.3203487159844216			False	False
soleus	R-MMU-373760_L1CAM_INTERACTIONS	-0.010315000950543479	-0.002539323280758768	True	0.246177706908013	0.753822293091987			False	False
soleus	R-MMU-375165_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	-0.0008814312950543472	-0.003629721204607492	True	4.117985400533902	-3.117985400533902			False	False
soleus	R-MMU-375276_PEPTIDE_LIGAND_BINDING_RECEPTORS	0.055216420923913045	0.06564240806511779	True	1.1888204082544849	-0.18882040825448487			False	False
soleus	R-MMU-380320_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES	-0.0008560686916304348	-0.0006219249098461547	True	0.7264894931055836	0.27351050689441636			False	False
soleus	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	0.07220771923913043	-0.10803586298612088	False	1.4961816288413476	-0.49618162884134764			False	False
soleus	R-MMU-382551_TRANSPORT_OF_SMALL_MOLECULES	0.17898305108695642	0.03200826866184485	True	0.17883407656456857	0.8211659234354314			False	False
soleus	R-MMU-382556_ABC_FAMILY_PROTEIN_MEDIATED_TRANSPORT	-0.011676290171739127	0.10372581856138009	False	8.883456734608595	-7.883456734608595			False	False
soleus	R-MMU-388396_GPCR_DOWNSTREAM_SIGNALLING	-0.0164370433695652	0.07367125911240487	False	4.482026204835258	-3.4820262048352584			False	False
soleus	R-MMU-388841_REGULATION_OF_T_CELL_ACTIVATION_BY_CD28_FAMILY	0.004884737643695652	0.0060271711632220205	True	1.233878173784997	-0.2338781737849971			False	False
soleus	R-MMU-389356_CO_STIMULATION_BY_CD28	-9.385519470108692e-05	0.0004464568214266352	False	4.756868523351589	-3.7568685233515886			False	False
soleus	R-MMU-389948_CO_INHIBITION_BY_PD_1	-0.09094431899999997	0.01218198382896405	False	0.13394991532086853	0.8660500846791315			False	False
soleus	R-MMU-390522_STRIATED_MUSCLE_CONTRACTION	0.13093711195652172	-0.21693766232757322	False	1.6568080591208425	-0.6568080591208425	Striated-muscle contraction	context_sensitive	True	True
soleus	R-MMU-392499_METABOLISM_OF_PROTEINS	0.12299122771739132	0.02520259207478587	True	0.20491373687801762	0.7950862631219824			False	False
soleus	R-MMU-397014_MUSCLE_CONTRACTION	-0.029321070652173976	0.11351704376972263	False	3.8715176917083705	-2.8715176917083705			False	False
soleus	R-MMU-416476_G_ALPHA_Q_SIGNALLING_EVENTS	0.010501709753532608	0.005137323552752247	True	0.48918925330459956	0.5108107466954004			False	False
soleus	R-MMU-416482_G_ALPHA_12_13_SIGNALLING_EVENTS	-0.002196036683695652	0.0012889951989339867	False	0.5869643291954353	0.4130356708045647			False	False
soleus	R-MMU-418555_G_ALPHA_S_SIGNALLING_EVENTS	0.00910466835043478	-0.001515635114380596	False	0.16646791031199054	0.8335320896880094			False	False
soleus	R-MMU-418594_G_ALPHA_I_SIGNALLING_EVENTS	-0.19202324723695655	-0.0843899833590194	True	0.439477951619484	0.560522048380516			True	False
soleus	R-MMU-418990_ADHERENS_JUNCTIONS_INTERACTIONS	0.01211153724021739	-0.0007467270185723866	False	0.06165419003071022	0.9383458099692897			False	False
soleus	R-MMU-419037_NCAM1_INTERACTIONS	-0.000824428090347826	-0.00026676065719641974	True	0.3235705579656723	0.6764294420343278			False	False
soleus	R-MMU-421270_CELL_CELL_JUNCTION_ORGANIZATION	0.14328651251086957	-0.059087179692784854	False	0.41237084117252526	0.5876291588274747			False	False
soleus	R-MMU-422356_REGULATION_OF_INSULIN_SECRETION	0.0015464019433641305	0.002065946645957859	True	1.3359700269539765	-0.3359700269539765			False	False
soleus	R-MMU-422475_AXON_GUIDANCE	-0.0555805443804348	-0.013166198942465443	True	0.23688503035065894	0.7631149696493411			False	False
soleus	R-MMU-425407_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	-0.16433774804347825	0.06975050957511254	False	0.42443388938650234	0.5755661106134977			False	False
soleus	R-MMU-428157_SPHINGOLIPID_METABOLISM	0.011813173312918474	0.006922558720691254	True	0.5860033148858474	0.41399668511415255			False	False
soleus	R-MMU-437239_RECYCLING_PATHWAY_OF_L1	0.0011320496661847825	0.00020820997700051426	True	0.18392300551814175	0.8160769944818582			False	False
soleus	R-MMU-4420097_VEGFA_VEGFR2_PATHWAY	0.0014890919218478254	-0.0009359470433447259	False	0.6285354380160105	0.37146456198398947			False	False
soleus	R-MMU-445355_SMOOTH_MUSCLE_CONTRACTION	0.018002537033173914	0.022803499996650115	True	1.2666825767184533	-0.2666825767184533			False	False
soleus	R-MMU-446203_ASPARAGINE_N_LINKED_GLYCOSYLATION	0.01041691434923913	0.009416309925163896	True	0.9039442592567424	0.09605574074325762			False	False
soleus	R-MMU-446728_CELL_JUNCTION_ORGANIZATION	-0.043856705434782636	-0.0127237990861547	True	0.29012209102381614	0.7098779089761839			False	False
soleus	R-MMU-449147_SIGNALING_BY_INTERLEUKINS	0.05005171521739129	-0.015617630354426862	False	0.3120298732339998	0.6879701267660002			False	False
soleus	R-MMU-451927_INTERLEUKIN_2_FAMILY_SIGNALING	-0.001506690206521739	0.0010834769734229077	False	0.7191106497759499	0.28088935022405015			False	False
soleus	R-MMU-453274_MITOTIC_G2_G2_M_PHASES	0.0021242129717391296	0.0016091744276502176	True	0.7575391211045844	0.24246087889541557			False	False
soleus	R-MMU-453279_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION	0.004321965219130434	-0.0018534530808196508	False	0.42884497834819685	0.5711550216518031			False	False
soleus	R-MMU-4839726_CHROMATIN_ORGANIZATION	0.0020441684782608613	0.010489704580091404	True	5.131526433190986	-4.131526433190986			False	False
soleus	R-MMU-500792_GPCR_LIGAND_BINDING	-0.01435838315217392	-0.11263284683321152	True	7.844396241519606	-6.844396241519606			False	False
soleus	R-MMU-512988_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING	-0.001744299977010869	-0.0026295285546825867	True	1.5074979013579393	-0.5074979013579393			False	False
soleus	R-MMU-5173105_O_LINKED_GLYCOSYLATION	-0.04903087755434781	0.05404530654992361	False	1.1022708392281497	-0.10227083922814972			False	False
soleus	R-MMU-5173214_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS	-0.09901784423641305	-0.04450932587433304	True	0.4495081287375178	0.5504918712624822			False	False
soleus	R-MMU-5358351_SIGNALING_BY_HEDGEHOG	-0.002356981114891304	0.00010624071895397105	False	0.045074913109293416	0.9549250868907065			False	False
soleus	R-MMU-556833_METABOLISM_OF_LIPIDS	-0.1902564305434782	0.07903473230312653	False	0.41541162144879606	0.5845883785512039			False	False
soleus	R-MMU-5576891_CARDIAC_CONDUCTION	-0.0878970508369565	0.0667711406298863	False	0.7596516605971522	0.24034833940284783			False	False
soleus	R-MMU-5578775_ION_HOMEOSTASIS	0.015118860957956521	0.013714768282986218	True	0.9071297316064423	0.09287026839355772			False	False
soleus	R-MMU-5610787_HEDGEHOG_OFF_STATE	0.0012101791444565214	0.00066894847377092	True	0.5527681391925967	0.4472318608074033			False	False
soleus	R-MMU-5617833_CILIUM_ASSEMBLY	-0.02288434239130433	-0.035642031323959766	True	1.5574854944271042	-0.5574854944271042			False	False
soleus	R-MMU-5621481_C_TYPE_LECTIN_RECEPTORS_CLRS	-0.002612934301630434	-0.003800906733930538	True	1.4546507088061211	-0.45465070880612113			False	False
soleus	R-MMU-5626467_RHO_GTPASES_ACTIVATE_IQGAPS	-0.002608328637717391	0.0008909133241915004	False	0.34156482864489013	0.6584351713551099			False	False
soleus	R-MMU-5628897_TP53_REGULATES_METABOLIC_GENES	0.009630600504239131	0.009555571052044964	True	0.9922092654387293	0.0077907345612706624			False	False
soleus	R-MMU-5633007_REGULATION_OF_TP53_ACTIVITY	-0.002668200105108696	0.0017681042168130145	False	0.6626580268202884	0.3373419731797116			False	False
