gene_id	pc1	pc2	pc3	inspection_cluster
ENSMUSG00000062433	-0.68813235	-0.057415657	0.0074358317	0
ENSMUSG00000060450	0.2769224	-0.08373559	0.116874285	0
ENSMUSG00000091204	-0.68810654	-0.057429664	0.0074651088	0
ENSMUSG00000075113	-0.6838863	-0.058469508	0.010224915	0
ENSMUSG00000027530	-0.684387	-0.058510806	0.007129918	0
ENSMUSG00000041135	-0.58235234	-0.057990957	0.0256641	0
ENSMUSG00000018340	1.0660957	-0.15628919	-0.17996614	0
ENSMUSG00000017299	-0.55181754	-0.049904462	-0.014505798	0
ENSMUSG00000057230	-0.22268659	-0.08163359	0.02233992	0
ENSMUSG00000056901	-0.6881402	-0.057421602	0.007440738	0
ENSMUSG00000041079	-0.5545979	-0.043039054	0.007099237	0
ENSMUSG00000030127	-0.07231035	-0.024771554	-0.059507612	0
ENSMUSG00000055971	-0.6881191	-0.057427563	0.0074885483	0
ENSMUSG00000066149	-0.2756898	0.02661457	-0.014762939	0
ENSMUSG00000032563	-0.34364843	-0.06520656	0.013561376	0
ENSMUSG00000027244	-0.27677363	-0.050403297	-0.0226087	0
