gene	gene_cluster	pc1	pc2	pc3	pc4	pc5	pc6	pc7	pc8	pc9	pc10
ENSMUSG00000087424	1	3.3881695	0.14767791	0.27899167	0.3164555	-0.070006244	-0.033820435	-0.14006414	0.005973187	-0.011226861	0.003686776
ENSMUSG00000050328	1	3.8577495	0.4805737	0.26598454	0.5277972	-0.265819	-0.010132386	-0.2406388	-0.03984045	-0.051679917	-0.035627645
ENSMUSG00000022705	1	3.841167	0.47214785	0.2706659	0.51938504	-0.2527219	-0.014950381	-0.23810051	-0.037233297	-0.049615636	-0.034112062
ENSMUSG00000034543	0	0.33476788	-1.6392702	-0.59213895	-0.60792905	0.8992773	0.014075903	0.49506176	0.077887595	0.2580142	0.06293669
ENSMUSG00000094734	1	3.8511362	0.4724759	0.27033448	0.52827173	-0.26631874	-0.011325115	-0.23993245	-0.038987383	-0.052457485	-0.034893584
ENSMUSG00000071753	1	3.2020514	-0.2249363	0.57096845	0.48640648	-0.15841857	-0.103269614	-0.15226214	0.0378791	-0.0879733	0.030221265
ENSMUSG00000020919	8	-9.619577	-0.89092076	-7.403313	-0.055636715	0.9314585	0.9218605	0.2688206	0.08549177	-0.14155212	-0.07026103
ENSMUSG00000036214	0	2.0903883	-0.10597389	0.3854215	-0.4226995	-0.5753165	-0.30854335	0.123240545	0.056885794	0.0778403	0.08975153
ENSMUSG00000079069	1	3.8460202	0.4737526	0.26997107	0.52137226	-0.25648105	-0.012453689	-0.23872907	-0.037750028	-0.050733406	-0.03435088
ENSMUSG00000103116	1	3.854382	0.47787952	0.26800644	0.5268355	-0.2630366	-0.01115741	-0.24034487	-0.039136272	-0.05162542	-0.03525203
ENSMUSG00000097368	1	3.2727087	0.032046236	0.35501114	0.3007767	0.079329275	-0.06386272	-0.13341197	0.03281852	-0.012693095	0.01564434
ENSMUSG00000039230	14	-1.4009519	-2.0857184	-0.85723096	-1.0465777	1.3551428	-0.050977368	0.6294779	0.20949395	0.24385293	0.06544297
ENSMUSG00000035713	1	3.5971153	0.32069963	0.15180105	0.39474553	-0.20895335	-0.0058077895	-0.1676621	-0.03625188	-0.0020326267	-0.02253641
ENSMUSG00000059995	0	1.041575	-0.9915095	-1.5664668	-0.69152683	0.6570821	0.4145914	0.54796565	-0.061046373	0.3804994	-0.008754544
ENSMUSG00000033831	12	-20.456392	33.75881	10.464123	10.665399	7.312597	0.47325146	-0.061027423	5.271454	0.42277375	0.8767605
ENSMUSG00000029730	0	2.1558874	-0.4435777	-0.31407976	-0.3666916	0.12517068	0.104285315	0.22302495	0.007841061	0.1711133	0.041892514
ENSMUSG00000019841	9	-7.679278	-5.1017265	1.3007883	-0.35026225	3.6927874	-0.4206093	0.5200053	0.38390636	-0.3190447	0.015846813
ENSMUSG00000040543	1	3.7920525	0.40435493	0.24609236	0.48991233	-0.22490427	0.018519016	-0.2110295	-0.040186428	-0.045265544	-0.029331518
ENSMUSG00000091537	4	-12.291183	-3.3033345	6.8812847	-0.94318306	-6.940275	-3.0132751	0.9737657	-0.47202256	-0.49965617	0.79128456
ENSMUSG00000026420	1	3.8490403	0.47434118	0.26844135	0.52490425	-0.26024842	-0.012359218	-0.23945756	-0.038568437	-0.050948083	-0.034870658
ENSMUSG00000027550	0	2.6141028	-0.7500715	0.47243348	0.12744388	0.27138877	0.11414427	0.039368585	0.09084297	-0.066555314	0.08461232
ENSMUSG00000073971	1	3.815517	0.44578367	0.27381396	0.5149836	-0.24067189	-0.017075587	-0.23408814	-0.03426998	-0.04846699	-0.03197448
ENSMUSG00000028607	2	-13.272463	2.3726666	-7.1070724	-1.2367029	-3.153255	0.44384688	-0.24032521	0.052383296	-0.28269485	0.015661253
ENSMUSG00000039210	0	0.47914717	-1.3071582	-0.6977697	-0.5197313	1.4698105	-0.25406662	0.38711295	0.082515284	0.37487012	0.027838424
ENSMUSG00000032231	0	1.833219	0.14167598	0.61743575	-1.5997045	0.33163497	0.38328898	0.5317514	0.110054225	0.030088333	0.17407705
ENSMUSG00000078593	1	3.8585	0.48026562	0.26700732	0.52839744	-0.26749277	-0.009635353	-0.24071053	-0.039907105	-0.052252993	-0.035568804
ENSMUSG00000028165	9	-8.154835	-4.8378377	2.9084535	-0.6669319	-1.4337327	-1.7111552	0.6540916	0.21273433	-0.44719872	0.36944845
ENSMUSG00000075273	0	2.2443173	-1.0595474	0.40912157	0.14843576	-0.22326343	0.07303714	0.11183655	0.05814945	-0.06650901	0.096932985
ENSMUSG00000049618	1	3.8422742	0.46695146	0.27322334	0.5252988	-0.2598869	-0.014382449	-0.23904729	-0.03750706	-0.05157842	-0.03415205
ENSMUSG00000002496	8	-8.555432	-0.5526048	-6.064382	-0.62018055	1.082812	-0.252665	0.24603507	0.17764796	0.071965374	-0.15009052
ENSMUSG00000055692	1	3.7903724	0.44020766	0.21275042	0.48158294	-0.2511843	0.0039389892	-0.21424285	-0.043092716	-0.034335233	-0.032643355
ENSMUSG00000031160	1	3.8584158	0.47989213	0.2671264	0.5283356	-0.2670568	-0.009430013	-0.24063623	-0.039874166	-0.05230521	-0.03553139
ENSMUSG00000030983	13	-10.35211	0.47638407	2.5433838	-4.7564363	-2.8597255	0.06504871	0.091961935	0.62127054	-0.19696303	-0.11001855
ENSMUSG00000078640	1	3.8499866	0.47495928	0.27126572	0.5235756	-0.26724643	-0.010493004	-0.23849595	-0.039082002	-0.05231865	-0.034499496
ENSMUSG00000046675	0	2.5049984	-0.33642766	0.40516588	-0.022047173	-0.06946348	-0.17234813	0.0121169295	0.07576821	0.02699569	0.06687941
ENSMUSG00000051811	1	3.8410623	0.48118582	0.25856173	0.50542116	-0.2674815	-0.0064502857	-0.23161553	-0.04083242	-0.047633793	-0.034027837
ENSMUSG00000028651	0	2.5195942	-0.1660206	-0.09472467	-0.33103445	-0.0037282363	0.10583017	0.16133697	0.0049200063	0.1159265	0.04622819
ENSMUSG00000024425	5	-19.89265	-6.081953	5.4268093	2.9146008	2.1519551	1.0022888	-0.50188357	-0.75125366	0.15404922	-0.31685674
ENSMUSG00000046613	1	3.775649	0.41322994	0.285814	0.5061031	-0.22772771	-0.026337963	-0.22850892	-0.029605336	-0.04668575	-0.028576702
ENSMUSG00000070501	1	3.4060328	0.019301508	0.4367295	0.45407262	-0.16368398	-0.053650793	-0.170305	0.014771474	-0.06628558	0.010290607
ENSMUSG00000049612	1	3.6320238	0.31873757	0.25529775	0.43993896	-0.08048635	-0.042007163	-0.20423554	-0.010648474	-0.019044166	-0.019705018
ENSMUSG00000091996	1	3.7583237	0.3935423	0.28105104	0.5034461	-0.27418476	-0.019116897	-0.2210877	-0.033150923	-0.049464963	-0.02711985
ENSMUSG00000078038	1	3.8600674	0.48149318	0.26669362	0.5287486	-0.26806748	-0.009242895	-0.24091417	-0.040089894	-0.05236957	-0.035687365
ENSMUSG00000042216	1	2.9762542	-0.4859366	-0.08258712	0.2548718	0.12358484	0.23147029	0.025117667	-0.016242437	0.02346557	0.019082896
ENSMUSG00000069036	1	3.850394	0.4750401	0.26715514	0.52506226	-0.2607733	-0.011389809	-0.23943238	-0.038849127	-0.0509519	-0.034991663
ENSMUSG00000079407	1	3.3541489	0.12893903	0.3946198	0.41410655	0.028468266	-0.17515442	-0.1896823	0.02732697	-0.0060829795	-0.00045642114
ENSMUSG00000021823	8	-5.457476	-1.3637531	-3.7951734	0.028639946	3.0592585	-1.7715474	0.26015246	0.012181989	0.62279785	-0.14229809
ENSMUSG00000033808	14	-0.24882822	-2.213358	0.5335264	-0.4733663	1.9019027	-0.3841549	0.4436868	0.20773745	0.1323625	0.12552382
ENSMUSG00000051098	0	1.4194024	-2.1204548	0.14297575	0.37882945	0.011378728	0.10561796	0.24403551	0.043162864	-0.03136702	0.10082124
ENSMUSG00000061633	1	3.8496969	0.4721747	0.271906	0.5267142	-0.26530403	-0.0115634315	-0.23953347	-0.038657885	-0.052523825	-0.034615513
ENSMUSG00000056870	1	3.4652882	0.3453102	0.40202588	0.33317283	-0.2748662	-0.14234701	-0.18202864	0.004199759	-0.025583236	9.3793846e-05
ENSMUSG00000030093	1	3.8451812	0.46230972	0.26548576	0.52790254	-0.2606105	-0.008425948	-0.2377881	-0.039148644	-0.05147885	-0.034695953
ENSMUSG00000000194	14	-0.6046852	-1.4650759	-0.8821532	-0.9933405	2.1634579	-0.20646147	0.58122635	0.13022387	0.4022922	0.028780842
ENSMUSG00000043207	10	-11.891985	-2.437855	-2.9243052	0.13482346	2.242886	-0.78723013	-0.08592335	0.14112298	-0.20565799	-0.22306098
ENSMUSG00000005667	1	3.6165216	0.45302704	0.2458698	0.35997385	-0.2012946	-0.08460886	-0.19312122	-0.02024205	-0.0009012853	-0.020889666
ENSMUSG00000073830	12	-17.36777	30.119947	9.7970915	29.706228	-11.171119	-13.958971	9.185817	3.8902776	-0.22810672	-3.3324776
ENSMUSG00000039703	2	-12.011898	1.9823831	-6.1575646	-0.61257905	0.8918833	-1.3378277	-0.2605382	0.063806295	-0.04107174	0.017299348
ENSMUSG00000031068	4	-14.327062	-4.4088135	7.039792	-2.1136017	-1.654452	0.6058501	0.06089564	0.09199157	-0.105228186	-0.011261959
ENSMUSG00000051154	4	-13.032472	-2.828665	7.6419907	-3.1390326	-3.4679213	-0.30720273	0.19709098	0.15612687	-0.1846756	0.2548156
ENSMUSG00000025487	8	-8.507253	-0.98672485	-2.8370357	-1.7091746	-1.1396545	-1.198956	0.29309905	0.3269921	-0.041335784	-0.15632673
ENSMUSG00000005354	2	-11.495328	5.145064	-7.7229385	-3.3189583	-6.517892	1.2920479	0.027110172	0.07677247	-0.37793824	-0.065251954
ENSMUSG00000025892	1	3.6854596	0.35935423	0.3302646	0.44728273	-0.1911128	-0.031237831	-0.20977004	-0.013707918	-0.04815364	-0.016008046
ENSMUSG00000074071	14	-0.79719585	-3.0831559	-0.6055347	-0.5783214	0.5951332	0.662975	0.7395409	0.13751072	-0.003100348	0.12758464
ENSMUSG00000057182	1	3.5632548	0.19364312	0.30457652	0.45543206	-0.16984664	-0.020612748	-0.18360949	-0.011667264	-0.042349588	-0.009885795
ENSMUSG00000020390	4	-14.587288	-4.7320423	5.043729	-1.1714315	-1.4100754	-0.011192366	0.23579113	-0.12432094	-0.22096275	-0.07754384
ENSMUSG00000031131	1	3.8489032	0.47413602	0.2692415	0.5251719	-0.2607317	-0.012646879	-0.23962565	-0.03843803	-0.051152643	-0.034809265
ENSMUSG00000094612	1	3.8440804	0.46485144	0.27219233	0.5273743	-0.26313183	-0.0121046435	-0.23881228	-0.038178496	-0.052328963	-0.03426658
ENSMUSG00000031283	1	3.6681712	0.3563142	0.3283652	0.40221196	-0.1864895	-0.0059392434	-0.1900697	-0.015358747	-0.047925014	-0.011457445
ENSMUSG00000109219	1	3.8503861	0.4714253	0.27112728	0.5282974	-0.2641927	-0.01161779	-0.23998962	-0.038674865	-0.05246868	-0.034797054
ENSMUSG00000038429	8	-9.696024	0.18796495	-5.9002113	-1.2058648	0.3978489	-0.011015856	0.10052218	0.28690544	-0.061907213	-0.15783146
ENSMUSG00000034810	1	3.547254	-0.0110558905	0.28806198	0.40335163	-0.12615831	0.18168864	-0.09859978	-0.03250664	-0.07792671	0.006057505
ENSMUSG00000018733	0	1.7780528	-1.3342929	0.2047847	-0.029626919	-0.2940586	0.1298565	0.22897089	0.0544878	-0.025969213	0.108242705
ENSMUSG00000022037	6	-21.192696	17.959576	-7.728889	4.8842263	-0.17404264	-0.4361823	-0.39004144	-0.02999046	-0.69240075	1.787989
ENSMUSG00000085260	1	3.8512888	0.47991708	0.27002645	0.5186455	-0.2606675	-0.009501542	-0.23745014	-0.03913274	-0.0511885	-0.034461964
ENSMUSG00000029610	1	2.9419255	0.3978479	-0.0053366735	-0.37210277	-0.07405841	0.028289324	0.10462512	-0.03125064	0.13105804	0.025096202
ENSMUSG00000042185	0	1.1161555	-1.1432754	-0.53571033	-0.4226767	1.2526361	-0.07091592	0.3451164	0.06216526	0.30575293	0.037197545
ENSMUSG00000067525	1	3.8203843	0.4538017	0.27408773	0.5141694	-0.239688	-0.01822304	-0.23527806	-0.03430182	-0.048159394	-0.032349195
ENSMUSG00000006021	0	2.3350189	-0.46214047	-0.2767402	-0.30642655	0.22360522	0.20711958	0.21209984	0.006419518	0.13693611	0.044155203
ENSMUSG00000046408	1	3.7127373	0.34584558	0.21778832	0.49216673	-0.25082532	-0.00626622	-0.20605694	-0.037200302	-0.03377337	-0.027991869
ENSMUSG00000020599	1	3.5315497	0.22244768	0.30690444	0.41342852	-0.13196637	-0.042188156	-0.1819543	-0.0029801838	-0.03127544	-0.0073073427
ENSMUSG00000030775	1	2.943859	-0.23037528	0.46887	0.29856998	0.2208444	-0.19452924	-0.11194577	0.06782377	0.0038475574	0.03311685
ENSMUSG00000015149	8	-1.7253323	0.21236463	-5.0627947	-1.8697184	-1.8734667	0.9612709	0.8544971	-0.07296857	0.3866759	-0.21063073
ENSMUSG00000046434	8	-8.68301	-1.2463578	-1.6506724	-2.4912505	-1.2202084	-0.34593982	0.44525507	0.41408098	-0.1774367	-0.16251908
ENSMUSG00000031377	1	3.771296	0.4116396	0.29132888	0.4916593	-0.26075006	-0.0138035305	-0.22071776	-0.0317877	-0.0515014	-0.026145702
ENSMUSG00000031774	0	1.4148053	-0.92190003	-0.8635708	-0.45622033	-0.1083376	0.15656282	0.397379	-0.05082522	0.26020262	0.023866277
ENSMUSG00000096840	1	3.8404405	0.4613562	0.27620474	0.52738446	-0.26221043	-0.013742564	-0.23884007	-0.03730611	-0.05283984	-0.03377765
ENSMUSG00000050627	9	-7.393108	-0.61639166	-1.2674602	-3.0187337	2.9722552	0.6309435	0.27310264	0.7626564	-0.07685936	-0.25125578
ENSMUSG00000031878	14	-3.0029879	-3.9167259	2.5564532	-0.7737403	1.3569474	-0.60793287	0.57199454	0.48187566	-0.36449063	0.341188
ENSMUSG00000030322	1	3.36152	0.09630669	0.25717866	0.34675267	-0.1267587	-0.034815293	-0.13726613	-0.00030930951	-0.011595421	0.0022087295
ENSMUSG00000029541	1	3.852494	0.478318	0.26676822	0.5246221	-0.26139352	-0.011458281	-0.23967642	-0.039088465	-0.05082111	-0.035167392
ENSMUSG00000020696	14	-0.19397952	-1.9999121	-0.9848245	-0.5668559	0.67578393	0.075725995	0.55980664	0.06221668	0.26830474	0.048378706
ENSMUSG00000097162	0	2.3673298	-0.7913546	0.5184329	0.14526378	-0.53476137	-0.04085821	0.06385118	0.05027795	-0.0782039	0.09598455
ENSMUSG00000113189	1	3.6966197	0.35718405	0.2867383	0.45868975	-0.15334652	-0.024297541	-0.21206094	-0.016661255	-0.038523465	-0.020467984
ENSMUSG00000045201	1	3.8445172	0.4781574	0.26877823	0.515684	-0.25004092	-0.013265226	-0.23728025	-0.03780507	-0.048891872	-0.034279816
ENSMUSG00000058513	1	3.699053	0.32727098	0.3322314	0.5030403	-0.22452773	-0.038185466	-0.21942447	-0.01904499	-0.054246515	-0.019916724
ENSMUSG00000059479	1	3.0122263	-0.059554525	-0.03416387	0.10572777	0.39914554	0.0007896655	-0.030364808	0.014432526	0.107732736	0.0063155503
ENSMUSG00000077239	1	3.8347464	0.47224244	0.27199388	0.51130444	-0.2509266	-0.014573403	-0.23648183	-0.035846263	-0.049260598	-0.033066202
ENSMUSG00000031755	1	3.335844	0.18100148	0.12998025	0.17266232	-0.053034984	0.04807914	-0.077867836	-0.012171531	0.022536691	0.0048474944
ENSMUSG00000076253	1	3.8566427	0.47949207	0.2680245	0.52757007	-0.26582837	-0.010528988	-0.24058439	-0.039513037	-0.052060194	-0.03539109
ENSMUSG00000038379	1	3.6975803	0.33554602	0.31203222	0.46887827	-0.20590897	-0.013639128	-0.20836525	-0.019400049	-0.051339738	-0.017964702
ENSMUSG00000002109	1	3.05671	-0.18851537	0.13373151	0.23139775	-0.14993306	0.046002448	-0.038282808	-0.004213345	0.009400089	0.020612802
ENSMUSG00000041840	0	1.3541005	-1.3706512	0.66393465	-0.027592395	0.750677	-0.39825058	0.14187266	0.16582079	0.055908278	0.11378395
ENSMUSG00000049691	1	3.8552594	0.4782791	0.26693723	0.5268159	-0.264391	-0.010225496	-0.24014579	-0.039463986	-0.051681504	-0.035328716
ENSMUSG00000021555	14	-0.7897487	-2.6673884	-0.3563949	-0.7919704	1.3291389	0.40982696	0.7036231	0.18236192	0.07087734	0.121013366
ENSMUSG00000022814	14	-4.1580024	-1.6480386	-1.3889612	-2.3104622	1.1775166	0.4818458	0.6523546	0.5604567	-0.010619964	-0.016768109
ENSMUSG00000028782	1	3.8259156	0.4674124	0.26911196	0.50197655	-0.24399094	-0.011799528	-0.23142593	-0.036327377	-0.047189742	-0.032217428
ENSMUSG00000095028	1	3.6405396	0.24314822	0.33714184	0.51362985	-0.29444835	-0.029632412	-0.2052459	-0.021775022	-0.061982296	-0.015063724
ENSMUSG00000057223	1	3.8511028	0.47389922	0.26773617	0.52620924	-0.26263383	-0.010597036	-0.23960616	-0.038889688	-0.051620796	-0.03494923
ENSMUSG00000034413	1	3.4697566	0.10919989	0.24944788	0.39663562	-0.10878975	0.015537605	-0.14782794	-0.0098750265	-0.027769761	-0.0033731367
ENSMUSG00000087579	4	-16.70113	-3.877399	7.901786	-0.2117867	3.3935745	-1.0354636	-0.45575666	-0.31633723	-0.0810094	-0.26205763
ENSMUSG00000025127	2	-15.326132	4.6120706	-5.3740177	-0.7970395	-0.26084536	-1.605976	-0.5853851	-0.17328708	-0.12630303	0.17685843
ENSMUSG00000030222	1	3.2030396	-0.16279761	0.21031564	0.43309262	-0.47466025	-0.005011227	-0.09859458	-0.028769013	-0.035529487	0.008084442
ENSMUSG00000040133	1	3.8199143	0.45216247	0.27168342	0.51529914	-0.2472391	-0.017038306	-0.23482904	-0.03509618	-0.048478313	-0.032478068
ENSMUSG00000027845	0	2.4119878	-0.681396	0.17877553	0.06285266	0.040380232	0.003260686	0.0686331	0.05280853	0.030798526	0.06133439
ENSMUSG00000028003	4	-12.223966	-6.3102965	7.0428576	-1.8525329	-1.7162844	1.631	0.38859293	0.28917602	-0.23543087	0.1914915
ENSMUSG00000030054	1	3.813691	0.456759	0.26471832	0.47924605	-0.25981972	0.0073328326	-0.21801582	-0.039285794	-0.048787866	-0.029354835
ENSMUSG00000093980	1	3.8544178	0.47885293	0.2686658	0.5266248	-0.26494896	-0.011654236	-0.24039741	-0.03919304	-0.051726695	-0.035235662
ENSMUSG00000034227	1	3.8269155	0.3442256	0.20831053	0.5631416	-0.29918525	0.054592375	-0.21674815	-0.053214483	-0.05917416	-0.03499912
ENSMUSG00000003435	8	-5.963172	3.4747372	-8.147173	-2.1478584	-2.0970461	-0.4364938	0.32270566	0.093457185	0.37350738	-0.1483609
ENSMUSG00000049280	0	0.9783135	-0.8361589	0.2953487	0.33491704	2.8413904	-1.4464927	-0.07256598	0.11034682	0.47766602	-0.029808082
ENSMUSG00000022309	1	3.1347206	-0.19313478	0.43960372	0.061895393	0.023284772	0.20573312	0.036746714	0.009543894	-0.069800995	0.05861422
ENSMUSG00000093460	1	3.6753557	0.34792098	0.28037977	0.46059448	-0.13040447	-0.041715216	-0.21175458	-0.015845492	-0.03006698	-0.021520654
ENSMUSG00000075064	1	3.8238013	0.4314342	0.28386316	0.53439677	-0.26261088	-0.013390412	-0.23698688	-0.035698727	-0.055563405	-0.032186173
ENSMUSG00000029684	10	-13.794049	-3.3371637	-2.3687644	0.7085723	1.11801	-0.43578893	-0.20206758	0.012832484	-0.32569072	-0.23790364
ENSMUSG00000027531	10	-11.500874	-2.5925038	-4.2940173	0.7161663	1.8835249	-0.7337686	0.053400535	-0.0039286725	-0.18104085	-0.16438878
ENSMUSG00000091541	1	3.4316163	0.1853836	0.34602895	0.393929	0.020988908	-0.11695689	-0.18464313	0.017526027	-0.008683506	-0.0037624298
ENSMUSG00000031565	1	2.7740555	0.22927676	-0.111357056	-0.15984851	0.60595185	-0.2239525	0.020174293	0.007390797	0.23862617	-0.004810972
ENSMUSG00000101078	1	3.8452997	0.46576586	0.27517837	0.52816695	-0.26591343	-0.01253462	-0.23935618	-0.038021926	-0.053263556	-0.034139596
ENSMUSG00000070047	10	-12.73343	0.72873837	-3.9863677	-0.6099776	3.1174574	-0.8684093	-0.44485894	0.17591028	-0.06772918	-0.13385387
ENSMUSG00000030057	4	-19.850601	-0.9170359	5.3212557	-0.3064487	-0.48630473	0.109505825	-0.66712767	-0.57518816	0.15699302	-0.32685518
ENSMUSG00000050121	1	3.7559948	0.3988464	0.28082326	0.49241373	-0.21299177	-0.022286393	-0.22361633	-0.026757322	-0.04458233	-0.026524821
ENSMUSG00000024353	1	3.7962186	0.4305961	0.25997472	0.47859457	-0.2725963	0.014339028	-0.21216697	-0.040202677	-0.049825847	-0.027917165
ENSMUSG00000060002	5	-22.304056	-2.3331318	6.669447	4.438825	-3.8418512	-3.5551715	0.40775743	-1.6312171	0.2931288	0.07986002
ENSMUSG00000054406	1	3.8411672	0.47194883	0.27271008	0.5222226	-0.2541765	-0.017476305	-0.23949973	-0.036842782	-0.049947396	-0.03425852
ENSMUSG00000065569	1	3.8599334	0.4816725	0.26645204	0.52854455	-0.26750812	-0.009367725	-0.24090244	-0.040062908	-0.052219618	-0.035704076
ENSMUSG00000034471	0	2.2656345	-0.41859046	-1.1214999	-0.40611786	0.4369577	0.4439338	0.34866133	-0.100137144	0.2944348	-0.013693688
ENSMUSG00000028246	1	3.7197008	0.3889067	0.28816777	0.47788954	-0.17002326	-0.044277035	-0.22117984	-0.020956818	-0.035502296	-0.024936022
ENSMUSG00000092815	1	3.8601406	0.48174113	0.2665506	0.52861917	-0.2678729	-0.009262732	-0.24091278	-0.040094897	-0.052302342	-0.035703283
ENSMUSG00000022749	14	-0.328584	-1.5656364	1.2055662	-1.4889271	2.1128204	-0.0082508195	0.5384851	0.4105844	-0.027314652	0.21457802
ENSMUSG00000029919	1	3.3050666	0.10354902	0.32258016	0.3131597	0.01555397	-0.092401974	-0.14633642	0.024102317	-0.0014769715	0.007902665
ENSMUSG00000000739	0	1.4637516	-1.1002162	-0.37789652	0.22787333	1.1872826	-0.55856043	0.10480054	0.020630267	0.3517238	-0.0067560505
ENSMUSG00000037020	1	3.465515	0.31809273	0.068909906	0.22693814	-0.053938728	0.022310605	-0.11817124	-0.022500949	0.03691428	-0.012453842
ENSMUSG00000035933	9	-4.010967	-4.366635	0.22951886	-0.7193739	1.6699897	0.22274211	0.77621907	0.35393983	-0.19597559	0.1448731
ENSMUSG00000116611	1	3.8395143	0.46039468	0.26893017	0.5275545	-0.26824045	-0.011990532	-0.2379795	-0.038494326	-0.05189382	-0.03419428
ENSMUSG00000059639	1	3.8450115	0.46910372	0.27149424	0.5251019	-0.2646061	-0.012327906	-0.23880592	-0.038228378	-0.05198246	-0.034292813
ENSMUSG00000028359	0	1.578371	-1.6081089	0.5260513	-0.38479868	-0.7511779	0.5783739	0.41859448	0.07320288	-0.21388574	0.19881411
ENSMUSG00000021464	1	3.833909	0.46989992	0.267212	0.5096213	-0.24860995	-0.011689638	-0.23387322	-0.037391588	-0.047975104	-0.03328595
ENSMUSG00000044338	1	3.8348637	0.45105207	0.26421058	0.4831303	-0.2232969	0.02559249	-0.21539472	-0.04119602	-0.05104113	-0.030039888
ENSMUSG00000002633	1	3.7175834	0.3901474	0.26717824	0.46414617	-0.1649949	-0.031178951	-0.21655446	-0.021621082	-0.032681152	-0.024727898
ENSMUSG00000069722	1	3.8576262	0.47886014	0.2677554	0.5285634	-0.2675999	-0.0096385935	-0.24059318	-0.0397853	-0.052456234	-0.035447393
ENSMUSG00000067713	14	-0.025035042	-1.6110357	-0.6276729	-1.2728107	-0.522804	0.5890503	0.793488	0.031297307	0.081735194	0.121479
ENSMUSG00000021591	8	-5.474634	0.7768643	-2.2868748	-3.1153464	-0.78389376	-0.7951591	0.32578504	0.5893282	0.124873474	-0.106139734
ENSMUSG00000069184	1	2.7212489	-0.5696964	0.5081353	0.22820817	-0.12760913	-0.016825462	-0.021587465	0.06815507	-0.07113622	0.071381435
ENSMUSG00000027171	1	3.662377	0.29149073	0.2878893	0.4853817	-0.23447175	-0.020110797	-0.2034665	-0.023589311	-0.04606292	-0.019028876
ENSMUSG00000031539	1	3.430995	0.27193293	0.2299188	0.22151811	-0.062356833	0.00084196834	-0.12385659	0.00013085626	0.0019157891	0.002952745
ENSMUSG00000075145	1	3.8514392	0.47604844	0.26973206	0.52650964	-0.26318368	-0.012648548	-0.24024828	-0.038698025	-0.051601212	-0.034999177
ENSMUSG00000022221	1	3.6113086	0.32447538	0.24804175	0.36279565	-0.21555619	0.018124726	-0.16517484	-0.023248078	-0.031272877	-0.0108277965
ENSMUSG00000063386	1	3.659596	0.28440234	0.34634927	0.49332592	-0.20675477	-0.037895963	-0.2117396	-0.013932135	-0.055502966	-0.01548014
