x,y,gene_id,Location,gmm,hdbscan,spectral,consensus
-20.689714,-31.929155,AT5G54470,0,2,13,16,12
19.639322,83.27476,AT5G54490,0,7,6,2,2
24.883226,-7.292562,AT5G54500,0,15,5,15,7
-11.96724,22.719723,AT5G54510,0,20,12,3,8
0.8744228,-6.901279,AT5G54520,0,20,12,5,8
-19.830364,14.391989,AT5G54530,0,20,12,5,8
51.442577,-43.69522,AT5G54540,0,13,2,19,13
1.5905402,-34.32683,AT5G54550,0,20,15,17,9
-7.7784295,-70.002174,AT5G54560,0,2,15,7,5
-15.745095,26.885609,AT5G54569,0,20,12,3,8
-1.1187947,-38.91384,AT5G54570,0,2,15,17,9
61.13807,-6.352814,AT5G54580,0,4,3,4,1
-8.529042,32.460426,AT5G54585,0,20,12,3,8
-56.256245,52.221214,AT5G54590,0,14,10,11,6
55.315434,-25.122044,AT5G54600,0,8,3,4,1
-29.515413,-69.15466,AT5G54610,0,2,13,0,12
-57.350857,-67.34017,AT5G54620,0,2,13,0,12
-49.258907,-67.19357,AT5G54630,0,2,13,0,12
60.780563,4.8830695,AT5G54640,0,12,4,14,11
-3.0600092,82.2705,AT5G54650,0,14,8,8,10
-44.147877,30.582893,AT5G54660,0,20,12,11,8
32.597,55.937874,AT5G54670,0,7,6,13,4
51.250973,13.873655,AT5G54680,0,9,4,10,11
-3.4220355,66.75841,AT5G54690,0,14,8,8,10
1.8113465,-60.79786,AT5G54700,0,2,15,7,5
-23.249569,-53.052814,AT5G54710,0,2,15,16,5
-52.354336,-35.91969,AT5G54720,0,2,13,9,12
2.39265,28.678318,AT5G54730,0,20,12,3,8
-11.997945,-79.614876,AT5G54745,0,2,15,18,5
60.52443,4.9262137,AT5G54750,0,12,4,14,11
45.190136,21.617798,AT5G54760,0,15,4,10,11
-13.129898,-27.603088,AT5G54770,0,20,15,17,9
7.5991325,21.793913,AT5G54780,0,20,12,3,8
-58.303627,-19.56685,AT5G54790,0,2,13,9,12
80.03963,-37.039253,AT5G54800,0,19,2,19,13
62.46325,-0.09017163,AT5G54810,0,11,0,14,3
-40.670486,51.074642,AT5G54830,0,20,10,12,14
63.59584,45.856754,AT5G54840,0,21,6,13,4
-62.398712,51.494175,AT5G54850,0,14,9,11,6
32.82095,49.63855,AT5G54855,0,24,6,13,4
-55.421505,56.99095,AT5G54860,0,14,9,8,10
-58.136707,32.740677,AT5G54870,0,14,12,11,8
-7.4643955,25.724997,AT5G54880,0,20,12,3,8
-32.140343,38.717873,AT5G54890,0,20,11,11,8
35.814102,20.902655,AT5G54900,0,15,4,10,11
-32.71323,72.93991,AT5G54910,0,14,9,12,10
-50.76196,35.45025,AT5G54920,0,14,12,11,8
-46.412346,64.69984,AT5G54930,0,14,9,12,10
58.32548,9.959992,AT5G54940,0,12,4,14,11
-54.514446,-1.6273919,AT5G54960,0,2,13,1,12
62.413113,-44.27333,AT5G54970,0,1,2,19,13
55.505608,-17.78469,AT5G54980,0,8,3,4,1
-64.74262,-31.577312,AT5G54990,0,2,13,9,12
-52.606213,64.0485,AT5G55000,0,14,9,8,10
-57.49593,-50.097694,AT5G55010,0,2,13,9,12
-47.971825,-72.6097,AT5G55020,0,2,13,0,12
62.489624,35.812336,AT5G55040,0,24,6,14,4
-19.666027,59.973915,AT5G55050,0,20,11,12,14
-25.665071,57.245533,AT5G55060,0,20,11,12,14
85.4079,-25.352869,AT5G55070,0,19,1,6,0
-11.008529,26.874556,AT5G55090,0,20,12,3,8
28.911884,51.63969,AT5G55100,0,7,6,13,4
70.44219,50.822853,AT5G55110,0,5,6,14,4
43.191483,37.489223,AT5G55120,0,24,6,13,4
57.72714,-26.017843,AT5G55125,0,8,3,4,1
72.627884,-39.904644,AT5G55130,0,1,2,19,13
-10.852585,-96.68765,AT5G55135,0,2,0,18,5
47.535564,-32.884815,AT5G55140,0,13,3,4,1
-9.081861,-69.083694,AT5G55150,0,2,15,7,5
27.180738,5.999331,AT5G55160,0,15,4,15,7
-44.84426,61.2371,AT5G55170,0,14,10,12,10
0.003921262,65.6434,AT5G55180,0,14,8,8,10
25.576681,-2.1399615,AT5G55190,0,15,5,15,7
0.25545374,66.47185,AT5G55200,0,14,8,8,10
79.21016,22.304827,AT5G55210,0,23,6,14,4
-20.267704,18.179739,AT5G55220,0,20,12,3,8
64.16149,35.046646,AT5G55230,0,21,6,14,4
-37.123215,-12.47564,AT5G55250,0,2,13,1,12
86.52359,1.7185059,AT5G55260,0,3,0,6,0
-6.304132,-70.9971,AT5G55270,0,2,15,7,5
28.116247,65.579735,AT5G55280,0,7,6,2,2
51.661995,15.201704,AT5G55290,0,9,4,10,11
55.073757,2.1071358,AT5G55300,0,18,4,10,11
43.63761,37.265034,AT5G55310,0,24,6,13,4
-53.3453,-2.2033696,AT5G55340,0,2,13,1,12
-7.592681,3.725597,AT5G55350,0,20,12,5,8
-47.99086,-11.0236635,AT5G55360,0,2,13,1,12
-54.372288,-34.887993,AT5G55370,0,2,13,9,12
-3.6902313,3.2082043,AT5G55380,0,20,12,5,8
-15.342841,49.658836,AT5G55390,0,20,11,12,14
-7.0074816,-9.680034,AT5G55400,0,20,13,5,8
3.6681457,-61.70175,AT5G55450,0,2,14,7,5
-28.352777,-59.130974,AT5G55460,0,2,13,16,12
-26.316914,-46.000557,AT5G55470,0,2,13,16,12
50.426853,44.328434,AT5G55480,0,24,6,13,4
-14.111642,-11.554796,AT5G55490,0,20,13,5,8
20.847614,71.93431,AT5G55500,0,7,6,2,2
-50.214783,-51.073986,AT5G55507,0,2,13,9,12
5.458132,62.205673,AT5G55510,0,0,7,11,6
-50.926796,38.003025,AT5G55520,0,14,12,11,8
45.540462,-24.84916,AT5G55530,0,8,3,4,1
-14.602027,-11.859296,AT5G55540,0,20,13,5,8
47.139366,41.875675,AT5G55550,0,24,6,13,4
13.701274,-52.091873,AT5G55560,0,2,14,7,5
4.2106123,-57.34072,AT5G55570,0,2,14,7,5
-5.525614,-7.922873,AT5G55580,0,20,12,5,8
-14.634093,-43.82279,AT5G55590,0,2,15,16,5
-20.999376,87.80362,AT5G55600,0,14,9,8,10
72.18925,-43.48194,AT5G55610,0,1,2,19,13
-44.119144,1.566892,AT5G55620,0,20,13,1,12
5.4240384,62.762386,AT5G55630,0,0,7,2,2
-10.63163,82.97828,AT5G55640,0,14,8,8,10
-34.972256,46.004585,AT5G55650,0,20,11,12,14
41.821186,11.857962,AT5G55660,0,9,4,10,11
-27.12663,76.311775,AT5G55670,0,14,9,12,10
-16.08987,-13.698275,AT5G55680,0,20,13,5,8
-60.244087,68.84403,AT5G55700,0,14,9,8,10
3.5811584,79.924255,AT5G55710,0,14,7,2,10
49.791084,41.30256,AT5G55730,0,24,6,13,4
-53.236366,-3.2071786,AT5G55740,0,2,13,1,12
-24.153864,60.594536,AT5G55760,0,20,10,12,14
-62.194664,-19.601028,AT5G55770,0,2,13,9,12
-7.6191187,-15.878839,AT5G55780,0,20,13,17,12
90.83912,-7.9267015,AT5G55790,0,3,0,6,0
-47.43381,-71.18692,AT5G55800,0,2,13,0,12
-38.06646,44.67021,AT5G55810,0,20,11,11,8
9.517784,87.93728,AT5G55820,0,7,8,2,2
6.980003,14.030554,AT5G55830,0,20,12,11,8
-45.819435,-7.077958,AT5G55840,0,2,13,1,12
53.095272,15.821778,AT5G55850,0,9,4,10,11
-49.34405,69.13027,AT5G55860,0,14,9,8,10
-30.001078,-61.166378,AT5G55893,0,2,13,0,12
-37.340015,-12.218022,AT5G55900,0,2,13,1,12
46.293404,-33.9086,AT5G55910,0,13,3,4,1
53.105705,37.86601,AT5G55920,0,24,6,13,4
-51.625484,-25.524307,AT5G55930,0,2,13,9,12
42.11516,20.03992,AT5G55940,0,15,4,10,11
-24.103012,-6.278589,AT5G55950,0,20,13,5,8
-49.124447,58.503662,AT5G55960,0,14,10,11,6
-53.705765,32.588516,AT5G55970,0,14,12,11,8
88.39736,5.38631,AT5G55990,0,10,0,14,3
16.030977,89.2001,AT5G56000,0,7,6,2,2
26.617476,1.6793686,AT5G56010,0,15,4,15,7
82.711426,20.337078,AT5G56020,0,23,6,14,4
35.786613,22.49123,AT5G56030,0,15,4,10,11
47.542873,-21.921375,AT5G56040,0,8,3,4,1
-11.586031,9.578282,AT5G56050,0,20,12,5,8
1.2114595,-78.405266,AT5G56060,0,2,14,7,5
-58.36113,44.765102,AT5G56080,0,14,11,11,6
-62.17937,51.501835,AT5G56090,0,14,9,11,6
18.242254,-28.900093,AT5G56100,0,0,14,17,9
83.929924,23.4956,AT5G56120,0,5,6,14,4
15.049178,74.59383,AT5G56130,0,7,6,2,2
50.308907,-38.6998,AT5G56140,0,13,2,19,13
86.10343,10.377368,AT5G56150,0,10,0,14,3
-15.645757,-55.270573,AT5G56160,0,2,15,16,5
53.03997,17.277857,AT5G56170,0,9,4,10,11
7.5352163,-36.972786,AT5G56180,0,20,15,17,9
-1.1759238,81.03812,AT5G56190,0,14,8,8,10
-24.181414,-52.64611,AT5G56200,0,2,13,16,12
-19.896288,61.831,AT5G56210,0,14,11,12,10
71.45363,36.6413,AT5G56220,0,21,6,14,4
-22.48001,-2.516055,AT5G56230,0,20,13,5,8
18.291256,76.97621,AT5G56240,0,7,6,2,2
-51.772846,30.503756,AT5G56250,0,20,12,11,8
8.183706,72.91971,AT5G56260,0,7,7,2,2
-14.568781,48.21147,AT5G56270,0,20,12,3,8
86.04491,-21.804436,AT5G56280,0,6,1,6,0
9.450652,80.62266,AT5G56290,0,7,7,2,2
-8.866781,-60.1733,AT5G56300,0,2,15,7,5
-12.470913,-27.625587,AT5G56310,0,20,15,17,9
73.52974,-41.091324,AT5G56320,0,1,2,19,13
-59.40699,59.443005,AT5G56340,0,14,9,8,10
51.088795,36.58406,AT5G56350,0,24,6,13,4
58.34212,-15.594865,AT5G56360,0,22,3,4,1
-7.9363074,48.538116,AT5G56370,0,20,12,3,8
-56.431873,69.271286,AT5G56380,0,14,9,8,10
-8.674876,-13.857032,AT5G56420,0,20,13,5,8
-16.205578,6.758598,AT5G56450,0,20,12,5,8
-48.482063,67.866646,AT5G56460,0,14,9,8,10
42.13801,36.652355,AT5G56500,0,24,4,10,11
-60.2758,-34.22798,AT5G56510,0,2,13,9,12
-6.8752823,8.25491,AT5G56520,0,20,12,5,8
56.40872,-12.8409395,AT5G56530,0,22,3,4,1
26.326353,-12.075245,AT5G56540,0,15,5,15,7
35.638634,5.0859966,AT5G56550,0,9,5,10,11
35.272076,61.425438,AT5G56580,0,7,6,13,4
-43.4097,57.64949,AT5G56590,0,20,10,12,14
-37.187508,-7.621653,AT5G56600,0,2,13,1,12
-38.40765,65.46847,AT5G56610,0,20,9,12,14
-48.480843,-11.373084,AT5G56620,0,2,13,1,12
89.89956,-2.3826506,AT5G56630,0,3,0,6,0
89.60174,2.4809132,AT5G56650,0,3,0,14,3
46.181763,59.825706,AT5G56660,0,7,6,13,4
27.219664,6.2567916,AT5G56670,0,15,4,15,7
59.414173,-8.226686,AT5G56680,0,4,3,4,1
-8.530586,-80.45442,AT5G56700,0,2,0,18,5
30.05842,-13.370237,AT5G56710,0,15,5,15,7
-7.334407,27.405867,AT5G56720,0,20,12,3,8
1.6371996,-25.351665,AT5G56730,0,20,15,17,9
92.928535,-9.00578,AT5G56740,0,3,1,6,0
74.5517,22.84718,AT5G56750,0,12,6,14,4
47.020668,-42.438488,AT5G56760,0,13,2,19,13
3.5630584,28.156,AT5G56780,0,20,12,3,8
11.596034,80.730316,AT5G56790,0,7,7,2,2
-14.513575,31.151705,AT5G56795,0,20,12,3,8
-58.18946,-21.273468,AT5G56810,0,2,13,9,12
-64.358894,-56.137672,AT5G56840,0,2,13,9,12
-45.822453,-66.22324,AT5G56850,0,2,13,0,12
22.417353,-26.143827,AT5G56870,0,0,14,17,9
1.0916594,-68.25063,AT5G56880,0,2,14,7,5
32.46297,55.950596,AT5G56890,0,7,6,13,4
27.92663,63.85578,AT5G56900,0,7,6,2,2
12.270329,87.69054,AT5G56910,0,7,7,2,2
-12.290742,-96.143875,AT5G56920,0,2,0,18,5
3.3569932,-23.828169,AT5G56930,0,20,15,17,9
55.569576,-25.167023,AT5G56940,0,8,3,4,1
52.818733,11.94292,AT5G56950,0,9,4,10,11
-14.048414,-69.67893,AT5G56960,0,2,15,16,5
-31.452522,-14.208346,AT5G56970,0,2,13,1,12
52.712082,52.984783,AT5G56980,0,24,6,13,4
-17.17742,-75.708275,AT5G56985,0,2,15,18,5
11.494951,-36.54489,AT5G56990,0,20,14,17,9
-9.317523,36.844723,AT5G57000,0,20,12,3,8
-50.07214,-31.571482,AT5G57010,0,2,13,9,12
68.36226,38.689575,AT5G57015,0,21,6,14,4
46.382656,-26.208445,AT5G57020,0,8,3,4,1
-51.000183,-23.213072,AT5G57030,0,2,13,9,12
1.0993214,-19.133486,AT5G57035,0,20,15,17,9
22.52714,52.187572,AT5G57040,0,7,6,2,2
7.0583878,19.851162,AT5G57050,0,20,12,3,8
-4.5238504,72.76845,AT5G57060,0,14,8,8,10
-24.054241,60.023952,AT5G57070,0,20,10,12,14
-11.202965,18.294886,AT5G57080,0,20,12,3,8
57.057674,-37.66997,AT5G57090,0,13,2,19,13
63.988953,35.629627,AT5G57100,0,24,6,14,4
71.13765,26.316742,AT5G57110,0,12,6,14,4
30.778826,7.8254566,AT5G57120,0,15,4,10,11
-53.66293,-34.33016,AT5G57123,0,2,13,9,12
-36.785034,67.97894,AT5G57130,0,14,9,12,10
-37.306515,2.6228585,AT5G57140,0,20,13,1,12
-3.0158515,95.128815,AT5G57150,0,7,8,8,10
-14.30979,49.62856,AT5G57160,0,20,11,3,8
-37.04127,51.076485,AT5G57170,0,20,11,12,14
-22.781008,-53.70775,AT5G57180,0,2,15,16,5
-48.53323,-14.90658,AT5G57190,0,2,13,1,12
-14.494591,-67.419136,AT5G57200,0,2,15,16,5
-0.07588344,-3.7328,AT5G57210,0,20,12,5,8
-41.154068,-27.844055,AT5G57220,0,2,13,16,12
53.295464,55.2471,AT5G57230,0,24,6,13,4
-59.250233,-59.47103,AT5G57240,0,2,13,0,12
-16.645758,18.504517,AT5G57250,0,20,12,3,8
-58.22406,-58.9191,AT5G57260,0,2,13,0,12
89.004,1.2438514,AT5G57270,0,3,0,6,0
36.000538,58.420097,AT5G57280,0,7,6,13,4
27.537193,-11.24855,AT5G57290,0,15,5,15,7
77.55596,33.62716,AT5G57300,0,21,6,14,4
-49.856716,-50.148182,AT5G57320,0,2,13,9,12
71.67258,-44.48678,AT5G57330,0,1,2,19,13
48.71605,-35.46046,AT5G57340,0,13,3,4,1
-63.3807,-66.15835,AT5G57345,0,2,13,0,12
12.418389,-29.674093,AT5G57350,0,20,15,17,9
15.746149,84.24586,AT5G57360,0,7,6,2,2
86.12043,16.954472,AT5G57370,0,10,0,14,3
-11.120895,-96.29851,AT5G57380,0,2,0,18,5
-15.550597,-34.01876,AT5G57390,0,2,15,16,5
-34.243847,-2.3130238,AT5G57400,0,20,13,1,12
78.68425,14.393249,AT5G57410,0,23,0,14,3
2.6339357,77.01179,AT5G57420,0,14,8,2,10
52.37475,-42.20241,AT5G57440,0,13,2,19,13
-43.431778,-11.714141,AT5G57450,0,2,13,1,12
88.29179,-22.833773,AT5G57460,0,6,1,6,0
-35.58388,34.15748,AT5G57480,0,20,12,11,8
54.462852,9.704165,AT5G57490,0,12,4,10,11
-46.4332,37.611374,AT5G57500,0,20,12,11,8
-7.9029803,46.87803,AT5G57510,0,20,12,3,8
-54.10718,-3.857917,AT5G57520,0,2,13,1,12
-52.555607,-42.761597,AT5G57530,0,2,13,9,12
-58.544994,-14.751473,AT5G57540,0,2,13,1,12
-13.368187,-81.025566,AT5G57550,0,2,15,18,5
32.5091,53.289948,AT5G57560,0,7,6,13,4
-13.315697,31.53596,AT5G57565,0,20,12,3,8
-54.6212,-62.91036,AT5G57567,0,2,13,0,12
-61.43152,-27.501389,AT5G57570,0,2,13,9,12
72.159676,36.24539,AT5G57580,0,21,6,14,4
-29.274448,40.113987,AT5G57590,0,20,11,12,14
-10.1576185,-20.897408,AT5G57610,0,20,15,17,9
2.7789948,80.91947,AT5G57620,0,14,8,2,10
12.715231,94.92352,AT5G57625,0,15,5,15,7
-7.216019,76.49735,AT5G57630,0,14,8,8,10
-55.114334,-62.168705,AT5G57640,0,2,13,0,12
55.369946,-10.837706,AT5G57655,0,22,3,4,1
54.984997,41.84905,AT5G57660,0,24,6,13,4
-13.980726,-24.38699,AT5G57670,0,20,13,17,12
54.09573,37.044903,AT5G57685,0,24,6,13,4
-2.62871,-59.322266,AT5G57690,0,2,15,7,5
89.15105,3.504145,AT5G57700,0,10,0,14,3
-18.660524,-13.388302,AT5G57710,0,20,13,5,8
-25.052715,-95.5524,AT5G57735,0,2,0,18,5
-58.21275,67.69057,AT5G57740,0,14,9,8,10
-35.508522,-94.13644,AT5G57750,0,2,13,18,12
-54.73168,-24.091164,AT5G57760,0,2,13,9,12
-61.30603,61.860764,AT5G57770,0,14,9,8,10
-37.848263,1.9941016,AT5G57780,0,20,13,1,12
21.317617,-31.663784,AT5G57785,0,0,13,17,12
-21.580328,-33.46081,AT5G57790,0,2,13,16,12
-8.457402,46.393883,AT5G57800,0,20,12,3,8
-0.87537104,-69.20994,AT5G57810,0,2,15,7,5
71.91509,25.545916,AT5G57815,0,12,6,14,4
-50.69256,1.3555422,AT5G57820,0,20,13,1,12
8.488984,77.14393,AT5G57830,0,7,7,2,2
4.2971897,-9.058951,AT5G57840,0,20,12,11,8
14.251267,77.82373,AT5G57850,0,7,6,2,2
49.486145,47.044598,AT5G57860,0,24,6,13,4
46.001,16.275616,AT5G57870,0,9,4,10,11
-35.208775,-12.337381,AT5G57880,0,2,13,1,12
31.992813,-11.60769,AT5G57887,0,15,5,15,7
-55.479378,33.560993,AT5G57890,0,14,12,11,8
32.957676,56.37291,AT5G57900,0,7,6,13,4
0.9620639,77.29164,AT5G57910,0,14,8,2,10
-8.496439,1.4323877,AT5G57920,0,20,12,5,8
-28.48098,67.19376,AT5G57930,0,14,9,12,10
8.195572,87.55958,AT5G57940,0,7,7,2,2
8.997873,70.78248,AT5G57950,0,7,7,2,2
-28.67577,-3.7764602,AT5G57960,0,20,13,1,12
-44.563976,67.74655,AT5G57970,0,14,9,12,10
4.027555,-13.439279,AT5G57980,0,20,12,11,8
59.003235,-12.772023,AT5G57990,0,22,3,4,1
16.988945,89.80492,AT5G58000,0,7,6,2,2
-29.244131,72.10091,AT5G58003,0,14,9,12,10
58.552258,-44.86639,AT5G58005,0,1,2,19,13
-9.734196,49.010303,AT5G58010,0,20,12,3,8
50.41904,46.48032,AT5G58020,0,24,6,13,4
55.523727,-38.74373,AT5G58030,0,13,2,19,13
73.5834,-36.717693,AT5G58040,0,19,2,19,13
-19.742393,-80.81092,AT5G58050,0,2,0,18,5
53.884018,17.742044,AT5G58060,0,9,4,10,11
2.496794,72.312126,AT5G58070,0,14,8,2,10
-22.846052,-68.3798,AT5G58080,0,2,15,16,5
53.877316,-19.716797,AT5G58090,0,8,3,4,1
43.841053,43.894264,AT5G58100,0,24,6,13,4
27.37934,-0.80268484,AT5G58110,0,15,5,15,7
-41.045425,3.681962,AT5G58120,0,20,13,1,12
69.23811,28.884882,AT5G58130,0,12,6,14,4
-25.290142,13.475109,AT5G58140,0,20,12,5,8
2.542437,-12.982867,AT5G58150,0,20,15,11,8
10.275239,7.3094053,AT5G58160,0,20,12,5,8
-16.546995,50.5741,AT5G58190,0,20,11,12,14
52.367947,38.204346,AT5G58200,0,24,6,13,4
0.17668419,68.77458,AT5G58210,0,14,8,8,10
45.30474,-39.96081,AT5G58220,0,13,2,19,13
61.025,-7.457202,AT5G58230,0,4,3,4,1
57.323154,-5.329903,AT5G58240,0,4,3,4,1
-3.1088998,87.1988,AT5G58250,0,14,8,8,10
2.2215772,-66.056015,AT5G58260,0,2,14,7,5
-60.484554,48.464195,AT5G58270,0,14,10,11,6
-24.245546,-4.7044806,AT5G58280,0,20,13,5,8
60.038338,9.166989,AT5G58290,0,12,4,14,11
89.42917,3.4389818,AT5G58300,0,10,0,14,3
-62.425217,-44.990246,AT5G58310,0,2,13,9,12
-30.284704,79.749535,AT5G58320,0,14,9,8,10
-49.48533,-11.431768,AT5G58330,0,2,13,1,12
-31.514809,80.70296,AT5G58340,0,14,9,8,10
-38.51278,29.642757,AT5G58350,0,20,12,11,8
1.975331,-50.394203,AT5G58360,0,2,15,7,5
-26.017733,52.807446,AT5G58370,0,20,11,12,14
34.188835,10.32307,AT5G58375,0,15,4,10,11
-51.329453,38.63611,AT5G58380,0,14,11,11,6
19.901215,81.35341,AT5G58410,0,7,6,2,2
28.771141,-14.347768,AT5G58420,0,15,5,15,7
55.44525,49.879215,AT5G58430,0,24,6,13,4
43.2539,49.875378,AT5G58440,0,24,6,13,4
7.282011,72.2628,AT5G58450,0,7,7,2,2
-46.264664,-71.59902,AT5G58465,0,2,13,0,12
28.111034,56.13627,AT5G58470,0,7,6,2,2
-61.192787,59.311,AT5G58480,0,14,9,8,10
86.469246,10.785705,AT5G58490,0,10,0,14,3
-27.529451,11.972802,AT5G58500,0,20,13,5,8
-39.936085,38.3961,AT5G58510,0,20,11,11,8
-29.711693,73.55774,AT5G58520,0,14,9,12,10
-12.545427,82.55955,AT5G58530,0,14,8,8,10
-1.9398638,-7.5829325,AT5G58540,0,20,12,5,8
-15.005236,-7.326629,AT5G58550,0,20,13,5,8
84.956406,-30.597448,AT5G58560,0,19,1,6,0
-41.997833,0.40897554,AT5G58570,0,2,13,1,12
40.352528,36.58484,AT5G58575,0,24,4,10,11
-19.093487,49.343235,AT5G58580,0,20,11,12,14
55.28036,-31.74177,AT5G58590,0,13,3,4,1
-24.005259,-85.889725,AT5G58595,0,2,15,18,5
-11.3658495,77.964294,AT5G58600,0,14,8,8,10
-6.6170726,-52.422485,AT5G58610,0,2,15,7,5
-56.596977,69.157036,AT5G58620,0,14,9,8,10
-60.223545,-25.493515,AT5G58630,0,2,13,9,12
63.275227,-46.77529,AT5G58640,0,1,2,19,13
21.150667,-32.158375,AT5G58650,0,0,13,17,12
-51.50981,6.7345805,AT5G58660,0,20,13,1,12
18.510235,-51.51649,AT5G58670,0,2,14,17,9
-17.385859,-35.895584,AT5G58680,0,2,15,16,5
-17.069704,7.053843,AT5G58690,0,20,12,5,8
39.12382,65.21236,AT5G58700,0,7,6,13,4
34.111504,20.557997,AT5G58710,0,15,4,10,11
49.509296,-22.18726,AT5G58720,0,8,3,4,1
77.681496,31.594702,AT5G58730,0,21,6,14,4
50.56967,-18.461843,AT5G58740,0,8,3,4,1
8.610321,89.997696,AT5G58750,0,7,8,2,2
-21.064564,61.30218,AT5G58760,0,20,11,12,14
-28.174587,-43.419567,AT5G58770,0,2,13,16,12
-60.610348,-65.0074,AT5G58780,0,2,13,0,12
-9.715297,36.68899,AT5G58784,0,20,12,3,8
60.84477,-33.8949,AT5G58787,0,13,2,19,13
36.785892,50.155514,AT5G58790,0,24,6,13,4
-53.206165,58.042957,AT5G58800,0,14,9,8,10
-5.5355797,31.867523,AT5G58840,0,20,12,3,8
0.6093905,64.81383,AT5G58860,0,0,8,11,6
-49.44627,67.582375,AT5G58870,0,14,9,8,10
-31.942774,78.68958,AT5G58900,0,14,9,8,10
-46.22476,-48.797512,AT5G58910,0,2,13,16,12
52.264503,39.9915,AT5G58920,0,24,6,13,4
71.33514,34.372623,AT5G58930,0,21,6,14,4
-35.646538,52.532288,AT5G58940,0,20,10,12,14
51.639744,-20.7537,AT5G58950,0,8,3,4,1
20.554749,74.69528,AT5G58960,0,7,6,2,2
9.640136,63.098537,AT5G58970,0,0,6,13,4
-6.282679,-2.0481405,AT5G58980,0,20,12,5,8
57.68777,-44.3506,AT5G58990,0,1,2,19,13
-27.014488,74.26595,AT5G59000,0,14,9,12,10
30.497698,55.420273,AT5G59010,0,7,6,13,4
-21.91456,13.20972,AT5G59020,0,20,12,5,8
66.34302,39.61999,AT5G59030,0,21,6,14,4
-5.8342576,33.015068,AT5G59050,0,20,12,3,8
-46.883305,-31.80318,AT5G59060,0,2,13,16,12
-10.667761,-20.16689,AT5G59070,0,20,13,17,12
19.011862,-26.841118,AT5G59080,0,0,14,17,9
39.56906,14.513073,AT5G59090,0,15,4,10,11
-14.386907,-57.431656,AT5G59100,0,2,15,16,5
52.247917,-20.448843,AT5G59140,0,8,3,4,1
78.980736,15.445567,AT5G59150,0,23,0,14,3
51.66021,-38.899036,AT5G59160,0,13,2,19,13
-52.46761,-39.801796,AT5G59170,0,2,13,9,12
31.923336,52.811325,AT5G59180,0,7,6,13,4
-45.70864,-71.40325,AT5G59190,0,2,13,0,12
-54.041206,-13.641865,AT5G59200,0,2,13,1,12
53.4431,56.571644,AT5G59210,0,0,6,13,4
-53.577282,-16.139412,AT5G59220,0,2,13,1,12
-2.6670597,-72.52502,AT5G59230,0,2,15,7,5
-8.322865,1.7081825,AT5G59240,0,20,12,5,8
-24.638033,-12.4829445,AT5G59250,0,20,13,5,8
13.623959,-41.028427,AT5G59260,0,2,14,17,9
-21.81967,-66.80376,AT5G59270,0,2,15,16,5
-23.491636,-58.079006,AT5G59280,0,2,15,16,5
57.416695,10.051157,AT5G59290,0,12,4,10,11
-60.748596,55.053745,AT5G59300,0,14,9,8,10
8.5248575,-72.2831,AT5G59320,0,2,14,7,5
-56.28165,-51.626472,AT5G59340,0,2,13,9,12
38.230232,67.43137,AT5G59350,0,7,6,2,2
-15.608672,-16.701763,AT5G59360,0,20,13,5,8
-19.508951,-44.205956,AT5G59370,0,2,15,16,5
86.202484,17.078867,AT5G59380,0,10,0,14,3
-19.856524,-84.01355,AT5G59390,0,2,15,18,5
8.5988455,-31.756737,AT5G59400,0,20,15,17,9
76.81568,33.935883,AT5G59410,0,21,6,14,4
45.647648,-33.62208,AT5G59420,0,13,3,4,1
18.232695,77.927,AT5G59430,0,7,6,2,2
63.14678,-14.1018505,AT5G59440,0,16,3,4,1
55.34046,40.689384,AT5G59450,0,24,6,13,4
31.160025,53.219265,AT5G59460,0,7,6,13,4
-2.588396,73.39976,AT5G59470,0,14,8,8,10
-45.195095,65.79885,AT5G59480,0,14,9,12,10
-10.938517,8.723792,AT5G59490,0,20,12,5,8
6.3836775,65.96132,AT5G59500,0,0,7,2,2
12.980614,83.51203,AT5G59510,0,7,7,2,2
32.2664,14.394203,AT5G59520,0,15,4,10,11
-60.479404,59.597237,AT5G59530,0,14,9,8,10
-2.6756039,-25.967094,AT5G59540,0,20,15,17,9
61.693405,33.10183,AT5G59550,0,24,6,14,4
92.75021,-14.894356,AT5G59560,0,6,1,6,0
36.36783,54.77357,AT5G59570,0,7,6,13,4
5.18257,-61.98346,AT5G59580,0,2,14,7,5
14.838576,-29.181305,AT5G59590,0,20,14,17,9
-10.340706,37.632946,AT5G59610,0,20,12,3,8
27.273628,-5.3516254,AT5G59613,0,15,5,15,7
-66.39208,-66.87601,AT5G59650,0,2,13,9,12
-49.30219,-58.087383,AT5G59660,0,2,13,0,12
-44.224186,1.8077631,AT5G59662,0,20,13,1,12
-53.078182,-42.45541,AT5G59670,0,2,13,9,12
-37.008778,-5.455857,AT5G59680,0,2,13,1,12
27.893848,-0.8337241,AT5G59690,0,15,5,15,7
-19.68969,10.679839,AT5G59700,0,20,12,5,8
34.77238,58.60408,AT5G59710,0,7,6,13,4
12.765773,-45.60587,AT5G59720,0,2,14,17,9
-13.496964,45.192776,AT5G59730,0,20,12,3,8
14.105263,-29.303616,AT5G59732,0,20,14,17,9
41.0468,55.99173,AT5G59740,0,7,6,13,4
-38.56242,-15.275872,AT5G59750,0,2,13,1,12
-21.754717,-48.550167,AT5G59760,0,2,15,16,5
-14.842,5.8668222,AT5G59770,0,20,12,5,8
