direction	term	clean_term	study_count	accessions	best_dgea_fdr_bh	best_glare_fdr_bh	mean_wald_stat_shift_mean	example_glare_clusters
down_in_flight	REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX_	Formation Of Rna Pol Ii Elongation Complex 	1	OSD-168	0.008580697052423543	0.0032137188993695	-0.6425684590768315	GC3;FLT5;FLT2;GC7
up_in_flight	REACTOME_TRANSCRIPTION_COUPLED_NER_TC_NER	Transcription Coupled Ner Tc Ner	1	OSD-379	0.00923904316228126	0.0013810761354024	0.7796497209144846	FLT3;GC7;FLT1;GC4
down_in_flight	REACTOME_PI_3K_CASCADE	Pi 3K Cascade	1	OSD-168	0.009531012100998095	0.0221250571555293	-0.5591339361814835	FLT2;GC5;FLT4;GC4
up_in_flight	REACTOME_GLUCOSE_TRANSPORT	Glucose Transport	1	OSD-379	0.009538883845123743	0.0054620255791835	0.821149295574658	FLT8;FLT9;GC9
down_in_flight	REACTOME_PKB_MEDIATED_EVENTS	Pkb Mediated Events	1	OSD-168	0.009700698091448167	0.0007907694929548	-0.6695659078534495	FLT4;GC5;GC4
up_in_flight	REACTOME_RNA_POL_II_TRANSCRIPTION_PRE_INITIATION_AND_PROMOTER_OPENING	Rna Pol Ii Transcription Pre Initiation And Promoter Opening	1	OSD-379	0.010289114989219715	0.0005364400316052	0.8509632956731961	GC7;FLT3;GC4
down_in_flight	REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_EXPRESSION	Bmal1 Clock Npas2 Activates Circadian Expression	1	OSD-168	0.010948517454163505	5.735140955148572e-05	-0.6090658023050248	GC5;FLT4;FLT2
down_in_flight	REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS	Interactions Of Vpr With Host Cellular Proteins	1	OSD-168	0.011048617076020822	0.0014266874977017	-0.642735089690966	GC3
down_in_flight	REACTOME_HS_GAG_BIOSYNTHESIS	Hs Gag Biosynthesis	1	OSD-137	0.011075640566215406	0.0190702090170402	-0.5029097960568403	FLT3
down_in_flight	REACTOME_P53_DEPENDENT_G1_DNA_DAMAGE_RESPONSE	P53 Dependent G1 Dna Damage Response	1	OSD-168	0.011255443928948075	8.683620455854009e-16	-0.4492310273033816	FLT4;GC5;GC4
down_in_flight	REACTOME_REGULATION_OF_KIT_SIGNALING	Regulation Of Kit Signaling	1	OSD-168	0.011301616531025826	0.0331180449982912	-0.8247572152080596	FLT2
up_in_flight	REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE	Pyruvate Metabolism And Citric Acid Tca Cycle	1	OSD-463	0.011559428770885703	2.4415183073183157e-10	1.340338344891459	GC4;FLT6;FLT4;GC7
down_in_flight	REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING	Growth Hormone Receptor Signaling	1	OSD-168	0.011609885732006225	3.569721249795374e-07	-0.772705984739946	GC2;FLT1
up_in_flight	REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT	Endosomal Sorting Complex Required For Transport Escrt	1	OSD-379	0.011658724575958523	0.0014297751732762	0.8987784405152861	FLT5;GC6;GC5;FLT3
up_in_flight	REACTOME_DOUBLE_STRAND_BREAK_REPAIR	Double Strand Break Repair	1	OSD-379	0.012155716194215864	0.0019820011440281	1.0250469971992122	FLT3;GC4;FLT1;GC3
down_in_flight	REACTOME_SOS_MEDIATED_SIGNALLING	Sos Mediated Signalling	1	OSD-168	0.0122922113585306	0.0002370018717026	-0.8773002477544165	GC5;FLT4;GC4
down_in_flight	REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING	Sema4D In Semaphorin Signaling	1	OSD-168	0.0122922113585306	0.0020590332860695	-0.6609830108021311	GC8;FLT4
down_in_flight	REACTOME_RNA_POL_II_PRE_TRANSCRIPTION_EVENTS	Rna Pol Ii Pre Transcription Events	1	OSD-168	0.012563210963968372	2.064858806330898e-05	-0.5110202297922968	FLT5;GC3;FLT2;GC9;GC7
down_in_flight	REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS	Apc C Cdc20 Mediated Degradation Of Mitotic Proteins	1	OSD-168	0.01257013546449959	2.47854200816298e-14	-0.38921445128058896	FLT4;GC5;FLT2;GC4
down_in_flight	REACTOME_DIABETES_PATHWAYS	Diabetes Pathways	1	OSD-168	0.013019396040281808	0.000207632799853	-0.33535213616834353	FLT7;GC8;FLT11;GC5;GC4;FLT2
up_in_flight	REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS	Apoptotic Cleavage Of Cellular Proteins	1	OSD-379	0.013296403930346354	0.002255152965854	0.964285989141134	GC6;FLT3;GC5
down_in_flight	REACTOME_NCAM1_INTERACTIONS	Ncam1 Interactions	1	OSD-245	0.013347700794669046	0.0162869572696537	-0.7041034541857064	GC0
down_in_flight	REACTOME_PHASE1_FUNCTIONALIZATION_OF_COMPOUNDS	Phase1 Functionalization Of Compounds	1	OSD-137	0.013777664284685617	9.677942580227297e-12	-0.3221593358093728	GC10;FLT8;GC6;FLT3
down_in_flight	REACTOME_RNA_POL_II_TRANSCRIPTION	Rna Pol Ii Transcription	1	OSD-463	0.013846876328773813	4.2673376940040266e-11	-0.6785722248736373	GC3;FLT2;FLT1;GC7
down_in_flight	REACTOME_ACTIVATION_OF_CHAPERONES_BY_ATF6_ALPHA	Activation Of Chaperones By Atf6 Alpha	1	OSD-463	0.013846876328773813	0.000668272019071	-1.8052880583602848	GC4
up_in_flight	REACTOME_MRNA_CAPPING	Mrna Capping	1	OSD-379	0.01599877692381867	0.0037853656645131	0.9452069651833346	GC4;GC7;FLT3
down_in_flight	REACTOME_MUSCLE_CONTRACTION	Muscle Contraction	1	OSD-137	0.01672016384237704	0.0409485613331135	-0.45504669345606374	FLT8
down_in_flight	REACTOME_TGF_BETA_RECEPTOR_SIGNALING_IN_EMT_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	Tgf Beta Receptor Signaling In Emt Epithelial To Mesenchymal Transition	1	OSD-168	0.01686156410233787	0.0125002069354555	-0.8372961688236633	FLT4
down_in_flight	REACTOME_SHC_RELATED_EVENTS	Shc Related Events	1	OSD-168	0.01739697571948741	0.0049294981324282	-0.9055836461452249	GC5;FLT4
down_in_flight	REACTOME_NUCLEOTIDE_EXCISION_REPAIR	Nucleotide Excision Repair	1	OSD-168	0.01787445588250048	0.0009520054566362	-0.4960824506493638	GC3;FLT5;FLT2;GC7
up_in_flight	REACTOME_SIGNALING_BY_HIPPO	Signaling By Hippo	1	OSD-379	0.017995435039635115	0.0087358106278061	1.4086048143303922	GC5;FLT3
down_in_flight	REACTOME_EGFR_DOWNREGULATION	Egfr Downregulation	1	OSD-168	0.01801473609307128	0.0052510200381334	-0.597124671323717	FLT4;GC5;FLT2
up_in_flight	REACTOME_DIABETES_PATHWAYS	Diabetes Pathways	1	OSD-379	0.018410269668599825	0.0016072734478181	0.47734841033524816	FLT6;GC9;FLT8;GC5
down_in_flight	REACTOME_RNA_POL_I_TRANSCRIPTION_INITIATION	Rna Pol I Transcription Initiation	1	OSD-168	0.018606339349653063	0.008383198024762	-0.7183015791961178	GC3;FLT5;FLT2;GC7
up_in_flight	REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2_	Response To Elevated Platelet Cytosolic Ca2 	1	OSD-379	0.01918126072780439	1.277439309248398e-14	0.5282816549301033	FLT8;GC9;GC5;FLT6
up_in_flight	REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX	Regulation Of Pyruvate Dehydrogenase Pdh Complex	1	OSD-379	0.01918126072780439	0.0045070174140488	1.5816606358579248	GC5
down_in_flight	REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1	Apc C Cdh1 Mediated Degradation Of Cdc20 And Other Apc C Cdh1 Targeted Proteins In Late Mitosis Early G1	1	OSD-168	0.019604897389841936	4.1379515937722696e-15	-0.3521129278700555	FLT4;GC5;GC4;FLT2
down_in_flight	REACTOME_NEP_NS2_INTERACTS_WITH_THE_CELLULAR_EXPORT_MACHINERY	Nep Ns2 Interacts With The Cellular Export Machinery	1	OSD-168	0.019715994412464365	0.0139831942362667	-0.6545985071018838	GC3
down_in_flight	REACTOME_SIGNAL_AMPLIFICATION	Signal Amplification	1	OSD-168	0.019942095818557506	0.047762057017695	-0.6678890986724855	GC5
down_in_flight	REACTOME_PREFOLDIN_MEDIATED_TRANSFER_OF_SUBSTRATE_TO_CCT_TRIC	Prefoldin Mediated Transfer Of Substrate To Cct Tric	1	OSD-463	0.020124769895694956	9.616692758752822e-07	-1.356077948858536	GC4;FLT4
down_in_flight	REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION	Transport To The Golgi And Subsequent Modification	1	OSD-168	0.020132396565577033	0.0034781981654365	-0.7148685314860042	GC8;FLT4;GC5
down_in_flight	REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS	Antigen Activates B Cell Receptor Leading To Generation Of Second Messengers	1	OSD-168	0.02036475422484997	0.0171177008225933	-0.53796399366444	GC5;FLT4
up_in_flight	REACTOME_MEMBRANE_TRAFFICKING	Membrane Trafficking	1	OSD-379	0.02092788924016206	3.1059935004604974e-11	0.42930022213365254	GC5;FLT6;FLT5;FLT8;GC9;GC6
up_in_flight	REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER	Formation Of Incision Complex In Gg Ner	1	OSD-379	0.021003481608712054	0.0027519676724881	0.9193054571153101	GC7;FLT3;FLT1
down_in_flight	REACTOME_REGULATION_OF_IFNG_SIGNALING	Regulation Of Ifng Signaling	1	OSD-168	0.02140552393974599	0.0012657916529522	-0.7878972187281279	GC7;FLT2
up_in_flight	REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	Antiviral Mechanism By Ifn Stimulated Genes	1	OSD-379	0.02201096848071273	8.512385667556328e-05	0.5428508921933921	FLT5;GC6;FLT8;GC9;GC5;FLT9
down_in_flight	REACTOME_ENOS_ACTIVATION_AND_REGULATION	Enos Activation And Regulation	1	OSD-168	0.023087064638676436	0.0014820752366438	-0.6610939581554132	FLT4;GC5
up_in_flight	REACTOME_FORMATION_OF_THE_HIV1_EARLY_ELONGATION_COMPLEX	Formation Of The Hiv1 Early Elongation Complex	1	OSD-379	0.023162860247862658	0.0017419391686935	0.8638974111547182	GC7;FLT3;GC4
down_in_flight	REACTOME_IL_2_SIGNALING	Il 2 Signaling	1	OSD-168	0.024548946810613294	0.0134444893879996	-0.4869174803838816	GC5;FLT4;FLT2
down_in_flight	REACTOME_NUCLEOTIDE_LIKE_PURINERGIC_RECEPTORS	Nucleotide Like Purinergic Receptors	1	OSD-379	0.02493798138371433	0.0187711770126664	-1.3548333554050729	GC8
down_in_flight	REACTOME_METABOLISM_OF_NUCLEOTIDES	Metabolism Of Nucleotides	1	OSD-168	0.02630371682907089	0.0003062452305022	-0.39075356040970277	GC8;FLT7;GC4;GC7
down_in_flight	REACTOME_SIGNALLING_TO_P38_VIA_RIT_AND_RIN	Signalling To P38 Via Rit And Rin	1	OSD-168	0.02650012846976093	0.0277306188938714	-0.7444379430687695	GC4;FLT2
up_in_flight	REACTOME_CONVERSION_FROM_APC_C_CDC20_TO_APC_C_CDH1_IN_LATE_ANAPHASE	Conversion From Apc C Cdc20 To Apc C Cdh1 In Late Anaphase	1	OSD-463	0.02673162322312428	0.0214990655945022	1.4081042627718612	FLT2
up_in_flight	REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY	Deadenylation Dependent Mrna Decay	1	OSD-137	0.026827942089200522	0.0008849393831064	0.377827510794119	GC1;GC6;FLT7
down_in_flight	REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL	Synthesis Of Bile Acids And Bile Salts Via 7Alpha Hydroxycholesterol	1	OSD-168	0.026894024804223062	2.700035702859829e-13	-0.750491679622292	FLT7;GC8
down_in_flight	REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS	Synthesis Of Bile Acids And Bile Salts	1	OSD-168	0.026894024804223062	2.8011959937242188e-11	-0.6798133839382089	FLT7;GC8
down_in_flight	REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION	Activated Tak1 Mediates P38 Mapk Activation	1	OSD-168	0.026894024804223062	0.0366135190171594	-0.7210109005524636	FLT4
down_in_flight	REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1	Jnk C Jun Kinases Phosphorylation And Activation Mediated By Activated Human Tak1	1	OSD-168	0.027081411709007498	0.01914425006028	-0.7397306539733324	GC4;FLT2
down_in_flight	REACTOME_LYSOSOME_VESICLE_BIOGENESIS	Lysosome Vesicle Biogenesis	1	OSD-168	0.02740314684386675	1.4550860302335104e-05	-0.637509212936858	FLT4;GC5
down_in_flight	REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION	Transcriptional Regulation Of White Adipocyte Differentiation	1	OSD-168	0.02740314684386675	0.0001834889300756	-0.3796013911049279	FLT2;GC4
down_in_flight	REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	Notch1 Intracellular Domain Regulates Transcription	1	OSD-168	0.02773747925876418	0.0152160412082175	-0.4550315912196246	GC5;FLT2;FLT4
down_in_flight	REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY	Downregulation Of Smad2 3 Smad4 Transcriptional Activity	1	OSD-168	0.02868559197421046	0.0147785676701209	-0.699483534095652	FLT2;GC4
up_in_flight	REACTOME_YAP1_AND_WWTR1_TAZ_STIMULATED_GENE_EXPRESSION	Yap1 And Wwtr1 Taz Stimulated Gene Expression	1	OSD-245	0.028933732097808983	0.0047687362523633	1.256414796906642	FLT3;GC6
up_in_flight	REACTOME_PI_METABOLISM	Pi Metabolism	1	OSD-245	0.028933732097808983	0.0115549193997545	0.5317105812824839	GC5;FLT1;GC6;FLT3
down_in_flight	REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING	Pre Notch Expression And Processing	1	OSD-168	0.029065626741983683	0.0152160412082175	-0.4764126593954896	GC5;FLT4;GC8
down_in_flight	REACTOME_PI_METABOLISM	Pi Metabolism	1	OSD-168	0.029093702276747357	0.0001808177377547	-0.4187650330279005	FLT2;GC5;GC4;FLT4
up_in_flight	REACTOME_APOPTOTIC_EXECUTION_PHASE	Apoptotic Execution Phase	1	OSD-379	0.029134041866915032	0.0022140169920764	0.7808750978249837	GC5;GC6;FLT5;FLT6
up_in_flight	REACTOME_PYRUVATE_METABOLISM	Pyruvate Metabolism	1	OSD-379	0.02953949211196867	0.0065997061659858	1.2436507662709209	FLT6;GC5
down_in_flight	REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING	Cd28 Dependent Pi3K Akt Signaling	1	OSD-168	0.029600157236154053	0.0130676685059388	-0.668023048207514	GC5;FLT4
down_in_flight	REACTOME_SCFSKP2_MEDIATED_DEGRADATION_OF_P27_P21	Scfskp2 Mediated Degradation Of P27 P21	1	OSD-168	0.02966620960872942	3.819097015253967e-16	-0.3520295188841962	FLT4;GC5
up_in_flight	REACTOME_INTERFERON_GAMMA_SIGNALING	Interferon Gamma Signaling	1	OSD-48	0.030098335034795237	0.0477756344179392	0.4962725833817101	FLT3
down_in_flight	REACTOME_INSULIN_RECEPTOR_RECYCLING	Insulin Receptor Recycling	1	OSD-168	0.03021396095632747	0.0207482344384137	-0.6641536118424598	FLT4;GC5
down_in_flight	REACTOME_CLEAVAGE_OF_GROWING_TRANSCRIPT_IN_THE_TERMINATION_REGION_	Cleavage Of Growing Transcript In The Termination Region 	1	OSD-463	0.030758536212222874	5.974102138071172e-08	-0.953447831019384	FLT2;GC3;FLT1
down_in_flight	REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK	Gastrin Creb Signalling Pathway Via Pkc And Mapk	1	OSD-379	0.030865699404871355	0.0021296276707364	-0.4150492251606771	FLT10
down_in_flight	REACTOME_MRNA_SPLICING_MINOR_PATHWAY	Mrna Splicing Minor Pathway	1	OSD-168	0.03124057535466475	0.0095892696254924	-0.52341755147547	GC5;GC3;FLT4
up_in_flight	REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B	Apc C Cdc20 Mediated Degradation Of Cyclin B	1	OSD-463	0.03141462330391403	0.0405445073769861	1.271678199057829	FLT2
down_in_flight	REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM	Keratan Sulfate Keratin Metabolism	1	OSD-245	0.031419481300907035	0.0217574352939995	-0.7662715295597756	GC5
up_in_flight	REACTOME_CHROMOSOME_MAINTENANCE	Chromosome Maintenance	1	OSD-379	0.033282514452762486	0.0217207378937764	0.5455421758390335	FLT1;GC3
up_in_flight	REACTOME_MRNA_SPLICING_MINOR_PATHWAY	Mrna Splicing Minor Pathway	1	OSD-137	0.03377595090348358	0.0095785733592134	0.37264218623546025	FLT7;FLT3;GC1;GC7
up_in_flight	REACTOME_PHOSPHORYLATION_OF_THE_APC_C	Phosphorylation Of The Apc C	1	OSD-463	0.03509147569034691	0.027617153286468	1.2698522577717077	FLT2
down_in_flight	REACTOME_PYRUVATE_METABOLISM	Pyruvate Metabolism	1	OSD-168	0.03513712865706767	0.0134323958047477	-0.6938541757663836	FLT4
down_in_flight	REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX	Regulation Of Pyruvate Dehydrogenase Pdh Complex	1	OSD-168	0.03586713873898448	0.0084860412455361	-0.8793491318181794	FLT4
down_in_flight	REACTOME_TCR_SIGNALING	Tcr Signaling	1	OSD-379	0.03607911330474133	0.0036518454489511	-0.6861763856412759	GC8;FLT5;GC6
down_in_flight	REACTOME_GLUCONEOGENESIS	Gluconeogenesis	1	OSD-168	0.03619470185404433	2.172636563368798e-09	-0.41011684874470145	FLT7;GC8;FLT4;GC5
up_in_flight	REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION	Transcriptional Regulation Of White Adipocyte Differentiation	1	OSD-379	0.03679215515148344	0.0037126540618886	0.4123389839570139	GC6;FLT3
up_in_flight	REACTOME_TRNA_AMINOACYLATION	Trna Aminoacylation	1	OSD-137	0.037090320332297436	0.0117929835061377	0.5351522725240125	GC1;FLT2;GC4;FLT4
up_in_flight	REACTOME_RIG_I_MDA5_MEDIATED_INDUCTION_OF_IFN_ALPHA_BETA_PATHWAYS	Rig I Mda5 Mediated Induction Of Ifn Alpha Beta Pathways	1	OSD-379	0.038494447515867856	0.0067429657906489	0.6310895252788189	GC6;FLT5;GC5;FLT4
down_in_flight	REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE	Sema4D Induced Cell Migration And Growth Cone Collapse	1	OSD-168	0.03869797595960091	0.0040222673684419	-0.5660805855838618	GC8;FLT4
down_in_flight	REACTOME_OPIOID_SIGNALLING	Opioid Signalling	1	OSD-168	0.03869797595960091	0.0049294981324282	-0.32135160742762153	GC5;FLT4
up_in_flight	REACTOME_SYNTHESIS_OF_PIPS_AT_THE_GOLGI_MEMBRANE	Synthesis Of Pips At The Golgi Membrane	1	OSD-379	0.039043607289052894	0.004084556537884	0.8706187324191883	FLT5;GC6;GC5
down_in_flight	REACTOME_SHC_MEDIATED_SIGNALLING	Shc Mediated Signalling	1	OSD-168	0.03914256521067278	0.00179847757859	-0.7086217799399637	GC5;FLT4;GC4
up_in_flight	REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL	Synthesis Of Bile Acids And Bile Salts Via 7Alpha Hydroxycholesterol	1	OSD-463	0.03938022923639076	1.3644813794526573e-13	2.2084251122604828	FLT6;GC4
up_in_flight	REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS	Inhibition Of The Proteolytic Activity Of Apc C Required For The Onset Of Anaphase By Mitotic Spindle Checkpoint Components	1	OSD-463	0.03938022923639076	0.0346339077122849	1.2366474213305672	FLT2
down_in_flight	REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS	G Alpha Z Signalling Events	1	OSD-379	0.03943622459316782	0.0095956995051437	-0.6325115548207294	FLT1
down_in_flight	REACTOME_TRANSCRIPTION_COUPLED_NER_TC_NER	Transcription Coupled Ner Tc Ner	1	OSD-168	0.03955425883843155	0.0026191767667018	-0.4349116163320955	GC3;FLT5;FLT2;GC7
down_in_flight	REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS	Intrinsic Pathway For Apoptosis	1	OSD-168	0.03985720894426895	0.0024611328590553	-0.5531696984863628	FLT5;GC3;FLT2;GC4
up_in_flight	REACTOME_METABOLISM_OF_MRNA	Metabolism Of Mrna	1	OSD-379	0.04023897470194563	2.590549151275834e-22	0.3266769102289664	FLT8;GC9;GC5;FLT6;FLT5
up_in_flight	REACTOME_CALNEXIN_CALRETICULIN_CYCLE	Calnexin Calreticulin Cycle	1	OSD-379	0.04023897470194563	3.38078005581969e-05	1.5798791679408106	GC9;FLT8
up_in_flight	REACTOME_COMPLEMENT_CASCADE	Complement Cascade	1	OSD-48	0.040877549555770214	7.617003860490367e-10	0.773855930258184	GC9;FLT10
down_in_flight	REACTOME_G_ALPHA_S_SIGNALLING_EVENTS	G Alpha S Signalling Events	1	OSD-379	0.04137172086779251	0.0007380481526922	-0.4398693418320387	FLT0;GC2
down_in_flight	REACTOME_TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION	Tetrahydrobiopterin Bh4 Synthesis Recycling Salvage And Regulation	1	OSD-168	0.0422472200585987	0.0022917516382541	-0.7389867270273509	FLT4;GC5
down_in_flight	REACTOME_TRANSPORT_OF_RIBONUCLEOPROTEINS_INTO_THE_HOST_NUCLEUS	Transport Of Ribonucleoproteins Into The Host Nucleus	1	OSD-168	0.04292638250785244	0.0166769798535366	-0.5564107051966583	GC3
down_in_flight	REACTOME_MRNA_3_END_PROCESSING	Mrna 3 End Processing	1	OSD-463	0.043271487218288	1.1540881027467832e-08	-1.0101182771029122	FLT2;GC3;FLT1;GC7
up_in_flight	REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION	Mitochondrial Trna Aminoacylation	1	OSD-137	0.04427624933742261	0.0244718937445988	0.5931278987162932	FLT2;GC1
down_in_flight	REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA	Processing Of Capped Intronless Pre Mrna	1	OSD-463	0.044647089911207485	7.6098838068557e-06	-1.1890544586072511	GC3;FLT1;FLT2
up_in_flight	REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS	Synthesis Of Very Long Chain Fatty Acyl Coas	1	OSD-379	0.044764605854838095	2.9314591174394872e-05	1.2192992367834874	FLT8;GC9
down_in_flight	REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING	Retrograde Neurotrophin Signalling	1	OSD-168	0.045900589767022104	0.0055470276483251	-0.7578836185004494	FLT4
down_in_flight	REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	Ncam Signaling For Neurite Out Growth	1	OSD-137	0.046477493903970477	0.0442610242477677	-0.3172027503497279	GC8
up_in_flight	REACTOME_ACTIVATED_TLR4_SIGNALLING	Activated Tlr4 Signalling	1	OSD-379	0.047696974734539016	0.00146366152552	0.44511737129371226	FLT3;FLT5;GC5;GC6
down_in_flight	REACTOME_TRANSPORT_OF_MATURE_MRNA_DERIVED_FROM_AN_INTRONLESS_TRANSCRIPT	Transport Of Mature Mrna Derived From An Intronless Transcript	1	OSD-168	0.04806742449674728	0.0018782863367755	-0.4943860104714782	FLT2;GC4;GC3
