gene_id	location	flight_probability	mean_absolute_shap	sum_signed_shap
ENSMUSG00000028256	FLT	0.9916522	0.3479327	4.7757297
ENSMUSG00000023072	FLT	0.99491066	0.34792414	5.2738514
ENSMUSG00000055991	GC	0.010607437	0.34789997	-4.5371823
ENSMUSG00000031149	GC	0.008730095	0.34786293	-4.7338576
ENSMUSG00000020329	GC	0.009869329	0.34785372	-4.610049
ENSMUSG00000027378	FLT	0.99125844	0.34779203	4.7292414
ENSMUSG00000051550	FLT	0.9968623	0.34775543	5.759473
ENSMUSG00000041117	GC	0.0029394734	0.34772244	-5.828227
ENSMUSG00000027684	GC	0.0038793564	0.34757134	-5.549848
ENSMUSG00000062012	FLT	0.9915802	0.34753212	4.7670693
ENSMUSG00000028688	GC	0.019867226	0.34751993	-3.9002645
ENSMUSG00000006526	GC	0.02399194	0.3475182	-3.707401
ENSMUSG00000020420	GC	0.0054097627	0.3474547	-5.2157707
ENSMUSG00000074890	GC	0.022611447	0.3474254	-3.768076
ENSMUSG00000055184	FLT	0.9824709	0.34742323	4.024561
ENSMUSG00000021719	GC	0.020461572	0.34741515	-3.870181
ENSMUSG00000026709	FLT	0.98846895	0.3473217	4.4494605
ENSMUSG00000005533	GC	0.019959742	0.3472097	-3.895525
ENSMUSG00000097195	FLT	0.9926496	0.34719688	4.9039726
ENSMUSG00000029326	FLT	0.98374766	0.3471886	4.1014867
ENSMUSG00000030177	FLT	0.98560506	0.34705928	4.224732
ENSMUSG00000040124	GC	0.01377113	0.3470079	-4.27296
ENSMUSG00000043290	GC	0.009868112	0.34695575	-4.6101766
ENSMUSG00000030922	FLT	0.9975043	0.34695345	5.9890127
ENSMUSG00000087231	FLT	0.98811275	0.3469467	4.418682
ENSMUSG00000039201	FLT	0.9840252	0.34688252	4.1189904
ENSMUSG00000044730	GC	0.017756572	0.34684098	-4.014731
ENSMUSG00000025758	GC	0.002662628	0.34684	-5.9274254
ENSMUSG00000024270	GC	0.01394399	0.34682086	-4.2603116
ENSMUSG00000027427	GC	0.0049216626	0.34676996	-5.3108225
ENSMUSG00000070336	FLT	0.9851575	0.34674063	4.193659
ENSMUSG00000026404	FLT	0.9834071	0.34672782	4.0803986
ENSMUSG00000090659	GC	0.010604175	0.34672126	-4.5374966
ENSMUSG00000020878	FLT	0.9694448	0.3466691	3.455541
ENSMUSG00000044952	FLT	0.98696333	0.3466555	4.325219
ENSMUSG00000050321	FLT	0.9952825	0.3466291	5.3501005
ENSMUSG00000114469	FLT	0.99675864	0.34660983	5.7268605
ENSMUSG00000030598	GC	0.024153907	0.34652823	-3.7005098
ENSMUSG00000000142	FLT	0.9991984	0.346475	7.1264668
ENSMUSG00000028459	FLT	0.99449426	0.34645754	5.1947927
ENSMUSG00000041773	FLT	0.9995353	0.34632093	7.671904
ENSMUSG00000029504	GC	0.02299616	0.3462989	-3.7508104
ENSMUSG00000036330	FLT	0.96159846	0.34626245	3.2188506
ENSMUSG00000026833	GC	0.00677265	0.34625363	-4.989712
ENSMUSG00000045466	FLT	0.9924535	0.34625208	4.877449
ENSMUSG00000028990	FLT	0.9714614	0.3462495	3.5258956
ENSMUSG00000029524	FLT	0.9799849	0.34615105	3.8894048
ENSMUSG00000034379	GC	0.00072206324	0.34614515	-7.234322
ENSMUSG00000005836	GC	0.019302018	0.34611845	-3.9297032
ENSMUSG00000026343	FLT	0.9857487	0.3460724	4.2349014
ENSMUSG00000032567	GC	0.0075600245	0.34602258	-4.87894
ENSMUSG00000069678	FLT	0.9786599	0.34601912	3.8239489
ENSMUSG00000118662	GC	0.014775812	0.345975	-4.2015266
ENSMUSG00000024170	GC	0.015070676	0.34595504	-4.1814637
ENSMUSG00000042225	GC	0.010929485	0.3458371	-4.506949
ENSMUSG00000049717	GC	0.0029828758	0.3458259	-5.813528
ENSMUSG00000042210	FLT	0.98731834	0.34581956	4.3531885
ENSMUSG00000034329	GC	0.02517127	0.34580967	-3.6582086
ENSMUSG00000043753	FLT	0.97311753	0.3457804	3.5873826
ENSMUSG00000049488	FLT	0.9868053	0.34577298	4.3130116
ENSMUSG00000043415	GC	0.016133167	0.34571105	-4.1122622
ENSMUSG00000059552	FLT	0.9856052	0.34559762	4.2247415
ENSMUSG00000066392	FLT	0.9796719	0.34558725	3.8735645
ENSMUSG00000023947	GC	0.0020331144	0.34555906	-6.197803
ENSMUSG00000021203	GC	0.02482948	0.34553456	-3.6722276
ENSMUSG00000045314	GC	0.013421522	0.34551615	-4.2990294
ENSMUSG00000074342	FLT	0.983445	0.34546503	4.0827274
ENSMUSG00000000739	FLT	0.991491	0.3454575	4.756451
ENSMUSG00000050379	FLT	0.9796069	0.34545746	3.870303
ENSMUSG00000010067	FLT	0.98152727	0.345308	3.971165
ENSMUSG00000027583	GC	0.017322257	0.34523854	-4.039937
ENSMUSG00000051502	GC	0.023464974	0.34522164	-3.7301497
ENSMUSG00000025269	FLT	0.97870183	0.34519276	3.8259573
ENSMUSG00000014837	FLT	0.96301216	0.34514713	3.2578259
ENSMUSG00000026988	GC	0.00039250345	0.34514493	-7.8442225
ENSMUSG00000092118	FLT	0.9903992	0.34513715	4.6346173
ENSMUSG00000038605	FLT	0.9777058	0.3451139	3.77923
ENSMUSG00000021118	GC	0.02830286	0.3451052	-3.5377314
ENSMUSG00000023050	GC	0.001417786	0.3450226	-6.558886
ENSMUSG00000033222	GC	0.012744462	0.3449709	-4.351477
ENSMUSG00000033961	GC	0.015023297	0.34492788	-4.1846633
ENSMUSG00000031539	GC	0.018605992	0.3449199	-3.96714
ENSMUSG00000055341	FLT	0.9762325	0.34490567	3.7137372
ENSMUSG00000038022	GC	0.026188456	0.34488565	-3.617548
ENSMUSG00000031478	FLT	0.9817375	0.34487757	3.9828253
ENSMUSG00000011034	FLT	0.9907386	0.3448689	4.670939
ENSMUSG00000030534	GC	0.0038454104	0.34474578	-5.5586677
ENSMUSG00000078779	GC	0.00036397763	0.34469408	-7.919704
ENSMUSG00000023008	GC	0.020260265	0.34466854	-3.880272
ENSMUSG00000050174	FLT	0.9910188	0.3446571	4.70194
ENSMUSG00000042203	FLT	0.9886701	0.34456953	4.467271
ENSMUSG00000103585	FLT	0.99737835	0.3445578	5.939673
ENSMUSG00000031949	FLT	0.99275726	0.34455502	4.9188304
ENSMUSG00000049811	GC	0.014285578	0.3445225	-4.2357635
ENSMUSG00000004661	GC	0.029167475	0.34448954	-3.5067475
ENSMUSG00000033276	GC	0.029484585	0.3444482	-3.4956079
ENSMUSG00000021684	FLT	0.9901063	0.3444261	4.6042695
ENSMUSG00000020638	FLT	0.99169606	0.34441894	4.781041
ENSMUSG00000044950	GC	0.0035002886	0.34439582	-5.6530514
ENSMUSG00000029463	FLT	0.9973923	0.3443916	5.945018
ENSMUSG00000051034	GC	0.010261737	0.3443486	-4.570667
ENSMUSG00000029253	GC	0.023799762	0.34433433	-3.7156413
ENSMUSG00000007594	GC	0.0020738353	0.34431696	-6.1779304
ENSMUSG00000041343	GC	0.030826544	0.3441625	-3.4497166
ENSMUSG00000059327	FLT	0.96011376	0.34407115	3.1793706
ENSMUSG00000029111	FLT	0.99173427	0.34404626	4.7856927
ENSMUSG00000002732	FLT	0.9982029	0.34393537	6.318141
ENSMUSG00000070643	GC	0.00545479	0.3438971	-5.20744
ENSMUSG00000079507	FLT	0.98188984	0.34389502	3.9913578
ENSMUSG00000000409	FLT	0.9838504	0.34382257	4.1079335
ENSMUSG00000034329	FLT	0.99043006	0.34381828	4.637867
ENSMUSG00000061143	FLT	0.97382814	0.34379002	3.614901
ENSMUSG00000089857	GC	0.0064200494	0.34373412	-5.043537
ENSMUSG00000053746	FLT	0.9887085	0.34373167	4.470702
ENSMUSG00000041298	GC	0.016379546	0.34367058	-4.0968537
ENSMUSG00000044617	FLT	0.9960751	0.343633	5.534837
ENSMUSG00000026975	GC	0.0077173584	0.34360743	-4.858184
ENSMUSG00000028807	GC	0.027365623	0.3435677	-3.5723698
ENSMUSG00000055541	GC	0.011395061	0.34350398	-4.464757
ENSMUSG00000050587	FLT	0.99343115	0.3434958	5.0171766
ENSMUSG00000051977	GC	0.0010141182	0.3434517	-6.894371
ENSMUSG00000038331	FLT	0.9830368	0.34342167	4.0579557
ENSMUSG00000040498	FLT	0.98673034	0.3434042	4.307266
ENSMUSG00000073374	FLT	0.9959518	0.34339064	5.5037837
ENSMUSG00000029279	GC	0.017814608	0.3432269	-4.011411
ENSMUSG00000010067	GC	0.007882149	0.34320092	-4.83689
ENSMUSG00000051502	FLT	0.99738187	0.34317893	5.9410253
ENSMUSG00000045411	GC	0.021459399	0.34316865	-3.8215482
ENSMUSG00000040563	FLT	0.99459994	0.3431681	5.21428
ENSMUSG00000027375	FLT	0.97355413	0.34314203	3.6042063
ENSMUSG00000025538	GC	0.012684235	0.34313387	-4.356277
ENSMUSG00000032841	GC	0.001019752	0.34307894	-6.888827
ENSMUSG00000078452	GC	0.026468907	0.34307307	-3.6066093
ENSMUSG00000072884	GC	0.030541103	0.34307152	-3.459311
ENSMUSG00000034071	FLT	0.985918	0.34297326	4.2470236
ENSMUSG00000020546	GC	0.0024788738	0.34292403	-5.999118
ENSMUSG00000046152	GC	0.004458449	0.3427317	-5.410134
ENSMUSG00000074283	FLT	0.98842293	0.3427116	4.44544
ENSMUSG00000022639	GC	0.004056994	0.34269908	-5.5048943
ENSMUSG00000051675	FLT	0.97887325	0.34264475	3.834213
ENSMUSG00000004896	FLT	0.98240215	0.34263584	4.0205765
ENSMUSG00000021177	FLT	0.9890267	0.34256488	4.49961
ENSMUSG00000045790	GC	0.010920406	0.34253126	-4.5077906
ENSMUSG00000030766	FLT	0.99754924	0.34252617	6.0072536
ENSMUSG00000020212	GC	0.014922372	0.3424479	-4.1915073
ENSMUSG00000037784	GC	0.0060977237	0.34242207	-5.095371
ENSMUSG00000042684	FLT	0.9914096	0.3424163	4.746832
ENSMUSG00000037892	GC	0.016687967	0.34236082	-4.0778856
ENSMUSG00000062785	FLT	0.96637315	0.34235972	3.3565762
ENSMUSG00000000317	FLT	0.9659366	0.3423433	3.343229
ENSMUSG00000100680	GC	0.037604287	0.3423428	-3.2439597
ENSMUSG00000047003	GC	0.00847641	0.34233108	-4.763601
ENSMUSG00000048439	FLT	0.97747666	0.34232497	3.7687714
ENSMUSG00000030271	GC	0.009822581	0.3423189	-4.614848
ENSMUSG00000091931	GC	0.0014040292	0.34222144	-6.5686517
ENSMUSG00000028018	GC	0.0027954811	0.34219852	-5.878601
ENSMUSG00000079415	FLT	0.9785984	0.3421648	3.821007
ENSMUSG00000009406	GC	0.0055486485	0.3421483	-5.1902843
ENSMUSG00000030527	FLT	0.9991417	0.3421382	7.0580783
ENSMUSG00000037085	GC	0.012258458	0.34210542	-4.3908525
ENSMUSG00000006930	GC	0.0060200766	0.34209394	-5.1082664
ENSMUSG00000033961	FLT	0.98704857	0.34190595	4.3318663
ENSMUSG00000056394	FLT	0.9975745	0.34182942	6.017637
ENSMUSG00000021007	FLT	0.99823594	0.34167182	6.3367324
ENSMUSG00000037190	GC	0.0065000034	0.34158725	-5.031079
ENSMUSG00000020659	GC	0.0035459693	0.3415756	-5.640037
ENSMUSG00000035067	GC	0.005214787	0.3415575	-5.252676
ENSMUSG00000047787	GC	0.0074857376	0.34150505	-4.888888
ENSMUSG00000030880	GC	0.0035178948	0.34149224	-5.648014
ENSMUSG00000004707	GC	0.0009671053	0.341462	-6.9418855
ENSMUSG00000024177	GC	0.0037233639	0.34145942	-5.5910454
ENSMUSG00000020474	FLT	0.983612	0.3414575	4.0930285
ENSMUSG00000101013	GC	0.012560661	0.34141374	-4.366192
ENSMUSG00000025422	GC	0.02095026	0.341324	-3.8460808
ENSMUSG00000000884	GC	0.015149272	0.34132278	-4.176186
ENSMUSG00000097855	FLT	0.9970374	0.34129348	5.8170505
ENSMUSG00000054893	GC	0.015037953	0.34110972	-4.1836743
ENSMUSG00000112880	GC	0.0030020357	0.34106058	-5.8071065
ENSMUSG00000038180	GC	0.017762553	0.34105957	-4.0143924
ENSMUSG00000043432	FLT	0.9830163	0.34105575	4.0567245
ENSMUSG00000038517	GC	0.0013900507	0.34094745	-6.5786724
ENSMUSG00000033904	GC	0.013770785	0.34080118	-4.272987
ENSMUSG00000029402	FLT	0.98772717	0.34079632	4.386368
ENSMUSG00000029233	GC	0.010102306	0.3407397	-4.5864854
ENSMUSG00000041859	FLT	0.98600173	0.34073457	4.253073
ENSMUSG00000053553	FLT	0.9728453	0.34069523	3.577027
ENSMUSG00000006335	FLT	0.99095565	0.34067738	4.694878
ENSMUSG00000040877	GC	0.008855303	0.34061736	-4.719491
ENSMUSG00000062785	GC	0.004454379	0.34059078	-5.4110518
ENSMUSG00000086494	GC	0.01425309	0.3404987	-4.2380743
ENSMUSG00000013921	FLT	0.9963631	0.3404695	5.611318
ENSMUSG00000074141	FLT	0.9932476	0.3404638	4.989433
ENSMUSG00000033752	FLT	0.9750778	0.34045216	3.6651099
ENSMUSG00000024251	GC	0.007047923	0.3404443	-4.9495983
ENSMUSG00000041361	FLT	0.98728114	0.3403885	4.3502254
ENSMUSG00000029366	GC	0.0057788542	0.34035417	-5.1494036
ENSMUSG00000022248	GC	0.0036893617	0.3403444	-5.600255
ENSMUSG00000082292	GC	0.06810662	0.34033296	-2.617791
ENSMUSG00000039099	GC	0.011413383	0.34028456	-4.4631367
ENSMUSG00000044339	FLT	0.99159825	0.34026957	4.7692375
ENSMUSG00000028182	FLT	0.9761169	0.34025845	3.7087624
ENSMUSG00000052917	GC	0.016895616	0.34022245	-4.065308
ENSMUSG00000052942	FLT	0.9959369	0.34020898	5.500092
ENSMUSG00000033760	GC	0.018576086	0.34015626	-3.9687767
ENSMUSG00000056665	FLT	0.9981623	0.34014988	6.295742
ENSMUSG00000033581	GC	0.04413751	0.34014016	-3.0769534
ENSMUSG00000031174	FLT	0.99319285	0.33998728	4.981301
ENSMUSG00000033983	FLT	0.9567012	0.33992264	3.093719
ENSMUSG00000087305	GC	0.020124443	0.3398032	-3.8871384
ENSMUSG00000031520	GC	0.0055327555	0.33972156	-5.193167
ENSMUSG00000087305	FLT	0.9856389	0.33967674	4.227117
ENSMUSG00000005667	FLT	0.98491377	0.3396714	4.1771255
ENSMUSG00000039096	FLT	0.9831541	0.33960834	4.0650134
ENSMUSG00000021645	FLT	0.97435045	0.33959055	3.6355999
ENSMUSG00000031015	GC	0.03617795	0.33958903	-3.2841055
ENSMUSG00000044475	GC	0.006916456	0.33957973	-4.9685583
ENSMUSG00000046826	GC	0.010326019	0.33957735	-4.5643573
ENSMUSG00000078349	GC	0.012797595	0.33950347	-4.3472633
ENSMUSG00000039164	GC	0.0040490753	0.3394393	-5.5068564
ENSMUSG00000039725	GC	0.0068524885	0.33941144	-4.977912
ENSMUSG00000050973	GC	0.0047839233	0.33934855	-5.3393464
ENSMUSG00000038751	GC	0.0010575126	0.33932424	-6.8524227
ENSMUSG00000027669	GC	0.00094607513	0.33929127	-6.963888
ENSMUSG00000033356	FLT	0.9879666	0.3391835	4.406316
ENSMUSG00000031220	GC	0.02894282	0.33913654	-3.514713
ENSMUSG00000103567	FLT	0.9981108	0.3391315	6.2680655
ENSMUSG00000031487	GC	0.0068932925	0.33911985	-4.971937
ENSMUSG00000016946	GC	0.016696138	0.33903378	-4.077389
ENSMUSG00000031574	FLT	0.99161	0.33900303	4.770642
ENSMUSG00000029428	GC	0.029492099	0.3389986	-3.4953444
ENSMUSG00000025359	FLT	0.9712244	0.3389048	3.5173795
ENSMUSG00000045757	GC	0.0033982575	0.3388961	-5.682738
ENSMUSG00000041420	GC	0.015786769	0.33885017	-4.1343207
ENSMUSG00000021958	GC	0.020872913	0.3388097	-3.8498578
ENSMUSG00000030279	GC	0.010347946	0.33878863	-4.562214
ENSMUSG00000038954	GC	0.0044743572	0.3387877	-5.4065585
ENSMUSG00000054814	FLT	0.99471056	0.33878586	5.2350793
ENSMUSG00000042500	FLT	0.9896477	0.33876798	4.558496
ENSMUSG00000074417	FLT	0.99749607	0.3386747	5.9857435
ENSMUSG00000020462	GC	0.01005647	0.33865497	-4.5910788
ENSMUSG00000021257	FLT	0.9921089	0.33865398	4.832446
ENSMUSG00000034601	FLT	0.9882974	0.33865032	4.4345284
ENSMUSG00000058099	GC	0.005633371	0.33861822	-5.1750436
ENSMUSG00000030271	FLT	0.9890983	0.33857462	4.5062313
ENSMUSG00000031642	GC	0.011061233	0.33856925	-4.4948325
ENSMUSG00000074282	GC	0.028587282	0.3384884	-3.5274382
ENSMUSG00000074825	GC	0.006499745	0.33848348	-5.0311203
ENSMUSG00000114442	GC	0.011825562	0.3384274	-4.427244
ENSMUSG00000032477	GC	0.006213223	0.3382821	-5.0764923
ENSMUSG00000070390	GC	0.0067890924	0.33826816	-4.9872746
ENSMUSG00000027356	GC	0.016457189	0.33823323	-4.0920467
ENSMUSG00000004317	GC	0.011188477	0.33823198	-4.4832673
ENSMUSG00000028885	GC	0.012303463	0.33821413	-4.387143
ENSMUSG00000022802	GC	0.008675838	0.33816686	-4.740147
ENSMUSG00000038930	FLT	0.98578435	0.3381535	4.237445
ENSMUSG00000027490	FLT	0.9843157	0.33807537	4.137639
ENSMUSG00000056144	GC	0.01078502	0.3380561	-4.5203996
ENSMUSG00000029366	FLT	0.9887523	0.33805212	4.4746294
ENSMUSG00000029389	FLT	0.966507	0.33802643	3.3607035
ENSMUSG00000036356	GC	0.0040522665	0.3379671	-5.5060678
ENSMUSG00000020491	GC	0.011921839	0.3379232	-4.4190364
ENSMUSG00000021003	FLT	0.9862475	0.33789265	4.2710376
ENSMUSG00000054792	FLT	0.9938725	0.337817	5.087179
ENSMUSG00000040220	GC	0.0056001735	0.3377794	-5.1809926
ENSMUSG00000038754	FLT	0.9883873	0.33775905	4.442326
ENSMUSG00000048921	FLT	0.9895558	0.33773187	4.549569
ENSMUSG00000039086	GC	0.0119789755	0.3376991	-4.4142003
ENSMUSG00000027579	GC	0.019153966	0.33768243	-3.937554
ENSMUSG00000001986	GC	0.018863648	0.3375919	-3.9531257
ENSMUSG00000085227	FLT	0.983235	0.3375816	4.069902
ENSMUSG00000052151	GC	0.016002785	0.33757013	-4.120508
ENSMUSG00000058900	FLT	0.98777956	0.33756897	4.3906975
ENSMUSG00000085227	GC	0.023764959	0.33755475	-3.7171395
ENSMUSG00000020834	GC	0.023097903	0.33752728	-3.7462943
ENSMUSG00000057219	GC	0.021210961	0.33751193	-3.8334455
ENSMUSG00000016637	FLT	0.9721877	0.33733752	3.552418
ENSMUSG00000097908	FLT	0.97135353	0.3373248	3.522013
ENSMUSG00000055560	GC	0.0109807635	0.33726877	-4.5022173
ENSMUSG00000074782	FLT	0.9957028	0.33722565	5.443836
ENSMUSG00000019831	GC	0.02599411	0.3371551	-3.625198
ENSMUSG00000051669	GC	0.008961182	0.3370646	-4.7074995
ENSMUSG00000050064	FLT	0.9807124	0.33681378	3.9271667
ENSMUSG00000089857	FLT	0.9739596	0.3366902	3.6200736
ENSMUSG00000072082	GC	0.014868048	0.3366043	-4.195211
ENSMUSG00000020359	FLT	0.98416084	0.33658344	4.127653
ENSMUSG00000029490	FLT	0.9808421	0.3365606	3.934051
ENSMUSG00000053835	GC	0.026394323	0.3364689	-3.6095047
ENSMUSG00000049285	GC	0.0071092444	0.33644345	-4.940875
ENSMUSG00000037020	FLT	0.9632646	0.33636856	3.264937
ENSMUSG00000029762	GC	0.013785702	0.3363576	-4.271886
ENSMUSG00000040282	FLT	0.99654824	0.33635378	5.663744
ENSMUSG00000058806	FLT	0.9882802	0.3363405	4.4330387
ENSMUSG00000028256	GC	0.014164081	0.3362884	-4.244427
ENSMUSG00000024579	FLT	0.9802767	0.33628333	3.904383
ENSMUSG00000030423	GC	0.00863345	0.33624306	-4.7450886
ENSMUSG00000029436	GC	0.001139127	0.3362209	-6.778002
ENSMUSG00000072974	GC	0.0033681826	0.33617705	-5.691656
ENSMUSG00000078995	GC	0.002996354	0.33604142	-5.8090086
ENSMUSG00000086212	FLT	0.99501014	0.33601546	5.2936883
ENSMUSG00000047910	FLT	0.99389863	0.33600682	5.091474
ENSMUSG00000007589	GC	0.024020247	0.33584774	-3.7061923
ENSMUSG00000034035	GC	0.024945902	0.3357511	-3.667432
ENSMUSG00000026873	FLT	0.99386084	0.33566222	5.0852666
ENSMUSG00000068959	GC	0.013518909	0.33561954	-4.291703
ENSMUSG00000078908	GC	0.003110809	0.33560812	-5.771403
ENSMUSG00000031851	GC	0.0029903569	0.33557525	-5.8110185
ENSMUSG00000061186	GC	0.02511691	0.3355527	-3.6604238
ENSMUSG00000032122	GC	0.013071129	0.33547166	-4.325842
ENSMUSG00000047264	FLT	0.9984841	0.33543098	6.4885335
ENSMUSG00000049932	FLT	0.9923247	0.33542183	4.8604026
ENSMUSG00000053730	FLT	0.9667233	0.3353073	3.3674073
ENSMUSG00000079555	GC	0.009095362	0.3352702	-4.692501
ENSMUSG00000010307	GC	0.006257345	0.33521923	-5.0693717
ENSMUSG00000022089	GC	0.017133158	0.33506092	-4.051105
ENSMUSG00000017405	GC	0.0070834546	0.33501926	-4.9445314
ENSMUSG00000035024	GC	0.010492329	0.3349642	-4.5482106
ENSMUSG00000034459	FLT	0.9815531	0.33494136	3.9725888
ENSMUSG00000034071	GC	0.018373962	0.33478963	-3.9799247
ENSMUSG00000068114	FLT	0.98921937	0.33453196	4.517516
ENSMUSG00000039164	FLT	0.9912443	0.33451635	4.7276063
ENSMUSG00000037890	FLT	0.9987649	0.33444548	6.693673
ENSMUSG00000055799	FLT	0.9935504	0.3344407	5.035627
ENSMUSG00000058571	GC	0.006852414	0.33440498	-4.977928
ENSMUSG00000052560	GC	0.007656844	0.33439717	-4.8661184
ENSMUSG00000027635	GC	0.007393472	0.33439317	-4.9013824
ENSMUSG00000052423	GC	0.05585065	0.33439133	-2.8292522
ENSMUSG00000070495	GC	0.009859972	0.33438683	-4.611014
ENSMUSG00000060487	GC	0.011419744	0.33436072	-4.462573
ENSMUSG00000074738	FLT	0.9937797	0.33428824	5.072051
ENSMUSG00000039810	GC	0.034572557	0.3342029	-3.3311567
ENSMUSG00000027454	GC	0.017480083	0.33419287	-4.030707
ENSMUSG00000038569	FLT	0.9754497	0.33418068	3.680527
ENSMUSG00000051817	GC	0.0032122112	0.33408335	-5.739228
ENSMUSG00000039994	FLT	0.9964981	0.33403078	5.6493015
ENSMUSG00000000085	FLT	0.9969446	0.33388883	5.7861247
ENSMUSG00000032384	FLT	0.99332243	0.33388597	5.000658
ENSMUSG00000034300	GC	0.014183723	0.33388418	-4.243023
ENSMUSG00000028411	FLT	0.9792731	0.33385593	3.8537302
ENSMUSG00000031848	FLT	0.9816248	0.3338259	3.9765573
ENSMUSG00000036246	GC	0.0013453733	0.33376497	-6.6113853
ENSMUSG00000021258	FLT	0.9924016	0.3337554	4.8705487
ENSMUSG00000036941	FLT	0.9857846	0.33361506	4.2374625
ENSMUSG00000049532	GC	0.005527768	0.33349544	-5.1940765
ENSMUSG00000052676	GC	0.019150715	0.3334494	-3.9377258
ENSMUSG00000027353	FLT	0.9682096	0.3332398	3.4146376
ENSMUSG00000045251	GC	0.008167686	0.33312505	-4.801017
ENSMUSG00000026200	GC	0.029497325	0.33312267	-3.4951644
ENSMUSG00000008206	GC	0.014971629	0.33303976	-4.18816
ENSMUSG00000022305	GC	0.0053132786	0.3329685	-5.2338643
ENSMUSG00000019986	FLT	0.9720444	0.33296335	3.5471327
ENSMUSG00000029910	GC	0.0076386956	0.33296275	-4.8685093
ENSMUSG00000118038	FLT	0.9891537	0.33295465	4.5113754
ENSMUSG00000092368	FLT	0.99286747	0.33290866	4.93428
ENSMUSG00000051278	GC	0.013081572	0.33282632	-4.3250303
ENSMUSG00000063364	GC	0.019410139	0.3327302	-3.9240065
ENSMUSG00000004837	GC	0.022165064	0.3327152	-3.7884715
ENSMUSG00000024831	FLT	0.9877007	0.3326976	4.384187
ENSMUSG00000061607	FLT	0.9934617	0.33269674	5.021869
ENSMUSG00000050854	GC	0.024734827	0.332543	-3.6761432
ENSMUSG00000068299	FLT	0.980208	0.33249867	3.900839
ENSMUSG00000041488	FLT	0.996781	0.3324011	5.733832
ENSMUSG00000045411	FLT	0.98518294	0.33237806	4.195402
ENSMUSG00000024246	GC	0.0074760257	0.3322655	-4.8901973
ENSMUSG00000037408	FLT	0.9858453	0.3322599	4.2418013
ENSMUSG00000035125	GC	0.01979986	0.33223316	-3.9037325
ENSMUSG00000036009	FLT	0.9556936	0.33223292	3.0696588
ENSMUSG00000078317	GC	0.017977435	0.3322205	-4.002145
ENSMUSG00000029821	GC	0.010369786	0.33221427	-4.5600843
ENSMUSG00000054321	FLT	0.9829611	0.33216763	4.053424
ENSMUSG00000048915	FLT	0.9594291	0.33214727	3.1616395
ENSMUSG00000046791	GC	0.021508964	0.33214316	-3.8191884
ENSMUSG00000030722	GC	0.010540658	0.33206522	-4.5435696
ENSMUSG00000017670	FLT	0.9942591	0.33205494	5.1527457
ENSMUSG00000052760	FLT	0.9789184	0.3320275	3.8364024
ENSMUSG00000070883	FLT	0.98887885	0.33198488	4.4860725
ENSMUSG00000085829	GC	0.02108577	0.33189023	-3.839494
ENSMUSG00000049488	GC	0.014086794	0.33181033	-4.249982
ENSMUSG00000031792	GC	0.021476964	0.33170325	-3.8207104
ENSMUSG00000037263	GC	0.015134837	0.33167514	-4.1771545
ENSMUSG00000020973	GC	0.024735656	0.3316662	-3.6761117
ENSMUSG00000020672	GC	0.024074288	0.33164006	-3.703891
ENSMUSG00000018372	GC	0.006899263	0.33161658	-4.971066
ENSMUSG00000078963	FLT	0.9852793	0.3315491	4.202021
ENSMUSG00000031755	FLT	0.98058003	0.3314932	3.9201963
ENSMUSG00000064061	GC	0.012202947	0.33143103	-4.3954477
ENSMUSG00000087385	GC	0.024526875	0.33142158	-3.6848013
ENSMUSG00000074194	GC	0.024907518	0.33141628	-3.6690104
ENSMUSG00000026893	GC	0.020750491	0.3312102	-3.8558657
ENSMUSG00000024542	GC	0.008599471	0.33115134	-4.7490644
ENSMUSG00000032470	GC	0.022907978	0.3309963	-3.754742
ENSMUSG00000097006	GC	0.026197122	0.3308661	-3.6172047
ENSMUSG00000027478	FLT	0.9959764	0.3308221	5.5098925
ENSMUSG00000021287	FLT	0.9924126	0.3307629	4.8720126
ENSMUSG00000030768	FLT	0.9869796	0.33066624	4.326478
ENSMUSG00000043398	GC	0.016063493	0.33064464	-4.1166625
ENSMUSG00000086158	GC	0.018017711	0.33055672	-3.9998662
ENSMUSG00000050410	GC	0.020767968	0.33054748	-3.8550062
ENSMUSG00000033458	GC	0.0116893565	0.33050734	-4.4389644
ENSMUSG00000000531	FLT	0.9760976	0.33050492	3.707936
ENSMUSG00000051034	FLT	0.98364	0.33045334	4.094772
ENSMUSG00000078670	GC	0.011882444	0.3303591	-4.42239
ENSMUSG00000069114	FLT	0.99807286	0.33031708	6.2481847
ENSMUSG00000031144	FLT	0.9966498	0.33026344	5.6937265
ENSMUSG00000097101	FLT	0.9586151	0.33025947	3.1409252
ENSMUSG00000036136	GC	0.015793372	0.3302503	-4.133895
ENSMUSG00000035067	FLT	0.9878352	0.3302432	4.3953214
ENSMUSG00000000305	FLT	0.96086884	0.3302013	3.1992695
ENSMUSG00000046997	GC	0.006157957	0.33017683	-5.0854836
ENSMUSG00000036109	FLT	0.9874192	0.3301433	4.3612733
ENSMUSG00000022159	FLT	0.97419024	0.33009318	3.6292078
ENSMUSG00000020334	FLT	0.9882902	0.33007002	4.433897
ENSMUSG00000044081	GC	0.021244997	0.3299261	-3.8318076
ENSMUSG00000028373	FLT	0.9665354	0.32989463	3.3615813
ENSMUSG00000020692	FLT	0.9966191	0.32988662	5.684585
