gene	raw_pca_2d_kmeans_cluster	ftsae_pca_2d_kmeans_cluster	ftsae_latent_kmeans_cluster	raw_pca_10d_kmeans_cluster	ftsae_pca_10d_kmeans_cluster
ENSMUSG00000047515	0	3	3	0	0
ENSMUSG00000039316	0	3	3	0	0
ENSMUSG00000031078	12	7	8	0	5
ENSMUSG00000065553	0	3	3	0	0
ENSMUSG00000070868	0	3	3	0	0
ENSMUSG00000061875	0	3	3	0	0
ENSMUSG00000035236	0	12	0	0	14
ENSMUSG00000045148	0	3	3	0	0
ENSMUSG00000062202	12	0	0	0	14
ENSMUSG00000004535	8	4	13	11	12
ENSMUSG00000058385	0	3	3	0	0
ENSMUSG00000074671	0	3	3	0	0
ENSMUSG00000070138	0	3	3	0	0
ENSMUSG00000113644	0	3	3	0	0
ENSMUSG00000117618	0	3	3	0	0
ENSMUSG00000088248	0	3	3	0	0
ENSMUSG00000030350	0	3	3	0	0
ENSMUSG00000041225	12	9	11	0	3
ENSMUSG00000030880	0	12	0	0	14
ENSMUSG00000070880	0	3	3	0	0
ENSMUSG00000073608	0	3	3	0	0
ENSMUSG00000026360	0	12	3	0	0
ENSMUSG00000071064	0	3	3	0	0
ENSMUSG00000028932	12	2	4	0	1
ENSMUSG00000022382	0	3	3	0	0
ENSMUSG00000019883	8	11	6	11	12
ENSMUSG00000034189	0	12	0	0	14
ENSMUSG00000078346	0	3	3	0	0
ENSMUSG00000036941	0	12	3	0	0
ENSMUSG00000052363	0	3	3	0	0
ENSMUSG00000026490	12	6	4	0	1
ENSMUSG00000056812	0	3	3	0	0
ENSMUSG00000057101	0	12	0	0	14
ENSMUSG00000039840	12	6	4	0	1
ENSMUSG00000019779	0	12	0	0	14
ENSMUSG00000039154	0	3	3	0	0
ENSMUSG00000030978	0	0	0	0	14
ENSMUSG00000056938	12	7	8	0	5
ENSMUSG00000025279	12	6	6	0	1
ENSMUSG00000065397	0	3	3	0	0
ENSMUSG00000118729	0	3	3	0	0
ENSMUSG00000078317	0	3	3	0	0
ENSMUSG00000075502	0	3	3	0	0
ENSMUSG00000028488	0	3	3	0	0
ENSMUSG00000075137	0	3	3	0	0
ENSMUSG00000055436	12	6	4	0	1
ENSMUSG00000038011	0	3	3	0	0
ENSMUSG00000030428	0	3	3	0	0
ENSMUSG00000034152	12	0	0	0	14
ENSMUSG00000024426	0	3	3	0	0
ENSMUSG00000004843	12	9	11	0	3
ENSMUSG00000020198	12	2	5	0	9
ENSMUSG00000004347	0	3	3	0	0
ENSMUSG00000078247	0	12	3	0	0
ENSMUSG00000073489	0	0	0	0	14
ENSMUSG00000026174	0	12	0	0	14
ENSMUSG00000026069	0	3	3	0	0
ENSMUSG00000059547	0	3	3	0	0
ENSMUSG00000063522	0	12	3	0	0
ENSMUSG00000050803	0	3	3	0	0
ENSMUSG00000009112	12	7	8	0	5
ENSMUSG00000036707	12	2	4	0	1
ENSMUSG00000076216	0	3	3	0	0
ENSMUSG00000005131	0	3	3	0	0
ENSMUSG00000023013	0	3	3	0	0
ENSMUSG00000063694	8	5	10	11	4
ENSMUSG00000118506	0	3	3	0	0
ENSMUSG00000062103	0	3	3	0	0
ENSMUSG00000031101	0	3	3	0	0
ENSMUSG00000066747	0	3	3	0	0
ENSMUSG00000045281	0	3	3	0	0
ENSMUSG00000013997	12	2	5	11	9
ENSMUSG00000012848	5	4	10	11	4
ENSMUSG00000031372	0	3	3	0	0
ENSMUSG00000065556	0	3	3	0	0
ENSMUSG00000021235	0	12	0	0	14
ENSMUSG00000016498	0	3	3	0	0
ENSMUSG00000065610	0	3	3	0	0
ENSMUSG00000036180	12	7	8	0	5
ENSMUSG00000022300	12	9	11	0	3
ENSMUSG00000001576	12	2	5	0	9
ENSMUSG00000028517	8	4	13	11	2
ENSMUSG00000087360	0	3	3	0	0
ENSMUSG00000031023	0	12	3	0	0
ENSMUSG00000038148	0	3	3	0	0
ENSMUSG00000041777	0	12	0	0	14
ENSMUSG00000095189	0	3	3	0	0
ENSMUSG00000006599	12	0	11	0	3
ENSMUSG00000045045	0	3	3	0	0
ENSMUSG00000022129	0	0	0	0	14
ENSMUSG00000037490	0	3	3	0	0
ENSMUSG00000021379	0	3	3	0	0
ENSMUSG00000010044	0	3	3	0	0
ENSMUSG00000027748	0	3	3	0	0
ENSMUSG00000030335	12	2	8	0	7
ENSMUSG00000021495	12	0	8	0	5
ENSMUSG00000065590	0	3	3	0	0
ENSMUSG00000040151	0	0	0	0	14
ENSMUSG00000006638	0	3	3	0	0
ENSMUSG00000021481	0	3	3	0	0
ENSMUSG00000089847	0	0	0	0	14
ENSMUSG00000045204	0	3	3	0	0
ENSMUSG00000034936	0	12	0	0	14
ENSMUSG00000032826	0	12	0	0	14
ENSMUSG00000059897	0	12	0	0	14
ENSMUSG00000030149	0	3	3	0	0
ENSMUSG00000028159	0	3	3	0	0
ENSMUSG00000011837	0	3	3	0	0
ENSMUSG00000043972	0	3	3	0	0
ENSMUSG00000024521	0	3	3	0	0
ENSMUSG00000005846	12	9	11	0	3
ENSMUSG00000108379	0	3	3	0	0
ENSMUSG00000032724	0	12	0	0	14
ENSMUSG00000097534	0	3	3	0	0
ENSMUSG00000059323	0	3	3	0	0
ENSMUSG00000107956	0	3	3	0	0
ENSMUSG00000102869	8	4	13	11	12
ENSMUSG00000029505	12	2	4	0	1
ENSMUSG00000038365	0	12	3	0	0
ENSMUSG00000018334	0	3	3	0	0
ENSMUSG00000075100	0	3	3	0	0
ENSMUSG00000026213	0	3	3	0	0
ENSMUSG00000041740	8	2	5	11	9
ENSMUSG00000008668	5	14	1	11	4
ENSMUSG00000026027	12	0	0	0	14
ENSMUSG00000028173	0	0	0	0	14
ENSMUSG00000036815	0	12	0	0	14
ENSMUSG00000036565	0	3	3	0	0
ENSMUSG00000029056	0	12	0	0	14
ENSMUSG00000078757	0	3	3	0	0
ENSMUSG00000031766	0	3	3	0	0
ENSMUSG00000055489	0	3	3	0	0
ENSMUSG00000022044	0	3	3	0	0
ENSMUSG00000028137	0	3	3	0	0
ENSMUSG00000020808	0	3	3	0	0
ENSMUSG00000044206	12	9	11	0	3
ENSMUSG00000034709	0	12	0	0	14
ENSMUSG00000051593	0	3	3	0	0
ENSMUSG00000035849	0	3	3	0	0
ENSMUSG00000079635	0	3	3	0	0
ENSMUSG00000006457	0	10	7	0	8
ENSMUSG00000071632	0	12	0	0	14
ENSMUSG00000001517	0	3	3	0	0
ENSMUSG00000076052	0	3	3	0	0
ENSMUSG00000093017	0	3	3	0	0
ENSMUSG00000074966	0	3	3	0	0
ENSMUSG00000025745	5	5	2	5	2
ENSMUSG00000060738	0	3	3	0	0
ENSMUSG00000025239	12	7	8	0	5
ENSMUSG00000086273	0	3	3	0	0
ENSMUSG00000028786	0	3	3	0	0
ENSMUSG00000059106	0	3	3	0	0
ENSMUSG00000026087	12	7	11	0	7
ENSMUSG00000055835	0	3	3	0	0
ENSMUSG00000042256	0	3	3	0	0
ENSMUSG00000025257	0	3	3	0	0
ENSMUSG00000025779	0	3	3	0	0
ENSMUSG00000085416	0	3	3	0	0
ENSMUSG00000079057	5	4	12	5	11
ENSMUSG00000001380	12	0	0	0	14
ENSMUSG00000025209	12	12	0	0	14
ENSMUSG00000006948	0	3	3	0	0
ENSMUSG00000079162	0	3	3	0	0
ENSMUSG00000051506	0	12	0	0	14
ENSMUSG00000066058	0	3	3	0	0
ENSMUSG00000114279	0	3	3	0	0
ENSMUSG00000098150	0	3	3	0	0
ENSMUSG00000034575	12	0	0	0	14
ENSMUSG00000016619	12	7	8	0	5
ENSMUSG00000018698	0	3	3	0	0
ENSMUSG00000041459	12	11	4	0	1
ENSMUSG00000035266	0	3	3	0	0
ENSMUSG00000028291	0	0	0	0	14
ENSMUSG00000100487	0	3	3	0	0
ENSMUSG00000029471	0	12	0	0	14
ENSMUSG00000069300	0	3	3	0	0
ENSMUSG00000034066	12	0	0	0	14
ENSMUSG00000055102	0	3	3	0	0
ENSMUSG00000100714	0	3	3	0	0
ENSMUSG00000116396	0	3	3	0	0
ENSMUSG00000030761	0	0	0	0	14
ENSMUSG00000115181	0	3	3	0	0
ENSMUSG00000024160	0	3	3	0	0
ENSMUSG00000017417	0	3	3	0	0
ENSMUSG00000026691	5	11	6	5	12
ENSMUSG00000040205	0	3	3	0	0
ENSMUSG00000068921	12	0	0	0	14
ENSMUSG00000047867	0	0	0	0	14
ENSMUSG00000085265	0	3	3	0	0
ENSMUSG00000086070	0	3	3	0	0
ENSMUSG00000020541	12	0	11	0	3
ENSMUSG00000010057	0	12	0	0	14
ENSMUSG00000024371	8	4	4	11	1
ENSMUSG00000075175	0	3	3	0	0
ENSMUSG00000092369	0	3	3	0	0
ENSMUSG00000087354	0	3	3	0	0
ENSMUSG00000033446	0	0	0	0	14
ENSMUSG00000073735	0	3	3	0	0
ENSMUSG00000025006	12	2	4	0	1
ENSMUSG00000059248	12	2	5	0	9
ENSMUSG00000076240	0	3	3	0	0
ENSMUSG00000112980	0	3	3	0	0
ENSMUSG00000066268	0	3	3	0	0
ENSMUSG00000028581	0	12	0	0	14
ENSMUSG00000028841	0	3	3	0	0
ENSMUSG00000049044	8	4	13	11	2
ENSMUSG00000084458	0	3	3	0	0
ENSMUSG00000033031	0	3	3	0	0
ENSMUSG00000028760	12	2	5	0	5
ENSMUSG00000084799	0	12	3	0	0
ENSMUSG00000016982	0	3	3	0	0
ENSMUSG00000046321	0	3	3	0	0
ENSMUSG00000050994	0	3	3	0	0
ENSMUSG00000022388	0	3	3	0	0
ENSMUSG00000030094	0	12	0	0	14
ENSMUSG00000031590	0	12	0	0	14
ENSMUSG00000027168	0	3	3	0	0
ENSMUSG00000003559	12	6	6	0	7
ENSMUSG00000109941	0	3	3	0	0
ENSMUSG00000001281	0	3	3	0	0
ENSMUSG00000086877	0	12	3	0	0
ENSMUSG00000111997	0	3	3	0	0
ENSMUSG00000009628	0	3	3	0	0
ENSMUSG00000038044	0	3	3	0	0
ENSMUSG00000027589	12	6	4	0	3
ENSMUSG00000058230	8	4	13	11	1
ENSMUSG00000005268	5	1	6	5	12
ENSMUSG00000015396	0	3	3	0	0
ENSMUSG00000085008	0	3	3	0	0
ENSMUSG00000059873	0	3	3	0	0
ENSMUSG00000073922	0	3	3	0	0
ENSMUSG00000034206	0	3	3	0	0
ENSMUSG00000044933	0	3	3	0	0
ENSMUSG00000076119	0	3	3	0	0
ENSMUSG00000073944	0	3	3	0	0
ENSMUSG00000099687	0	3	3	0	0
ENSMUSG00000040759	0	3	3	0	0
ENSMUSG00000065990	12	7	8	0	5
ENSMUSG00000021109	12	6	6	0	12
ENSMUSG00000071645	0	12	0	0	0
ENSMUSG00000021567	0	3	3	0	0
ENSMUSG00000032806	0	3	3	0	0
ENSMUSG00000029840	8	11	6	11	12
ENSMUSG00000004633	12	7	11	0	3
ENSMUSG00000001924	8	4	2	11	9
ENSMUSG00000030187	0	12	3	0	0
ENSMUSG00000085843	0	3	3	0	0
ENSMUSG00000074102	0	12	0	0	14
ENSMUSG00000021716	0	0	0	0	14
ENSMUSG00000108043	0	3	3	0	0
ENSMUSG00000039128	12	7	11	0	3
ENSMUSG00000028011	3	14	1	12	13
ENSMUSG00000002055	0	3	3	0	0
ENSMUSG00000036110	5	4	13	11	2
ENSMUSG00000003546	12	7	5	0	9
ENSMUSG00000050188	0	12	3	0	0
ENSMUSG00000086509	0	3	3	0	0
ENSMUSG00000018415	12	7	8	0	5
ENSMUSG00000069272	0	3	3	0	0
ENSMUSG00000023951	8	2	5	11	9
ENSMUSG00000015745	0	3	3	0	0
ENSMUSG00000023852	12	6	4	0	1
ENSMUSG00000042700	12	7	8	0	5
ENSMUSG00000067274	5	14	13	11	2
ENSMUSG00000040586	0	12	3	0	0
ENSMUSG00000090824	0	3	3	0	0
ENSMUSG00000090137	8	5	2	11	9
ENSMUSG00000020334	0	3	3	0	0
ENSMUSG00000056332	0	3	3	0	0
ENSMUSG00000021759	0	12	0	0	14
ENSMUSG00000020271	12	9	11	0	3
ENSMUSG00000035896	0	3	3	0	0
ENSMUSG00000049648	0	3	3	0	0
ENSMUSG00000022687	0	3	3	0	0
ENSMUSG00000028654	0	12	3	0	0
ENSMUSG00000057193	0	12	0	0	14
ENSMUSG00000040978	0	3	3	0	0
ENSMUSG00000065513	0	3	3	0	0
ENSMUSG00000039201	0	3	3	0	0
ENSMUSG00000029369	5	4	13	5	2
ENSMUSG00000033014	12	9	11	0	3
ENSMUSG00000024682	0	3	3	0	0
ENSMUSG00000006818	8	4	13	11	2
ENSMUSG00000025780	0	12	0	0	14
ENSMUSG00000028456	0	12	3	0	0
ENSMUSG00000021327	12	2	4	0	1
ENSMUSG00000045174	0	3	3	0	0
ENSMUSG00000022892	8	2	4	11	1
ENSMUSG00000058571	0	3	3	0	0
ENSMUSG00000021306	0	3	3	0	0
ENSMUSG00000047094	0	3	3	0	0
ENSMUSG00000030203	12	6	4	0	1
ENSMUSG00000031409	0	3	3	0	0
ENSMUSG00000034647	0	0	0	0	14
ENSMUSG00000034362	0	3	3	0	0
ENSMUSG00000028001	2	13	14	10	10
ENSMUSG00000023047	0	3	3	0	0
ENSMUSG00000037012	0	3	3	0	0
ENSMUSG00000020925	0	12	0	0	14
ENSMUSG00000040242	12	6	6	0	12
ENSMUSG00000054134	0	3	3	0	0
ENSMUSG00000028536	0	3	3	0	0
ENSMUSG00000108464	0	3	3	0	0
ENSMUSG00000024697	0	12	3	0	0
ENSMUSG00000106278	0	3	3	0	0
ENSMUSG00000087475	0	3	3	0	0
ENSMUSG00000049160	0	3	3	0	0
ENSMUSG00000091680	0	3	3	0	0
ENSMUSG00000035769	8	2	5	11	9
ENSMUSG00000028124	5	11	13	11	12
ENSMUSG00000076222	0	3	3	0	0
ENSMUSG00000028567	12	0	0	0	14
ENSMUSG00000022673	0	12	3	0	0
ENSMUSG00000038538	12	6	4	0	1
ENSMUSG00000044827	0	3	3	0	0
ENSMUSG00000114968	0	3	3	0	0
ENSMUSG00000026409	12	0	0	0	14
ENSMUSG00000117401	0	3	3	0	0
ENSMUSG00000091013	0	3	3	0	0
ENSMUSG00000045912	0	3	3	0	0
ENSMUSG00000059371	0	3	3	0	0
ENSMUSG00000116483	0	3	3	0	0
ENSMUSG00000040938	0	3	3	0	0
ENSMUSG00000056054	0	3	3	0	0
ENSMUSG00000111290	0	3	3	0	0
ENSMUSG00000041068	0	3	3	0	0
ENSMUSG00000031548	0	3	3	0	0
ENSMUSG00000030762	8	6	4	11	1
ENSMUSG00000067369	12	9	11	0	3
ENSMUSG00000061751	12	7	4	0	5
ENSMUSG00000030271	0	3	3	0	0
ENSMUSG00000068117	0	3	3	0	0
ENSMUSG00000039194	0	3	3	0	0
ENSMUSG00000032773	0	3	3	0	0
ENSMUSG00000046994	0	12	3	0	0
ENSMUSG00000016382	12	11	6	11	12
ENSMUSG00000097403	0	3	3	0	0
ENSMUSG00000020823	0	12	0	0	14
ENSMUSG00000060279	0	12	0	0	14
ENSMUSG00000028593	0	3	3	0	0
ENSMUSG00000025736	12	0	8	0	5
ENSMUSG00000020166	12	9	11	0	3
ENSMUSG00000097049	0	3	3	0	0
ENSMUSG00000032271	8	11	10	11	4
ENSMUSG00000084848	0	3	3	0	0
ENSMUSG00000029304	12	9	11	0	3
ENSMUSG00000070942	0	3	3	0	0
ENSMUSG00000034684	0	3	3	0	0
ENSMUSG00000026765	0	3	3	0	0
ENSMUSG00000022214	5	4	13	11	2
ENSMUSG00000047714	12	6	6	0	12
ENSMUSG00000073294	0	3	3	0	0
ENSMUSG00000022416	0	3	3	0	0
ENSMUSG00000027854	0	12	0	0	14
ENSMUSG00000080574	0	3	3	0	0
ENSMUSG00000046240	0	3	3	0	0
ENSMUSG00000042831	0	3	3	0	0
ENSMUSG00000075193	0	3	3	0	0
ENSMUSG00000022148	0	12	3	0	0
ENSMUSG00000053729	0	3	3	0	0
ENSMUSG00000099655	0	3	3	0	0
ENSMUSG00000062580	12	0	0	0	14
ENSMUSG00000053862	0	3	3	0	0
ENSMUSG00000086321	0	3	3	0	0
ENSMUSG00000051483	12	6	5	0	5
ENSMUSG00000079470	0	9	11	0	3
ENSMUSG00000005716	0	10	7	0	8
ENSMUSG00000071764	0	3	3	0	0
ENSMUSG00000064637	0	3	3	0	0
ENSMUSG00000095696	0	3	3	0	0
ENSMUSG00000036278	0	3	3	0	0
ENSMUSG00000079350	0	3	3	0	0
ENSMUSG00000077996	0	3	3	0	0
ENSMUSG00000060416	0	3	3	0	0
ENSMUSG00000002210	0	3	3	0	0
ENSMUSG00000047514	0	0	0	0	14
ENSMUSG00000037736	0	3	3	0	0
ENSMUSG00000086607	0	12	3	0	0
ENSMUSG00000078324	0	3	3	0	0
ENSMUSG00000041765	0	12	0	0	14
ENSMUSG00000097615	0	3	3	0	0
ENSMUSG00000078671	12	6	4	0	1
ENSMUSG00000025317	12	7	5	0	5
ENSMUSG00000041773	0	12	3	0	0
ENSMUSG00000000628	0	3	3	0	0
ENSMUSG00000044562	0	3	3	0	0
ENSMUSG00000038092	12	5	12	0	11
ENSMUSG00000039497	0	0	11	0	3
ENSMUSG00000043733	12	2	5	0	9
ENSMUSG00000071147	0	3	3	0	0
ENSMUSG00000026655	12	6	4	0	1
ENSMUSG00000049134	0	10	7	0	8
ENSMUSG00000026669	12	2	4	0	1
ENSMUSG00000032312	12	7	8	0	5
ENSMUSG00000044937	0	3	3	0	0
ENSMUSG00000036117	0	3	3	0	0
ENSMUSG00000097324	0	3	3	0	0
ENSMUSG00000026185	0	3	3	0	0
ENSMUSG00000021911	12	0	0	0	14
ENSMUSG00000050815	0	3	3	0	0
ENSMUSG00000028207	12	6	4	0	1
ENSMUSG00000028957	12	9	4	0	3
ENSMUSG00000036602	0	3	3	0	0
ENSMUSG00000100164	0	3	3	0	0
ENSMUSG00000021575	0	3	3	0	0
ENSMUSG00000001741	0	12	0	0	14
ENSMUSG00000052554	0	3	3	0	0
ENSMUSG00000000530	0	3	3	0	0
ENSMUSG00000022792	0	0	0	0	14
ENSMUSG00000023034	0	3	3	0	0
ENSMUSG00000029103	12	7	8	0	5
ENSMUSG00000035521	0	0	0	0	14
ENSMUSG00000025280	0	0	0	0	14
ENSMUSG00000056130	0	3	3	0	0
ENSMUSG00000023185	0	3	3	0	0
ENSMUSG00000038292	0	3	3	0	0
ENSMUSG00000074472	0	3	3	0	0
ENSMUSG00000021457	0	12	3	0	0
ENSMUSG00000005899	0	12	0	0	14
ENSMUSG00000056050	5	4	13	11	2
ENSMUSG00000001482	12	0	8	0	5
ENSMUSG00000036587	0	3	3	0	0
ENSMUSG00000024029	0	3	3	0	0
ENSMUSG00000064063	0	3	3	0	0
ENSMUSG00000024749	0	3	3	0	0
ENSMUSG00000085424	0	3	3	0	0
ENSMUSG00000042202	8	11	4	11	1
ENSMUSG00000003355	0	12	3	0	0
ENSMUSG00000036641	0	3	3	0	0
ENSMUSG00000061100	0	3	3	0	0
ENSMUSG00000091635	0	3	3	0	0
ENSMUSG00000054582	0	3	3	0	0
ENSMUSG00000082396	0	3	3	0	0
ENSMUSG00000037461	0	0	0	0	14
ENSMUSG00000016257	12	7	11	0	3
ENSMUSG00000022496	0	3	3	0	0
ENSMUSG00000058392	0	3	3	0	0
ENSMUSG00000033530	0	12	0	0	14
ENSMUSG00000113652	0	3	3	0	0
ENSMUSG00000052013	0	3	3	0	0
ENSMUSG00000010142	0	3	3	0	0
ENSMUSG00000007080	0	12	3	0	0
ENSMUSG00000026343	0	3	3	0	0
ENSMUSG00000004113	0	3	3	0	0
ENSMUSG00000018326	12	6	4	11	1
ENSMUSG00000114384	0	12	3	0	0
ENSMUSG00000044244	0	3	3	0	0
ENSMUSG00000056770	8	4	13	11	2
ENSMUSG00000039131	0	3	3	0	0
ENSMUSG00000041347	0	3	3	0	0
ENSMUSG00000063297	0	3	3	0	0
ENSMUSG00000031258	0	3	3	0	0
ENSMUSG00000035211	0	3	3	0	0
ENSMUSG00000056121	0	0	0	0	14
ENSMUSG00000022884	5	14	1	11	13
ENSMUSG00000021981	12	11	6	0	12
ENSMUSG00000033717	0	3	3	0	0
ENSMUSG00000020440	12	7	8	0	5
ENSMUSG00000071356	0	3	3	0	0
ENSMUSG00000024805	12	9	11	0	3
ENSMUSG00000039176	12	7	4	0	5
ENSMUSG00000053367	0	3	3	0	0
ENSMUSG00000001473	0	3	3	0	0
ENSMUSG00000036450	12	12	0	0	14
ENSMUSG00000018372	0	12	3	0	0
ENSMUSG00000058317	0	0	0	0	14
ENSMUSG00000048939	0	3	3	0	0
ENSMUSG00000024798	0	3	3	0	0
ENSMUSG00000025478	0	3	3	0	0
ENSMUSG00000039747	0	3	3	0	0
ENSMUSG00000005493	0	3	3	0	0
ENSMUSG00000021411	12	6	4	0	1
ENSMUSG00000043331	0	12	3	0	0
ENSMUSG00000043872	0	12	3	0	0
ENSMUSG00000066319	12	0	8	0	5
ENSMUSG00000028356	9	13	12	2	11
ENSMUSG00000068078	0	3	3	0	0
ENSMUSG00000024817	12	6	4	0	3
ENSMUSG00000074577	0	3	3	0	0
ENSMUSG00000045566	0	3	3	0	0
ENSMUSG00000044055	0	3	3	0	0
ENSMUSG00000031015	0	12	0	0	14
ENSMUSG00000019088	0	3	3	0	0
ENSMUSG00000005474	0	3	3	0	0
ENSMUSG00000054469	12	9	8	0	5
ENSMUSG00000026558	0	12	3	0	0
ENSMUSG00000042848	0	3	3	0	0
ENSMUSG00000046924	0	3	3	0	0
ENSMUSG00000001305	0	12	3	0	0
ENSMUSG00000059291	5	5	10	11	4
ENSMUSG00000025324	0	3	3	0	0
ENSMUSG00000022994	12	0	0	0	14
ENSMUSG00000059087	0	3	3	0	0
ENSMUSG00000085041	0	3	3	0	0
ENSMUSG00000030613	0	12	0	0	14
ENSMUSG00000059401	0	3	3	0	0
ENSMUSG00000027938	0	3	3	0	0
ENSMUSG00000004665	0	12	3	0	0
ENSMUSG00000055515	0	3	3	0	0
ENSMUSG00000033760	0	0	0	0	14
ENSMUSG00000053550	0	3	3	0	0
ENSMUSG00000001098	0	12	0	0	14
ENSMUSG00000073973	0	12	0	0	14
ENSMUSG00000053121	0	3	3	0	0
ENSMUSG00000028525	12	0	11	0	3
ENSMUSG00000071711	12	7	5	0	9
ENSMUSG00000038528	0	12	3	0	0
ENSMUSG00000022131	0	0	0	0	14
ENSMUSG00000050359	0	3	3	0	0
ENSMUSG00000100253	0	3	3	0	0
ENSMUSG00000036620	0	12	0	0	14
ENSMUSG00000032850	0	3	3	0	0
ENSMUSG00000068327	0	3	3	0	0
ENSMUSG00000099707	12	0	11	0	3
ENSMUSG00000002345	0	12	3	0	0
ENSMUSG00000075210	0	3	3	0	0
ENSMUSG00000045053	0	3	3	0	0
ENSMUSG00000103844	0	3	3	0	0
ENSMUSG00000047841	0	3	3	0	0
ENSMUSG00000102418	0	3	3	0	0
ENSMUSG00000026430	0	12	0	0	14
ENSMUSG00000039633	0	12	0	0	14
ENSMUSG00000063870	8	2	5	11	9
ENSMUSG00000048126	0	0	0	0	14
ENSMUSG00000022476	0	12	3	0	0
ENSMUSG00000043964	0	12	0	0	14
ENSMUSG00000049073	0	3	3	0	0
ENSMUSG00000033933	0	12	0	0	14
ENSMUSG00000067591	0	3	3	0	0
ENSMUSG00000039765	0	12	3	0	0
ENSMUSG00000000001	8	11	6	11	12
ENSMUSG00000075000	0	0	0	0	14
ENSMUSG00000013418	0	3	3	0	0
ENSMUSG00000038515	0	12	0	0	14
ENSMUSG00000067424	0	12	0	0	14
ENSMUSG00000036636	12	7	8	0	5
ENSMUSG00000090894	0	3	3	0	0
ENSMUSG00000039236	0	3	3	0	0
ENSMUSG00000006932	5	4	13	11	2
ENSMUSG00000019564	0	3	3	0	0
ENSMUSG00000109354	0	3	3	0	0
ENSMUSG00000042642	12	7	8	0	5
ENSMUSG00000071324	0	3	3	0	0
ENSMUSG00000028071	0	3	3	0	0
ENSMUSG00000050447	0	3	3	0	0
ENSMUSG00000002550	12	7	8	0	5
ENSMUSG00000040896	0	3	3	0	0
ENSMUSG00000022219	8	2	5	11	9
ENSMUSG00000029823	8	11	13	11	1
ENSMUSG00000042157	0	3	3	0	0
ENSMUSG00000003208	0	3	3	0	0
ENSMUSG00000008206	0	12	3	0	0
ENSMUSG00000023805	0	12	0	0	14
ENSMUSG00000005417	8	5	5	11	9
ENSMUSG00000052316	0	3	3	0	0
ENSMUSG00000042604	0	3	3	0	0
ENSMUSG00000033850	0	3	3	0	0
ENSMUSG00000040414	0	12	3	0	0
ENSMUSG00000028016	0	12	0	0	14
ENSMUSG00000007646	0	3	3	0	0
ENSMUSG00000032076	12	9	11	0	3
ENSMUSG00000052459	12	6	4	0	12
ENSMUSG00000081824	0	3	3	0	0
ENSMUSG00000034518	0	12	3	0	0
ENSMUSG00000033880	12	7	5	0	5
ENSMUSG00000030324	0	3	3	0	0
ENSMUSG00000016252	5	4	10	11	4
ENSMUSG00000050134	0	3	3	0	0
ENSMUSG00000065549	0	3	3	0	0
ENSMUSG00000038070	0	3	3	0	0
ENSMUSG00000059279	0	3	3	0	0
ENSMUSG00000001829	12	7	8	0	5
ENSMUSG00000027380	0	3	3	0	0
ENSMUSG00000030617	0	3	3	0	0
ENSMUSG00000026842	12	7	8	0	5
ENSMUSG00000079484	12	7	5	0	5
ENSMUSG00000055159	0	3	3	0	0
ENSMUSG00000025575	12	0	0	0	14
ENSMUSG00000034785	8	11	13	11	12
ENSMUSG00000021257	0	3	3	0	0
ENSMUSG00000033467	0	3	3	0	0
ENSMUSG00000044528	0	3	3	0	0
ENSMUSG00000079502	0	3	3	0	0
ENSMUSG00000030217	0	3	3	0	0
ENSMUSG00000042894	0	3	3	0	0
ENSMUSG00000026073	0	3	3	0	0
ENSMUSG00000037573	8	1	6	11	12
ENSMUSG00000073962	0	3	3	0	0
ENSMUSG00000044824	0	3	3	0	0
ENSMUSG00000026159	12	9	11	0	3
ENSMUSG00000027189	12	6	4	0	1
ENSMUSG00000097354	0	0	0	0	14
ENSMUSG00000035297	12	9	11	0	3
ENSMUSG00000063777	0	3	3	0	0
ENSMUSG00000004328	0	3	3	0	0
ENSMUSG00000042997	0	0	0	0	14
ENSMUSG00000026342	12	9	11	0	3
ENSMUSG00000053560	0	12	3	0	0
ENSMUSG00000030200	0	3	3	0	0
ENSMUSG00000007207	0	3	3	0	0
ENSMUSG00000093920	0	3	3	0	0
ENSMUSG00000100252	0	3	3	0	0
ENSMUSG00000026674	0	12	0	0	14
ENSMUSG00000062400	0	3	3	0	0
ENSMUSG00000049214	0	3	3	0	0
ENSMUSG00000031167	12	6	6	0	12
ENSMUSG00000035069	0	12	0	0	14
ENSMUSG00000028426	8	5	2	11	2
ENSMUSG00000059908	10	13	9	10	10
ENSMUSG00000021096	8	11	13	11	2
ENSMUSG00000107014	0	3	3	0	0
ENSMUSG00000044025	0	3	3	0	0
ENSMUSG00000019842	0	3	3	0	0
ENSMUSG00000038351	0	12	3	0	0
ENSMUSG00000073928	0	3	3	0	0
ENSMUSG00000090951	0	3	3	0	0
ENSMUSG00000050074	0	3	3	0	0
ENSMUSG00000020992	0	3	3	0	0
ENSMUSG00000021770	12	6	4	0	1
ENSMUSG00000085421	0	3	3	0	0
ENSMUSG00000023919	0	12	3	0	0
ENSMUSG00000056673	0	0	0	0	14
ENSMUSG00000083628	0	3	3	0	0
ENSMUSG00000094878	0	3	3	0	0
ENSMUSG00000078576	0	3	3	0	0
ENSMUSG00000068959	0	12	3	0	0
ENSMUSG00000037692	0	12	0	0	14
ENSMUSG00000035509	0	12	3	0	0
ENSMUSG00000025893	0	12	3	0	0
ENSMUSG00000016496	0	12	3	0	0
ENSMUSG00000045528	0	3	3	0	0
ENSMUSG00000028476	0	12	3	0	0
