gene_id	gene_symbol	studies_tested	meta_log2_fold_change	meta_se	meta_z	meta_p_value	direction_up_studies	direction_down_studies	q_heterogeneity	i2_percent	heterogeneity_p_value	meta_fdr_bh	eligible_meta	significant_fdr05_abs_log2fc1	consistent_direction
ENSMUSG00000033022	Cdo1	6	0.313610764156187	0.0507956617285549	6.17396749021758	6.65972405443118e-10	6	0	40.9176416204103	87.7803319008837	9.74917859900213e-08	2.20926152050569e-07	TRUE	FALSE	all_up
ENSMUSG00000037157	Il22ra1	6	0.588911675763654	0.0966078824255965	6.09589674235133	1.08825646349875e-09	6	0	11.7590566951889	57.4795825072797	0.0382426465850972	3.53792176283443e-07	TRUE	FALSE	all_up
ENSMUSG00000042828	Trim72	2	1.50514669516577	0.247536602689689	6.08050154527093	1.19807197633676e-09	2	0	15.3631300953829	93.4909097703955	8.87023476255219e-05	3.81856077948119e-07	TRUE	TRUE	all_up
ENSMUSG00000023132	Gzma	6	-0.645848364416605	0.106581764431311	-6.05965164737761	1.36416662174658e-09	1	5	16.9471005054391	70.4964279972537	0.00460122269323933	4.26433239163282e-07	TRUE	FALSE	mixed
ENSMUSG00000024843	Chka	6	0.604293656270897	0.100254060207293	6.02762277180011	1.6638884889277e-09	3	3	79.4108802471534	93.703633577114	1.11451634322966e-15	5.00861247917034e-07	TRUE	FALSE	mixed
ENSMUSG00000015357	Clpx	6	0.5264975892975	0.0875206944373067	6.01569254771675	1.79119251306282e-09	5	1	35.5558060880546	85.9375990868625	1.1653150028774e-06	5.2284046078639e-07	TRUE	FALSE	mixed
ENSMUSG00000052040	Klf13	6	-0.436229145027076	0.0725261175787492	-6.01478694283362	1.80123443888267e-09	1	5	16.7259243012029	70.1062858472914	0.0050500176483075	5.2284046078639e-07	TRUE	FALSE	mixed
ENSMUSG00000060509	Xcr1	6	-0.517599361473713	0.0865659169705021	-5.97925118323518	2.24165674731031e-09	0	6	11.1927930461045	55.3283976626356	0.0476886561602235	6.39265446097001e-07	TRUE	FALSE	all_down
ENSMUSG00000042487	Leo1	6	0.400367533904119	0.0670327163856495	5.97271833056479	2.33332563220989e-09	3	3	37.8251362470107	86.7812769599868	4.09105133946116e-07	6.53934623302962e-07	TRUE	FALSE	mixed
ENSMUSG00000028712	Cyp4a31	6	0.600324470129229	0.100709158538364	5.9609719596708	2.50741995732384e-09	4	2	109.58456238358	95.4373135309895	5.01523883081204e-22	6.90815447564391e-07	TRUE	FALSE	mixed
ENSMUSG00000030278	Cidec	6	0.834594080184966	0.140211975277308	5.95237374364299	2.64280998565035e-09	4	2	110.101317367204	95.4587282699586	3.90022018863983e-22	7.15981271945773e-07	TRUE	FALSE	mixed
ENSMUSG00000061825	Ces2c	6	-0.645637289229314	0.108546617529298	-5.94801850048483	2.7140792509737e-09	1	5	23.3177829827967	78.5571381134781	0.000293465132976026	7.1836511664353e-07	TRUE	FALSE	mixed
ENSMUSG00000019996	Map7	6	0.248100563682698	0.0417223807045095	5.94646229417782	2.73999613853576e-09	4	2	15.2184289741807	67.1450975098488	0.00946868144993926	7.1836511664353e-07	TRUE	FALSE	mixed
ENSMUSG00000030603	Psmc4	6	0.320348254579793	0.0540061940986563	5.93169468662416	2.99823767493368e-09	6	0	10.5962108053484	52.8133208007126	0.0600004875914121	7.73592911207094e-07	TRUE	FALSE	all_up
ENSMUSG00000030789	Itgax	6	-0.469814593236565	0.079606650609366	-5.90170029313216	3.59774295747651e-09	0	6	36.2281340929562	86.1985715654836	8.55051906696185e-07	9.13770496465322e-07	TRUE	FALSE	all_down
ENSMUSG00000037270	4932438A13Rik	6	0.326535323627963	0.0554731596414359	5.88636605051168	3.9477943268043e-09	6	0	4.06498094709075	0	0.540098762545675	9.87252258187752e-07	TRUE	FALSE	all_up
ENSMUSG00000024411	Aqp4	6	0.578754317097067	0.098755693472643	5.86046532352478	4.61571920286055e-09	4	2	74.0159797067325	93.2447019956892	1.49252683344728e-14	1.136795691553e-06	TRUE	FALSE	mixed
ENSMUSG00000030827	Fgf21	6	0.957788318144994	0.163588487225122	5.85486383786246	4.77400982504947e-09	4	2	47.3854836103003	89.4482452872695	4.74083005323261e-09	1.15530767081032e-06	TRUE	FALSE	mixed
ENSMUSG00000003721	Insig2	6	0.490795263559458	0.0838561835327272	5.8528213768268	4.83303116672421e-09	5	1	62.5671084194066	92.0085806643269	3.57861966899714e-12	1.15530767081032e-06	TRUE	FALSE	mixed
ENSMUSG00000021368	Tbc1d7	6	0.258308000502417	0.0442879862635804	5.83246208046341	5.4615419273973e-09	4	2	27.8862195240794	82.0699969901529	3.83110213925107e-05	1.28662846420063e-06	TRUE	FALSE	mixed
ENSMUSG00000021884	Hacl1	6	0.38726643600905	0.0665082676289415	5.82283150374119	5.78588810844071e-09	6	0	23.5653704344454	78.7824256193676	0.000263096042213812	1.34356587432434e-06	TRUE	FALSE	all_up
ENSMUSG00000057003	Myh4	2	3.48378110513879	0.600693939991864	5.79959422461625	6.64755780698255e-09	2	0	8.03824222697363	87.5594692003143	0.00457999586558757	1.52191622750002e-06	TRUE	TRUE	all_up
ENSMUSG00000026536	Ifi211	6	-0.463351414058435	0.0799307225243762	-5.79691261913876	6.75468625462346e-09	0	6	13.260778067339	62.294821807516	0.0210537790536331	1.52331020525802e-06	TRUE	FALSE	all_down
ENSMUSG00000038179	Slamf7	6	-0.520396714036463	0.0898118574702284	-5.79429853356467	6.86073258911418e-09	0	6	18.2572506298365	72.6136201919206	0.00264069109714135	1.52331020525802e-06	TRUE	FALSE	all_down
ENSMUSG00000005547	Cyp2a5	6	-0.618205630785463	0.106725253093832	-5.79249627304181	6.93478653885535e-09	2	4	57.2282013890921	91.2630488489316	4.53784096258923e-11	1.52331020525802e-06	TRUE	FALSE	mixed
ENSMUSG00000007833	Aldh16a1	6	0.332764294090471	0.057514743381789	5.78572161717816	7.22017008223673e-09	4	2	53.1849827439278	90.598850009835	3.08169271518753e-10	1.56485152915677e-06	TRUE	FALSE	mixed
ENSMUSG00000017428	Psmd11	6	0.298127479633955	0.0519238005365198	5.7416344056763	9.37670908252055e-09	6	0	6.76887141510453	26.1324422732769	0.238404894440357	2.00550534389963e-06	TRUE	FALSE	all_up
ENSMUSG00000091119	Ccdc152	6	0.419258783755577	0.0736615917317041	5.69168781042139	1.2578969135475e-08	4	2	29.3413364644581	82.9591947658669	1.98726022270475e-05	2.65546939346942e-06	TRUE	FALSE	mixed
ENSMUSG00000060807	Serpina6	6	-0.539364110303421	0.0948548061908654	-5.68620749926072	1.29891560332274e-08	0	6	13.5179259761081	63.0120773790512	0.0189797235445727	2.70690681179629e-06	TRUE	FALSE	all_down
ENSMUSG00000041538	H2-Ob	6	-0.563734497912332	0.0993219733906206	-5.67582860738415	1.38018916846882e-08	0	6	6.8178941010537	26.6635719785196	0.234539865996584	2.83987024474185e-06	TRUE	FALSE	all_down
ENSMUSG00000033196	Myh2	2	3.01239303350156	0.533169472935514	5.6499728255558	1.60473202971477e-08	2	0	6.48095520232658	84.5701757105031	0.010903637197144	3.22036038802637e-06	TRUE	TRUE	all_up
ENSMUSG00000096674	Mup15	5	-1.53468328977726	0.271838613689913	-5.64556767320729	1.64637092955458e-08	0	5	18.8417965174834	78.7706018569493	0.000844230479325376	3.22747690279604e-06	TRUE	TRUE	all_down
ENSMUSG00000017639	Rab11fip4	6	0.623698269282462	0.110479047138736	5.64539870170351	1.64798882148306e-08	6	0	11.3883464148663	56.0954697209332	0.0442012947111739	3.22747690279604e-06	TRUE	FALSE	all_up
ENSMUSG00000020914	Top2a	6	-0.51011090336801	0.0904595883110548	-5.63910264121411	1.70938626017537e-08	1	5	83.6947728302417	94.025911259546	1.4133487460014e-16	3.30786591180364e-06	TRUE	FALSE	mixed
ENSMUSG00000020037	Rfx4	6	0.588538755119915	0.104565289173193	5.62843329534632	1.81853801763208e-08	5	1	17.5803315801344	71.559125735433	0.00352107006244165	3.47768652665994e-06	TRUE	FALSE	mixed
ENSMUSG00000056328	Myh1	2	2.22630245144471	0.395879180744786	5.62369167091905	1.86919151901604e-08	2	0	22.6008077417499	95.5753793783541	1.9940075512229e-06	3.53298931879137e-06	TRUE	TRUE	all_up
ENSMUSG00000056131	Pgm3	6	0.331953255086008	0.0592007124076716	5.60725102090141	2.05565416875979e-08	6	0	27.2901490489313	81.6783704953938	5.00799334384603e-05	3.84076534634372e-06	TRUE	FALSE	all_up
ENSMUSG00000025078	Nhlrc2	6	-0.212459065457652	0.0379565699981694	-5.59742530655163	2.17558534347222e-08	2	4	20.7790241745009	75.9372723280443	0.000891733851391469	3.95410251890877e-06	TRUE	FALSE	mixed
ENSMUSG00000074768	Bhmt	6	0.389251260552806	0.0695546609637669	5.59633610687253	2.18929084405899e-08	5	1	73.6734363351584	93.2132933541286	1.75939496083218e-14	3.95410251890877e-06	TRUE	FALSE	mixed
ENSMUSG00000033781	Asb13	6	0.23192545655686	0.0415820508332569	5.57753770940437	2.43946913683536e-08	4	2	20.9440931897873	76.126920584759	0.000829998595620179	4.35753525486361e-06	TRUE	FALSE	mixed
ENSMUSG00000025229	Pitx3	2	-1.47858027709168	0.265347938025601	-5.57223202144885	2.5149616497649e-08	0	2	0.589594974847722	0	0.442575782177451	4.44355452357917e-06	TRUE	TRUE	all_down
ENSMUSG00000030591	Psmd8	6	0.241392604191252	0.0434921428215822	5.55025778291763	2.85248671960584e-08	5	1	18.3865349019354	72.8061865562625	0.00249901614496058	4.98571737926806e-06	TRUE	FALSE	mixed
ENSMUSG00000031584	Gsr	6	0.233833213996121	0.042410490098639	5.51357019106047	3.51626707590279e-08	5	1	35.7163544777641	86.0008109083114	1.08232029677407e-06	5.96774538381337e-06	TRUE	FALSE	mixed
ENSMUSG00000024589	Nedd4l	6	0.322965248019491	0.0585807865541214	5.51315997987004	3.5244758957003e-08	3	3	66.8055126586648	92.5155877097345	4.72886825723718e-13	5.96774538381337e-06	TRUE	FALSE	mixed
ENSMUSG00000038642	Ctss	6	-0.332373709909407	0.060367806201334	-5.50581064352248	3.67473351301117e-08	0	6	23.4939077980794	78.7178870242747	0.000271527678548865	6.15801992309243e-06	TRUE	FALSE	all_down
ENSMUSG00000004730	Adgre1	6	-0.429224722526107	0.0782371702536002	-5.48619947698525	4.10673139143045e-08	0	6	8.82594741004396	43.3488580012387	0.116211187082789	6.81172640486755e-06	TRUE	FALSE	all_down
ENSMUSG00000049103	Ccr2	6	-0.407879080730251	0.0748498736929195	-5.44929551122054	5.05697290309429e-08	1	5	46.2031149767223	89.1782188224342	8.25713090920898e-09	8.18560997519593e-06	TRUE	FALSE	mixed
ENSMUSG00000026043	Col3a1	6	-0.390965722991874	0.07175796135212	-5.44839507178005	5.08263616541617e-08	1	5	33.3830784688423	85.0223519539497	3.15849289708477e-06	8.18560997519593e-06	TRUE	FALSE	mixed
ENSMUSG00000001281	Itgb7	6	-0.453583495576774	0.0832527007354836	-5.44827364841811	5.08610647489873e-08	1	5	10.8773282587747	54.0328297441377	0.0538671878907735	8.18560997519593e-06	TRUE	FALSE	mixed
ENSMUSG00000030498	Gas2	6	0.40118530109636	0.0737792476395536	5.43764424186513	5.39896386747853e-08	5	1	19.4119168877388	74.242626171771	0.00161041630676374	8.60393702606505e-06	TRUE	FALSE	mixed
ENSMUSG00000030830	Itgal	6	-0.337222257146134	0.0621488460789764	-5.42604212985074	5.76173647584969e-08	1	5	22.7090677121064	77.9823634180523	0.000383647371938357	9.09291518591619e-06	TRUE	FALSE	mixed
ENSMUSG00000037649	H2-DMa	6	-0.43315085577268	0.0798885358820648	-5.42194009428483	5.89556413610556e-08	0	6	15.1556903540673	67.0090910859882	0.00971740517955359	9.20484325571733e-06	TRUE	FALSE	all_down
ENSMUSG00000059089	Fcgr4	6	-0.501602835833364	0.0925394765589421	-5.4204200681195	5.94591536050643e-08	0	6	6.64395867345224	24.7436619378914	0.248494258924777	9.20484325571733e-06	TRUE	FALSE	all_down
ENSMUSG00000019577	Pdk4	6	0.611210874156628	0.112888419362181	5.41429207362427	6.15316579299553e-08	3	3	53.7330501570562	90.694740042887	2.37799940513708e-10	9.40356582832175e-06	TRUE	FALSE	mixed
ENSMUSG00000025533	Asl	6	0.443642574665559	0.0819553259692678	5.41322445391675	6.18998181255261e-08	5	1	26.2962003760903	80.9858461356028	7.81734564799638e-05	9.40356582832175e-06	TRUE	FALSE	mixed
ENSMUSG00000079563	Pglyrp2	6	0.319546134654622	0.0591240112596864	5.40467616872442	6.49255838836776e-08	3	3	57.7028179229019	91.3349119159473	3.62229765782304e-11	9.68225106448789e-06	TRUE	FALSE	mixed
ENSMUSG00000024677	Ms4a6b	6	-0.455230468221351	0.0842776232119535	-5.40155798030127	6.60645782821321e-08	1	5	15.8660814843594	68.4862326912355	0.00723700206744298	9.76254290887324e-06	TRUE	FALSE	mixed
ENSMUSG00000063929	Cyp4a32	6	0.435972909382629	0.0812366070910397	5.36670504830471	8.01880280308586e-08	4	2	96.2524276789201	94.8053258285816	3.2542556719742e-19	1.17428504111856e-05	TRUE	FALSE	mixed
ENSMUSG00000022477	Aco2	6	0.310399791231155	0.0579559527241422	5.35578791549835	8.51843819211067e-08	4	2	62.0123345960416	91.9370879477917	4.66191470511938e-12	1.23631440011392e-05	TRUE	FALSE	mixed
ENSMUSG00000015340	Cybb	6	-0.352122227743298	0.0657871681092774	-5.35244543675138	8.6773472778705e-08	0	6	12.5675414335788	60.2149710313216	0.0277866055689069	1.24804967114184e-05	TRUE	FALSE	all_down
ENSMUSG00000058806	Col13a1	6	0.382333831298896	0.0714525422673272	5.35087792773644	8.75285527592551e-08	5	1	38.9158791824924	87.1517742756036	2.46924357180297e-07	1.24804967114184e-05	TRUE	FALSE	mixed
ENSMUSG00000078688	Mup2	6	-0.600575014249203	0.112329614129347	-5.34654212875371	8.96504216464529e-08	1	5	20.9867324942011	76.1754241572309	0.000814748294334095	1.26718922075052e-05	TRUE	FALSE	mixed
ENSMUSG00000030739	Myh14	6	0.41089336866788	0.0771231905378737	5.32775376384485	9.94348004983801e-08	5	1	34.9913088495643	85.7107374248384	1.51067178848247e-06	1.39337300181135e-05	TRUE	FALSE	mixed
ENSMUSG00000078922	Tgtp1	6	-0.481246299537225	0.0904211656115444	-5.3222748930786	1.02477556354278e-07	1	5	29.7588746654982	83.1982893970218	1.645099028437e-05	1.42373733208443e-05	TRUE	FALSE	mixed
ENSMUSG00000078674	Mup18	6	-0.556256082125796	0.104587410859507	-5.31857589316385	1.04582595537014e-07	1	5	10.9325404941901	54.2649761722158	0.0527340340765706	1.4406695681815e-05	TRUE	FALSE	mixed
ENSMUSG00000044968	Napepld	6	0.298090706183141	0.0561634114062825	5.30756054020245	1.11102110285106e-07	6	0	6.32398219242218	20.9358937475925	0.275957999030862	1.51761748124739e-05	TRUE	FALSE	all_up
ENSMUSG00000026395	Ptprc	6	-0.358580944820207	0.0676934793482246	-5.29712681742383	1.17638997453542e-07	1	5	25.7997549094815	80.6199709356057	9.75795261765816e-05	1.5935182530061e-05	TRUE	FALSE	mixed
ENSMUSG00000022901	Cd86	6	-0.406733264161875	0.0769668059862382	-5.28452829697259	1.26029068394572e-07	0	6	7.76058117036165	35.5718355334592	0.169933448711379	1.693059922937e-05	TRUE	FALSE	all_down
ENSMUSG00000058163	Gm5431	6	-0.365619810045157	0.0692666030254705	-5.27844291585532	1.30286239813934e-07	0	6	18.0096329216411	72.2370798907744	0.00293435606097029	1.7359039575209e-05	TRUE	FALSE	all_down
ENSMUSG00000025488	Cox8b	2	2.62934119437229	0.498331979539189	5.27628428904696	1.31829525035249e-07	2	0	6.20633738362184	83.8874373372137	0.01272937373818	1.74218612150241e-05	TRUE	TRUE	all_up
ENSMUSG00000061126	Cyp4f39	6	0.981183251302899	0.186074179724438	5.27307578491525	1.34156131586119e-07	5	1	19.4258406944338	74.2610882141504	0.0016007973563915	1.75863541849384e-05	TRUE	FALSE	mixed
ENSMUSG00000048368	Omd	6	0.599511812608826	0.1140006611383	5.25884505074519	1.44962970734953e-07	6	0	9.36704309931234	46.621362291297	0.0952896449503289	1.88509847143733e-05	TRUE	FALSE	all_up
ENSMUSG00000057315	Arhgap24	6	0.292361744388973	0.0556803150400803	5.25072001080674	1.51505823859497e-07	5	1	9.13147384107011	45.2443265235916	0.103933626339511	1.95454537050486e-05	TRUE	FALSE	mixed
ENSMUSG00000052712	BC004004	6	0.230573219721384	0.0439259810908156	5.24913078764662	1.5281855390134e-07	4	2	13.5317565794214	63.0498821741754	0.0188739330299507	1.95595716036715e-05	TRUE	FALSE	mixed
ENSMUSG00000078584	AU022252	6	0.198156559095581	0.0378744249961264	5.23193577502095	1.67744037112088e-07	5	1	16.32776022609	69.377306312898	0.00596801637447439	2.13021822129453e-05	TRUE	FALSE	mixed
ENSMUSG00000029003	Mad2l2	6	0.412598404416262	0.0790297210159951	5.22080046736789	1.78151407188783e-07	3	3	20.8500912930998	76.0192896533997	0.000864619392855087	2.2448458324447e-05	TRUE	FALSE	mixed
ENSMUSG00000004264	Phb2	6	0.229204270249409	0.0439783421829581	5.21175330565843	1.87064197840734e-07	4	2	38.577586240791	87.0391061566389	2.88815940110156e-07	2.33902195069318e-05	TRUE	FALSE	mixed
ENSMUSG00000057604	Lmcd1	6	0.706260984361797	0.135568737399174	5.20961541658569	1.89232462946894e-07	5	1	13.697890219002	63.4980283820358	0.0176467342221071	2.3480715154212e-05	TRUE	FALSE	mixed
ENSMUSG00000033542	Arhgef5	6	0.219159176091732	0.0421871019356405	5.19493319133596	2.0479337175791e-07	3	3	13.6505433070088	63.3714212867061	0.0179884158065191	2.52190625600366e-05	TRUE	FALSE	mixed
ENSMUSG00000071713	Csf2rb	6	-0.289040653677755	0.055737599212119	-5.18573920950132	2.15159719325785e-07	0	6	16.3016992311205	69.3283508110931	0.00603347291653708	2.62964002830123e-05	TRUE	FALSE	all_down
ENSMUSG00000004341	Gpx6	6	-0.626083509290955	0.121063926468283	-5.17151167614722	2.3220775979233e-07	2	4	23.7917720253567	78.984331244133	0.00023805574582305	2.81681875777935e-05	TRUE	FALSE	mixed
ENSMUSG00000040522	Tlr8	6	-0.465607472649602	0.0901567875261115	-5.16441951211662	2.41186229068445e-07	0	6	10.0678291292093	50.33686074892	0.0733359933477888	2.88137534907891e-05	TRUE	FALSE	all_down
ENSMUSG00000020182	Ddc	6	0.399752483218521	0.0774057894793228	5.16437447260073	2.41244305579393e-07	5	1	12.0070673459731	58.3578582852132	0.0346910697598912	2.88137534907891e-05	TRUE	FALSE	mixed
ENSMUSG00000038403	Hjv	6	0.314174628803382	0.0608495819480701	5.16313536996035	2.4284738408109e-07	6	0	7.53164286008134	33.6134214953203	0.18400685872916	2.88137534907891e-05	TRUE	FALSE	all_up
ENSMUSG00000072720	Myo18b	3	1.12613565666189	0.218464018876565	5.15478778818113	2.53918318766374e-07	3	0	35.6934817593413	94.3967360385721	1.77524752566124e-08	2.99090019677349e-05	TRUE	TRUE	all_up
ENSMUSG00000009246	Trpm5	2	1.75390957634835	0.340614414847381	5.14925235073866	2.6152682614776e-07	1	1	11.7227077795375	91.4695476607756	0.000617420514663651	3.05835867556248e-05	TRUE	TRUE	mixed
ENSMUSG00000078937	Cpt1b	6	0.521558764309001	0.101396958667485	5.14373183538342	2.69333916607137e-07	5	1	55.7740979016157	91.0352651354041	9.04523980628852e-11	3.09548335013911e-05	TRUE	FALSE	mixed
ENSMUSG00000039480	Nt5dc1	6	0.234015235639078	0.045501875482136	5.14298000158152	2.70414417545219e-07	5	1	9.44795227711592	47.0784795123214	0.092476466106828	3.09548335013911e-05	TRUE	FALSE	mixed
ENSMUSG00000052013	Btla	6	-0.478505089121508	0.0930838551176894	-5.14058091509549	2.73890341044712e-07	1	5	15.6555179218737	68.0623788688966	0.00789960273047422	3.11334789767957e-05	TRUE	FALSE	mixed
ENSMUSG00000026890	Lhx6	6	0.409749672602826	0.0798418498066796	5.13201627460974	2.86654706092656e-07	3	3	48.1147622107759	89.6081789241802	3.36539097440014e-09	3.22942841056368e-05	TRUE	FALSE	mixed
ENSMUSG00000041481	Serpina3g	6	-0.45815072964771	0.0892892379289422	-5.13108567476311	2.88075742560279e-07	1	5	14.8700279229738	66.3753153262399	0.010932366967943	3.22942841056368e-05	TRUE	FALSE	mixed
ENSMUSG00000050445	Cyp8b1	6	0.378468860901197	0.0738314688829222	5.12611853221221	2.95776434476548e-07	4	2	107.241169984593	95.3376114782053	1.56793626283597e-21	3.29304516603856e-05	TRUE	FALSE	mixed
