analysis_scope	tissue	gene_id	gene_symbol	expimap_pathway_member	n_retained_pathways	retained_pathway_ids	retained_pathway_terms	retained_pathway_labels	n_concordant_pathways	any_concordant_bh_fdr	minimum_gene_fdr	expimap_gene_effect	expimap_flt_gc_direction	analysis_roles	generative_any_arm_real_stable	generative_stable_synthetic_arms	generative_all_compared_arms	generative_all_arm_patterns	generative_max_arm_real_permutation_roc_auc	generative_max_arm_minus_real_permutation_roc_auc	generative_any_arm_stable_feature	generative_selected_arm_stable_feature	generative_selected_arm	generative_selection_pattern	real_stable	arm_stable	real_selection_frequency	arm_selection_frequency	real_permutation_roc_auc	arm_real_permutation_roc_auc	arm_minus_real_permutation_roc_auc	selected_arm_importance_rank	real_linear_shap_flight_minus_ground	selected_linear_shap_flight_minus_ground	matched_primary	consensus_secondary	generative_real_meta_effect	generative_real_meta_fdr	generative_flt_gc_direction
canonical_tissue	spleen	ENSMUSG00000064147	Rab44	True	1.0	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	1.0	False	NA	-0.1431143456191895	FLT_lower	main	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	spleen	ENSMUSG00000029136	Rbks	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	generated_only;guided_real_only;real_plus_generated	generated_only;guided_real_only;real_plus_generated	synthetic_domain_only;synthetic_emergent_real_transfer	0.0015151515151515	0.0084366391184572	True	True	real_plus_generated	synthetic_domain_only	False	True	0.5	0.875	-0.0069214876033057	-0.0135182998819362	-0.0065968122786305	230.0	-0.0099146812237249	0.0065412117621555	False	False	NA	NA	NA
canonical_tissue	spleen	ENSMUSG00000002983	Relb	True	1.0	R-MMU-5621481	R-MMU-5621481_C_TYPE_LECTIN_RECEPTORS_CLRS	C-type lectin receptor signaling	0.0	False	NA	0.0026564089326058	FLT_higher	main	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	spleen	ENSMUSG00000012483	Rpa3	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	guided_low_weight	guided_low_weight	synthetic_emergent_real_transfer	0.0027272727272727	0.0006611570247933	True	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	spleen	ENSMUSG00000021180	Rps6ka5	True	1.0	R-MMU-5621481	R-MMU-5621481_C_TYPE_LECTIN_RECEPTORS_CLRS	C-type lectin receptor signaling	1.0	False	NA	-0.0250081305099012	FLT_lower	main	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	spleen	ENSMUSG00000034620	Rxylt1	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	generated_only;guided_low_weight;real_plus_generated	generated_only;guided_low_weight;real_plus_generated	synthetic_emergent_real_transfer	0.0303719008264462	0.0379476584022037	True	True	real_plus_generated	synthetic_emergent_real_transfer	False	True	0.375	1.0	-0.0075757575757575	0.0250516528925619	0.0326274104683194	31.0	0.0016112031997838	0.0827230113539965	False	False	NA	NA	NA
canonical_tissue	spleen	ENSMUSG00000027907	S100a11	True	1.0	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	1.0	False	NA	-0.2307576861915983	FLT_lower	main	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	spleen	ENSMUSG00000001020	S100a4	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	generated_only;guided_low_weight;guided_real_only;real_plus_generated	generated_only;guided_low_weight;guided_real_only;real_plus_generated	shared_reinforced	0.0710743801652892	0.0519628099173553	True	True	real_plus_generated	shared_reinforced	True	True	0.5	1.0	0.0191115702479339	0.0690082644628099	0.0498966942148759	4.0	0.0703331354848836	0.1976376688670609	False	False	NA	NA	NA
canonical_tissue	spleen	ENSMUSG00000056054	S100a8	True	1.0	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	1.0	False	NA	-0.7398611996278797	FLT_lower	main	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	spleen	ENSMUSG00000056071	S100a9	True	1.0	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	1.0	False	NA	-0.6870370447191331	FLT_lower	main	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	spleen	ENSMUSG00000026581	Sell	True	1.0	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	1.0	False	NA	-0.0902160905044656	FLT_lower	main	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	spleen	ENSMUSG00000034252	Senp6	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	generated_only;real_plus_generated	generated_only;real_plus_generated	synthetic_emergent_real_transfer	0.0627508854781582	0.0627508854781582	True	True	real_plus_generated	synthetic_emergent_real_transfer	False	True	0.0	0.875	0.0	0.0627508854781582	0.0627508854781582	9.0	NA	-0.0260944671907677	False	False	NA	NA	NA
canonical_tissue	spleen	ENSMUSG00000092572	Serpinb10	True	1.0	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	1.0	False	NA	-0.1670760943752052	FLT_lower	main	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	spleen	ENSMUSG00000044734	Serpinb1a	True	1.0	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	1.0	False	NA	-0.0917066702914169	FLT_lower	main	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	spleen	ENSMUSG00000060147	Serpinb6a	True	1.0	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	0.0	False	NA	0.031238152769675	FLT_higher	main	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	spleen	ENSMUSG00000030474	Siglece	True	1.0	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	0.0	False	NA	0.1428954075649716	FLT_higher	main	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	spleen	ENSMUSG00000037902	Sirpa	True	1.0	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	0.0	False	NA	0.0036337702241535	FLT_higher	main	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	spleen	ENSMUSG00000026177	Slc11a1	True	1.0	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	0.0	False	NA	0.1364663379608469	FLT_higher	main	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	spleen	ENSMUSG00000003153	Slc2a3	True	1.0	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	1.0	False	NA	-0.0506784280226934	FLT_lower	main	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	spleen	ENSMUSG00000040693	Slco4c1	True	1.0	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	1.0	False	NA	-0.3096889718063422	FLT_lower	main	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	spleen	ENSMUSG00000017002	Slpi	True	1.0	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	1.0	False	NA	-0.0630883731502171	FLT_lower	main	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	spleen	ENSMUSG00000027273	Snap25	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	real_plus_generated	real_plus_generated	synthetic_emergent_real_transfer	0.0005165289256198	-0.0052685950413224	True	True	real_plus_generated	synthetic_emergent_real_transfer	False	True	0.125	0.5	0.0057851239669422	0.0005165289256198	-0.0052685950413224	116.0	-0.0471302968326718	-0.0009739933064989	False	False	NA	NA	NA
canonical_tissue	spleen	ENSMUSG00000057738	Sptan1	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	real_plus_generated	real_plus_generated	synthetic_emergent_real_transfer	0.0174380165289256	0.0174380165289256	True	True	real_plus_generated	synthetic_emergent_real_transfer	False	True	0.0	0.625	0.0	0.0174380165289256	0.0174380165289256	43.0	NA	0.0142146292301156	False	False	NA	NA	NA
canonical_tissue	spleen	ENSMUSG00000020272	Stk10	True	1.0	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	0.0	False	NA	0.0528067178087756	FLT_higher	main	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	spleen	ENSMUSG00000026880	Stom	True	1.0	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	0.0	False	NA	0.3281490548512785	FLT_higher	main	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	spleen	ENSMUSG00000021457	Syk	True	1.0	R-MMU-5621481	R-MMU-5621481_C_TYPE_LECTIN_RECEPTORS_CLRS	C-type lectin receptor signaling	0.0	False	NA	0.0484502482235196	FLT_higher	main	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	spleen	ENSMUSG00000063450	Syne2	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	guided_low_weight;real_plus_generated	generated_only;guided_low_weight;guided_real_only;real_plus_generated	real_only;shared_synthetic_domain_only	0.0012396694214876	0.0037190082644627	True	True	real_plus_generated	shared_synthetic_domain_only	True	True	0.625	1.0	-0.0024793388429751	-0.0074896694214876	-0.0050103305785124	206.0	-0.0125405626027424	0.0162614300130532	False	False	NA	NA	NA
canonical_tissue	spleen	ENSMUSG00000040247	Tbc1d10c	True	1.0	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	1.0	False	NA	-0.0555510852546465	FLT_lower	main	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	spleen	ENSMUSG00000059540	Tcea2	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	real_plus_generated	real_plus_generated	synthetic_domain_only	0.0009297520661156	0.0013429752066114	True	True	real_plus_generated	synthetic_domain_only	False	True	0.125	1.0	-0.0004132231404957	0.0009297520661156	0.0013429752066114	113.0	0.0022564909472312	-0.0069493803120524	False	False	NA	NA	NA
canonical_tissue	spleen	ENSMUSG00000001750	Tcirg1	True	1.0	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	0.0	False	NA	0.0628737881352467	FLT_higher	main	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	spleen	ENSMUSG00000028345	Tex10	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	generated_only	generated_only	synthetic_emergent_real_transfer	0.0398347107438016	0.0398347107438016	True	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	spleen	ENSMUSG00000021079	Timm9	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	generated_only	generated_only	synthetic_domain_only	-0.0072314049586776	0.0241735537190081	True	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	spleen	ENSMUSG00000017466	Timp2	True	1.0	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	0.0	False	NA	0.1750129061298494	FLT_higher	main	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	spleen	ENSMUSG00000008305	Tle1	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	real_plus_generated	real_plus_generated	synthetic_domain_only	-0.0103305785123966	-6.938893903907227e-17	True	True	real_plus_generated	synthetic_domain_only	False	True	0.25	1.0	-0.0103305785123966	-0.0103305785123966	-6.938893903907227e-17	219.0	-0.001454627626857	0.0101213019744484	False	False	NA	NA	NA
canonical_tissue	spleen	ENSMUSG00000025572	Tmc6	True	1.0	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	0.0	False	NA	0.2567143741800999	FLT_higher	main	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	spleen	ENSMUSG00000037278	Tmem97	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	guided_low_weight	guided_low_weight	synthetic_emergent_real_transfer	0.0162190082644627	0.0162190082644627	True	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	spleen	ENSMUSG00000028599	Tnfrsf1b	True	1.0	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	0.0	False	NA	0.034099354698492	FLT_higher	main	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	spleen	ENSMUSG00000076928	Trac	True	1.0	R-MMU-202403	R-MMU-202403_TCR_SIGNALING	T-cell receptor signaling	1.0	False	NA	-0.1669403502569533	FLT_lower	main	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	spleen	ENSMUSG00000030775	Trat1	True	1.0	R-MMU-202403	R-MMU-202403_TCR_SIGNALING	T-cell receptor signaling	1.0	False	NA	-0.1767566526346332	FLT_lower	main	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	spleen	ENSMUSG00000076490	Trbc1	True	1.0	R-MMU-202403	R-MMU-202403_TCR_SIGNALING	T-cell receptor signaling	1.0	False	NA	-0.2001903560525408	FLT_lower	main	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	spleen	ENSMUSG00000076498	Trbc2	True	1.0	R-MMU-202403	R-MMU-202403_TCR_SIGNALING	T-cell receptor signaling	1.0	False	NA	-0.1740967886766535	FLT_lower	main	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	spleen	ENSMUSG00000076473	Trbv16	True	1.0	R-MMU-202403	R-MMU-202403_TCR_SIGNALING	T-cell receptor signaling	1.0	False	NA	-0.0140401717185794	FLT_lower	main	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	spleen	ENSMUSG00000032715	Trib3	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True		generated_only;guided_low_weight;guided_real_only;real_plus_generated	real_only	0.0223140495867768	0.0219834710743801	True	True	real_plus_generated	real_only	True	False	0.625	0.375	0.0003305785123967	-0.0106060606060605	-0.0109366391184573	220.0	0.0377896026143614	-0.0142314729069547	False	False	NA	NA	NA
canonical_tissue	spleen	ENSMUSG00000009292	Trpm2	True	1.0	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	0.0	False	NA	0.1635297136759325	FLT_higher	main	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	spleen	ENSMUSG00000036938	Try5	True	1.0	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	1.0	False	NA	-0.1937917469689221	FLT_lower	main	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	spleen	ENSMUSG00000031431	Tsc22d3	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	generated_only	generated_only	synthetic_emergent_real_transfer	0.0628099173553719	0.0628099173553719	True	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	spleen	ENSMUSG00000042389	Tsen2	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	generated_only;guided_low_weight;guided_real_only;real_plus_generated	generated_only;guided_low_weight;guided_real_only;real_plus_generated	shared_reinforced	0.0368801652892562	0.039418536009445	True	True	real_plus_generated	shared_reinforced	True	True	0.875	1.0	-0.0025383707201888	0.0270661157024793	0.0296044864226682	29.0	0.0151166920219594	0.0992706037092138	False	False	NA	NA	NA
canonical_tissue	spleen	ENSMUSG00000049580	Tsku	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	real_plus_generated	real_plus_generated	synthetic_emergent_real_transfer	0.0144628099173554	0.0144628099173554	True	True	real_plus_generated	synthetic_emergent_real_transfer	False	True	0.0	0.5	0.0	0.0144628099173554	0.0144628099173554	46.0	NA	-0.016040447055731	False	False	NA	NA	NA
canonical_tissue	spleen	ENSMUSG00000036752	Tubb4b	True	1.0	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	0.0	False	NA	0.0909827763569502	FLT_higher	main	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	spleen	ENSMUSG00000001525	Tubb5	True	1.0	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	0.0	False	NA	0.0096280810878223	FLT_higher	main	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	spleen	ENSMUSG00000038991	Txndc5	True	1.0	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	0.0	False	NA	0.0670241589657099	FLT_higher	main	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	spleen	ENSMUSG00000030579	Tyrobp	True	1.0	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	1.0	False	NA	-0.1311074803564825	FLT_lower	main	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	spleen	ENSMUSG00000066036	Ubr4	True	1.0	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	0.0	False	NA	0.1794996229931673	FLT_higher	main	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	spleen	ENSMUSG00000034993	Vat1	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	real_plus_generated	real_plus_generated	synthetic_emergent_real_transfer	0.0158057851239669	0.0335743801652892	True	True	real_plus_generated	synthetic_emergent_real_transfer	False	True	0.125	0.5	-0.0177685950413223	0.0158057851239669	0.0335743801652892	45.0	-0.0034111404007721	-0.050270331736763	False	False	NA	NA	NA
canonical_tissue	spleen	ENSMUSG00000033721	Vav3	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	real_plus_generated	real_plus_generated	synthetic_emergent_real_transfer	0.0300826446280991	0.0300826446280991	True	True	real_plus_generated	synthetic_emergent_real_transfer	False	True	0.0	0.625	0.0	0.0300826446280991	0.0300826446280991	25.0	NA	0.0508713743037208	False	False	NA	NA	NA
canonical_tissue	spleen	ENSMUSG00000021823	Vcl	True	1.0	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	0.0	False	NA	0.285225884199373	FLT_higher	main	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	spleen	ENSMUSG00000020484	Xbp1	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	real_plus_generated	real_plus_generated	synthetic_emergent_no_positive_importance	0.0072727272727272	0.0072727272727272	True	True	real_plus_generated	synthetic_emergent_no_positive_importance	False	True	0.0	0.625	0.0	0.0072727272727272	0.0072727272727272	75.0	NA	-0.0502634711226057	False	False	0.0045711091021424	0.0397456128346169	FLT_higher
canonical_tissue	spleen	ENSMUSG00000026117	Zap70	True	1.0	R-MMU-202403	R-MMU-202403_TCR_SIGNALING	T-cell receptor signaling	0.0	False	NA	0.0673610601931073	FLT_higher	main	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	spleen	ENSMUSG00000015597	Zfp318	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	generated_only	generated_only	synthetic_emergent_real_transfer	0.0208677685950413	0.0208677685950413	True	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	thymus	ENSMUSG00000017716	Birc5	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	guided_low_weight;guided_real_only;real_plus_generated	guided_low_weight;guided_real_only;real_plus_generated	synthetic_emergent_real_transfer	0.0151515151515151	0.0054924242424243	True	True	guided_low_weight	synthetic_emergent_real_transfer	False	True	0.25	1.0	0.0096590909090907	0.0082859848484848	-0.0013731060606059	17.0	0.2058056633073199	0.174813009518412	True	True	-0.0133379360163701	1.2621664694113914e-07	FLT_lower
canonical_tissue	thymus	ENSMUSG00000032218	Ccnb2	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	guided_low_weight;guided_real_only	guided_low_weight;guided_real_only	synthetic_emergent_real_transfer	0.0227272727272726	0.0227272727272726	True	True	guided_low_weight	synthetic_emergent_real_transfer	False	True	0.0	0.75	0.0	0.0066287878787878	0.0066287878787878	24.0	NA	0.1325947024419078	True	True	-0.0102311976129221	0.0002376244088253	FLT_lower
canonical_tissue	thymus	ENSMUSG00000004151	Etv1	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	guided_low_weight	guided_low_weight	synthetic_domain_only	-0.0040151515151514	-0.0055303030303029	True	True	guided_low_weight	synthetic_domain_only	False	True	0.125	0.625	0.0015151515151514	-0.0040151515151514	-0.0055303030303029	202.0	0.1760617844899092	0.0581661950431141	True	True	0.0012593652412707	0.0115128044268098	FLT_higher
canonical_tissue	thymus	ENSMUSG00000006715	Gmnn	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	guided_low_weight;real_plus_generated	generated_only;guided_low_weight;guided_real_only;real_plus_generated	real_only;shared_attenuated	0.0106060606060605	-0.0140151515151515	True	True	guided_low_weight	shared_attenuated	True	True	0.625	1.0	0.024621212121212	0.0070549242424242	-0.0175662878787878	22.0	0.2955483117416908	0.2097673446166567	True	True	-0.0050733709559632	0.0227227092537027	FLT_lower
canonical_tissue	thymus	ENSMUSG00000003779	Kif20a	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	guided_low_weight	guided_low_weight	synthetic_emergent_real_transfer	0.0040719696969696	0.0040719696969696	True	True	guided_low_weight	synthetic_emergent_real_transfer	False	True	0.0	0.5	0.0	0.0040719696969696	0.0040719696969696	39.0	NA	0.1065332726353612	True	True	-0.0206811560346539	0.0227227092537027	FLT_lower
canonical_tissue	thymus	ENSMUSG00000027306	Nusap1	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	generated_only;guided_low_weight;guided_real_only;real_plus_generated	generated_only;guided_low_weight;guided_real_only;real_plus_generated	synthetic_emergent_real_transfer	0.0521645021645021	0.0094877344877345	True	True	guided_low_weight	synthetic_emergent_real_transfer	False	True	0.375	1.0	0.0426767676767675	0.0111268939393939	-0.0315498737373736	11.0	0.3393631865065898	0.2316485272081478	True	True	-0.0310693843087508	1.1595716103290356e-09	FLT_lower
canonical_tissue	thymus	ENSMUSG00000028007	Snx7	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	guided_low_weight	generated_only;guided_low_weight;guided_real_only;real_plus_generated	real_only;shared_attenuated	0.0123484848484848	-0.0148484848484848	True	True	guided_low_weight	shared_attenuated	True	True	0.625	0.625	0.0271969696969696	0.0123484848484848	-0.0148484848484848	9.0	0.5119316781396991	0.2881425533149817	True	True	0.000822360965945	0.0078633687037814	FLT_higher
canonical_tissue	thymus	ENSMUSG00000028832	Stmn1	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	generated_only;guided_low_weight;guided_real_only;real_plus_generated	generated_only;guided_low_weight;guided_real_only;real_plus_generated	synthetic_emergent_real_transfer	0.046590909090909	0.046590909090909	True	True	guided_low_weight	synthetic_emergent_real_transfer	False	True	0.0	1.0	0.0	0.0193181818181818	0.0193181818181818	1.0	NA	0.2907634715449234	True	True	-0.0111499861421321	2.9600357613667867e-09	FLT_lower
canonical_tissue	thymus	ENSMUSG00000001403	Ube2c	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	generated_only;guided_low_weight;guided_real_only	generated_only;guided_low_weight;guided_real_only;real_plus_generated	real_only;shared_attenuated;shared_direction_conflict	0.0206060606060605	-0.0318560606060605	True	True	guided_low_weight	shared_attenuated	True	True	0.5	0.75	0.0524621212121211	0.0157828282828282	-0.0366792929292928	6.0	0.5004371281620966	0.3753577864484747	True	True	-0.0018349696076913	0.0102071219596878	FLT_lower
