method	analysis_scope	tissue	gene_id	gene_symbol	comparison_role	independently_selected_gene	n_retained_pathways	retained_pathway_ids	retained_pathway_terms	retained_pathway_labels	n_concordant_pathways	n_discordant_pathways	any_concordant_bh_fdr	minimum_gene_fdr	project_balanced_gene_log2cpm_effect	gene_flt_gc_direction	analysis_roles	pathway_robustness_statuses
expiMap	canonical_tissue	spleen	ENSMUSG00000026581	Sell	member_of_retained_expimap_pathway	False	1	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	1	0	False	NA	-0.0902160905044656	FLT_lower	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000026656	Fcgr2b	member_of_retained_expimap_pathway	False	1	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	0	1	False	NA	0.0221681559928878	FLT_higher	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000026822	Lcn2	member_of_retained_expimap_pathway	False	1	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	1	0	False	NA	-0.6884007598043885	FLT_lower	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000026835	Fcnb	member_of_retained_expimap_pathway	False	1	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	1	0	False	NA	-0.5236059632514346	FLT_lower	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000026879	Gsn	member_of_retained_expimap_pathway	False	1	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	0	1	False	NA	0.1134890670779611	FLT_higher	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000026880	Stom	member_of_retained_expimap_pathway	False	1	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	0	1	False	NA	0.3281490548512785	FLT_higher	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000026938	Fcna	member_of_retained_expimap_pathway	False	1	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	0	1	False	NA	0.055868773041184	FLT_higher	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000027073	Prg2	member_of_retained_expimap_pathway	False	1	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	1	0	False	NA	-0.0893387607782798	FLT_lower	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000027087	Itgav	member_of_retained_expimap_pathway	False	1	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	1	0	False	NA	-0.0015215618114678	FLT_lower	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000027398	Il1b	member_of_retained_expimap_pathway	False	1	R-MMU-5621481	R-MMU-5621481_C_TYPE_LECTIN_RECEPTORS_CLRS	C-type lectin receptor signaling	1	0	False	NA	-0.0823605045937934	FLT_lower	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000027435	Cd93	member_of_retained_expimap_pathway	False	1	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	0	1	False	NA	0.1217873516770637	FLT_higher	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000027447	Cst3	member_of_retained_expimap_pathway	False	1	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	1	0	False	NA	-0.2035553288845047	FLT_lower	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000027508	Pag1	member_of_retained_expimap_pathway	False	1	R-MMU-202403	R-MMU-202403_TCR_SIGNALING	T-cell receptor signaling	0	1	False	NA	0.0869788996808416	FLT_higher	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000027533	Fabp5	member_of_retained_expimap_pathway	False	1	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	1	0	False	NA	-0.1952747137303536	FLT_lower	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000027544	Nfatc2	member_of_retained_expimap_pathway	False	1	R-MMU-5621481	R-MMU-5621481_C_TYPE_LECTIN_RECEPTORS_CLRS	C-type lectin receptor signaling	0	1	False	NA	0.1049505834442451	FLT_higher	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000027843	Ptpn22	member_of_retained_expimap_pathway	False	1	R-MMU-202403	R-MMU-202403_TCR_SIGNALING	T-cell receptor signaling	0	1	False	NA	0.1174515107017057	FLT_higher	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000027907	S100a11	member_of_retained_expimap_pathway	False	1	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	1	0	False	NA	-0.2307576861915983	FLT_lower	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000028161	Ppp3ca	member_of_retained_expimap_pathway	False	1	R-MMU-5621481	R-MMU-5621481_C_TYPE_LECTIN_RECEPTORS_CLRS	C-type lectin receptor signaling	1	0	False	NA	-0.0666653571498642	FLT_lower	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000028599	Tnfrsf1b	member_of_retained_expimap_pathway	False	1	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	0	1	False	NA	0.034099354698492	FLT_higher	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000028874	Fgr	member_of_retained_expimap_pathway	False	1	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	1	0	False	NA	-0.0464261169034545	FLT_lower	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000028927	Padi2	member_of_retained_expimap_pathway	False	1	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	0	1	False	NA	0.0360069953263471	FLT_higher	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000029036	Atad3a	member_of_retained_expimap_pathway	False	1	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	0	1	False	NA	0.0449014313021798	FLT_higher	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000029082	Bst1	member_of_retained_expimap_pathway	False	1	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	1	0	False	NA	-0.3066596319423033	FLT_lower	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000029322	Plac8	member_of_retained_expimap_pathway	False	1	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	1	0	False	NA	-0.2160896547116042	FLT_lower	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000029372	Ppbp	member_of_retained_expimap_pathway	False	1	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	1	0	False	NA	-0.1534788184684306	FLT_lower	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000029915	Clec5a	member_of_retained_expimap_pathway	False	1	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	1	0	False	NA	-0.1039376818637377	FLT_lower	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000030142	Clec4e	member_of_retained_expimap_pathway	False	1	R-MMU-5621481	R-MMU-5621481_C_TYPE_LECTIN_RECEPTORS_CLRS	C-type lectin receptor signaling	1	0	False	NA	-0.3637097023893704	FLT_lower	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000030144	Clec4d	member_of_retained_expimap_pathway	False	2	R-MMU-5621481;R-MMU-6798695	R-MMU-5621481_C_TYPE_LECTIN_RECEPTORS_CLRS;R-MMU-6798695_NEUTROPHIL_DEGRANULATION	C-type lectin receptor signaling;Neutrophil degranulation program	2	0	False	NA	-0.3426749873059607	FLT_lower	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000030148	Clec4a2	member_of_retained_expimap_pathway	False	1	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	1	0	False	NA	-0.1119845048790445	FLT_lower	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000030162	Olr1	member_of_retained_expimap_pathway	False	1	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	1	0	False	NA	-0.2330108449584585	FLT_lower	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000030263	Irag2	member_of_retained_expimap_pathway	False	1	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	1	0	False	NA	-0.0691048030794707	FLT_lower	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000030413	Pglyrp1	member_of_retained_expimap_pathway	False	1	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	1	0	False	NA	-0.3363901374913089	FLT_lower	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000030447	Cyfip1	member_of_retained_expimap_pathway	False	1	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	0	1	False	NA	0.0371135118589791	FLT_higher	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000030474	Siglece	member_of_retained_expimap_pathway	False	1	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	0	1	False	NA	0.1428954075649716	FLT_higher	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000030560	Ctsc	member_of_retained_expimap_pathway	False	1	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	0	1	False	NA	0.0242118740118773	FLT_higher	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000030579	Tyrobp	member_of_retained_expimap_pathway	False	1	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	1	0	False	NA	-0.1311074803564825	FLT_lower	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000030775	Trat1	member_of_retained_expimap_pathway	False	1	R-MMU-202403	R-MMU-202403_TCR_SIGNALING	T-cell receptor signaling	1	0	False	NA	-0.1767566526346332	FLT_lower	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000030786	Itgam	member_of_retained_expimap_pathway	False	1	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	1	0	False	NA	-0.1824486236847429	FLT_lower	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000030789	Itgax	member_of_retained_expimap_pathway	False	1	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	1	0	False	NA	-0.0626058863797563	FLT_lower	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000030793	Pycard	member_of_retained_expimap_pathway	False	2	R-MMU-5621481;R-MMU-6798695	R-MMU-5621481_C_TYPE_LECTIN_RECEPTORS_CLRS;R-MMU-6798695_NEUTROPHIL_DEGRANULATION	C-type lectin receptor signaling;Neutrophil degranulation program	2	0	False	NA	-0.1487594889707189	FLT_lower	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000030830	Itgal	member_of_retained_expimap_pathway	False	1	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	0	1	False	NA	0.0625938715787704	FLT_higher	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000031441	Atp11a	member_of_retained_expimap_pathway	False	1	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	0	1	False	NA	0.1979799769727702	FLT_higher	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000031494	Cd209a	member_of_retained_expimap_pathway	False	1	R-MMU-5621481	R-MMU-5621481_C_TYPE_LECTIN_RECEPTORS_CLRS	C-type lectin receptor signaling	1	0	False	NA	-0.0785941438212033	FLT_lower	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000031722	Hp	member_of_retained_expimap_pathway	False	1	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	1	0	False	NA	-0.3214244665854693	FLT_lower	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000031825	Crispld2	member_of_retained_expimap_pathway	False	1	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	0	1	False	NA	0.4261347607909034	FLT_higher	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000031827	Cotl1	member_of_retained_expimap_pathway	False	1	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	1	0	False	NA	-0.031650262826059	FLT_lower	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000032093	Cd3e	member_of_retained_expimap_pathway	False	1	R-MMU-202403	R-MMU-202403_TCR_SIGNALING	T-cell receptor signaling	1	0	False	NA	-0.0015872193625101	FLT_lower	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000032231	Anxa2	member_of_retained_expimap_pathway	False	1	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	1	0	False	NA	-0.2051858508791438	FLT_lower	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000032294	Pkm	member_of_retained_expimap_pathway	False	1	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	0	1	False	NA	0.0071069507264382	FLT_higher	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000032359	Ctsh	member_of_retained_expimap_pathway	False	1	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	1	0	False	NA	-0.1124582764540161	FLT_lower	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000032496	Ltf	member_of_retained_expimap_pathway	False	1	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	1	0	False	NA	-0.813183254668677	FLT_lower	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000032561	Acpp	member_of_retained_expimap_pathway	False	1	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	1	0	False	NA	-0.0329135245719048	FLT_lower	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000032688	Malt1	member_of_retained_expimap_pathway	False	2	R-MMU-202403;R-MMU-5621481	R-MMU-202403_TCR_SIGNALING;R-MMU-5621481_C_TYPE_LECTIN_RECEPTORS_CLRS	C-type lectin receptor signaling;T-cell receptor signaling	2	0	False	NA	-0.0156008785463399	FLT_lower	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000033307	Mif	member_of_retained_expimap_pathway	False	1	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	1	0	False	NA	-0.0368315865398152	FLT_lower	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000034330	Plcg2	member_of_retained_expimap_pathway	False	2	R-MMU-202403;R-MMU-5621481	R-MMU-202403_TCR_SIGNALING;R-MMU-5621481_C_TYPE_LECTIN_RECEPTORS_CLRS	C-type lectin receptor signaling;T-cell receptor signaling	0	2	False	NA	0.0150799206155891	FLT_higher	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000034707	Gns	member_of_retained_expimap_pathway	False	1	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	0	1	False	NA	0.0651050537634272	FLT_higher	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000034708	Grn	member_of_retained_expimap_pathway	False	1	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	0	1	False	NA	0.0945329220123937	FLT_higher	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000035273	Hpse	member_of_retained_expimap_pathway	False	1	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	1	0	False	NA	-0.1333337216271768	FLT_lower	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000035697	Arhgap45	member_of_retained_expimap_pathway	False	1	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	1	0	False	NA	-0.031774987582159	FLT_lower	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000035711	Dok3	member_of_retained_expimap_pathway	False	1	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	0	1	False	NA	0.0033817232813262	FLT_higher	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000036526	Card11	member_of_retained_expimap_pathway	False	2	R-MMU-202403;R-MMU-5621481	R-MMU-202403_TCR_SIGNALING;R-MMU-5621481_C_TYPE_LECTIN_RECEPTORS_CLRS	C-type lectin receptor signaling;T-cell receptor signaling	2	0	False	NA	-0.0165258421048882	FLT_lower	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000036594	H2-Aa	member_of_retained_expimap_pathway	False	1	R-MMU-202403	R-MMU-202403_TCR_SIGNALING	T-cell receptor signaling	1	0	False	NA	-0.1911230662592903	FLT_lower	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000036752	Tubb4b	member_of_retained_expimap_pathway	False	1	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	0	1	False	NA	0.0909827763569502	FLT_higher	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000036938	Try5	member_of_retained_expimap_pathway	False	1	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	1	0	False	NA	-0.1937917469689221	FLT_lower	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000037685	Atp8a1	member_of_retained_expimap_pathway	False	1	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	0	1	False	NA	0.1005859838545912	FLT_higher	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000037902	Sirpa	member_of_retained_expimap_pathway	False	1	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	0	1	False	NA	0.0036337702241535	FLT_higher	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000038357	Camp	member_of_retained_expimap_pathway	False	1	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	1	0	False	NA	-0.7753467890771624	FLT_lower	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000038642	Ctss	member_of_retained_expimap_pathway	False	1	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	1	0	False	NA	-0.0801247545366429	FLT_lower	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000038991	Txndc5	member_of_retained_expimap_pathway	False	1	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	0	1	False	NA	0.0670241589657099	FLT_higher	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000039062	Anpep	member_of_retained_expimap_pathway	False	1	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	0	1	False	NA	0.0070917824438922	FLT_higher	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000039196	Orm1	member_of_retained_expimap_pathway	False	1	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	1	0	False	NA	-0.3179260932570457	FLT_lower	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000039899	Fgl2	member_of_retained_expimap_pathway	False	1	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	0	1	False	NA	0.1329677770155926	FLT_higher	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000040247	Tbc1d10c	member_of_retained_expimap_pathway	False	1	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	1	0	False	NA	-0.0555510852546465	FLT_lower	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000040314	Ctsg	member_of_retained_expimap_pathway	False	1	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	1	0	False	NA	-0.6818795121385461	FLT_lower	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000040693	Slco4c1	member_of_retained_expimap_pathway	False	1	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	1	0	False	NA	-0.3096889718063422	FLT_lower	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000040713	Creg1	member_of_retained_expimap_pathway	False	1	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	0	1	False	NA	0.0890602487791167	FLT_higher	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000040747	Cd53	member_of_retained_expimap_pathway	False	1	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	1	0	False	NA	-0.1720930862019447	FLT_lower	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000041417	Pik3r1	member_of_retained_expimap_pathway	False	1	R-MMU-202403	R-MMU-202403_TCR_SIGNALING	T-cell receptor signaling	0	1	False	NA	0.2053677969776838	FLT_higher	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000042082	Arsb	member_of_retained_expimap_pathway	False	1	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	1	0	False	NA	-0.0080904080136045	FLT_lower	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000042228	Lyn	member_of_retained_expimap_pathway	False	1	R-MMU-5621481	R-MMU-5621481_C_TYPE_LECTIN_RECEPTORS_CLRS	C-type lectin receptor signaling	0	1	False	NA	0.0014009507227211	FLT_higher	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000042351	Grap2	member_of_retained_expimap_pathway	False	1	R-MMU-202403	R-MMU-202403_TCR_SIGNALING	T-cell receptor signaling	0	1	False	NA	0.0082725068368004	FLT_higher	main	triangulated
expiMap	canonical_tissue	spleen	ENSMUSG00000043832	Clec4a3	member_of_retained_expimap_pathway	False	1	R-MMU-6798695	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil degranulation program	1	0	False	NA	-0.0503984877819567	FLT_lower	main	triangulated
