gene_id	gmm	hdbscan	spectral	consensus	gene_symbol	gene_label	eligible_meta	significant_fdr05_abs_log2fc1	meta_log2_fold_change	consistent_direction
ENSMUSG00000026553	13	0	2	12	Copa	Copa	True	False	0.0098692381907394	mixed
ENSMUSG00000027002	20	0	2	9	Nckap1	Nckap1	True	False	0.0316515768928429	mixed
ENSMUSG00000094701	7	1	14	7	Olfr916	Olfr916	True	False	-0.0878691075234322	mixed
ENSMUSG00000021892	12	0	10	11	Sh3bp5	Sh3bp5	True	False	0.172577007164711	mixed
ENSMUSG00000072872	1	0	1	3	Rybp	Rybp	True	False	-0.0570248209305938	mixed
ENSMUSG00000002320	9	0	10	11	Tm9sf1	Tm9sf1	True	False	-0.0341449140963042	mixed
ENSMUSG00000080586	8	0	0	0	NA	ENSMUSG00000080586	False	False	NA	NA
ENSMUSG00000028282	24	0	1	4	Casp8ap2	Casp8ap2	True	False	0.0140782322313861	mixed
ENSMUSG00000024592	24	0	1	4	C330018D20Rik	C330018D20Rik	True	False	0.0329542122233543	mixed
ENSMUSG00000109813	8	0	0	0	NA	ENSMUSG00000109813	False	False	NA	NA
ENSMUSG00000030844	22	1	4	2	Rgs10	Rgs10	True	False	-0.24645967626118	all_down
ENSMUSG00000045409	11	0	1	4	Trim39	Trim39	True	False	0.0279765066009981	mixed
ENSMUSG00000053453	12	0	8	5	Thoc7	Thoc7	True	False	0.0299544881524085	mixed
ENSMUSG00000020287	4	0	1	6	Mpg	Mpg	True	False	-0.0126650758716957	mixed
ENSMUSG00000027206	20	0	17	9	Cops2	Cops2	True	False	-0.0333535227971578	mixed
ENSMUSG00000017999	1	0	15	3	Ddx27	Ddx27	True	False	0.0870974384991705	mixed
ENSMUSG00000041319	23	1	5	2	Thoc6	Thoc6	True	False	0.143674433784127	mixed
ENSMUSG00000039545	0	1	18	1	Flicr	Flicr	True	False	-0.0487709658765391	mixed
ENSMUSG00000047648	24	0	1	4	Fbxo30	Fbxo30	True	False	-0.0717876645599842	mixed
ENSMUSG00000042002	8	0	0	0	NA	ENSMUSG00000042002	False	False	NA	NA
ENSMUSG00000097591	19	1	7	10	A330032B11Rik	A330032B11Rik	True	False	-0.205583429636366	mixed
ENSMUSG00000021273	12	0	17	9	Fdft1	Fdft1	True	False	0.113186608550913	mixed
ENSMUSG00000035105	18	0	1	6	Egln3	Egln3	True	False	0.163079728456405	mixed
ENSMUSG00000087279	8	0	0	0	NA	ENSMUSG00000087279	False	False	NA	NA
ENSMUSG00000092558	11	0	1	4	Med20	Med20	True	False	-0.071066551648057	mixed
ENSMUSG00000074656	20	0	17	9	Eif2s2	Eif2s2	True	False	0.09829502861985	mixed
ENSMUSG00000019790	1	0	1	3	Stxbp5	Stxbp5	True	False	0.0759035924706556	mixed
ENSMUSG00000059183	18	0	9	6	Mtfmt	Mtfmt	True	False	0.142044947362726	mixed
ENSMUSG00000026277	9	0	15	3	Stk25	Stk25	True	False	0.0218170791847935	mixed
ENSMUSG00000088860	8	0	0	0	NA	ENSMUSG00000088860	False	False	NA	NA
ENSMUSG00000021374	12	0	8	5	Nup153	Nup153	True	False	0.0087994338064045	mixed
ENSMUSG00000040812	19	1	7	10	Agbl2	Agbl2	True	False	-0.16355587192732	mixed
ENSMUSG00000028698	23	1	12	6	Pik3r3	Pik3r3	True	False	0.126397463720389	mixed
ENSMUSG00000039105	12	0	17	9	Atp6v1g1	Atp6v1g1	True	False	0.0422206082073006	mixed
ENSMUSG00000040124	6	0	12	8	Gorab	Gorab	True	False	0.101737415490617	mixed
ENSMUSG00000086531	0	1	16	1	Gm11351	Gm11351	False	False	0.249933562572305	all_up
ENSMUSG00000033953	17	0	8	5	Ppp3r1	Ppp3r1	True	False	-0.0496056155143885	mixed
ENSMUSG00000047257	8	0	0	0	NA	ENSMUSG00000047257	False	False	NA	NA
ENSMUSG00000033196	0	2	11	1	Myh2	Myh2	True	True	3.01239303350156	all_up
ENSMUSG00000062201	8	0	0	0	NA	ENSMUSG00000062201	False	False	NA	NA
ENSMUSG00000040345	22	1	5	2	Arhgap9	Arhgap9	True	False	-0.24272618064973	mixed
ENSMUSG00000050232	7	1	14	7	Cxcr3	Cxcr3	True	False	-0.24565987325647	mixed
ENSMUSG00000027676	5	1	4	2	Ccdc39	Ccdc39	True	False	-0.134477839294292	mixed
ENSMUSG00000028167	11	0	1	4	Bdh2	Bdh2	True	False	-0.101327472166253	mixed
ENSMUSG00000035133	20	0	2	9	Arhgap5	Arhgap5	True	False	0.0581298005592657	mixed
ENSMUSG00000093102	8	0	0	0	NA	ENSMUSG00000093102	False	False	NA	NA
ENSMUSG00000006241	23	1	5	2	Ccdc159	Ccdc159	True	False	-0.060414224568773	mixed
ENSMUSG00000020888	23	0	9	6	Dvl2	Dvl2	True	False	-0.0236247329660712	mixed
ENSMUSG00000045268	18	0	9	6	Zfp691	Zfp691	True	False	0.116184029132904	mixed
ENSMUSG00000031370	15	0	12	8	Zrsr2	Zrsr2	True	False	0.0955616688661056	mixed
ENSMUSG00000031577	18	0	12	8	Tti2	Tti2	True	False	-0.0281650500800745	mixed
ENSMUSG00000049086	7	1	14	7	Bmyc	Bmyc	True	False	0.0938859898802265	mixed
ENSMUSG00000048424	6	0	12	8	Ranbp3l	Ranbp3l	True	False	-0.211572278042303	mixed
ENSMUSG00000074682	7	1	14	7	Zcchc3	Zcchc3	True	False	-0.215952993486495	mixed
ENSMUSG00000047777	23	0	9	6	Phf13	Phf13	True	False	0.0132636517482332	mixed
ENSMUSG00000044062	8	0	0	0	NA	ENSMUSG00000044062	False	False	NA	NA
ENSMUSG00000032314	13	0	2	12	Etfa	Etfa	True	False	0.0951667218289847	mixed
ENSMUSG00000033684	13	0	2	12	Qsox1	Qsox1	True	False	0.0623205703064784	mixed
ENSMUSG00000004980	20	0	2	9	Hnrnpa2b1	Hnrnpa2b1	True	False	0.0711696173535096	mixed
ENSMUSG00000047773	8	0	0	0	NA	ENSMUSG00000047773	False	False	NA	NA
ENSMUSG00000051703	8	0	0	0	NA	ENSMUSG00000051703	False	False	NA	NA
ENSMUSG00000042203	23	0	5	6	Tbc1d22b	Tbc1d22b	True	False	0.086920092150428	mixed
ENSMUSG00000023074	15	0	1	4	Mospd1	Mospd1	True	False	0.0207315410666864	mixed
ENSMUSG00000093011	8	0	0	0	NA	ENSMUSG00000093011	False	False	NA	NA
ENSMUSG00000043019	12	0	17	9	Edem3	Edem3	True	False	0.0037558473829312	mixed
ENSMUSG00000073805	5	1	4	2	Insyn2a	Insyn2a	True	False	-0.0128388867940848	mixed
ENSMUSG00000047613	9	0	15	3	A430005L14Rik	A430005L14Rik	True	False	0.232025682068335	mixed
ENSMUSG00000031150	7	1	14	7	Ccdc120	Ccdc120	True	False	0.120234078400109	mixed
ENSMUSG00000018604	1	0	15	3	Tbx3	Tbx3	True	False	-0.0421897769148183	mixed
ENSMUSG00000020811	7	1	14	7	Wscd1	Wscd1	True	False	0.0078638745768797	mixed
ENSMUSG00000074398	7	1	14	7	Gm15441	Gm15441	True	False	-0.135073060357146	mixed
ENSMUSG00000054087	8	0	0	0	NA	ENSMUSG00000054087	False	False	NA	NA
ENSMUSG00000076948	8	0	0	0	NA	ENSMUSG00000076948	False	False	NA	NA
ENSMUSG00000058659	8	0	0	0	NA	ENSMUSG00000058659	False	False	NA	NA
ENSMUSG00000024892	13	0	2	12	Pcx	Pcx	True	False	0.215509490831802	mixed
ENSMUSG00000040521	4	0	9	6	Tsfm	Tsfm	True	False	0.075077597881043	mixed
ENSMUSG00000006200	8	0	0	0	NA	ENSMUSG00000006200	False	False	NA	NA
ENSMUSG00000022986	8	0	0	0	Krt75	Krt75	False	False	0.366218021767543	all_up
ENSMUSG00000028559	20	0	17	9	Osbpl9	Osbpl9	True	False	-0.0088326735124018	mixed
ENSMUSG00000048106	11	0	1	4	4632415L05Rik	4632415L05Rik	True	False	0.0485791166345015	mixed
ENSMUSG00000034796	19	1	18	10	Cpne7	Cpne7	True	False	0.0182085221054809	mixed
ENSMUSG00000049737	8	0	0	0	NA	ENSMUSG00000049737	False	False	NA	NA
ENSMUSG00000022372	6	0	12	8	Sla	Sla	True	False	-0.249144934616097	mixed
ENSMUSG00000090799	2	0	5	6	Klhl33	Klhl33	True	False	-0.190319090794533	mixed
ENSMUSG00000024899	13	0	2	12	Papss2	Papss2	True	False	-0.0934638009894858	mixed
ENSMUSG00000033063	8	0	0	0	NA	ENSMUSG00000033063	False	False	NA	NA
ENSMUSG00000018541	11	0	1	4	Cwc25	Cwc25	True	False	0.0666965087885354	mixed
ENSMUSG00000023987	8	0	0	0	NA	ENSMUSG00000023987	False	False	NA	NA
ENSMUSG00000078420	0	1	18	1	NA	ENSMUSG00000078420	False	False	NA	NA
ENSMUSG00000032383	13	0	2	12	Ppib	Ppib	True	False	0.0230059806240031	mixed
ENSMUSG00000051113	10	1	14	7	Fam71e1	Fam71e1	True	False	0.240118503906921	mixed
ENSMUSG00000061894	23	1	5	2	Zscan20	Zscan20	True	False	0.118865103311438	mixed
ENSMUSG00000041058	20	0	2	9	Wwp1	Wwp1	True	False	-0.0278167545586198	mixed
ENSMUSG00000031604	14	0	17	8	Msmo1	Msmo1	True	False	0.105604249418658	mixed
ENSMUSG00000020309	12	0	8	5	Chac2	Chac2	True	False	0.0645033151255891	mixed
ENSMUSG00000033039	11	0	9	4	Micall1	Micall1	True	False	0.0669875322939026	mixed
ENSMUSG00000016758	22	1	5	2	Bik	Bik	True	False	0.0811263778228568	mixed
ENSMUSG00000002771	0	1	6	1	Grin2d	Grin2d	True	False	0.0208193548788928	mixed
ENSMUSG00000029603	10	1	14	7	Dtx1	Dtx1	True	False	-0.176606320629435	mixed
ENSMUSG00000068085	7	1	16	7	Cyp2d11	Cyp2d11	True	False	-0.370674297130424	all_down
ENSMUSG00000049926	19	1	18	10	Olfr921	Olfr921	True	False	-0.0742074737322659	mixed
ENSMUSG00000038007	24	0	1	4	Acer2	Acer2	True	False	-0.0601917703943194	mixed
ENSMUSG00000019232	20	0	2	9	Etnppl	Etnppl	True	False	0.256634359854336	mixed
ENSMUSG00000034957	3	0	10	11	Cebpa	Cebpa	True	False	0.109794444829219	mixed
ENSMUSG00000003948	20	0	17	9	Mmd	Mmd	True	False	-0.153755652711246	mixed
ENSMUSG00000008843	8	0	0	0	NA	ENSMUSG00000008843	False	False	NA	NA
ENSMUSG00000069258	8	0	0	0	NA	ENSMUSG00000069258	False	False	NA	NA
ENSMUSG00000066061	8	0	0	0	NA	ENSMUSG00000066061	False	False	NA	NA
ENSMUSG00000043668	0	1	6	1	Tox3	Tox3	False	False	0.70015549238008	all_up
ENSMUSG00000034120	12	0	8	5	Srsf2	Srsf2	True	False	-0.0161002229691879	mixed
ENSMUSG00000055730	3	0	10	11	Ces2a	Ces2a	True	False	-0.179776223720514	mixed
ENSMUSG00000043962	3	0	10	11	Thrap3	Thrap3	True	False	0.144308551804819	mixed
ENSMUSG00000053797	8	0	0	0	NA	ENSMUSG00000053797	False	False	NA	NA
ENSMUSG00000052396	7	1	14	7	Mogat2	Mogat2	True	False	0.297259720415015	mixed
ENSMUSG00000068819	8	0	0	0	NA	ENSMUSG00000068819	False	False	NA	NA
ENSMUSG00000020434	0	1	18	1	4921536K21Rik	4921536K21Rik	True	False	0.172695606292708	mixed
ENSMUSG00000020331	0	2	6	1	Hcn2	Hcn2	True	False	-0.171891021090756	all_down
ENSMUSG00000038046	4	0	9	6	Mrm3	Mrm3	True	False	0.0991922963058281	mixed
ENSMUSG00000046546	22	1	5	2	Fam43a	Fam43a	True	False	-0.143773448098835	mixed
ENSMUSG00000046354	8	0	0	0	NA	ENSMUSG00000046354	False	False	NA	NA
ENSMUSG00000037101	8	0	0	0	NA	ENSMUSG00000037101	False	False	NA	NA
ENSMUSG00000044145	14	1	4	2	1810024B03Rik	1810024B03Rik	True	False	-0.0432123721403418	mixed
ENSMUSG00000041353	15	0	1	4	Tmem29	Tmem29	True	False	-0.0445887479444179	mixed
ENSMUSG00000067998	8	0	0	0	NA	ENSMUSG00000067998	False	False	NA	NA
ENSMUSG00000035934	5	1	14	7	Pknox2	Pknox2	True	False	0.0071777383562689	mixed
ENSMUSG00000101009	0	1	6	1	1700108F19Rik	1700108F19Rik	True	False	-0.119466455570244	mixed
ENSMUSG00000031609	22	1	4	2	Sap30	Sap30	True	False	-0.0581991983649785	mixed
ENSMUSG00000072718	8	0	0	0	NA	ENSMUSG00000072718	False	False	NA	NA
ENSMUSG00000058773	16	1	14	7	H1f5	H1f5	True	False	-0.436130072925325	mixed
ENSMUSG00000021963	17	0	8	5	Sap18	Sap18	True	False	0.0300697806908836	mixed
ENSMUSG00000024081	12	0	8	5	Cebpz	Cebpz	True	False	0.0730437014792917	mixed
ENSMUSG00000003273	0	2	14	1	Car11	Car11	True	False	-0.0269565656769079	mixed
ENSMUSG00000025790	23	0	12	6	Slco3a1	Slco3a1	True	False	-0.122561815762174	mixed
ENSMUSG00000111689	8	0	0	0	NA	ENSMUSG00000111689	False	False	NA	NA
ENSMUSG00000063535	6	1	4	2	Zfp773	Zfp773	True	False	0.0049143300063557	mixed
ENSMUSG00000029007	4	0	9	6	Agtrap	Agtrap	True	False	-0.0719772334655869	mixed
ENSMUSG00000023257	8	0	0	0	NA	ENSMUSG00000023257	False	False	NA	NA
ENSMUSG00000051663	8	0	0	0	NA	ENSMUSG00000051663	False	False	NA	NA
ENSMUSG00000021009	1	0	15	3	Ptpn21	Ptpn21	True	False	0.169670050430564	mixed
ENSMUSG00000024727	5	1	4	2	Trpm6	Trpm6	True	False	0.120108890295008	all_up
ENSMUSG00000031362	0	1	18	1	Xlr4c	Xlr4c	False	False	-0.6546919781141	all_down
ENSMUSG00000032373	0	1	18	1	Car12	Car12	True	False	-0.139616812672305	mixed
ENSMUSG00000045464	6	1	4	2	2810002D19Rik	2810002D19Rik	True	False	-0.0282299284273563	mixed
ENSMUSG00000027879	17	0	8	5	Sec22b	Sec22b	True	False	0.0424168576230731	mixed
ENSMUSG00000070583	22	1	5	2	Fv1	Fv1	True	False	-0.078418046784433	mixed
ENSMUSG00000105827	23	1	5	2	H2bc18	H2bc18	True	False	0.0951867449409084	mixed
ENSMUSG00000034891	8	0	0	0	NA	ENSMUSG00000034891	False	False	NA	NA
ENSMUSG00000022487	8	0	13	0	NA	ENSMUSG00000022487	False	False	NA	NA
ENSMUSG00000060992	20	0	17	9	Copz1	Copz1	True	False	0.0016553935154429	mixed
ENSMUSG00000115019	8	0	0	0	Gm4278	Gm4278	False	False	-0.502601717945574	all_down
ENSMUSG00000002748	20	0	17	9	Baz1b	Baz1b	True	False	-0.0740971319097139	mixed
ENSMUSG00000079711	0	1	18	1	Smok4a	Smok4a	True	False	0.0158148286945279	mixed
ENSMUSG00000049303	10	1	5	7	Syt12	Syt12	True	False	0.0743815936733629	mixed
ENSMUSG00000021895	9	0	8	5	Arhgef3	Arhgef3	True	False	-0.0118452917443828	mixed
ENSMUSG00000045100	18	0	9	6	Slc25a26	Slc25a26	True	False	0.0453746176722195	mixed
ENSMUSG00000036403	15	0	12	8	Cep135	Cep135	True	False	0.0432062398696126	mixed
ENSMUSG00000096986	19	1	7	10	4930509E16Rik	4930509E16Rik	True	False	0.0220413471692733	mixed
ENSMUSG00000075184	19	1	7	10	F930017D23Rik	F930017D23Rik	True	False	-0.0750293955219535	mixed
ENSMUSG00000027346	20	0	17	9	Gpcpd1	Gpcpd1	True	False	-0.35459638709978	mixed
ENSMUSG00000028417	8	0	0	0	NA	ENSMUSG00000028417	False	False	NA	NA
ENSMUSG00000118084	0	2	6	1	NA	ENSMUSG00000118084	False	False	NA	NA
ENSMUSG00000047832	23	0	5	6	Cdca4	Cdca4	True	False	-0.0432004109671306	mixed
ENSMUSG00000053675	0	1	6	1	NA	ENSMUSG00000053675	False	False	NA	NA
ENSMUSG00000015843	18	0	9	6	Rxrg	Rxrg	True	False	0.233196061910623	mixed
ENSMUSG00000045140	2	0	12	6	Pigw	Pigw	True	False	-0.0900707647477651	mixed
ENSMUSG00000095257	8	0	0	0	NA	ENSMUSG00000095257	False	False	NA	NA
ENSMUSG00000013593	13	0	10	12	Ndufs2	Ndufs2	True	False	0.135805561783569	mixed
ENSMUSG00000057149	8	0	0	0	NA	ENSMUSG00000057149	False	False	NA	NA
ENSMUSG00000043008	23	0	12	6	Klhl6	Klhl6	True	False	-0.161923071593545	mixed
ENSMUSG00000039714	8	0	0	0	NA	ENSMUSG00000039714	False	False	NA	NA
ENSMUSG00000036022	5	1	4	2	Fam122b	Fam122b	True	False	-0.0051223113653253	mixed
ENSMUSG00000053510	20	0	17	9	Nrd1	Nrd1	True	False	0.0897721425790024	mixed
ENSMUSG00000113275	8	0	0	0	NA	ENSMUSG00000113275	False	False	NA	NA
ENSMUSG00000055546	10	0	5	7	Timd4	Timd4	True	False	-0.26847892775418	mixed
ENSMUSG00000093853	8	0	0	0	NA	ENSMUSG00000093853	False	False	NA	NA
ENSMUSG00000117959	7	1	14	7	D330050I16Rik	D330050I16Rik	True	False	-0.0762936654286274	mixed
ENSMUSG00000004934	4	0	9	6	Pias4	Pias4	True	False	0.0987784522936287	mixed
ENSMUSG00000097182	8	0	0	0	NA	ENSMUSG00000097182	False	False	NA	NA
ENSMUSG00000029169	20	0	17	9	Dhx15	Dhx15	True	False	0.0376730459407551	mixed
ENSMUSG00000072709	19	1	7	10	Olfr380	Olfr380	True	False	-0.149539056500257	mixed
ENSMUSG00000097145	6	1	4	2	9230114K14Rik	9230114K14Rik	True	False	0.0236893925728647	mixed
ENSMUSG00000098923	15	0	12	8	Tmem185b	Tmem185b	True	False	-0.067743342464383	mixed
ENSMUSG00000050079	17	0	8	5	Rspry1	Rspry1	True	False	0.0357478934176863	mixed
ENSMUSG00000000532	11	0	9	4	Acvr1b	Acvr1b	True	False	0.0598260289531374	mixed
ENSMUSG00000021488	20	0	17	9	Nsd1	Nsd1	True	False	0.0213201072705426	mixed
ENSMUSG00000039168	3	0	10	11	Dap	Dap	True	False	0.0759687064396427	mixed
ENSMUSG00000048387	0	1	18	1	Osr1	Osr1	True	False	0.35190089974986	mixed
ENSMUSG00000024553	8	0	0	0	NA	ENSMUSG00000024553	False	False	NA	NA
ENSMUSG00000042712	24	0	1	4	Tceal9	Tceal9	True	False	-0.0126766257326053	mixed
ENSMUSG00000047237	0	1	18	1	Fbxw21	Fbxw21	True	False	0.285438659829047	mixed
ENSMUSG00000062028	8	0	0	0	NA	ENSMUSG00000062028	False	False	NA	NA
ENSMUSG00000065475	8	0	0	0	NA	ENSMUSG00000065475	False	False	NA	NA
ENSMUSG00000070424	8	0	0	0	Art5	Art5	False	False	2.93998791125732	all_up
ENSMUSG00000036961	0	1	18	1	Wnt8b	Wnt8b	False	False	0.260532191349375	all_up
ENSMUSG00000086550	0	1	18	1	Pla2g10os	Pla2g10os	True	False	0.308586700248592	all_up
ENSMUSG00000018412	9	0	8	5	Kansl1	Kansl1	True	False	0.037171095902395	mixed
ENSMUSG00000035799	7	1	14	7	Twist1	Twist1	True	False	0.0184289731181752	mixed
ENSMUSG00000026896	12	0	17	9	Ifih1	Ifih1	True	False	-0.0103438710104647	mixed
ENSMUSG00000028687	0	1	14	1	Mutyh	Mutyh	True	False	-0.147546675632744	mixed
ENSMUSG00000015314	5	1	4	2	Slamf6	Slamf6	True	False	-0.238826511430779	mixed
ENSMUSG00000044170	0	1	6	1	NA	ENSMUSG00000044170	False	False	NA	NA
ENSMUSG00000056222	0	2	13	1	NA	ENSMUSG00000056222	False	False	NA	NA
ENSMUSG00000020703	0	1	6	1	NA	ENSMUSG00000020703	False	False	NA	NA
ENSMUSG00000039481	0	2	6	1	Nrtn	Nrtn	True	False	0.357532948106795	all_up
ENSMUSG00000020311	17	0	8	5	Erlec1	Erlec1	True	False	0.0267697436721956	mixed
ENSMUSG00000087621	0	1	18	1	1700003G18Rik	1700003G18Rik	True	False	-0.153014048536305	all_down
ENSMUSG00000022718	11	0	1	4	Dgcr8	Dgcr8	True	False	0.155189910314807	mixed
ENSMUSG00000059481	13	0	3	12	Plg	Plg	True	False	-0.0373553952546018	mixed
ENSMUSG00000026273	11	0	1	4	Mterf4	Mterf4	True	False	0.0082640975980215	mixed
ENSMUSG00000038286	3	0	10	11	Bphl	Bphl	True	False	-0.0410870756154559	mixed
ENSMUSG00000017950	13	0	2	12	Hnf4a	Hnf4a	True	False	-0.0527092477229326	mixed
ENSMUSG00000052310	20	0	17	9	Slc39a1	Slc39a1	True	False	-0.0852244952884201	mixed
ENSMUSG00000042198	15	0	1	4	Chchd7	Chchd7	True	False	0.115679076314399	mixed
ENSMUSG00000058515	0	1	18	1	Olfr933	Olfr933	True	False	-0.0835513684471557	mixed
ENSMUSG00000033373	22	1	5	2	Fntb	Fntb	True	False	0.215797835263277	mixed
ENSMUSG00000029617	17	0	8	5	Ccz1	Ccz1	True	False	0.0840720440368773	mixed
ENSMUSG00000030816	9	0	15	3	Rnf40	Rnf40	True	False	0.0707127932178628	all_up
ENSMUSG00000053141	16	1	4	2	Ptprt	Ptprt	True	False	-0.0095372511751127	mixed
ENSMUSG00000087406	8	0	0	0	NA	ENSMUSG00000087406	False	False	NA	NA
ENSMUSG00000075069	19	1	7	10	Olfr1264	Olfr1264	True	False	-0.0667642131206506	mixed
ENSMUSG00000020326	12	0	17	9	Ccng1	Ccng1	True	False	-0.0206392722192299	mixed
ENSMUSG00000025993	20	0	2	9	Slc40a1	Slc40a1	True	False	-0.0320924184765326	mixed
ENSMUSG00000113314	8	0	0	0	NA	ENSMUSG00000113314	False	False	NA	NA
ENSMUSG00000042631	8	0	0	0	NA	ENSMUSG00000042631	False	False	NA	NA
ENSMUSG00000002076	7	1	14	7	Hsf2bp	Hsf2bp	True	False	0.289915175524543	mixed
ENSMUSG00000057447	19	1	7	10	Olfr1205	Olfr1205	True	False	0.108940058621501	mixed
ENSMUSG00000071317	0	1	18	1	Bves	Bves	True	False	0.382030957078423	all_up
ENSMUSG00000020564	11	0	9	4	Atxn7l1	Atxn7l1	True	False	0.121139851274584	mixed
ENSMUSG00000030551	17	0	8	5	Nr2f2	Nr2f2	True	False	0.042851000142877	mixed
ENSMUSG00000084883	4	0	9	6	Ccdc85c	Ccdc85c	True	False	0.104226515375521	mixed
ENSMUSG00000020460	20	0	2	9	Rps27a	Rps27a	True	False	-0.0928078880518856	mixed
ENSMUSG00000048878	1	0	15	3	Hexim1	Hexim1	True	False	0.1043819519531	mixed
ENSMUSG00000059136	6	0	12	8	Olfr539	Olfr539	True	False	-0.0254456588872591	mixed
ENSMUSG00000089682	1	0	15	3	Bcl2l2	Bcl2l2	True	False	0.0474036597754917	mixed
ENSMUSG00000054256	0	1	18	1	Msi1	Msi1	True	False	0.0247264330968818	mixed
ENSMUSG00000097287	10	1	5	7	D130017N08Rik	D130017N08Rik	True	False	-0.0322157589525636	mixed
ENSMUSG00000047730	10	1	5	7	Fcgbp	Fcgbp	True	False	-0.0261070440121771	mixed
ENSMUSG00000027016	24	0	1	4	Zfp385b	Zfp385b	True	False	0.0569469218268776	mixed
ENSMUSG00000082652	8	0	0	0	NA	ENSMUSG00000082652	False	False	NA	NA
ENSMUSG00000026427	9	0	15	3	Eif2d	Eif2d	True	False	0.0309328028002261	mixed
ENSMUSG00000028031	19	1	7	10	Dkk2	Dkk2	True	False	0.0410070897933139	mixed
ENSMUSG00000037434	12	0	8	5	Slc30a1	Slc30a1	True	False	-0.10194253702819	mixed
ENSMUSG00000038671	11	0	1	4	Arfrp1	Arfrp1	True	False	-0.0672775585138969	mixed
ENSMUSG00000021969	24	0	1	4	Zdhhc20	Zdhhc20	True	False	-0.0315971639263962	mixed
ENSMUSG00000007880	9	0	10	11	Arid1a	Arid1a	True	False	0.114766093273396	mixed
ENSMUSG00000073007	8	0	0	0	NA	ENSMUSG00000073007	False	False	NA	NA
ENSMUSG00000017679	1	0	1	3	Ttpal	Ttpal	True	False	-0.0184532218299736	mixed
ENSMUSG00000030505	15	0	1	4	Prmt3	Prmt3	True	False	0.0208419940768894	mixed
ENSMUSG00000091651	8	0	0	0	NA	ENSMUSG00000091651	False	False	NA	NA
ENSMUSG00000003348	23	0	9	6	Mob3a	Mob3a	True	False	0.0227039990332948	mixed
ENSMUSG00000040086	8	0	0	0	NA	ENSMUSG00000040086	False	False	NA	NA
ENSMUSG00000027447	3	0	10	11	Cst3	Cst3	True	False	-0.0542361547048469	mixed
ENSMUSG00000085558	14	1	12	13	4930412C18Rik	4930412C18Rik	True	False	0.0509083254043989	mixed
ENSMUSG00000034908	3	0	10	11	Sidt2	Sidt2	True	False	-0.0458220374681424	mixed
ENSMUSG00000033697	23	0	5	6	Arhgap39	Arhgap39	True	False	0.0525943684034224	mixed
ENSMUSG00000029490	22	1	5	2	Mfsd7a	Mfsd7a	True	False	0.07219465903602	mixed
ENSMUSG00000026848	12	0	8	5	Tor1b	Tor1b	True	False	-0.0502855542554627	mixed
ENSMUSG00000094113	8	0	0	0	NA	ENSMUSG00000094113	False	False	NA	NA
ENSMUSG00000095654	0	1	16	1	Plscr5	Plscr5	False	False	-0.392720249882612	all_down
ENSMUSG00000038271	23	0	12	6	Iffo1	Iffo1	True	False	-0.0559648049302485	mixed
ENSMUSG00000113035	19	1	7	10	5830428M24Rik	5830428M24Rik	True	False	-0.292028406527654	mixed
ENSMUSG00000031671	11	0	9	4	Setd6	Setd6	True	False	0.176632046821892	mixed
ENSMUSG00000074281	8	0	0	0	NA	ENSMUSG00000074281	False	False	NA	NA
ENSMUSG00000020928	8	0	0	0	NA	ENSMUSG00000020928	False	False	NA	NA
ENSMUSG00000052783	6	0	12	8	Grk4	Grk4	True	False	-0.0543843072366833	mixed
ENSMUSG00000067704	0	1	6	1	NA	ENSMUSG00000067704	False	False	NA	NA
ENSMUSG00000037708	8	0	0	0	NA	ENSMUSG00000037708	False	False	NA	NA
ENSMUSG00000029681	11	0	9	4	Bcl7b	Bcl7b	True	False	0.0384401942387935	mixed
ENSMUSG00000002221	11	0	1	4	Paxip1	Paxip1	True	False	0.0610159444588149	mixed
ENSMUSG00000062181	13	0	2	12	Ces3b	Ces3b	True	False	-0.129028719911847	mixed
ENSMUSG00000022074	5	1	4	2	Tnfrsf10b	Tnfrsf10b	True	False	-0.111589461815157	mixed
ENSMUSG00000109523	8	0	0	0	NA	ENSMUSG00000109523	False	False	NA	NA
ENSMUSG00000080653	8	0	0	0	NA	ENSMUSG00000080653	False	False	NA	NA
ENSMUSG00000108265	5	1	4	2	Olfr318	Olfr318	True	False	-0.0268210777093995	mixed
ENSMUSG00000028116	0	1	18	1	Myoz2	Myoz2	True	False	0.616418402690219	mixed
ENSMUSG00000038930	22	1	5	2	Rccd1	Rccd1	True	False	0.0960768980443478	mixed
ENSMUSG00000094673	8	0	0	0	NA	ENSMUSG00000094673	False	False	NA	NA
ENSMUSG00000028832	18	0	12	8	Stmn1	Stmn1	True	False	-0.139075866409742	all_down
ENSMUSG00000090083	11	0	9	4	Rnf8	Rnf8	True	False	-0.0035942035865445	mixed
ENSMUSG00000040760	1	0	1	3	Appl1	Appl1	True	False	0.14812214556503	mixed
ENSMUSG00000034032	21	0	9	3	Rpap1	Rpap1	True	False	0.0793546168031776	mixed
ENSMUSG00000041133	12	0	10	11	Smc1a	Smc1a	True	False	-0.0022153969059059	mixed
ENSMUSG00000079469	11	0	1	4	Pigb	Pigb	True	False	-0.0168814754507675	mixed
ENSMUSG00000005102	11	0	1	4	Eif2ak4	Eif2ak4	True	False	0.106345482852142	mixed
ENSMUSG00000073130	8	0	0	0	NA	ENSMUSG00000073130	False	False	NA	NA
ENSMUSG00000051839	7	1	7	7	Gypa	Gypa	True	False	0.259292520026907	mixed
