gene_id	gmm	hdbscan	spectral	consensus	gene_symbol	gene_label	eligible_meta	significant_fdr05_abs_log2fc1	meta_log2_fold_change	consistent_direction
ENSMUSG00000000385	3	0	18	12	Tmprss2	Tmprss2	True	False	0.135096947689223	all_up
ENSMUSG00000042869	2	0	3	0	NA	ENSMUSG00000042869	False	False	NA	NA
ENSMUSG00000031922	19	0	6	2	Cep57	Cep57	True	False	0.0243522322355902	mixed
ENSMUSG00000019861	14	0	21	1	Gopc	Gopc	True	False	0.0670302904985864	mixed
ENSMUSG00000034501	11	0	6	2	Pcnx4	Pcnx4	True	False	0.126656124739767	mixed
ENSMUSG00000018143	6	0	16	8	Mafk	Mafk	True	False	0.0167885956978317	mixed
ENSMUSG00000024902	13	0	16	5	Mrpl11	Mrpl11	True	False	0.0909925917492989	mixed
ENSMUSG00000027978	10	0	10	4	Prss12	Prss12	True	False	-0.0223388903509735	mixed
ENSMUSG00000035201	2	0	3	0	NA	ENSMUSG00000035201	False	False	NA	NA
ENSMUSG00000040264	12	1	2	6	Gbp2b	Gbp2b	True	False	-0.289161738612354	mixed
ENSMUSG00000114824	10	0	23	4	3110015C05Rik	3110015C05Rik	True	False	0.0559250437840497	mixed
ENSMUSG00000007837	6	0	16	8	Prrg2	Prrg2	True	False	0.112347676328425	mixed
ENSMUSG00000028479	1	0	8	5	Gne	Gne	True	False	-0.0999091867092553	mixed
ENSMUSG00000027624	15	1	5	6	Epb41l1	Epb41l1	True	False	0.0767020019714208	mixed
ENSMUSG00000059657	4	0	4	3	Stfa2l1	Stfa2l1	True	False	0.613826427661203	mixed
ENSMUSG00000032744	15	1	5	6	Heyl	Heyl	True	False	0.0724855917532711	mixed
ENSMUSG00000009551	4	0	24	3	6330409D20Rik	6330409D20Rik	True	False	-0.185996492213061	mixed
ENSMUSG00000096273	2	0	3	0	NA	ENSMUSG00000096273	False	False	NA	NA
ENSMUSG00000027349	19	0	2	2	Fam98b	Fam98b	True	False	0.114569155205496	all_up
ENSMUSG00000000673	17	0	8	11	Haao	Haao	True	False	0.0086121390769614	mixed
ENSMUSG00000048368	0	1	1	9	Omd	Omd	True	False	0.599511812608826	all_up
ENSMUSG00000010311	4	0	24	3	Optc	Optc	True	False	0.0029661713971719	mixed
ENSMUSG00000067370	10	0	10	4	B3galt4	B3galt4	True	False	-0.0356680775984412	mixed
ENSMUSG00000063842	2	0	3	0	Olfr862	Olfr862	False	False	0.175437811030768	all_up
ENSMUSG00000074369	2	0	3	0	NA	ENSMUSG00000074369	False	False	NA	NA
ENSMUSG00000040506	13	0	11	5	Ambra1	Ambra1	True	False	-0.0095714894490525	mixed
ENSMUSG00000053835	11	0	6	2	H2-T24	H2-T24	True	False	-0.222250631495344	mixed
ENSMUSG00000089824	19	0	6	2	Rbm12	Rbm12	True	False	-0.0163534991872359	mixed
ENSMUSG00000029736	2	0	3	0	NA	ENSMUSG00000029736	False	False	NA	NA
ENSMUSG00000067399	10	0	23	4	Trim43c	Trim43c	True	False	-0.0878867047250297	mixed
ENSMUSG00000037822	14	0	21	1	Smim14	Smim14	True	False	0.0040125828305935	mixed
ENSMUSG00000035983	10	0	10	4	Gm7008	Gm7008	True	False	0.432951372946199	all_up
ENSMUSG00000024870	13	0	11	5	Rab1b	Rab1b	True	False	0.10729550227856	mixed
ENSMUSG00000039367	1	0	8	5	Sec24c	Sec24c	True	False	0.0610664470236367	mixed
ENSMUSG00000062165	2	0	3	0	NA	ENSMUSG00000062165	False	False	NA	NA
ENSMUSG00000061531	4	0	24	3	Tmem236	Tmem236	False	False	0.129188339288577	all_up
ENSMUSG00000018666	5	0	7	1	Cbx1	Cbx1	True	False	0.0628506571495622	mixed
ENSMUSG00000061286	3	0	16	12	Exosc5	Exosc5	True	False	0.173274648811415	mixed
ENSMUSG00000073888	0	1	1	9	Ccl27a	Ccl27a	True	False	-0.0409470642894932	mixed
ENSMUSG00000110424	16	0	22	7	1700012D14Rik	1700012D14Rik	True	False	-0.0528423585405718	mixed
ENSMUSG00000032537	4	0	24	3	Ephb1	Ephb1	True	False	0.228139595803743	all_up
ENSMUSG00000006019	3	1	18	12	Dhx34	Dhx34	True	False	0.16764983623023	mixed
ENSMUSG00000024790	15	1	5	6	Sac3d1	Sac3d1	True	False	0.0322635489615041	mixed
ENSMUSG00000031388	6	0	16	8	Naa10	Naa10	True	False	0.088828698527346	mixed
ENSMUSG00000091625	19	0	2	2	Lsm5	Lsm5	True	False	-0.053921023201918	mixed
ENSMUSG00000020453	15	1	2	6	Patz1	Patz1	True	False	-0.02457904606266	mixed
ENSMUSG00000035441	5	0	6	1	Myo1d	Myo1d	True	False	0.0984011527810404	mixed
ENSMUSG00000033417	7	0	0	10	Cacul1	Cacul1	True	False	0.0045098417252573	mixed
ENSMUSG00000024387	13	0	11	5	Csnk2b	Csnk2b	True	False	0.0712271604395395	mixed
ENSMUSG00000065507	2	0	3	0	NA	ENSMUSG00000065507	False	False	NA	NA
ENSMUSG00000028438	18	1	1	9	Kif24	Kif24	True	False	0.0092500285339102	mixed
ENSMUSG00000018930	4	0	20	3	Ccl4	Ccl4	True	False	-0.799081417964847	all_down
ENSMUSG00000021420	13	0	16	5	Fars2	Fars2	True	False	0.0167171863189361	mixed
ENSMUSG00000015750	13	0	11	5	Aph1a	Aph1a	True	False	-0.0013449532249608	mixed
ENSMUSG00000075588	10	0	10	4	Hoxb2	Hoxb2	True	False	-0.0803429964882171	mixed
ENSMUSG00000038508	9	1	5	6	Gdf15	Gdf15	True	False	-0.167497896077249	mixed
ENSMUSG00000037463	4	0	4	3	NA	ENSMUSG00000037463	False	False	NA	NA
ENSMUSG00000039680	19	0	2	2	Mrps6	Mrps6	True	False	-0.0405450260814833	mixed
ENSMUSG00000065593	2	0	3	0	NA	ENSMUSG00000065593	False	False	NA	NA
ENSMUSG00000030527	11	0	16	2	Crtc3	Crtc3	True	False	0.104391517907076	mixed
ENSMUSG00000093273	2	0	3	0	NA	ENSMUSG00000093273	False	False	NA	NA
ENSMUSG00000033916	1	0	8	5	Chmp2a	Chmp2a	True	False	0.101922468662979	mixed
ENSMUSG00000090306	0	1	1	9	Adh6-ps1	Adh6-ps1	True	False	-0.271982976618723	mixed
ENSMUSG00000038648	5	0	7	1	Creb3l2	Creb3l2	True	False	-0.0500596222450927	mixed
ENSMUSG00000002012	4	0	4	3	NA	ENSMUSG00000002012	False	False	NA	NA
ENSMUSG00000022641	14	0	7	1	Bbx	Bbx	True	False	-0.0010642736120584	mixed
ENSMUSG00000037935	14	0	11	1	Smarce1	Smarce1	True	False	0.0879725962409015	mixed
ENSMUSG00000038582	5	0	7	1	Pptc7	Pptc7	True	False	0.0649036262358853	mixed
ENSMUSG00000034570	2	0	3	0	NA	ENSMUSG00000034570	False	False	NA	NA
ENSMUSG00000045316	14	0	21	1	Fahd1	Fahd1	True	False	0.100095804822927	mixed
ENSMUSG00000056602	12	1	2	6	Fry	Fry	True	False	0.0391747409899608	mixed
ENSMUSG00000063455	0	0	2	14	D630045J12Rik	D630045J12Rik	True	False	0.0518846909534391	mixed
ENSMUSG00000016308	11	0	6	2	Ube2a	Ube2a	True	False	0.0611859533662277	mixed
ENSMUSG00000040865	14	0	21	1	Ino80d	Ino80d	True	False	-0.0511103305992033	mixed
ENSMUSG00000029269	14	0	21	1	Sult1b1	Sult1b1	True	False	-0.0367070103023378	mixed
ENSMUSG00000001507	3	0	18	12	Itga3	Itga3	True	False	0.0999206838575594	mixed
ENSMUSG00000048970	5	0	7	1	C1galt1c1	C1galt1c1	True	False	0.0530171180831998	mixed
ENSMUSG00000033508	8	0	19	15	Asprv1	Asprv1	True	False	-0.132458668186202	mixed
ENSMUSG00000055602	4	0	24	3	Tcp10b	Tcp10b	True	False	0.0748804153550204	mixed
ENSMUSG00000031990	18	1	1	9	Jam3	Jam3	True	False	-0.0679633360443184	mixed
ENSMUSG00000086278	10	0	23	4	Olfr75-ps1	Olfr75-ps1	True	False	0.0020660568163039	mixed
ENSMUSG00000060131	18	1	1	9	Atp8b4	Atp8b4	True	False	0.242308402089925	mixed
ENSMUSG00000094002	10	0	23	4	Gm9866	Gm9866	True	False	-0.140984581918124	mixed
ENSMUSG00000099474	2	0	3	0	NA	ENSMUSG00000099474	False	False	NA	NA
ENSMUSG00000084941	10	0	10	4	Gm11944	Gm11944	True	False	-0.118438494725383	mixed
ENSMUSG00000092727	2	0	3	0	NA	ENSMUSG00000092727	False	False	NA	NA
ENSMUSG00000028378	12	1	5	6	Ptgr1	Ptgr1	True	False	0.105388441213152	mixed
ENSMUSG00000022159	12	1	5	6	Rab2b	Rab2b	True	False	-0.0156540120207123	mixed
ENSMUSG00000057315	11	0	6	2	Arhgap24	Arhgap24	True	False	0.292361744388973	mixed
ENSMUSG00000069020	6	0	16	8	Urm1	Urm1	True	False	0.0293077927852199	mixed
ENSMUSG00000039804	11	0	16	2	Ncoa5	Ncoa5	True	False	0.0681027868983964	mixed
ENSMUSG00000095300	2	0	3	0	NA	ENSMUSG00000095300	False	False	NA	NA
ENSMUSG00000065196	4	0	4	3	Snord85	Snord85	True	False	0.0009456056061074	mixed
ENSMUSG00000004929	3	1	18	12	Thop1	Thop1	True	False	0.139793394477646	mixed
ENSMUSG00000027864	15	1	18	6	Ptgfrn	Ptgfrn	True	False	-0.0074845698949075	mixed
ENSMUSG00000020272	3	0	18	12	Stk10	Stk10	True	False	-0.101525278076868	mixed
ENSMUSG00000024901	9	1	5	6	Peli3	Peli3	True	False	0.0214547913658642	mixed
ENSMUSG00000006301	14	0	21	1	Tmbim1	Tmbim1	True	False	0.0043871047059869	mixed
ENSMUSG00000025934	17	0	15	11	Gsta3	Gsta3	True	False	-0.0545366086610231	mixed
ENSMUSG00000040525	3	0	18	12	Cblc	Cblc	True	False	0.0573540921659682	mixed
ENSMUSG00000048578	1	0	8	5	Mlec	Mlec	True	False	-0.026551630595407	mixed
ENSMUSG00000021907	2	0	3	0	NA	ENSMUSG00000021907	False	False	NA	NA
ENSMUSG00000030545	14	0	21	1	Pex11a	Pex11a	True	False	0.0939723650233398	mixed
ENSMUSG00000025321	16	0	1	7	Itgb8	Itgb8	True	False	-0.036946398332374	mixed
ENSMUSG00000027227	17	0	15	11	Sord	Sord	True	False	-0.139235538345439	mixed
ENSMUSG00000086128	10	0	23	4	St8sia3os	St8sia3os	True	False	0.0960930217099936	mixed
ENSMUSG00000013091	8	0	10	15	Tmem190	Tmem190	True	False	0.351014612155712	mixed
ENSMUSG00000024008	16	0	22	7	Cpne5	Cpne5	True	False	0.0500607481789579	mixed
ENSMUSG00000021189	14	0	7	1	Atxn3	Atxn3	True	False	0.0311656260366088	mixed
ENSMUSG00000091956	2	0	3	0	NA	ENSMUSG00000091956	False	False	NA	NA
ENSMUSG00000054871	4	0	4	3	Tmem158	Tmem158	True	False	-0.0913227430873796	mixed
ENSMUSG00000078817	13	0	11	5	Nlrp12	Nlrp12	True	False	0.25726364117942	mixed
ENSMUSG00000029674	15	1	5	6	Limk1	Limk1	True	False	-0.0761462494929085	mixed
ENSMUSG00000033016	11	0	16	2	Nfatc1	Nfatc1	True	False	-0.0071523265146303	mixed
ENSMUSG00000027523	17	0	8	11	Gnas	Gnas	True	False	0.0538521869565635	mixed
ENSMUSG00000079531	2	0	3	0	NA	ENSMUSG00000079531	False	False	NA	NA
ENSMUSG00000096630	10	0	23	4	Vmn2r26	Vmn2r26	True	False	-0.111109375083474	mixed
ENSMUSG00000100084	4	0	4	3	2310068J16Rik	2310068J16Rik	False	False	0.127654781645494	all_up
ENSMUSG00000025521	11	0	18	2	Tmem192	Tmem192	True	False	0.134239975051347	mixed
ENSMUSG00000020407	9	1	10	13	Upp1	Upp1	True	False	-0.056684022105335	mixed
ENSMUSG00000021079	11	0	6	2	Timm9	Timm9	True	False	0.0123589385953435	mixed
ENSMUSG00000029359	10	0	10	4	Tesc	Tesc	True	False	0.0580122494920983	mixed
ENSMUSG00000050603	2	0	3	0	NA	ENSMUSG00000050603	False	False	NA	NA
ENSMUSG00000079031	2	0	3	0	NA	ENSMUSG00000079031	False	False	NA	NA
ENSMUSG00000026991	1	0	8	5	Pkp4	Pkp4	True	False	0.0892649592680631	mixed
ENSMUSG00000034868	13	0	11	5	Myl12b	Myl12b	True	False	0.0521667048589829	mixed
ENSMUSG00000087396	18	1	1	9	4933407K13Rik	4933407K13Rik	True	False	-0.102613189329811	mixed
ENSMUSG00000037855	4	0	20	3	NA	ENSMUSG00000037855	False	False	NA	NA
ENSMUSG00000032423	7	0	0	10	Syncrip	Syncrip	True	False	0.0995721615952902	mixed
ENSMUSG00000038331	16	1	22	7	Satb2	Satb2	True	False	0.108523716677753	mixed
ENSMUSG00000085528	2	0	3	0	NA	ENSMUSG00000085528	False	False	NA	NA
ENSMUSG00000078681	6	0	16	8	Tm2d3	Tm2d3	True	False	0.0407884819699805	mixed
ENSMUSG00000067795	10	0	23	4	4930444P10Rik	4930444P10Rik	True	False	-0.221160894522651	mixed
ENSMUSG00000031610	2	0	3	0	NA	ENSMUSG00000031610	False	False	NA	NA
ENSMUSG00000063900	2	0	3	0	NA	ENSMUSG00000063900	False	False	NA	NA
ENSMUSG00000107499	10	0	10	4	Ccdc142	Ccdc142	True	False	0.0293098099087849	mixed
ENSMUSG00000061392	2	0	3	0	NA	ENSMUSG00000061392	False	False	NA	NA
ENSMUSG00000027242	19	1	2	2	Wdr76	Wdr76	True	False	-0.0573106160163178	mixed
ENSMUSG00000087138	9	1	5	6	Gm15545	Gm15545	True	False	-0.0049343479854621	mixed
ENSMUSG00000021095	2	0	3	0	NA	ENSMUSG00000021095	False	False	NA	NA
ENSMUSG00000020305	19	0	2	2	Asb3	Asb3	True	False	-0.0667687998261533	mixed
ENSMUSG00000022637	19	0	6	2	Cblb	Cblb	True	False	-0.0223039209521065	mixed
ENSMUSG00000095990	19	0	2	2	Zfp97	Zfp97	True	False	0.0035695278634861	mixed
ENSMUSG00000026147	2	0	3	0	NA	ENSMUSG00000026147	False	False	NA	NA
ENSMUSG00000073966	2	0	3	0	NA	ENSMUSG00000073966	False	False	NA	NA
ENSMUSG00000066196	10	0	10	4	Spag8	Spag8	True	False	-0.119330741213343	mixed
ENSMUSG00000028847	6	0	16	8	Trappc3	Trappc3	True	False	0.0291911833352966	mixed
ENSMUSG00000088958	4	0	20	3	Scarna8	Scarna8	False	False	-0.385640402520727	all_down
ENSMUSG00000087343	2	0	3	0	NA	ENSMUSG00000087343	False	False	NA	NA
ENSMUSG00000001100	1	0	8	5	Poldip2	Poldip2	True	False	0.101718944822718	mixed
ENSMUSG00000069668	0	0	2	14	Sult3a1	Sult3a1	True	False	0.0908798564828892	mixed
ENSMUSG00000022678	11	0	16	2	Nde1	Nde1	True	False	0.0254537187895732	mixed
ENSMUSG00000029163	6	0	16	8	Emilin1	Emilin1	True	False	-0.0902224794117584	mixed
ENSMUSG00000021929	14	0	21	1	Kpna3	Kpna3	True	False	0.0714983147457567	mixed
ENSMUSG00000041261	7	0	0	10	Car8	Car8	True	False	0.0641979459116183	mixed
ENSMUSG00000027968	19	0	6	2	Larp7	Larp7	True	False	0.152660974184019	mixed
ENSMUSG00000046269	16	0	22	7	Usp27x	Usp27x	True	False	0.0775152725880921	mixed
ENSMUSG00000001334	8	1	10	13	Fndc5	Fndc5	True	False	-0.073865575493132	mixed
ENSMUSG00000021244	14	0	7	1	Ylpm1	Ylpm1	True	False	0.0493904832120608	mixed
ENSMUSG00000024500	4	0	4	3	Ppp2r2b	Ppp2r2b	True	False	-0.10508818763239	mixed
ENSMUSG00000057777	16	1	10	7	Mab21l2	Mab21l2	True	False	0.404437884564522	mixed
ENSMUSG00000004530	6	0	16	8	Coro1c	Coro1c	True	False	0.0372546654414205	mixed
ENSMUSG00000115072	4	0	20	3	NA	ENSMUSG00000115072	False	False	NA	NA
ENSMUSG00000020686	2	0	3	0	NA	ENSMUSG00000020686	False	False	NA	NA
ENSMUSG00000033590	10	0	10	4	Myo5c	Myo5c	True	False	-0.0154236290311254	mixed
ENSMUSG00000070448	16	0	22	7	Vmn2r89	Vmn2r89	True	False	-0.0420750082995866	mixed
ENSMUSG00000020310	2	0	3	0	NA	ENSMUSG00000020310	False	False	NA	NA
ENSMUSG00000039021	4	0	10	3	Ttc16	Ttc16	True	False	0.0613205576343631	mixed
ENSMUSG00000018293	1	0	8	5	Pfn1	Pfn1	True	False	0.127787330872602	mixed
ENSMUSG00000086136	8	1	10	13	Gm12718	Gm12718	True	False	-0.734371091574623	mixed
ENSMUSG00000032409	5	0	7	1	Atr	Atr	True	False	0.0608148885527441	mixed
ENSMUSG00000093606	18	0	1	9	B130034C11Rik	B130034C11Rik	True	False	-0.127486437004517	mixed
ENSMUSG00000024070	17	0	14	11	Prkd3	Prkd3	True	False	0.0395115668814875	mixed
ENSMUSG00000051295	4	0	24	3	9630028B13Rik	9630028B13Rik	True	False	-0.358645767658084	all_down
ENSMUSG00000027115	16	0	22	7	Kif18a	Kif18a	True	False	0.0413660027947031	mixed
ENSMUSG00000031493	4	0	4	3	Ggn	Ggn	True	False	0.0472937008652395	mixed
ENSMUSG00000067916	18	1	1	9	Zfp991	Zfp991	True	False	-0.151444018103248	mixed
ENSMUSG00000009281	17	0	8	11	Rarres2	Rarres2	True	False	-0.0535544786077042	mixed
ENSMUSG00000026755	14	0	21	1	Arpc5l	Arpc5l	True	False	-0.0759337286556851	mixed
ENSMUSG00000073491	18	1	1	9	Ifi213	Ifi213	True	False	-0.295225451679405	mixed
ENSMUSG00000046844	2	0	3	0	NA	ENSMUSG00000046844	False	False	NA	NA
ENSMUSG00000029126	9	0	5	4	Nsg1	Nsg1	True	False	-0.222210200219607	all_down
ENSMUSG00000026611	10	0	10	4	Spata17	Spata17	True	False	0.248427518291319	mixed
ENSMUSG00000096169	10	0	23	4	Olfr1564	Olfr1564	True	False	-0.351999852215754	all_down
ENSMUSG00000037957	5	0	7	1	Wdr20	Wdr20	True	False	0.0591972287828979	mixed
ENSMUSG00000022342	2	0	3	0	NA	ENSMUSG00000022342	False	False	NA	NA
ENSMUSG00000069763	9	1	10	13	Tmem100	Tmem100	True	False	0.638456974503636	all_up
ENSMUSG00000022421	16	0	10	7	Nptxr	Nptxr	True	False	-0.21121105642327	all_down
ENSMUSG00000040875	10	0	10	4	Osbpl10	Osbpl10	True	False	-0.229348447629465	mixed
ENSMUSG00000019297	11	0	6	2	Nop9	Nop9	True	False	-0.0042440624084056	mixed
ENSMUSG00000094806	17	0	8	11	Cyp2d10	Cyp2d10	True	False	0.0155369753635374	mixed
ENSMUSG00000042096	4	0	24	3	Dao	Dao	False	False	0.496460342828997	all_up
ENSMUSG00000038250	14	0	21	1	Usp38	Usp38	True	False	-0.0398629595414602	mixed
ENSMUSG00000025007	9	1	5	6	Aldh18a1	Aldh18a1	True	False	-0.119092580695372	mixed
ENSMUSG00000032198	6	0	16	8	Dock6	Dock6	True	False	0.0298678136568715	mixed
ENSMUSG00000037526	11	0	6	2	Atg14	Atg14	True	False	-0.15280914629935	mixed
ENSMUSG00000021809	11	0	6	2	Nudt13	Nudt13	True	False	0.0168724523688249	mixed
ENSMUSG00000111915	2	0	3	0	NA	ENSMUSG00000111915	False	False	NA	NA
ENSMUSG00000087338	4	0	20	3	Scpep1os	Scpep1os	False	False	0.309236239382906	all_up
ENSMUSG00000037334	2	0	3	0	NA	ENSMUSG00000037334	False	False	NA	NA
ENSMUSG00000030722	12	1	1	6	Nfatc2ip	Nfatc2ip	True	False	-0.0454624239961	mixed
ENSMUSG00000071230	2	0	3	0	NA	ENSMUSG00000071230	False	False	NA	NA
ENSMUSG00000013663	17	0	14	11	Pten	Pten	True	False	-0.0499437124165057	mixed
ENSMUSG00000021700	16	0	22	7	Rab3c	Rab3c	True	False	-0.0326783101487565	mixed
ENSMUSG00000073043	2	0	3	0	NA	ENSMUSG00000073043	False	False	NA	NA
ENSMUSG00000038886	13	0	11	5	Man2a2	Man2a2	True	False	-0.0868240311434111	mixed
ENSMUSG00000073924	10	0	24	4	Olfr656	Olfr656	True	False	-0.113753168765623	mixed
ENSMUSG00000036295	12	1	2	6	Lrrn3	Lrrn3	True	False	-0.0410296866988112	mixed
ENSMUSG00000037780	1	0	8	5	Mbl1	Mbl1	True	False	0.0103012373615135	mixed
ENSMUSG00000000958	15	1	5	6	Slc7a7	Slc7a7	True	False	-0.156748970048549	all_down
ENSMUSG00000000439	5	0	7	1	Mkrn2	Mkrn2	True	False	0.0327924587776848	mixed
ENSMUSG00000035790	19	1	2	2	Cep19	Cep19	True	False	0.10846392705238	mixed
ENSMUSG00000040102	5	0	7	1	Klhl42	Klhl42	True	False	-0.0453925733813324	mixed
ENSMUSG00000094752	2	0	3	0	NA	ENSMUSG00000094752	False	False	NA	NA
ENSMUSG00000025647	13	0	11	5	Shisa5	Shisa5	True	False	-0.0771153867289097	mixed
ENSMUSG00000019961	14	0	21	1	Tmpo	Tmpo	True	False	0.0312574074816232	mixed
ENSMUSG00000021209	19	0	6	2	Ppp4r4	Ppp4r4	True	False	-0.0567839037917676	mixed
ENSMUSG00000099583	4	0	10	3	H3c4	H3c4	True	False	-0.377264489261159	all_down
ENSMUSG00000031881	4	0	20	3	NA	ENSMUSG00000031881	False	False	NA	NA
ENSMUSG00000020718	19	1	2	2	Polg2	Polg2	True	False	-0.0451897851821702	mixed
ENSMUSG00000075144	10	0	23	4	Olfr1156	Olfr1156	True	False	-0.0314084988334718	mixed
ENSMUSG00000057047	2	0	3	0	NA	ENSMUSG00000057047	False	False	NA	NA
ENSMUSG00000089357	2	0	3	0	NA	ENSMUSG00000089357	False	False	NA	NA
ENSMUSG00000069796	4	0	20	3	Gm11426	Gm11426	False	False	0.54674618590564	all_up
ENSMUSG00000100713	2	0	3	0	NA	ENSMUSG00000100713	False	False	NA	NA
ENSMUSG00000047508	2	0	3	0	NA	ENSMUSG00000047508	False	False	NA	NA
ENSMUSG00000025139	14	0	21	1	Tollip	Tollip	True	False	-0.0732213905233351	mixed
ENSMUSG00000026361	14	0	7	1	Cdc73	Cdc73	True	False	0.0040267575398322	mixed
ENSMUSG00000047180	19	0	2	2	Neurl3	Neurl3	True	False	-0.0863785190378257	mixed
ENSMUSG00000079563	1	0	11	5	Pglyrp2	Pglyrp2	True	False	0.319546134654622	mixed
ENSMUSG00000097571	19	0	2	2	Jpx	Jpx	True	False	-0.013860131895234	mixed
ENSMUSG00000058558	5	0	7	1	Rpl5	Rpl5	True	False	-0.0820851644765697	mixed
ENSMUSG00000024754	14	0	21	1	Cemip2	Cemip2	True	False	-0.0593001240840963	mixed
ENSMUSG00000023883	5	0	7	1	Phf10	Phf10	True	False	0.045037351826812	mixed
ENSMUSG00000025289	14	0	21	1	Prdx4	Prdx4	True	False	-0.20710329177957	mixed
ENSMUSG00000024747	7	0	0	10	Aldh1a7	Aldh1a7	True	False	0.221719902629333	mixed
ENSMUSG00000115177	2	0	3	0	NA	ENSMUSG00000115177	False	False	NA	NA
ENSMUSG00000030056	5	0	16	8	Isy1	Isy1	True	False	0.132079731546418	mixed
ENSMUSG00000023999	2	0	3	0	NA	ENSMUSG00000023999	False	False	NA	NA
ENSMUSG00000024125	2	0	3	0	NA	ENSMUSG00000024125	False	False	NA	NA
ENSMUSG00000043411	14	0	21	1	Usp48	Usp48	True	False	0.0285287195962117	mixed
ENSMUSG00000000381	2	0	3	0	NA	ENSMUSG00000000381	False	False	NA	NA
ENSMUSG00000025086	11	0	6	2	Trub1	Trub1	True	False	0.0153839254797777	mixed
ENSMUSG00000030235	4	0	20	3	Slco1c1	Slco1c1	False	False	-0.600992044471523	all_down
ENSMUSG00000048455	2	0	3	0	NA	ENSMUSG00000048455	False	False	NA	NA
ENSMUSG00000028191	11	0	6	2	Bcl10	Bcl10	True	False	-0.020749348880703	mixed
ENSMUSG00000028899	5	0	7	1	Taf12	Taf12	True	False	0.0647619966401223	mixed
ENSMUSG00000031144	9	0	10	4	Syp	Syp	True	False	0.114058101022578	mixed
ENSMUSG00000095931	2	0	3	0	NA	ENSMUSG00000095931	False	False	NA	NA
ENSMUSG00000032047	17	0	14	11	Acat1	Acat1	True	False	0.216371402044217	all_up
ENSMUSG00000068479	19	0	6	2	Mfap1a	Mfap1a	True	False	-0.0010169558973288	mixed
ENSMUSG00000010825	4	0	24	3	Grid2ip	Grid2ip	True	False	0.0251810211464333	mixed
ENSMUSG00000016262	4	0	4	3	Sertad4	Sertad4	True	False	-0.0871990116108049	mixed
ENSMUSG00000021831	5	0	7	1	Ero1a	Ero1a	True	False	-0.105082945565636	mixed
ENSMUSG00000098387	4	0	17	3	Pet117	Pet117	False	False	-0.144271135990094	all_down
ENSMUSG00000054200	4	0	4	3	Ffar4	Ffar4	True	False	-0.223680798017365	all_down
ENSMUSG00000024827	1	0	8	5	Gldc	Gldc	True	False	0.37955747340929	all_up
ENSMUSG00000029227	14	0	21	1	Fip1l1	Fip1l1	True	False	0.0747059745976855	mixed
ENSMUSG00000039382	6	0	16	8	Wdr45	Wdr45	True	False	0.0061835018539191	mixed
ENSMUSG00000036863	11	0	6	2	Syde2	Syde2	True	False	-0.0524860134227573	mixed
ENSMUSG00000016427	1	0	11	5	Ndufa1	Ndufa1	True	False	-0.0296929545061024	mixed
ENSMUSG00000095730	16	1	22	7	Vmn2r29	Vmn2r29	True	False	-0.169376642569464	mixed
ENSMUSG00000030144	10	0	10	4	Clec4d	Clec4d	True	False	0.0444799588216192	mixed
ENSMUSG00000052301	2	0	3	0	NA	ENSMUSG00000052301	False	False	NA	NA
ENSMUSG00000056076	1	0	11	5	Eif3b	Eif3b	True	False	0.188018870162071	all_up
ENSMUSG00000025723	10	0	10	4	Nmb	Nmb	True	False	-0.223311936085847	mixed
ENSMUSG00000101969	10	0	23	4	Gm20125	Gm20125	True	False	-0.162285615284719	mixed
ENSMUSG00000033618	5	0	7	1	Map3k13	Map3k13	True	False	0.114843048055048	mixed
ENSMUSG00000004221	14	0	21	1	Ikbkg	Ikbkg	True	False	0.156950882578283	mixed
ENSMUSG00000027951	13	0	11	5	Adar	Adar	True	False	-0.0370463736377523	mixed
ENSMUSG00000053508	2	0	3	0	NA	ENSMUSG00000053508	False	False	NA	NA
ENSMUSG00000093472	2	0	3	0	NA	ENSMUSG00000093472	False	False	NA	NA
ENSMUSG00000022103	12	1	5	6	Gfra2	Gfra2	True	False	-0.161512051700307	mixed
ENSMUSG00000022248	19	1	2	2	Rad1	Rad1	True	False	-0.04104615301342	mixed
ENSMUSG00000013707	9	0	5	4	Tnfaip8l2	Tnfaip8l2	True	False	-0.185645337475833	mixed
ENSMUSG00000022974	19	0	6	2	Paxbp1	Paxbp1	True	False	-0.0270690147052699	mixed
ENSMUSG00000073085	2	0	3	0	NA	ENSMUSG00000073085	False	False	NA	NA
ENSMUSG00000055415	16	0	22	7	Atp10b	Atp10b	True	False	-0.220274104308062	mixed
ENSMUSG00000045934	9	0	5	4	Mtmr11	Mtmr11	True	False	0.111972056763471	mixed
ENSMUSG00000049858	1	0	8	5	Suox	Suox	True	False	0.169826516528709	mixed
ENSMUSG00000093238	2	0	3	0	NA	ENSMUSG00000093238	False	False	NA	NA
ENSMUSG00000039903	12	1	1	6	Eva1c	Eva1c	True	False	0.154358987840022	mixed
ENSMUSG00000058620	3	0	18	12	Adra2b	Adra2b	True	False	-0.109482914199256	mixed
ENSMUSG00000043467	19	0	6	2	Zbtb37	Zbtb37	True	False	0.0374164558749905	mixed
ENSMUSG00000033416	1	0	8	5	Gucd1	Gucd1	True	False	0.0522146338876108	mixed
ENSMUSG00000019278	9	1	5	6	Dpep1	Dpep1	True	False	0.286102654027842	mixed
ENSMUSG00000032532	2	0	3	0	NA	ENSMUSG00000032532	False	False	NA	NA
