tissue	term	within_accession_unadjusted_effect	composition_proxy_adjusted_effect	adjusted_direction_matches_unadjusted	absolute_effect_ratio_adjusted_to_unadjusted	absolute_attenuation_fraction
spleen	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	-0.17511539602752768	-0.10868981452099916	True	0.620675377417491	0.379324622582509
spleen	R-MMU-6803157_ANTIMICROBIAL_PEPTIDES	-0.07683333294339176	-0.022378720333047424	True	0.29126317284108083	0.7087368271589192
spleen	R-MMU-6804756_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION	-0.00023937678047986397	1.010275829659516e-05	False	0.04220442048031049	0.9577955795196895
spleen	R-MMU-6806667_METABOLISM_OF_FAT_SOLUBLE_VITAMINS	0.0008328177696786546	0.0013345396916619506	True	1.6024390211761297	-0.6024390211761297
spleen	R-MMU-6806834_SIGNALING_BY_MET	0.03886054716057772	0.05261278964846915	True	1.3538870008974673	-0.3538870008974673
spleen	R-MMU-6811434_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC	-0.0023021156589090918	-0.0028331655027273818	True	1.2306790459302726	-0.23067904593027255
spleen	R-MMU-6811442_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC	0.033978561551612586	0.07269323909683245	True	2.13938541766735	-1.13938541766735
spleen	R-MMU-6811558_PI5P_PP2A_AND_IER3_REGULATE_PI3K_AKT_SIGNALING	0.0007373804302691585	0.0007137373305123692	True	0.9679363612238	0.0320636387762
spleen	R-MMU-68875_MITOTIC_PROPHASE	-0.0011962376004856412	-0.0007376797984524759	True	0.6166666205384258	0.3833333794615742
spleen	R-MMU-68877_MITOTIC_PROMETAPHASE	0.00349135277413424	0.004105503412574029	True	1.1759062111940497	-0.1759062111940497
spleen	R-MMU-68882_MITOTIC_ANAPHASE	0.0004662099979775712	-0.00046424938690354996	False	0.9957945752289173	0.004205424771082655
spleen	R-MMU-68886_M_PHASE	-0.02882265174545455	-0.03888397641738629	True	1.3490769954405204	-0.3490769954405204
spleen	R-MMU-68962_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX	-0.0006152101322847919	-0.0008131346672284845	True	1.3217185877752575	-0.3217185877752575
spleen	R-MMU-69002_DNA_REPLICATION_PRE_INITIATION	-0.0006160478063343416	4.1892031878251325e-05	False	0.06800126783588556	0.9319987321641144
spleen	R-MMU-69052_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE	3.4348958095836693e-05	0.00020917902736391456	True	6.08982161206422	-5.08982161206422
spleen	R-MMU-69206_G1_S_TRANSITION	0.00020744717167374684	-0.00039946669508103295	False	1.9256309539340268	-0.9256309539340268
spleen	R-MMU-69231_CYCLIN_D_ASSOCIATED_EVENTS_IN_G1	-0.0031452726254579465	-0.004134843670843235	True	1.314621707948515	-0.31462170794851496
spleen	R-MMU-69236_G1_PHASE	0.0014921685718168232	0.0018766148864964476	True	1.257642683233526	-0.2576426832335259
spleen	R-MMU-69239_SYNTHESIS_OF_DNA	-0.0019696918220696697	-0.002769576159040421	True	1.4060961862197643	-0.4060961862197643
spleen	R-MMU-69242_S_PHASE	-0.0295045196478369	-0.039577750358843124	True	1.3414131404693022	-0.34141314046930216
spleen	R-MMU-69273_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION	-0.00016817349553440946	-0.00013866235671309673	True	0.8245196799440103	0.17548032005598968
spleen	R-MMU-69275_G2_M_TRANSITION	-0.0007803261312465594	-0.0004225502664617277	True	0.5415046985376613	0.45849530146233874
spleen	R-MMU-69278_CELL_CYCLE_MITOTIC	-0.026691808295667	0.024790014669771227	False	0.9287499143995989	0.07125008560040114
spleen	R-MMU-69306_DNA_REPLICATION	-0.0008288340917223449	-0.0007963794890461476	True	0.9608430649748546	0.03915693502514539
spleen	R-MMU-69473_G2_M_DNA_DAMAGE_CHECKPOINT	-0.0004984846704044172	-0.0005965104008265662	True	1.1966474321920901	-0.19664743219209013
spleen	R-MMU-69481_G2_M_CHECKPOINTS	-0.000941761143251181	-0.0009640620809146784	True	1.0236800358809763	-0.023680035880976336
spleen	R-MMU-69618_MITOTIC_SPINDLE_CHECKPOINT	-1.8826571916567245e-05	-0.0010443320889206447	True	55.47117624752705	-54.47117624752705
spleen	R-MMU-69620_CELL_CYCLE_CHECKPOINTS	-0.039124513494987266	-0.03414755710406663	True	0.8727918650909667	0.12720813490903327
spleen	R-MMU-71291_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	-0.020284465109600705	-0.054363074855836364	True	2.680034921409199	-1.6800349214091992
spleen	R-MMU-71387_METABOLISM_OF_CARBOHYDRATES_AND_CARBOHYDRATE_DERIVATIVES	0.0017556838436703617	0.0029878749165174585	True	1.7018297042997945	-0.7018297042997945
spleen	R-MMU-72312_RRNA_PROCESSING	-0.0388838791951606	-0.0510229945854066	True	1.3121888978545333	-0.3121888978545333
spleen	R-MMU-72766_TRANSLATION	0.00417444866371555	0.0028812725157793526	True	0.6902163010946742	0.30978369890532576
spleen	R-MMU-73857_RNA_POLYMERASE_II_TRANSCRIPTION	-0.011601811775700946	-0.06088025172511436	True	5.247477971727063	-4.247477971727063
spleen	R-MMU-73884_BASE_EXCISION_REPAIR	-0.0014079897499677163	0.02476742543386899	False	17.59062907555746	-16.59062907555746
spleen	R-MMU-73886_CHROMOSOME_MAINTENANCE	0.0008251472026785256	0.0005870386680056925	True	0.7114350822496828	0.28856491775031723
spleen	R-MMU-73887_DEATH_RECEPTOR_SIGNALING	0.04575429210953274	0.057700378591185375	True	1.2610921496294707	-0.2610921496294707
spleen	R-MMU-73894_DNA_REPAIR	-0.034699935204418046	-0.013876621762417255	True	0.3999033911928015	0.6000966088071985
spleen	R-MMU-73927_DEPURINATION	0.001045068578108982	-4.64487430178202e-06	False	0.0044445641167269335	0.9955554358832731
spleen	R-MMU-73929_BASE_EXCISION_REPAIR_AP_SITE_FORMATION	-7.698978035310085e-05	-0.00025409138748403874	True	3.3003261773015944	-2.3003261773015944
spleen	R-MMU-74160_GENE_EXPRESSION_TRANSCRIPTION	-0.01139794026168224	-0.03898923203935046	True	3.420726126318193	-2.420726126318193
spleen	R-MMU-74752_SIGNALING_BY_INSULIN_RECEPTOR	-0.003533037418595753	-0.003221615434586017	True	0.9118543204862195	0.0881456795137805
spleen	R-MMU-75153_APOPTOTIC_EXECUTION_PHASE	0.0010366409615891249	0.0010660549530167583	True	1.0283743287382192	-0.028374328738219212
spleen	R-MMU-76002_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	-0.05978778880883604	-0.04789150635506906	True	0.8010248799833716	0.19897512001662843
spleen	R-MMU-76005_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2	0.0063574852234494555	0.03899289399643323	True	6.133383346705822	-5.133383346705822
spleen	R-MMU-774815_NUCLEOSOME_ASSEMBLY	0.0030544271253053535	0.004094800052846454	True	1.3406114747088926	-0.34061147470889264
spleen	R-MMU-8852135_PROTEIN_UBIQUITINATION	2.4596729118097298e-05	-0.001731399976189569	False	70.39147229196722	-69.39147229196722
spleen	R-MMU-8852276_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT	-0.0005435085983544608	-0.0001797305377169669	True	0.33068573020026404	0.669314269799736
spleen	R-MMU-8854518_AURKA_ACTIVATION_BY_TPX2	-8.560349110280388e-05	-0.00015592681910078747	True	1.8215007015722073	-0.8215007015722073
spleen	R-MMU-8856688_GOLGI_TO_ER_RETROGRADE_TRANSPORT	-0.0005436921312557356	-0.0004323617972427528	True	0.7952327657274545	0.2047672342725455
spleen	R-MMU-8856825_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS	0.008297840575809685	0.010780527439885671	True	1.2991967417780537	-0.29919674177805367
spleen	R-MMU-8856828_CLATHRIN_MEDIATED_ENDOCYTOSIS	-0.04553015809923536	-0.052106232182515894	True	1.1444333680754555	-0.14443336807545548
spleen	R-MMU-8866654_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS	-0.0007432023029591505	-0.0015392528907368322	True	2.071108881939829	-1.071108881939829
spleen	R-MMU-8868773_RRNA_PROCESSING_IN_THE_NUCLEUS_AND_CYTOSOL	0.0014605399024896868	0.001834135972292141	True	1.255793127709561	-0.2557931277095611
spleen	R-MMU-8875878_MET_PROMOTES_CELL_MOTILITY	-0.0009338309247732881	-0.0007739251070032002	True	0.8287636299805458	0.17123637001945424
spleen	R-MMU-8876198_RAB_GEFS_EXCHANGE_GTP_FOR_GDP_ON_RABS	0.019729231907697563	0.05524455939755106	True	2.800137362468573	-1.8001373624685728
spleen	R-MMU-8878171_TRANSCRIPTIONAL_REGULATION_BY_RUNX1	-0.017696136247833453	0.048499199698859186	False	2.7406660425547393	-1.7406660425547393
spleen	R-MMU-8936459_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION	-0.009534562866185214	0.0007173019468473347	False	0.07523176016713683	0.9247682398328632
spleen	R-MMU-8939211_ESR_MEDIATED_SIGNALING	-0.0064388608570943055	0.007393977784034014	False	1.1483363203737142	-0.14833632037371425
spleen	R-MMU-8951664_NEDDYLATION	0.04638949727232627	0.05839730977869526	True	1.2588476532926836	-0.25884765329268355
spleen	R-MMU-8953854_METABOLISM_OF_RNA	-0.018962245237043325	-0.034658529082976536	True	1.8277650483746535	-0.8277650483746535
spleen	R-MMU-8953897_CELLULAR_RESPONSES_TO_STIMULI	0.01623091348513171	0.051315992055496584	True	3.1616207000613046	-2.1616207000613046
spleen	R-MMU-8957275_POST_TRANSLATIONAL_PROTEIN_PHOSPHORYLATION	0.10232850376550554	0.08401679729345042	True	0.821049797483427	0.178950202516573
spleen	R-MMU-8957322_METABOLISM_OF_STEROIDS	0.003197454311639779	-0.006858948313213837	False	2.145127856321519	-1.145127856321519
spleen	R-MMU-8978868_FATTY_ACID_METABOLISM	0.044999459308246066	0.0384705594016515	True	0.8549115921177711	0.14508840788222888
spleen	R-MMU-8980692_RHOA_GTPASE_CYCLE	0.07821165013016143	0.05732846386956618	True	0.732991360930999	0.26700863906900096
spleen	R-MMU-9006925_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	-0.03803929501784199	-0.05472266812831829	True	1.43858260524153	-0.43858260524153003
spleen	R-MMU-9006931_SIGNALING_BY_NUCLEAR_RECEPTORS	-0.03727673977638063	-0.019048884854818936	True	0.5110126306402132	0.4889873693597868
spleen	R-MMU-9006934_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES	0.05017708145182669	0.051064679007240536	True	1.0176893021621036	-0.017689302162103626
spleen	R-MMU-9006936_SIGNALING_BY_TGFB_FAMILY_MEMBERS	-0.015483973803330511	-0.0241590307945244	True	1.5602603763982044	-0.5602603763982044
spleen	R-MMU-9007101_RAB_REGULATION_OF_TRAFFICKING	-0.02581532134491079	-0.010779910632793512	True	0.4175780145738397	0.5824219854261603
spleen	R-MMU-9012999_RHO_GTPASE_CYCLE	0.010622235059983018	-0.005838978976822172	False	0.5496940092033236	0.45030599079667644
spleen	R-MMU-9013026_RHOB_GTPASE_CYCLE	-0.0030493734482243276	-0.01902729487260296	True	6.23973914499803	-5.23973914499803
spleen	R-MMU-9013106_RHOC_GTPASE_CYCLE	-0.0009705218842525065	-0.00100649682066393	True	1.0370676200043971	-0.03706762000439712
spleen	R-MMU-9013148_CDC42_GTPASE_CYCLE	0.002634251215775702	0.003045802848496984	True	1.1562309738177696	-0.15623097381776963
spleen	R-MMU-9013149_RAC1_GTPASE_CYCLE	0.010430057582056104	-0.01931470374681663	False	1.8518309793462397	-0.8518309793462397
spleen	R-MMU-9013404_RAC2_GTPASE_CYCLE	0.00015029433843874243	0.00020392248485132005	True	1.3568208022315864	-0.3568208022315864
spleen	R-MMU-9013406_RHOQ_GTPASE_CYCLE	0.0007563641426275958	0.0007083829176239158	True	0.9365633267106053	0.06343667328939473
spleen	R-MMU-9013408_RHOG_GTPASE_CYCLE	-0.0505743130079864	-0.07689725424704882	True	1.5204804509139977	-0.5204804509139977
spleen	R-MMU-9013423_RAC3_GTPASE_CYCLE	-0.0007641732561514697	-0.0004718150005095769	True	0.6174188859810826	0.38258111401891737
spleen	R-MMU-9018519_ESTROGEN_DEPENDENT_GENE_EXPRESSION	-0.0036676587895813086	-0.0034088633414043838	True	0.9294385156786986	0.07056148432130138
spleen	R-MMU-9020702_INTERLEUKIN_1_SIGNALING	-0.05670607630817332	-0.059354371358067336	True	1.0467021388590114	-0.04670213885901142
spleen	R-MMU-9035034_RHOF_GTPASE_CYCLE	0.0010109510891612135	0.0013267321309226696	True	1.3123603556562362	-0.3123603556562362
spleen	R-MMU-913531_INTERFERON_SIGNALING	-0.029540375040951493	0.04629977077435376	False	1.5673386241768732	-0.5673386241768732
spleen	R-MMU-913709_O_LINKED_GLYCOSYLATION_OF_MUCINS	0.02799723440441802	0.013483085342452355	True	0.48158632912416155	0.5184136708758385
spleen	R-MMU-936837_ION_TRANSPORT_BY_P_TYPE_ATPASES	-0.037097266553916736	-0.05699489462395259	True	1.5363637248344666	-0.5363637248344666
spleen	R-MMU-937061_TRIF_TICAM1_MEDIATED_TLR4_SIGNALING	-0.0016147712700871034	-0.0016932092445161783	True	1.0485752848605263	-0.04857528486052631
spleen	R-MMU-948021_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION	-0.002075476784818012	-0.0019019403498511224	True	0.9163871953488961	0.08361280465110388
spleen	R-MMU-9612973_AUTOPHAGY	0.014832065725063718	0.01753109571538468	True	1.1819726287862957	-0.18197262878629572
spleen	R-MMU-9648025_EML4_AND_NUDC_IN_MITOTIC_SPINDLE_FORMATION	-0.0011825201921056932	-0.0014890439257895837	True	1.2592122618541244	-0.2592122618541244
spleen	R-MMU-9670095_INHIBITION_OF_DNA_RECOMBINATION_AT_TELOMERE	0.0015426704318141041	0.002014636007924531	True	1.3059406379854048	-0.30594063798540483
spleen	R-MMU-9675108_NERVOUS_SYSTEM_DEVELOPMENT	0.02015023117009345	0.012918063866152983	True	0.6410876260975954	0.3589123739024046
spleen	R-MMU-9696264_RND3_GTPASE_CYCLE	-0.0010420872062366696	-0.0017718110912476213	True	1.700252225191625	-0.700252225191625
spleen	R-MMU-9696270_RND2_GTPASE_CYCLE	-6.291628080345948e-05	0.000289631539824128	False	4.603443435076704	-3.603443435076704
spleen	R-MMU-9696273_RND1_GTPASE_CYCLE	0.0002579596389840616	0.00043823486124649043	True	1.6988504983664028	-0.6988504983664028
spleen	R-MMU-9709957_SENSORY_PERCEPTION	-0.06310345496618527	-0.08171037111057372	True	1.2948636672010936	-0.2948636672010936
spleen	R-MMU-9711123_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS	-0.02425453594222586	0.05804474837339543	False	2.39315023431731	-1.3931502343173099
spleen	R-MMU-9716542_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3	0.03521207891872897	0.08638294286819398	True	2.453219052120428	-1.4532190521204278
spleen	R-MMU-9748784_DRUG_ADME	-0.01857069391830074	-0.06626696165517972	True	3.5683621703481982	-2.5683621703481982
spleen	R-MMU-975138_TRAF6_MEDIATED_INDUCTION_OF_NFKB_AND_MAP_KINASES_UPON_TLR7_8_OR_9_ACTIVATION	-0.0004192324826576041	-0.0007350988263871877	True	1.7534395754051297	-0.7534395754051297
spleen	R-MMU-975155_MYD88_DEPENDENT_CASCADE_INITIATED_ON_ENDOSOME	0.0012128745451656761	0.0015137111133734767	True	1.2480360144475675	-0.2480360144475675
spleen	R-MMU-975634_RETINOID_METABOLISM_AND_TRANSPORT	0.041218676374491094	0.060964438976089795	True	1.4790489248659793	-0.4790489248659793
spleen	R-MMU-975871_MYD88_CASCADE_INITIATED_ON_PLASMA_MEMBRANE	0.0004375825564156332	0.0003452818947164329	True	0.7890668621362286	0.21093313786377144
spleen	R-MMU-9759476_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION	-0.0003569103533322011	-0.00032725229866412933	True	0.9169033501237018	0.08309664987629817
spleen	R-MMU-9764265_REGULATION_OF_CDH1_EXPRESSION_AND_FUNCTION	0.0008108150753824978	-1.860315991522253e-05	False	0.02294377655280594	0.977056223447194
spleen	R-MMU-9764274_REGULATION_OF_EXPRESSION_AND_FUNCTION_OF_TYPE_I_CLASSICAL_CADHERINS	-0.002165840787464402	-0.0015972643407449149	True	0.737480035462287	0.262519964537713
spleen	R-MMU-9764560_REGULATION_OF_CDH1_GENE_TRANSCRIPTION	0.008167659856788407	0.041109346116229566	True	5.033185372192288	-4.033185372192288
spleen	R-MMU-9764725_NEGATIVE_REGULATION_OF_CDH1_GENE_TRANSCRIPTION	0.0004874333263547987	0.00019459932378243605	True	0.3992327017065485	0.6007672982934515
spleen	R-MMU-9769739_REGULATION_OF_CLOTTING_CASCADE	0.01130576456720476	0.02721770405039423	True	2.40741825894253	-1.40741825894253
spleen	R-MMU-9769740_COAGULATION_PATHWAY	-0.0688291285613594	-0.04742104709211901	True	0.6889677100857722	0.3110322899142278
spleen	R-MMU-977606_REGULATION_OF_COMPLEMENT_CASCADE	0.11302520684452	0.07162953379110874	True	0.633748309699127	0.366251690300873
spleen	R-MMU-9818564_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION_BY_MLL3_AND_MLL4_COMPLEXES	-0.010963216707051832	-0.015421037650406262	True	1.4066161476573789	-0.40661614765737886
spleen	R-MMU-983168_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	0.03810048652407815	0.08161217596227742	True	2.1420245096004593	-1.1420245096004593
spleen	R-MMU-983169_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	-0.014502475668751093	0.024461563801129117	False	1.6867164172415858	-0.6867164172415858
spleen	R-MMU-983189_KINESINS	-0.028847393332438322	0.028243540361610267	False	0.9790673297975581	0.02093267020244194
spleen	R-MMU-983231_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	0.043741409490168234	0.08488428499372117	True	1.9405932726699313	-0.9405932726699313
spleen	R-MMU-9833482_PKR_MEDIATED_SIGNALING	-6.850644696067989e-05	-0.00010985063959669391	True	1.6035080561066615	-0.6035080561066615
spleen	R-MMU-983695_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS	-0.004089532062463887	-0.07418048628667617	True	18.13911351069918	-17.13911351069918
spleen	R-MMU-983705_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	0.09071521171622772	0.11399683978957752	True	1.256645248717256	-0.2566452487172559
spleen	R-MMU-983712_ION_CHANNEL_TRANSPORT	-0.021710996316057784	-0.05748895727126609	True	2.647918890242102	-1.647918890242102
spleen	R-MMU-9841922_MLL4_AND_MLL3_COMPLEXES_REGULATE_EXPRESSION_OF_PPARG_TARGET_GENES_IN_ADIPOGENESIS_AND_HEPATIC_STEATOSIS	0.002547727326830925	0.002166959546298637	True	0.8505461018052044	0.1494538981947956
spleen	R-MMU-9842860_REGULATION_OF_ENDOGENOUS_RETROELEMENTS	0.0006388305594089489	0.0006618612196252712	True	1.0360512813250988	-0.03605128132509883
spleen	R-MMU-9843940_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_KRAB_ZFP_PROTEINS	-0.0023926072601891933	-0.001384588022784833	True	0.5786942327824199	0.42130576721758006
spleen	R-MMU-9851695_EPIGENETIC_REGULATION_OF_ADIPOGENESIS_GENES_BY_MLL3_AND_MLL4_COMPLEXES	-0.00044713800725709426	-9.490397840503163e-05	True	0.21224762123713628	0.7877523787628637
spleen	R-MMU-9855142_CELLULAR_RESPONSES_TO_MECHANICAL_STIMULI	-0.0007850761407062026	-0.00055629416889234	True	0.7085862632278375	0.29141373677216253
spleen	R-MMU-9860931_RESPONSE_OF_ENDOTHELIAL_CELLS_TO_SHEAR_STRESS	0.051128954995751937	0.053074073921901006	True	1.038043392952402	-0.038043392952402
spleen	R-MMU-9909648_REGULATION_OF_PD_L1_CD274_EXPRESSION	-0.031556440460152956	-0.03877130156573396	True	1.2286335530996082	-0.2286335530996082
spleen	R-MMU-9909649_REGULATION_OF_PD_L1_CD274_TRANSCRIPTION	-0.0030702658785678855	-0.0024637146864922065	True	0.8024434312644602	0.19755656873553984
spleen	R-MMU-9917777_EPIGENETIC_REGULATION_BY_WDR5_CONTAINING_HISTONE_MODIFYING_COMPLEXES	0.0007305269623996605	0.0005805079635121013	True	0.7946427625412051	0.20535723745879486
spleen	R-MMU-9932444_ATP_DEPENDENT_CHROMATIN_REMODELERS	0.002734151551741713	-0.001859617664668322	False	0.6801443261196352	0.31985567388036484
spleen	R-MMU-9937848_CHD_CHROMATIN_REMODELERS	0.008693595769359382	0.004329157591368546	True	0.49797088641119963	0.5020291135888004
spleen	R-MMU-9937850_NURD_COMPLEX_ASSEMBLY	0.0008796756547008328	0.0005623707145942703	True	0.6392932572239093	0.3607067427760907
spleen	R-MMU-9940951_INTERACTION_OF_NURD_COMPLEXES_WITH_TRANSCRIPTION_FACTORS	0.0022625785956533534	-0.0029054030262858203	False	1.2841114257278836	-0.2841114257278836
spleen	R-MMU-9943965_CHD3_CHD4_CHD5_SUBFAMILY	-0.00035001075224876777	0.00018584822606331367	False	0.5309786195688734	0.4690213804311266
spleen	R-MMU-9958825_ACTIVATION_OF_STAT3_BY_CADHERIN_ENGAGEMENT	-0.0018686704373797795	-0.004242189502193177	True	2.2701646140137526	-1.2701646140137526
spleen	R-MMU-9958863_SLC_MEDIATED_TRANSPORT_OF_AMINO_ACIDS	0.06587618517994902	0.08247085619461897	True	1.2519069823083948	-0.2519069823083948
spleen	R-MMU-9975921_ASSEMBLY_OF_THE_9_0_PRIMARY_CILIUM	0.01147124387425659	0.0032191367200831017	True	0.28062664828418377	0.7193733517158163
