accession	direction	term	clean_term	description	pathway_genes_tested	universe_genes_tested	mean_wald_stat_in_pathway	mean_wald_stat_all_genes	mean_wald_stat_shift	p_value	overlap_genes	fdr_bh
OSD-379	down_in_flight	REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	Host Interactions Of Hiv Factors	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	110	22370	0.7219276203002093	0.057076774442379866	0.6648508458578294	0.9999946847668175	ENSMUSG00000000409,ENSMUSG00000001440,ENSMUSG00000001847,ENSMUSG00000001855,ENSMUSG00000002102,ENSMUSG00000002957,ENSMUSG00000003033,ENSMUSG00000003226,ENSMUSG00000003283,ENSMUSG00000004849,ENSMUSG00000005625,ENSMUSG00000005732,ENSMUSG00000005763,ENSMUSG00000005779,ENSMUSG00000006005,ENSMUSG00000006998,ENSMUSG00000008036,ENSMUSG00000009090,ENSMUSG00000009555,ENSMUSG00000011960,ENSMUSG00000014769,ENSMUSG00000015671,ENSMUSG00000016319,ENSMUSG00000016619,ENSMUSG00000017221,ENSMUSG00000017428,ENSMUSG00000018286,ENSMUSG00000019843,ENSMUSG00000020143,ENSMUSG00000020290,ENSMUSG00000020460,ENSMUSG00000020708,ENSMUSG00000020720,ENSMUSG00000020739,ENSMUSG00000021024,ENSMUSG00000021178,ENSMUSG00000021374,ENSMUSG00000021737,ENSMUSG00000021832,ENSMUSG00000022142,ENSMUSG00000022193,ENSMUSG00000022216,ENSMUSG00000022391,ENSMUSG00000022400,ENSMUSG00000022781,ENSMUSG00000022841,ENSMUSG00000022905,ENSMUSG00000023274,ENSMUSG00000024338,ENSMUSG00000024844,ENSMUSG00000024855,ENSMUSG00000025217,ENSMUSG00000025487,ENSMUSG00000026012,ENSMUSG00000026229,ENSMUSG00000026750,ENSMUSG00000026869,ENSMUSG00000026914,ENSMUSG00000026999,ENSMUSG00000027509,ENSMUSG00000027566,ENSMUSG00000028484,ENSMUSG00000028837,ENSMUSG00000028896,ENSMUSG00000028932,ENSMUSG00000029440,ENSMUSG00000030091,ENSMUSG00000030591,ENSMUSG00000030603,ENSMUSG00000030751,ENSMUSG00000031367,ENSMUSG00000031429,ENSMUSG00000031633,ENSMUSG00000031731,ENSMUSG00000031897,ENSMUSG00000032030,ENSMUSG00000032301,ENSMUSG00000032869,ENSMUSG00000032939,ENSMUSG00000033793,ENSMUSG00000034826,ENSMUSG00000035152,ENSMUSG00000035351,ENSMUSG00000036309,ENSMUSG00000036678,ENSMUSG00000036743,ENSMUSG00000038759,ENSMUSG00000039067,ENSMUSG00000039509,ENSMUSG00000040034,ENSMUSG00000040667,ENSMUSG00000040850,ENSMUSG00000041112,ENSMUSG00000046711,ENSMUSG00000048076,ENSMUSG00000052533,ENSMUSG00000052798,ENSMUSG00000053044,ENSMUSG00000053293,ENSMUSG00000060073,ENSMUSG00000060279,ENSMUSG00000060802,ENSMUSG00000068749,ENSMUSG00000069744,ENSMUSG00000078153,ENSMUSG00000079197,ENSMUSG00000079614,ENSMUSG00000090137,ENSMUSG00000096727,ENSMUSG00000109511	1.0
OSD-379	down_in_flight	REACTOME_CHOLESTEROL_BIOSYNTHESIS	Cholesterol Biosynthesis	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_CHOLESTEROL_BIOSYNTHESIS	20	22370	2.090545067071697	0.057076774442379866	2.0334682926293173	0.9999955979289902	ENSMUSG00000001467,ENSMUSG00000004880,ENSMUSG00000006517,ENSMUSG00000021273,ENSMUSG00000021302,ENSMUSG00000021670,ENSMUSG00000022351,ENSMUSG00000024799,ENSMUSG00000026675,ENSMUSG00000027952,ENSMUSG00000031168,ENSMUSG00000031349,ENSMUSG00000031604,ENSMUSG00000033105,ENSMUSG00000034926,ENSMUSG00000041939,ENSMUSG00000058258,ENSMUSG00000058454,ENSMUSG00000059743,ENSMUSG00000093930	1.0
OSD-379	down_in_flight	REACTOME_DNA_REPAIR	Dna Repair	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_DNA_REPAIR	98	22370	0.7587569131178014	0.057076774442379866	0.7016801386754214	0.9999958222287516	ENSMUSG00000000751,ENSMUSG00000001524,ENSMUSG00000002109,ENSMUSG00000003549,ENSMUSG00000004018,ENSMUSG00000004667,ENSMUSG00000005198,ENSMUSG00000006310,ENSMUSG00000006599,ENSMUSG00000007080,ENSMUSG00000007570,ENSMUSG00000012483,ENSMUSG00000017146,ENSMUSG00000019470,ENSMUSG00000019738,ENSMUSG00000019841,ENSMUSG00000020287,ENSMUSG00000020380,ENSMUSG00000020460,ENSMUSG00000020471,ENSMUSG00000020697,ENSMUSG00000020974,ENSMUSG00000021018,ENSMUSG00000021103,ENSMUSG00000021177,ENSMUSG00000021461,ENSMUSG00000021548,ENSMUSG00000021615,ENSMUSG00000021639,ENSMUSG00000021694,ENSMUSG00000022471,ENSMUSG00000022545,ENSMUSG00000022672,ENSMUSG00000022881,ENSMUSG00000023104,ENSMUSG00000023953,ENSMUSG00000024258,ENSMUSG00000024382,ENSMUSG00000024740,ENSMUSG00000024742,ENSMUSG00000024854,ENSMUSG00000026048,ENSMUSG00000026082,ENSMUSG00000026187,ENSMUSG00000026429,ENSMUSG00000027323,ENSMUSG00000027342,ENSMUSG00000028224,ENSMUSG00000028329,ENSMUSG00000028426,ENSMUSG00000028453,ENSMUSG00000028560,ENSMUSG00000028687,ENSMUSG00000028884,ENSMUSG00000029003,ENSMUSG00000029250,ENSMUSG00000029363,ENSMUSG00000029387,ENSMUSG00000030094,ENSMUSG00000030166,ENSMUSG00000030271,ENSMUSG00000030322,ENSMUSG00000030400,ENSMUSG00000031536,ENSMUSG00000031783,ENSMUSG00000032409,ENSMUSG00000032815,ENSMUSG00000033020,ENSMUSG00000033813,ENSMUSG00000033970,ENSMUSG00000034023,ENSMUSG00000034218,ENSMUSG00000034329,ENSMUSG00000034674,ENSMUSG00000035960,ENSMUSG00000036061,ENSMUSG00000038489,ENSMUSG00000038644,ENSMUSG00000040174,ENSMUSG00000041147,ENSMUSG00000041429,ENSMUSG00000041684,ENSMUSG00000042417,ENSMUSG00000043909,ENSMUSG00000044339,ENSMUSG00000044702,ENSMUSG00000047757,ENSMUSG00000049717,ENSMUSG00000051768,ENSMUSG00000054051,ENSMUSG00000054612,ENSMUSG00000055884,ENSMUSG00000056394,ENSMUSG00000061607,ENSMUSG00000069089,ENSMUSG00000071662,ENSMUSG00000090137,ENSMUSG00000092118	1.0
OSD-379	down_in_flight	REACTOME_DNA_REPLICATION	Dna Replication	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_DNA_REPLICATION	177	22370	0.5941848265140113	0.057076774442379866	0.5371080520716314	0.9999963725006115	ENSMUSG00000000028,ENSMUSG00000000751,ENSMUSG00000002102,ENSMUSG00000002297,ENSMUSG00000002870,ENSMUSG00000003031,ENSMUSG00000003226,ENSMUSG00000003779,ENSMUSG00000004455,ENSMUSG00000005233,ENSMUSG00000005410,ENSMUSG00000005625,ENSMUSG00000005779,ENSMUSG00000006398,ENSMUSG00000006585,ENSMUSG00000006678,ENSMUSG00000006715,ENSMUSG00000006998,ENSMUSG00000007080,ENSMUSG00000007564,ENSMUSG00000009630,ENSMUSG00000012483,ENSMUSG00000014769,ENSMUSG00000015671,ENSMUSG00000016477,ENSMUSG00000017221,ENSMUSG00000017291,ENSMUSG00000017428,ENSMUSG00000017499,ENSMUSG00000017716,ENSMUSG00000017843,ENSMUSG00000018286,ENSMUSG00000018736,ENSMUSG00000018983,ENSMUSG00000019773,ENSMUSG00000019923,ENSMUSG00000020290,ENSMUSG00000020349,ENSMUSG00000020460,ENSMUSG00000020471,ENSMUSG00000020492,ENSMUSG00000020652,ENSMUSG00000020708,ENSMUSG00000020720,ENSMUSG00000020739,ENSMUSG00000020745,ENSMUSG00000020897,ENSMUSG00000020974,ENSMUSG00000021024,ENSMUSG00000021051,ENSMUSG00000021178,ENSMUSG00000021391,ENSMUSG00000021693,ENSMUSG00000021714,ENSMUSG00000021737,ENSMUSG00000021832,ENSMUSG00000022105,ENSMUSG00000022193,ENSMUSG00000022216,ENSMUSG00000022314,ENSMUSG00000022391,ENSMUSG00000022673,ENSMUSG00000022881,ENSMUSG00000023067,ENSMUSG00000023104,ENSMUSG00000023919,ENSMUSG00000024056,ENSMUSG00000024338,ENSMUSG00000024660,ENSMUSG00000024742,ENSMUSG00000024777,ENSMUSG00000024833,ENSMUSG00000024854,ENSMUSG00000024974,ENSMUSG00000025358,ENSMUSG00000025395,ENSMUSG00000025487,ENSMUSG00000025862,ENSMUSG00000026037,ENSMUSG00000026134,ENSMUSG00000026229,ENSMUSG00000026355,ENSMUSG00000026491,ENSMUSG00000026626,ENSMUSG00000026669,ENSMUSG00000026683,ENSMUSG00000026708,ENSMUSG00000026750,ENSMUSG00000026761,ENSMUSG00000026869,ENSMUSG00000026914,ENSMUSG00000027115,ENSMUSG00000027342,ENSMUSG00000027353,ENSMUSG00000027379,ENSMUSG00000027454,ENSMUSG00000027479,ENSMUSG00000027490,ENSMUSG00000027566,ENSMUSG00000027635,ENSMUSG00000027715,ENSMUSG00000028066,ENSMUSG00000028549,ENSMUSG00000028587,ENSMUSG00000028678,ENSMUSG00000028837,ENSMUSG00000028851,ENSMUSG00000028873,ENSMUSG00000028884,ENSMUSG00000028932,ENSMUSG00000029012,ENSMUSG00000029177,ENSMUSG00000029283,ENSMUSG00000029363,ENSMUSG00000029414,ENSMUSG00000029440,ENSMUSG00000029554,ENSMUSG00000029730,ENSMUSG00000029910,ENSMUSG00000030298,ENSMUSG00000030591,ENSMUSG00000030603,ENSMUSG00000030751,ENSMUSG00000030867,ENSMUSG00000031262,ENSMUSG00000031429,ENSMUSG00000031546,ENSMUSG00000031697,ENSMUSG00000031756,ENSMUSG00000031821,ENSMUSG00000031897,ENSMUSG00000032058,ENSMUSG00000032254,ENSMUSG00000032264,ENSMUSG00000032301,ENSMUSG00000032400,ENSMUSG00000032513,ENSMUSG00000032869,ENSMUSG00000033970,ENSMUSG00000035351,ENSMUSG00000036223,ENSMUSG00000036672,ENSMUSG00000036743,ENSMUSG00000036875,ENSMUSG00000037286,ENSMUSG00000038644,ENSMUSG00000039067,ENSMUSG00000039509,ENSMUSG00000040034,ENSMUSG00000040044,ENSMUSG00000040084,ENSMUSG00000040549,ENSMUSG00000040599,ENSMUSG00000040850,ENSMUSG00000040945,ENSMUSG00000041133,ENSMUSG00000041859,ENSMUSG00000045273,ENSMUSG00000049550,ENSMUSG00000051220,ENSMUSG00000052798,ENSMUSG00000056394,ENSMUSG00000059409,ENSMUSG00000060073,ENSMUSG00000062510,ENSMUSG00000063439,ENSMUSG00000064302,ENSMUSG00000066979,ENSMUSG00000068101,ENSMUSG00000068749,ENSMUSG00000069744,ENSMUSG00000074476,ENSMUSG00000078153,ENSMUSG00000079197,ENSMUSG00000079614,ENSMUSG00000090137,ENSMUSG00000096727	1.0
OSD-379	down_in_flight	REACTOME_SIGNALING_BY_WNT	Signaling By Wnt	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_WNT	64	22370	0.9336144289337884	0.057076774442379866	0.8765376544914085	0.9999965709720098	ENSMUSG00000002102,ENSMUSG00000005625,ENSMUSG00000005779,ENSMUSG00000005871,ENSMUSG00000006932,ENSMUSG00000006998,ENSMUSG00000007564,ENSMUSG00000009630,ENSMUSG00000014769,ENSMUSG00000015671,ENSMUSG00000017221,ENSMUSG00000017428,ENSMUSG00000017843,ENSMUSG00000018286,ENSMUSG00000020349,ENSMUSG00000020460,ENSMUSG00000020708,ENSMUSG00000020720,ENSMUSG00000021024,ENSMUSG00000021051,ENSMUSG00000021178,ENSMUSG00000021737,ENSMUSG00000021832,ENSMUSG00000022193,ENSMUSG00000022216,ENSMUSG00000024182,ENSMUSG00000024338,ENSMUSG00000024576,ENSMUSG00000024777,ENSMUSG00000025217,ENSMUSG00000025487,ENSMUSG00000026229,ENSMUSG00000026626,ENSMUSG00000026750,ENSMUSG00000026869,ENSMUSG00000026914,ENSMUSG00000027566,ENSMUSG00000028837,ENSMUSG00000028932,ENSMUSG00000029440,ENSMUSG00000029686,ENSMUSG00000030591,ENSMUSG00000030603,ENSMUSG00000030751,ENSMUSG00000031429,ENSMUSG00000031897,ENSMUSG00000032058,ENSMUSG00000032301,ENSMUSG00000032869,ENSMUSG00000036309,ENSMUSG00000036743,ENSMUSG00000039067,ENSMUSG00000040850,ENSMUSG00000047604,ENSMUSG00000059409,ENSMUSG00000060073,ENSMUSG00000067199,ENSMUSG00000068749,ENSMUSG00000069744,ENSMUSG00000070526,ENSMUSG00000078153,ENSMUSG00000079197,ENSMUSG00000090137,ENSMUSG00000096727	1.0
OSD-379	down_in_flight	REACTOME_MITOTIC_G2_G2_M_PHASES	Mitotic G2 G2 M Phases	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_MITOTIC_G2_G2_M_PHASES	75	22370	0.977499998227342	0.057076774442379866	0.9204232237849621	0.9999973854775136	ENSMUSG00000000759,ENSMUSG00000001151,ENSMUSG00000001525,ENSMUSG00000002997,ENSMUSG00000005469,ENSMUSG00000007564,ENSMUSG00000009013,ENSMUSG00000016477,ENSMUSG00000018707,ENSMUSG00000019942,ENSMUSG00000019971,ENSMUSG00000019988,ENSMUSG00000020290,ENSMUSG00000020745,ENSMUSG00000020849,ENSMUSG00000021103,ENSMUSG00000021270,ENSMUSG00000021548,ENSMUSG00000021572,ENSMUSG00000022433,ENSMUSG00000023908,ENSMUSG00000024542,ENSMUSG00000025162,ENSMUSG00000025228,ENSMUSG00000025358,ENSMUSG00000025410,ENSMUSG00000025474,ENSMUSG00000025758,ENSMUSG00000026202,ENSMUSG00000026504,ENSMUSG00000026622,ENSMUSG00000026966,ENSMUSG00000027012,ENSMUSG00000027285,ENSMUSG00000027330,ENSMUSG00000027479,ENSMUSG00000027490,ENSMUSG00000027715,ENSMUSG00000028447,ENSMUSG00000029790,ENSMUSG00000030867,ENSMUSG00000031016,ENSMUSG00000031347,ENSMUSG00000031592,ENSMUSG00000031865,ENSMUSG00000031922,ENSMUSG00000032218,ENSMUSG00000032477,ENSMUSG00000032534,ENSMUSG00000033790,ENSMUSG00000035198,ENSMUSG00000036403,ENSMUSG00000036752,ENSMUSG00000038241,ENSMUSG00000039298,ENSMUSG00000040407,ENSMUSG00000040549,ENSMUSG00000040586,ENSMUSG00000041431,ENSMUSG00000043987,ENSMUSG00000044201,ENSMUSG00000045007,ENSMUSG00000051391,ENSMUSG00000051786,ENSMUSG00000056267,ENSMUSG00000057110,ENSMUSG00000062591,ENSMUSG00000063810,ENSMUSG00000064128,ENSMUSG00000064302,ENSMUSG00000066306,ENSMUSG00000068115,ENSMUSG00000069089,ENSMUSG00000072235,ENSMUSG00000073542	1.0
OSD-379	down_in_flight	REACTOME_METABOLISM_OF_RNA	Metabolism Of Rna	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_METABOLISM_OF_RNA	223	22370	0.5554430743723802	0.057076774442379866	0.4983662999300003	0.9999981291632777	ENSMUSG00000000561,ENSMUSG00000000568,ENSMUSG00000000740,ENSMUSG00000001415,ENSMUSG00000001729,ENSMUSG00000001855,ENSMUSG00000002102,ENSMUSG00000002210,ENSMUSG00000002477,ENSMUSG00000002500,ENSMUSG00000003226,ENSMUSG00000003429,ENSMUSG00000003970,ENSMUSG00000004951,ENSMUSG00000005625,ENSMUSG00000005779,ENSMUSG00000006005,ENSMUSG00000006333,ENSMUSG00000006998,ENSMUSG00000007050,ENSMUSG00000007564,ENSMUSG00000007670,ENSMUSG00000007892,ENSMUSG00000008301,ENSMUSG00000008668,ENSMUSG00000008683,ENSMUSG00000009470,ENSMUSG00000012405,ENSMUSG00000012848,ENSMUSG00000014769,ENSMUSG00000015656,ENSMUSG00000015671,ENSMUSG00000016528,ENSMUSG00000016619,ENSMUSG00000017221,ENSMUSG00000017404,ENSMUSG00000017428,ENSMUSG00000018286,ENSMUSG00000018326,ENSMUSG00000020166,ENSMUSG00000020180,ENSMUSG00000020290,ENSMUSG00000020349,ENSMUSG00000020362,ENSMUSG00000020460,ENSMUSG00000020495,ENSMUSG00000020515,ENSMUSG00000020708,ENSMUSG00000020720,ENSMUSG00000020739,ENSMUSG00000021024,ENSMUSG00000021127,ENSMUSG00000021178,ENSMUSG00000021374,ENSMUSG00000021645,ENSMUSG00000021737,ENSMUSG00000021832,ENSMUSG00000021948,ENSMUSG00000021962,ENSMUSG00000022052,ENSMUSG00000022142,ENSMUSG00000022193,ENSMUSG00000022216,ENSMUSG00000022283,ENSMUSG00000022285,ENSMUSG00000022685,ENSMUSG00000022774,ENSMUSG00000022884,ENSMUSG00000023110,ENSMUSG00000024338,ENSMUSG00000024360,ENSMUSG00000024472,ENSMUSG00000024608,ENSMUSG00000025439,ENSMUSG00000025451,ENSMUSG00000025487,ENSMUSG00000025508,ENSMUSG00000025580,ENSMUSG00000025785,ENSMUSG00000026229,ENSMUSG00000026750,ENSMUSG00000026869,ENSMUSG00000026914,ENSMUSG00000026999,ENSMUSG00000027404,ENSMUSG00000027509,ENSMUSG00000027566,ENSMUSG00000027714,ENSMUSG00000027752,ENSMUSG00000027905,ENSMUSG00000028081,ENSMUSG00000028156,ENSMUSG00000028233,ENSMUSG00000028322,ENSMUSG00000028330,ENSMUSG00000028495,ENSMUSG00000028609,ENSMUSG00000028837,ENSMUSG00000028932,ENSMUSG00000028936,ENSMUSG00000029440,ENSMUSG00000029614,ENSMUSG00000030091,ENSMUSG00000030432,ENSMUSG00000030591,ENSMUSG00000030603,ENSMUSG00000030655,ENSMUSG00000030751,ENSMUSG00000031320,ENSMUSG00000031429,ENSMUSG00000031601,ENSMUSG00000031683,ENSMUSG00000031848,ENSMUSG00000031897,ENSMUSG00000032040,ENSMUSG00000032097,ENSMUSG00000032249,ENSMUSG00000032301,ENSMUSG00000032399,ENSMUSG00000032410,ENSMUSG00000032869,ENSMUSG00000032939,ENSMUSG00000033166,ENSMUSG00000033955,ENSMUSG00000034192,ENSMUSG00000034259,ENSMUSG00000034321,ENSMUSG00000034681,ENSMUSG00000034826,ENSMUSG00000035351,ENSMUSG00000035632,ENSMUSG00000036270,ENSMUSG00000036572,ENSMUSG00000036678,ENSMUSG00000036743,ENSMUSG00000037275,ENSMUSG00000037296,ENSMUSG00000037563,ENSMUSG00000037805,ENSMUSG00000038274,ENSMUSG00000038290,ENSMUSG00000038374,ENSMUSG00000038398,ENSMUSG00000038759,ENSMUSG00000038784,ENSMUSG00000038957,ENSMUSG00000039001,ENSMUSG00000039067,ENSMUSG00000039356,ENSMUSG00000039509,ENSMUSG00000040028,ENSMUSG00000040034,ENSMUSG00000040667,ENSMUSG00000040824,ENSMUSG00000040850,ENSMUSG00000040952,ENSMUSG00000041477,ENSMUSG00000041841,ENSMUSG00000042772,ENSMUSG00000043241,ENSMUSG00000043716,ENSMUSG00000044533,ENSMUSG00000044709,ENSMUSG00000044786,ENSMUSG00000045983,ENSMUSG00000046139,ENSMUSG00000046364,ENSMUSG00000047675,ENSMUSG00000048758,ENSMUSG00000049396,ENSMUSG00000050965,ENSMUSG00000052533,ENSMUSG00000052798,ENSMUSG00000053137,ENSMUSG00000053293,ENSMUSG00000053436,ENSMUSG00000055334,ENSMUSG00000055760,ENSMUSG00000056167,ENSMUSG00000057322,ENSMUSG00000057841,ENSMUSG00000057863,ENSMUSG00000058600,ENSMUSG00000058655,ENSMUSG00000059291,ENSMUSG00000059796,ENSMUSG00000060036,ENSMUSG00000060073,ENSMUSG00000060121,ENSMUSG00000060636,ENSMUSG00000060938,ENSMUSG00000061286,ENSMUSG00000061477,ENSMUSG00000061787,ENSMUSG00000062006,ENSMUSG00000062647,ENSMUSG00000062997,ENSMUSG00000063457,ENSMUSG00000067274,ENSMUSG00000067288	1.0
OSD-379	down_in_flight	REACTOME_SMOOTH_MUSCLE_CONTRACTION	Smooth Muscle Contraction	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SMOOTH_MUSCLE_CONTRACTION	23	22370	1.6368760780255662	0.057076774442379866	1.5797993035831863	0.9999990718155278	ENSMUSG00000001175,ENSMUSG00000018830,ENSMUSG00000019370,ENSMUSG00000021823,ENSMUSG00000022091,ENSMUSG00000022817,ENSMUSG00000022836,ENSMUSG00000025006,ENSMUSG00000027940,ENSMUSG00000028465,ENSMUSG00000029761,ENSMUSG00000031799,ENSMUSG00000032366,ENSMUSG00000034868,ENSMUSG00000035783,ENSMUSG00000036438,ENSMUSG00000039824,ENSMUSG00000042284,ENSMUSG00000048096,ENSMUSG00000059430,ENSMUSG00000067818,ENSMUSG00000090841,ENSMUSG00000117098	1.0
OSD-379	down_in_flight	REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY	Post Chaperonin Tubulin Folding Pathway	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY	16	22370	2.620550144106134	0.057076774442379866	2.563473369663754	0.9999991520061488	ENSMUSG00000001473,ENSMUSG00000006095,ENSMUSG00000016255,ENSMUSG00000023004,ENSMUSG00000026202,ENSMUSG00000036430,ENSMUSG00000036752,ENSMUSG00000039230,ENSMUSG00000039233,ENSMUSG00000042043,ENSMUSG00000043091,ENSMUSG00000045136,ENSMUSG00000058672,ENSMUSG00000062591,ENSMUSG00000072235,ENSMUSG00000116358	1.0
OSD-379	down_in_flight	REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC	Formation Of Tubulin Folding Intermediates By Cct Tric	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC	19	22370	2.2533404794648506	0.057076774442379866	2.1962637050224707	0.9999995144343758	ENSMUSG00000001416,ENSMUSG00000001473,ENSMUSG00000007739,ENSMUSG00000016255,ENSMUSG00000022234,ENSMUSG00000023004,ENSMUSG00000025613,ENSMUSG00000026202,ENSMUSG00000029447,ENSMUSG00000030007,ENSMUSG00000034024,ENSMUSG00000036752,ENSMUSG00000043091,ENSMUSG00000045136,ENSMUSG00000058672,ENSMUSG00000062591,ENSMUSG00000068039,ENSMUSG00000072235,ENSMUSG00000116358	1.0
OSD-379	down_in_flight	REACTOME_TELOMERE_MAINTENANCE	Telomere Maintenance	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_TELOMERE_MAINTENANCE	33	22370	1.4395621843441415	0.057076774442379866	1.3824854099017616	0.9999995986931055	ENSMUSG00000000751,ENSMUSG00000001056,ENSMUSG00000003868,ENSMUSG00000006678,ENSMUSG00000007080,ENSMUSG00000007589,ENSMUSG00000012483,ENSMUSG00000020471,ENSMUSG00000020974,ENSMUSG00000021611,ENSMUSG00000022881,ENSMUSG00000023104,ENSMUSG00000024174,ENSMUSG00000024742,ENSMUSG00000024833,ENSMUSG00000024854,ENSMUSG00000025395,ENSMUSG00000025925,ENSMUSG00000026134,ENSMUSG00000027342,ENSMUSG00000028884,ENSMUSG00000029363,ENSMUSG00000029676,ENSMUSG00000030079,ENSMUSG00000031403,ENSMUSG00000031921,ENSMUSG00000033430,ENSMUSG00000033970,ENSMUSG00000036875,ENSMUSG00000038000,ENSMUSG00000038644,ENSMUSG00000041346,ENSMUSG00000056394	1.0
OSD-379	down_in_flight	REACTOME_PREFOLDIN_MEDIATED_TRANSFER_OF_SUBSTRATE_TO_CCT_TRIC	Prefoldin Mediated Transfer Of Substrate To Cct Tric	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_PREFOLDIN_MEDIATED_TRANSFER_OF_SUBSTRATE_TO_CCT_TRIC	25	22370	1.868108919912293	0.057076774442379866	1.8110321454699132	0.9999996608850651	ENSMUSG00000001289,ENSMUSG00000001416,ENSMUSG00000001473,ENSMUSG00000006412,ENSMUSG00000007739,ENSMUSG00000016255,ENSMUSG00000022234,ENSMUSG00000024309,ENSMUSG00000024346,ENSMUSG00000025613,ENSMUSG00000026202,ENSMUSG00000029447,ENSMUSG00000029580,ENSMUSG00000030007,ENSMUSG00000031197,ENSMUSG00000034024,ENSMUSG00000036752,ENSMUSG00000043091,ENSMUSG00000045136,ENSMUSG00000052033,ENSMUSG00000058672,ENSMUSG00000062591,ENSMUSG00000068039,ENSMUSG00000072235,ENSMUSG00000116358	1.0
OSD-379	down_in_flight	REACTOME_TRANSPORT_OF_MATURE_MRNA_DERIVED_FROM_AN_INTRONLESS_TRANSCRIPT	Transport Of Mature Mrna Derived From An Intronless Transcript	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_TRANSPORT_OF_MATURE_MRNA_DERIVED_FROM_AN_INTRONLESS_TRANSCRIPT	30	22370	1.3881338143707305	0.057076774442379866	1.3310570399283506	0.9999997607453385	ENSMUSG00000001855,ENSMUSG00000003226,ENSMUSG00000006005,ENSMUSG00000010097,ENSMUSG00000016619,ENSMUSG00000020739,ENSMUSG00000021374,ENSMUSG00000022142,ENSMUSG00000022774,ENSMUSG00000026999,ENSMUSG00000027509,ENSMUSG00000028156,ENSMUSG00000028330,ENSMUSG00000030091,ENSMUSG00000032939,ENSMUSG00000034022,ENSMUSG00000034826,ENSMUSG00000035351,ENSMUSG00000036678,ENSMUSG00000038759,ENSMUSG00000039509,ENSMUSG00000040034,ENSMUSG00000040667,ENSMUSG00000041781,ENSMUSG00000052533,ENSMUSG00000052798,ENSMUSG00000053293,ENSMUSG00000054309,ENSMUSG00000079614,ENSMUSG00000109511	1.0
