accession	direction	term	clean_term	description	query_genes	overlap	term_genes_in_universe	universe_genes	p_value	overlap_genes	fdr_bh
OSD-245	down_in_flight	REACTOME_DNA_REPLICATION	Dna Replication	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_DNA_REPLICATION	447	3	176	18168	0.8113669511056328	ENSMUSG00000006715,ENSMUSG00000020460,ENSMUSG00000026669	0.8476968145879746
OSD-245	down_in_flight	REACTOME_CELL_CYCLE_MITOTIC	Cell Cycle Mitotic	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_CELL_CYCLE_MITOTIC	447	5	288	18168	0.8402109753242819	ENSMUSG00000006715,ENSMUSG00000020460,ENSMUSG00000026669,ENSMUSG00000031016,ENSMUSG00000066149	0.8649230628338196
OSD-245	down_in_flight	REACTOME_GPCR_DOWNSTREAM_SIGNALING	Gpcr Downstream Signaling	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_GPCR_DOWNSTREAM_SIGNALING	447	5	349	18168	0.933607148512516	ENSMUSG00000026778,ENSMUSG00000027669,ENSMUSG00000034837,ENSMUSG00000038607,ENSMUSG00000061353	0.9471376868967554
OSD-245	down_in_flight	REACTOME_SIGNALING_BY_GPCR	Signaling By Gpcr	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_GPCR	447	5	412	18168	0.9757059501442703	ENSMUSG00000026778,ENSMUSG00000027669,ENSMUSG00000034837,ENSMUSG00000038607,ENSMUSG00000061353	0.9757059501442703
OSD-245	up_in_flight	REACTOME_CIRCADIAN_REPRESSION_OF_EXPRESSION_BY_REV_ERBA	Circadian Repression Of Expression By Rev Erba	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_CIRCADIAN_REPRESSION_OF_EXPRESSION_BY_REV_ERBA	288	6	22	18168	9.077930235196668e-07	ENSMUSG00000018501,ENSMUSG00000020647,ENSMUSG00000022521,ENSMUSG00000029238,ENSMUSG00000038754,ENSMUSG00000055116	6.445330466989634e-05
OSD-245	up_in_flight	REACTOME_CIRCADIAN_CLOCK	Circadian Clock	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_CIRCADIAN_CLOCK	288	7	49	18168	1.136208237582047e-05	ENSMUSG00000018501,ENSMUSG00000020647,ENSMUSG00000022521,ENSMUSG00000025217,ENSMUSG00000029238,ENSMUSG00000038754,ENSMUSG00000055116	0.0004033539243416267
OSD-245	up_in_flight	REACTOME_RORA_ACTIVATES_CIRCADIAN_EXPRESSION	Rora Activates Circadian Expression	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_RORA_ACTIVATES_CIRCADIAN_EXPRESSION	288	5	23	18168	2.5739790116622633e-05	ENSMUSG00000018501,ENSMUSG00000020647,ENSMUSG00000022521,ENSMUSG00000029238,ENSMUSG00000055116	0.000609175032760069
OSD-245	up_in_flight	REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_EXPRESSION	Bmal1 Clock Npas2 Activates Circadian Expression	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_EXPRESSION	288	5	33	18168	0.0001594685979114699	ENSMUSG00000018501,ENSMUSG00000020647,ENSMUSG00000022521,ENSMUSG00000029238,ENSMUSG00000055116	0.002264454090342873
OSD-245	up_in_flight	REACTOME_NUCLEAR_SIGNALING_BY_ERBB4	Nuclear Signaling By Erbb4	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_NUCLEAR_SIGNALING_BY_ERBB4	288	5	33	18168	0.0001594685979114699	ENSMUSG00000015755,ENSMUSG00000018501,ENSMUSG00000025217,ENSMUSG00000053110,ENSMUSG00000062991	0.002264454090342873
OSD-245	up_in_flight	REACTOME_YAP1_AND_WWTR1_TAZ_STIMULATED_GENE_EXPRESSION	Yap1 And Wwtr1 Taz Stimulated Gene Expression	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_YAP1_AND_WWTR1_TAZ_STIMULATED_GENE_EXPRESSION	288	4	21	18168	0.00029915747875093054	ENSMUSG00000020647,ENSMUSG00000022521,ENSMUSG00000053110,ENSMUSG00000055320	0.003479571563807644
OSD-245	up_in_flight	REACTOME_PPARA_ACTIVATES_GENE_EXPRESSION	Ppara Activates Gene Expression	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_PPARA_ACTIVATES_GENE_EXPRESSION	288	8	111	18168	0.0003897874955306273	ENSMUSG00000018501,ENSMUSG00000020647,ENSMUSG00000020656,ENSMUSG00000022521,ENSMUSG00000029238,ENSMUSG00000053110,ENSMUSG00000055116,ENSMUSG00000055320	0.003479571563807644
OSD-245	up_in_flight	REACTOME_FATTY_ACID_TRIACYLGLYCEROL_AND_KETONE_BODY_METABOLISM	Fatty Acid Triacylglycerol And Ketone Body Metabolism	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_FATTY_ACID_TRIACYLGLYCEROL_AND_KETONE_BODY_METABOLISM	288	10	170	18168	0.00039206440155579086	ENSMUSG00000018501,ENSMUSG00000020647,ENSMUSG00000020656,ENSMUSG00000022521,ENSMUSG00000026827,ENSMUSG00000029238,ENSMUSG00000038754,ENSMUSG00000053110,ENSMUSG00000055116,ENSMUSG00000055320	0.003479571563807644
OSD-245	up_in_flight	REACTOME_MYD88_MAL_CASCADE_INITIATED_ON_PLASMA_MEMBRANE	Myd88 Mal Cascade Initiated On Plasma Membrane	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_MYD88_MAL_CASCADE_INITIATED_ON_PLASMA_MEMBRANE	288	6	74	18168	0.0011311882953725502	ENSMUSG00000004221,ENSMUSG00000015755,ENSMUSG00000021754,ENSMUSG00000027164,ENSMUSG00000032041,ENSMUSG00000032058	0.008116696874661483
OSD-245	up_in_flight	REACTOME_RIG_I_MDA5_MEDIATED_INDUCTION_OF_IFN_ALPHA_BETA_PATHWAYS	Rig I Mda5 Mediated Induction Of Ifn Alpha Beta Pathways	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_RIG_I_MDA5_MEDIATED_INDUCTION_OF_IFN_ALPHA_BETA_PATHWAYS	288	5	50	18168	0.001143196742910068	ENSMUSG00000004221,ENSMUSG00000021754,ENSMUSG00000022521,ENSMUSG00000027164,ENSMUSG00000033107	0.008116696874661483
OSD-245	up_in_flight	REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1	Jnk C Jun Kinases Phosphorylation And Activation Mediated By Activated Human Tak1	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1	288	3	15	18168	0.001557299716613081	ENSMUSG00000004221,ENSMUSG00000015755,ENSMUSG00000027164	0.010051661807229885
OSD-245	up_in_flight	REACTOME_TRAF6_MEDIATED_NFKB_ACTIVATION	Traf6 Mediated Nfkb Activation	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_TRAF6_MEDIATED_NFKB_ACTIVATION	288	3	16	18168	0.0018943291188836433	ENSMUSG00000004221,ENSMUSG00000021754,ENSMUSG00000027164	0.01038452991839949
OSD-245	up_in_flight	REACTOME_SIGNALING_BY_ERBB4	Signaling By Erbb4	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_ERBB4	288	6	82	18168	0.0019247332323926458	ENSMUSG00000015755,ENSMUSG00000018501,ENSMUSG00000023067,ENSMUSG00000025217,ENSMUSG00000053110,ENSMUSG00000062991	0.01038452991839949
OSD-245	up_in_flight	REACTOME_ACTIVATED_TLR4_SIGNALLING	Activated Tlr4 Signalling	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_ACTIVATED_TLR4_SIGNALLING	288	6	83	18168	0.0020476537867266604	ENSMUSG00000004221,ENSMUSG00000015755,ENSMUSG00000021754,ENSMUSG00000027164,ENSMUSG00000032041,ENSMUSG00000032058	0.01038452991839949
OSD-245	up_in_flight	REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION	Activated Tak1 Mediates P38 Mapk Activation	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION	288	3	17	18168	0.002273458019618275	ENSMUSG00000004221,ENSMUSG00000015755,ENSMUSG00000027164	0.010761034626193166
OSD-245	up_in_flight	REACTOME_IL1_SIGNALING	Il1 Signaling	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_IL1_SIGNALING	288	4	37	18168	0.0027057760899059694	ENSMUSG00000004221,ENSMUSG00000015755,ENSMUSG00000025217,ENSMUSG00000027164	0.012006881398957739
OSD-245	up_in_flight	REACTOME_TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX	Tak1 Activates Nfkb By Phosphorylation And Activation Of Ikks Complex	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX	288	3	19	18168	0.003164718905754386	ENSMUSG00000004221,ENSMUSG00000015755,ENSMUSG00000027164	0.013217355429915378
OSD-245	up_in_flight	REACTOME_TRAF6_MEDIATED_INDUCTION_OF_NFKB_AND_MAP_KINASES_UPON_TLR7_8_OR_9_ACTIVATION	Traf6 Mediated Induction Of Nfkb And Map Kinases Upon Tlr7 8 Or 9 Activation	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_TRAF6_MEDIATED_INDUCTION_OF_NFKB_AND_MAP_KINASES_UPON_TLR7_8_OR_9_ACTIVATION	288	5	68	18168	0.004465645423059038	ENSMUSG00000004221,ENSMUSG00000015755,ENSMUSG00000021754,ENSMUSG00000027164,ENSMUSG00000032058	0.01761449027984398
OSD-245	up_in_flight	REACTOME_TOLL_RECEPTOR_CASCADES	Toll Receptor Cascades	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_TOLL_RECEPTOR_CASCADES	288	6	102	18168	0.005696827772137067	ENSMUSG00000004221,ENSMUSG00000015755,ENSMUSG00000021754,ENSMUSG00000027164,ENSMUSG00000032041,ENSMUSG00000032058	0.0212881458853543
OSD-245	up_in_flight	REACTOME_MAP_KINASE_ACTIVATION_IN_TLR_CASCADE	Map Kinase Activation In Tlr Cascade	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_MAP_KINASE_ACTIVATION_IN_TLR_CASCADE	288	4	47	18168	0.0064587787090122795	ENSMUSG00000004221,ENSMUSG00000015755,ENSMUSG00000027164,ENSMUSG00000032058	0.02292866441699359
OSD-245	up_in_flight	REACTOME_NOD1_2_SIGNALING_PATHWAY	Nod1 2 Signaling Pathway	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_NOD1_2_SIGNALING_PATHWAY	288	3	27	18168	0.008702292018126199	ENSMUSG00000004221,ENSMUSG00000015755,ENSMUSG00000027164	0.02942203491842667
OSD-245	up_in_flight	REACTOME_DOWNSTREAM_TCR_SIGNALING	Downstream Tcr Signaling	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_DOWNSTREAM_TCR_SIGNALING	288	3	28	18168	0.009634013830891564	ENSMUSG00000004221,ENSMUSG00000015755,ENSMUSG00000027164	0.031091590090604592
OSD-245	up_in_flight	REACTOME_INNATE_IMMUNE_SYSTEM	Innate Immune System	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_INNATE_IMMUNE_SYSTEM	288	8	190	18168	0.011036619951622553	ENSMUSG00000004221,ENSMUSG00000015755,ENSMUSG00000021754,ENSMUSG00000022521,ENSMUSG00000027164,ENSMUSG00000032041,ENSMUSG00000032058,ENSMUSG00000033107	0.034069565937617445
OSD-245	up_in_flight	REACTOME_G1_PHASE	G1 Phase	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_G1_PHASE	288	3	32	18168	0.013925445960889888	ENSMUSG00000016477,ENSMUSG00000023067,ENSMUSG00000032058	0.041196110967632586
OSD-245	up_in_flight	REACTOME_NFKB_AND_MAP_KINASES_ACTIVATION_MEDIATED_BY_TLR4_SIGNALING_REPERTOIRE	Nfkb And Map Kinases Activation Mediated By Tlr4 Signaling Repertoire	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_NFKB_AND_MAP_KINASES_ACTIVATION_MEDIATED_BY_TLR4_SIGNALING_REPERTOIRE	288	4	63	18168	0.01772953047351363	ENSMUSG00000004221,ENSMUSG00000015755,ENSMUSG00000027164,ENSMUSG00000032058	0.05035186654477872
OSD-245	up_in_flight	REACTOME_TRIF_MEDIATED_TLR3_SIGNALING	Trif Mediated Tlr3 Signaling	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_TRIF_MEDIATED_TLR3_SIGNALING	288	4	66	18168	0.020681692049716458	ENSMUSG00000004221,ENSMUSG00000015755,ENSMUSG00000027164,ENSMUSG00000032058	0.05647692828961033
OSD-245	up_in_flight	REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS	Nucleotide Binding Domain Leucine Rich Repeat Containing Receptor Nlr Signaling Pathways	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS	288	3	43	18168	0.030524822853775117	ENSMUSG00000004221,ENSMUSG00000015755,ENSMUSG00000027164	0.08026897861548273
OSD-245	up_in_flight	REACTOME_TCR_SIGNALING	Tcr Signaling	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_TCR_SIGNALING	288	3	44	18168	0.03238511932196155	ENSMUSG00000004221,ENSMUSG00000015755,ENSMUSG00000027164	0.08211940970925966
OSD-245	up_in_flight	REACTOME_SIGNALING_BY_NOTCH	Signaling By Notch	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_NOTCH	288	4	90	18168	0.05486481164572118	ENSMUSG00000016477,ENSMUSG00000018501,ENSMUSG00000022521,ENSMUSG00000039982	0.13432419402917944
OSD-245	up_in_flight	REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR	Downstream Signaling Events Of B Cell Receptor Bcr	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR	288	4	93	18168	0.06047924713873741	ENSMUSG00000004221,ENSMUSG00000017428,ENSMUSG00000023067,ENSMUSG00000025217	0.1384855277688003
OSD-245	up_in_flight	REACTOME_PLATELET_HOMEOSTASIS	Platelet Homeostasis	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_PLATELET_HOMEOSTASIS	288	3	57	18168	0.061702986364081426	ENSMUSG00000030302,ENSMUSG00000032058,ENSMUSG00000041119	0.1384855277688003
OSD-245	up_in_flight	REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS	G Alpha Q Signalling Events	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS	288	4	94	18168	0.06241601251551563	ENSMUSG00000003228,ENSMUSG00000020123,ENSMUSG00000040432,ENSMUSG00000045875	0.1384855277688003
OSD-245	up_in_flight	REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	Metabolism Of Lipids And Lipoproteins	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	288	11	414	18168	0.06655136181421967	ENSMUSG00000018501,ENSMUSG00000020647,ENSMUSG00000020656,ENSMUSG00000022521,ENSMUSG00000024843,ENSMUSG00000026827,ENSMUSG00000029238,ENSMUSG00000038754,ENSMUSG00000053110,ENSMUSG00000055116,ENSMUSG00000055320	0.14287740003090027
OSD-245	up_in_flight	REACTOME_SIGNALING_BY_RHO_GTPASES	Signaling By Rho Gtpases	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_RHO_GTPASES	288	4	97	18168	0.068420163395079	ENSMUSG00000021215,ENSMUSG00000026425,ENSMUSG00000030257,ENSMUSG00000057315	0.14287740003090027
OSD-245	up_in_flight	REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	Cytokine Signaling In Immune System	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	288	7	228	18168	0.07161535957099933	ENSMUSG00000004221,ENSMUSG00000015755,ENSMUSG00000025217,ENSMUSG00000026638,ENSMUSG00000027164,ENSMUSG00000028760,ENSMUSG00000055980	0.14314943415183146
OSD-245	up_in_flight	REACTOME_SIGNALING_BY_ILS	Signaling By Ils	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_ILS	288	4	99	18168	0.07258281168261878	ENSMUSG00000004221,ENSMUSG00000015755,ENSMUSG00000025217,ENSMUSG00000027164	0.14314943415183146
OSD-245	up_in_flight	REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS	Activation Of Nf Kappab In B Cells	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS	288	3	62	18168	0.07537471249814322	ENSMUSG00000004221,ENSMUSG00000017428,ENSMUSG00000025217	0.144106698363542
OSD-245	up_in_flight	REACTOME_SIGNALING_BY_WNT	Signaling By Wnt	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_WNT	288	3	63	18168	0.07825697159937474	ENSMUSG00000017428,ENSMUSG00000025217,ENSMUSG00000032058	0.144106698363542
OSD-245	up_in_flight	REACTOME_SIGNALING_BY_NOTCH1	Signaling By Notch1	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_NOTCH1	288	3	64	18168	0.08118687231748845	ENSMUSG00000018501,ENSMUSG00000022521,ENSMUSG00000039982	0.144106698363542
OSD-245	up_in_flight	REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION	Transcriptional Regulation Of White Adipocyte Differentiation	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION	288	3	64	18168	0.08118687231748845	ENSMUSG00000018501,ENSMUSG00000020647,ENSMUSG00000022521	0.144106698363542
OSD-245	up_in_flight	REACTOME_SIGNALLING_BY_NGF	Signalling By Ngf	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SIGNALLING_BY_NGF	288	6	191	18168	0.0840478907062969	ENSMUSG00000020431,ENSMUSG00000021215,ENSMUSG00000023067,ENSMUSG00000027164,ENSMUSG00000032058,ENSMUSG00000055980	0.1455463473206605
OSD-245	up_in_flight	REACTOME_IMMUNE_SYSTEM	Immune System	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_IMMUNE_SYSTEM	288	17	761	18168	0.09836222475881257	ENSMUSG00000004221,ENSMUSG00000015755,ENSMUSG00000017428,ENSMUSG00000020483,ENSMUSG00000021754,ENSMUSG00000022521,ENSMUSG00000023067,ENSMUSG00000025217,ENSMUSG00000026638,ENSMUSG00000027164,ENSMUSG00000028760,ENSMUSG00000032041,ENSMUSG00000032058,ENSMUSG00000033107,ENSMUSG00000033781,ENSMUSG00000038068,ENSMUSG00000055980	0.1662789989970403
OSD-245	up_in_flight	REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK	Gastrin Creb Signalling Pathway Via Pkc And Mapk	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK	288	4	114	18168	0.10769733634483646	ENSMUSG00000003228,ENSMUSG00000020123,ENSMUSG00000040432,ENSMUSG00000045875	0.17782583442984626
OSD-245	up_in_flight	REACTOME_NGF_SIGNALLING_VIA_TRKA_FROM_THE_PLASMA_MEMBRANE	Ngf Signalling Via Trka From The Plasma Membrane	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_NGF_SIGNALLING_VIA_TRKA_FROM_THE_PLASMA_MEMBRANE	288	4	118	18168	0.11815222897147189	ENSMUSG00000020431,ENSMUSG00000023067,ENSMUSG00000032058,ENSMUSG00000055980	0.19065473311305692
OSD-245	up_in_flight	REACTOME_DEVELOPMENTAL_BIOLOGY	Developmental Biology	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_DEVELOPMENTAL_BIOLOGY	288	8	311	18168	0.12265049142889778	ENSMUSG00000018501,ENSMUSG00000020647,ENSMUSG00000020679,ENSMUSG00000022521,ENSMUSG00000025085,ENSMUSG00000026425,ENSMUSG00000026640,ENSMUSG00000030257	0.19351521981003872
OSD-245	up_in_flight	REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	Signaling By The B Cell Receptor Bcr	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	288	4	122	18168	0.12902923884059236	ENSMUSG00000004221,ENSMUSG00000017428,ENSMUSG00000023067,ENSMUSG00000025217	0.19915382516700128
OSD-245	up_in_flight	REACTOME_MITOTIC_G1_G1_S_PHASES	Mitotic G1 G1 S Phases	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_MITOTIC_G1_G1_S_PHASES	288	4	126	18168	0.14030661393257834	ENSMUSG00000016477,ENSMUSG00000017428,ENSMUSG00000023067,ENSMUSG00000032058	0.21195254445134176
OSD-245	up_in_flight	REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	Factors Involved In Megakaryocyte Development And Platelet Production	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	288	3	85	18168	0.15233147953310078	ENSMUSG00000022521,ENSMUSG00000037896,ENSMUSG00000059060	0.2244926529532029
OSD-245	up_in_flight	REACTOME_APOPTOSIS	Apoptosis	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_APOPTOSIS	288	4	131	18168	0.15493154922122454	ENSMUSG00000010751,ENSMUSG00000017428,ENSMUSG00000020483,ENSMUSG00000024812	0.2244926529532029
OSD-245	up_in_flight	REACTOME_SIGNALING_BY_ERBB2	Signaling By Erbb2	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_ERBB2	288	3	88	18168	0.16374797105888725	ENSMUSG00000020431,ENSMUSG00000023067,ENSMUSG00000062991	0.23252211890361987
OSD-245	up_in_flight	REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	Generic Transcription Pathway	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	288	5	193	18168	0.19264513930196753	ENSMUSG00000018501,ENSMUSG00000020647,ENSMUSG00000022521,ENSMUSG00000053110,ENSMUSG00000055320	0.26571626676513926
OSD-245	up_in_flight	REACTOME_ADAPTIVE_IMMUNE_SYSTEM	Adaptive Immune System	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_ADAPTIVE_IMMUNE_SYSTEM	288	10	459	18168	0.1946090967857358	ENSMUSG00000004221,ENSMUSG00000015755,ENSMUSG00000017428,ENSMUSG00000020483,ENSMUSG00000023067,ENSMUSG00000025217,ENSMUSG00000027164,ENSMUSG00000032058,ENSMUSG00000033781,ENSMUSG00000038068	0.26571626676513926
OSD-245	up_in_flight	REACTOME_G1_S_TRANSITION	G1 S Transition	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_G1_S_TRANSITION	288	3	104	18168	0.22825554777285648	ENSMUSG00000017428,ENSMUSG00000023067,ENSMUSG00000032058	0.30006510407857334
OSD-245	up_in_flight	REACTOME_NEURONAL_SYSTEM	Neuronal System	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_NEURONAL_SYSTEM	288	4	155	18168	0.23184683164913536	ENSMUSG00000020431,ENSMUSG00000030806,ENSMUSG00000059602,ENSMUSG00000062785	0.30006510407857334
OSD-245	up_in_flight	REACTOME_SIGNALING_BY_PDGF	Signaling By Pdgf	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_PDGF	288	3	105	18168	0.2324447989341061	ENSMUSG00000020431,ENSMUSG00000023067,ENSMUSG00000028019	0.30006510407857334
OSD-245	up_in_flight	REACTOME_CLASS_A1_RHODOPSIN_LIKE_RECEPTORS	Class A1 Rhodopsin Like Receptors	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_CLASS_A1_RHODOPSIN_LIKE_RECEPTORS	288	3	107	18168	0.24086445992275402	ENSMUSG00000020123,ENSMUSG00000040432,ENSMUSG00000045875	0.30538172597349167
OSD-245	up_in_flight	REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	Metabolism Of Amino Acids And Derivatives	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	288	4	165	18168	0.2663127519611691	ENSMUSG00000017428,ENSMUSG00000020182,ENSMUSG00000032350,ENSMUSG00000041324	0.33172290156566675
OSD-245	up_in_flight	REACTOME_DNA_REPLICATION	Dna Replication	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_DNA_REPLICATION	288	4	176	18168	0.3052013962209661	ENSMUSG00000016477,ENSMUSG00000017428,ENSMUSG00000023067,ENSMUSG00000032058	0.37360860571876886
OSD-245	up_in_flight	REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	Antigen Processing Ubiquitination Proteasome Degradation	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	288	4	179	18168	0.315923377212053	ENSMUSG00000017428,ENSMUSG00000025217,ENSMUSG00000033781,ENSMUSG00000038068	0.38017897935687733
OSD-245	up_in_flight	REACTOME_HEMOSTASIS	Hemostasis	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_HEMOSTASIS	288	7	367	18168	0.3638719367500908	ENSMUSG00000022521,ENSMUSG00000030302,ENSMUSG00000032058,ENSMUSG00000032902,ENSMUSG00000037896,ENSMUSG00000041119,ENSMUSG00000059060	0.43058179182094075
OSD-245	up_in_flight	REACTOME_AXON_GUIDANCE	Axon Guidance	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_AXON_GUIDANCE	288	4	198	18168	0.3842053353911864	ENSMUSG00000025085,ENSMUSG00000026425,ENSMUSG00000026640,ENSMUSG00000030257	0.44718981660285634
OSD-245	up_in_flight	REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Class I Mhc Mediated Antigen Processing Presentation	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	288	4	208	18168	0.41993115310798906	ENSMUSG00000017428,ENSMUSG00000025217,ENSMUSG00000033781,ENSMUSG00000038068	0.47972153698560005
OSD-245	up_in_flight	REACTOME_GPCR_LIGAND_BINDING	Gpcr Ligand Binding	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_GPCR_LIGAND_BINDING	288	3	150	18168	0.4256684060576451	ENSMUSG00000020123,ENSMUSG00000040432,ENSMUSG00000045875	0.47972153698560005
