gene_id	gene_symbol	studies_tested	meta_log2_fold_change	meta_se	meta_z	meta_p_value	direction_up_studies	direction_down_studies	q_heterogeneity	i2_percent	heterogeneity_p_value	meta_fdr_bh	eligible_meta	significant_fdr05_abs_log2fc1	consistent_direction
ENSMUSG00000026380	Tfcp2l1	8	0.355800920702335	0.0615521153911355	5.78048241626438	7.44867234489091e-09	7	1	19.0806870424494	63.3136899922583	0.00793830235297741	1.86342315873365e-06	TRUE	FALSE	mixed
ENSMUSG00000038539	Atf5	8	0.348802872590422	0.0603664287933748	5.77809354574082	7.55518012920755e-09	6	2	86.4653105297251	91.9042677842537	6.56896263776535e-16	1.86342315873365e-06	TRUE	FALSE	mixed
ENSMUSG00000038179	Slamf7	7	-0.486951354415973	0.0846419300154461	-5.75307479788221	8.76346871735546e-09	0	7	19.0594303699498	68.5195208695221	0.00406443284996497	2.12965177285734e-06	TRUE	FALSE	all_down
ENSMUSG00000058806	Col13a1	8	0.382588531128759	0.0666718226719457	5.73838415984606	9.55841070361166e-09	7	1	42.5405583222827	83.5451148831458	4.09105890715941e-07	2.28917009966931e-06	TRUE	FALSE	mixed
ENSMUSG00000030244	Gys2	8	-0.367566128402535	0.0642060887370582	-5.72478616331576	1.03564103057867e-08	3	5	27.5351790409574	74.5779753616717	0.000266875238926022	2.44485257575892e-06	TRUE	FALSE	mixed
ENSMUSG00000023031	Cela1	8	-0.407429588672533	0.0712220486656895	-5.72055418659711	1.0617715853614e-08	2	6	50.3701618653976	86.1028836502335	1.22184941975199e-08	2.47123597860523e-06	TRUE	FALSE	mixed
ENSMUSG00000037157	Il22ra1	8	0.498549081315936	0.0873030241670377	5.71055912521492	1.12605607419488e-08	7	1	20.2924554672224	65.5044210331922	0.00497144469184688	2.58445508695422e-06	TRUE	FALSE	mixed
ENSMUSG00000021884	Hacl1	8	0.325198061157721	0.0570338107501816	5.7018469725291	1.1851620182653e-08	7	1	28.5370964683528	75.4705248035206	0.000175678428516883	2.68284963723755e-06	TRUE	FALSE	mixed
ENSMUSG00000020037	Rfx4	8	0.540421800474402	0.095142323416562	5.68014087808505	1.34583845335378e-08	5	3	25.1454592629121	72.1619719615759	0.000715032931590268	3.005402762388e-06	TRUE	FALSE	mixed
ENSMUSG00000024827	Gldc	8	0.354967947105502	0.0626686646005106	5.66420154902439	1.47710708002301e-08	7	1	12.7138671854335	44.9420078257541	0.0793945427703355	3.25455926631737e-06	TRUE	FALSE	mixed
ENSMUSG00000015340	Cybb	8	-0.335231114733361	0.0593211149447547	-5.65112633242917	1.5939988205962e-08	1	7	24.0172313368701	70.8542591699405	0.00113143251804872	3.46589875136213e-06	TRUE	FALSE	mixed
ENSMUSG00000038608	Dock10	8	-0.269585168116983	0.0478700678196263	-5.631601967492	1.7854336380561e-08	2	6	34.5720920658065	79.7524547063111	1.34573717388805e-05	3.83172608686715e-06	TRUE	FALSE	mixed
ENSMUSG00000024679	Ms4a6d	8	-0.429074421331541	0.0762503440571115	-5.62718013455998	1.83179409579671e-08	1	7	7.40316931902235	5.44590163548478	0.388141916773933	3.88082018372315e-06	TRUE	FALSE	mixed
ENSMUSG00000024677	Ms4a6b	8	-0.448317712586248	0.079748727061234	-5.62162844608181	1.89165771925995e-08	2	6	14.3411533975542	51.1894210601372	0.0454358255145282	3.95691693807223e-06	TRUE	FALSE	mixed
ENSMUSG00000017221	Psmd3	8	0.230395631792314	0.0410131578915332	5.61760282886867	1.93624944531721e-08	7	1	37.2817554917209	81.2240601128494	4.14797513559304e-06	3.99956526048336e-06	TRUE	FALSE	mixed
ENSMUSG00000041538	H2-Ob	7	-0.545181524140817	0.0971360319276821	-5.61255708434441	1.99358411732329e-08	0	7	4.32309199569042	0	0.633041928239037	4.06715772083548e-06	TRUE	FALSE	all_down
ENSMUSG00000022371	Col14a1	8	-0.219616123383196	0.0391899753388824	-5.60388521513826	2.09599540498215e-08	1	7	8.51751726868342	17.816427261767	0.289175411546437	4.20260118392283e-06	TRUE	FALSE	mixed
ENSMUSG00000035493	Tgfbi	8	-0.23468140488425	0.0418973221832154	-5.6013461637953	2.12693500126451e-08	1	7	7.96270572833374	12.090183427326	0.335893974127263	4.20260118392283e-06	TRUE	FALSE	mixed
ENSMUSG00000033022	Cdo1	8	0.254988030967536	0.045553256998033	5.59758067306902	2.17363715249839e-08	7	1	49.2777347856649	85.7948015864635	2.0017021557683e-08	4.20260118392283e-06	TRUE	FALSE	mixed
ENSMUSG00000028179	Cth	8	0.311584426581206	0.0556685407231493	5.59713659696555	2.17921006868341e-08	6	2	67.9901001698932	89.7043834580204	3.76052359831847e-12	4.20260118392283e-06	TRUE	FALSE	mixed
ENSMUSG00000054203	Ifi205	8	-0.5121062910832	0.091504625254671	-5.59650716734736	2.18713284004456e-08	1	7	28.0726270164888	75.0646777877665	0.000213327574287175	4.20260118392283e-06	TRUE	FALSE	mixed
ENSMUSG00000021368	Tbc1d7	8	0.224757908289908	0.0402806809304027	5.57979416182778	2.40803379403695e-08	5	3	32.9228996308169	78.7382032612712	2.73665090167956e-05	4.57388028120238e-06	TRUE	FALSE	mixed
ENSMUSG00000021423	Ly86	8	-0.341416056602808	0.0614267013710454	-5.55810500942414	2.72719301183928e-08	1	7	17.471440384323	59.9346141702143	0.0145965386524316	5.12123460461864e-06	TRUE	FALSE	mixed
ENSMUSG00000026853	Crat	8	0.426453046150098	0.0767702581777969	5.55492525715427	2.77730574120855e-08	6	2	52.3875754438714	86.6380531248294	4.89658768074382e-09	5.1567390307271e-06	TRUE	FALSE	mixed
ENSMUSG00000037270	4932438A13Rik	8	0.280726062609671	0.0505917322608145	5.54885255089606	2.87550555927733e-08	7	1	13.246952136195	47.1576561307734	0.0663152131331008	5.27974770745087e-06	TRUE	FALSE	mixed
ENSMUSG00000023963	Cyp39a1	8	0.425352495011617	0.0769593595161649	5.52697550610818	3.2579842582437e-08	7	1	54.7392426594164	87.2120992912644	1.67920742345566e-09	5.91628460082167e-06	TRUE	FALSE	mixed
ENSMUSG00000036334	Igsf10	8	-0.324522467130483	0.0588184308636945	-5.51736016016016	3.44129716737391e-08	0	8	13.383407201248	47.6964281610797	0.0632997806039272	6.18124300987543e-06	TRUE	FALSE	all_down
ENSMUSG00000072568	Lratd2	8	0.378806815123054	0.068839845294666	5.50272612469694	3.73963116577955e-08	6	2	18.0868287303741	61.2978034770432	0.0115843302802895	6.64488225962442e-06	TRUE	FALSE	mixed
ENSMUSG00000057880	Abat	8	0.274907569290201	0.050033629555737	5.49445586360982	3.91916924447505e-08	7	1	27.7242776905315	74.7513710613616	0.000246675959318652	6.88981614520747e-06	TRUE	FALSE	mixed
ENSMUSG00000022901	Cd86	8	-0.387424347100847	0.0705552064085199	-5.49108091127437	3.99481279313537e-08	1	7	11.0430731919926	36.6118481848355	0.136751193298224	6.94887172700653e-06	TRUE	FALSE	mixed
ENSMUSG00000015355	Cd48	8	-0.40942779671631	0.0747945905918339	-5.47402951839958	4.3991573766564e-08	1	7	14.368840951697	51.283474961331	0.0449968255833	7.5725078801299e-06	TRUE	FALSE	mixed
ENSMUSG00000030603	Psmc4	8	0.240674891222172	0.0440228075042067	5.46705003308055	4.57586924827964e-08	7	1	26.7387945249839	73.8208093358157	0.000371345419295872	7.79548859049702e-06	TRUE	FALSE	mixed
ENSMUSG00000070436	Serpinh1	8	-0.416754716300976	0.0762788303024236	-5.46356983515169	4.66653564414315e-08	0	8	51.0106250462755	86.2773686978942	9.14347800976423e-09	7.86882668565974e-06	TRUE	FALSE	all_down
ENSMUSG00000040017	Saa4	8	-0.366590352691828	0.0671760143957994	-5.45716139888692	4.83806555384954e-08	2	6	47.7133523187671	85.3290543216627	4.05080943970852e-08	8.07565992700643e-06	TRUE	FALSE	mixed
ENSMUSG00000022665	Ccdc80	8	-0.255628884447049	0.0468619824671655	-5.45493107608409	4.89918446995378e-08	0	8	12.7065997677847	44.9105179361419	0.0795880025498577	8.09590233659863e-06	TRUE	FALSE	all_down
ENSMUSG00000050860	Phospho1	7	0.737963575271416	0.135497291369388	5.44633451940826	5.14183944533473e-08	5	2	25.4519814933106	76.4261969089639	0.000281532730042238	8.34435696342244e-06	TRUE	FALSE	mixed
ENSMUSG00000037600	Kdf1	8	0.383267401330186	0.0703755049143325	5.44603412503731	5.15052593203685e-08	4	4	53.6207096797409	86.9453424958216	2.79521288269225e-09	8.34435696342244e-06	TRUE	FALSE	mixed
ENSMUSG00000002068	Ccne1	8	-0.517270978149024	0.095025422479148	-5.44350095641544	5.22434530495817e-08	1	7	7.12328772564865	1.73076998146142	0.416157172828161	8.38177729751784e-06	TRUE	FALSE	mixed
ENSMUSG00000035004	Igsf6	8	-0.346913618614408	0.0641218192774596	-5.41022732236102	6.29447972739529e-08	0	8	17.6050212609242	60.2386166068593	0.0138850176114237	1.00015651437699e-05	TRUE	FALSE	all_down
ENSMUSG00000026395	Ptprc	8	-0.330462204251163	0.0611783767575345	-5.40161772452494	6.60425744625202e-08	2	6	37.1315039266115	81.1480838108924	4.42913118938224e-06	1.03938432666014e-05	TRUE	FALSE	mixed
ENSMUSG00000020431	Adcy1	8	0.795845656420354	0.148906002532608	5.34461769763833	9.06080855019109e-08	5	3	40.4844868494336	82.7094263883502	1.01661965224094e-06	1.4040868903743e-05	TRUE	FALSE	mixed
ENSMUSG00000042453	Reln	8	-0.228999611385329	0.0428567619416728	-5.34337175769351	9.12333824557146e-08	2	6	13.8962327397253	49.6266352823164	0.0530580351157008	1.4040868903743e-05	TRUE	FALSE	mixed
ENSMUSG00000027455	Nsfl1c	8	0.261637754037285	0.0489768632581666	5.34206841010094	9.1891960816043e-08	7	1	9.45216662136586	25.9429051517451	0.2218009089891	1.4040868903743e-05	TRUE	FALSE	mixed
ENSMUSG00000004707	Ly9	8	-0.321895968174701	0.0602728204459065	-5.34064883297764	9.26145059308918e-08	1	7	16.9237279965605	58.6379549386361	0.0178946744713314	1.4040868903743e-05	TRUE	FALSE	mixed
ENSMUSG00000042487	Leo1	8	0.303692707760411	0.0569128304802899	5.33610268892857	9.49656320534432e-08	4	4	47.4578040207454	85.2500549815999	4.54414048455563e-08	1.42664279062104e-05	TRUE	FALSE	mixed
ENSMUSG00000032915	Adgre4	8	-0.37908535510216	0.0711016328110973	-5.33159844738465	9.73520201978362e-08	0	8	15.4070508195766	54.5662561772975	0.031121540538979	1.44931723762995e-05	TRUE	FALSE	all_down
ENSMUSG00000026335	Pam	8	-0.256849346742245	0.0483116232472165	-5.31651245556199	1.05774985126362e-07	1	7	8.1664111140741	14.2830320171353	0.318149038553296	1.56065324036886e-05	TRUE	FALSE	mixed
ENSMUSG00000020914	Top2a	8	-0.460185070554199	0.0866754744446556	-5.30928816372431	1.1005421379453e-07	1	7	82.8031721700794	91.5462175946329	3.68854310824684e-15	1.60942113535806e-05	TRUE	FALSE	mixed
ENSMUSG00000056131	Pgm3	8	0.276177693114733	0.0521104407464908	5.29985333377422	1.15895742928361e-07	7	1	36.1680107421182	80.6458805547511	6.7387879723682e-06	1.67997995779927e-05	TRUE	FALSE	mixed
ENSMUSG00000041481	Serpina3g	8	-0.418713958810216	0.0790651785354978	-5.29580741567828	1.18491667706115e-07	1	7	20.6452771372339	66.0939402582519	0.00433221223834749	1.70267374682048e-05	TRUE	FALSE	mixed
ENSMUSG00000022241	Tars	8	0.283215522153573	0.0534973162220587	5.29401364692748	1.19660497318194e-07	3	5	67.564975055277	89.639602480023	4.58095857039015e-12	1.70464630877858e-05	TRUE	FALSE	mixed
ENSMUSG00000072235	Tuba1a	8	-0.356814036273573	0.0676553616999575	-5.2739949548418	1.33485578073564e-07	1	7	44.2356403136152	84.175655759988	1.92391616973918e-07	1.87849833617854e-05	TRUE	FALSE	mixed
ENSMUSG00000028582	Cc2d1b	8	0.233433490768027	0.044272797750123	5.27261665471272	1.34492295757959e-07	7	1	17.870019439295	60.8282463050519	0.012570416278192	1.87849833617854e-05	TRUE	FALSE	mixed
ENSMUSG00000021999	Cpb2	8	-0.218932036300031	0.0415308466101634	-5.27155245244758	1.3527461543434e-07	3	5	32.5992529848446	78.5271153199298	3.14369717095406e-05	1.87849833617854e-05	TRUE	FALSE	mixed
ENSMUSG00000022540	Rogdi	8	0.237900790763346	0.045156034576542	5.26841634776613	1.37605723852746e-07	4	4	131.407388367274	94.6730544705481	3.19323268830596e-25	1.89494548888886e-05	TRUE	FALSE	mixed
ENSMUSG00000022057	Adamdec1	8	-0.419000836731451	0.0796372379124483	-5.26136827085959	1.42987313446308e-07	1	7	6.96505283324933	0	0.432527608790704	1.95278128487623e-05	TRUE	FALSE	mixed
ENSMUSG00000094724	Rnaset2b	8	-0.214095152289567	0.0407087991226426	-5.25918614412002	1.44694362733315e-07	2	6	24.8276449738003	71.8056222916558	0.000814066448753434	1.95989700341642e-05	TRUE	FALSE	mixed
ENSMUSG00000040522	Tlr8	8	-0.45366449637979	0.0863331841579241	-5.25481019615735	1.48177205162677e-07	1	7	14.1974612742293	50.6954105047912	0.0477787220364895	1.99075472789694e-05	TRUE	FALSE	mixed
ENSMUSG00000025078	Nhlrc2	8	-0.178901814937617	0.0341041958496614	-5.2457420701621	1.556545376857e-07	4	4	34.9442862621992	79.9681128197138	1.14573235926874e-05	2.07152946200435e-05	TRUE	FALSE	mixed
ENSMUSG00000057315	Arhgap24	8	0.262601808248734	0.0500717350837348	5.24451185503331	1.56696631013945e-07	5	3	15.9164376817031	56.0203096950085	0.02589085962113	2.07152946200435e-05	TRUE	FALSE	mixed
ENSMUSG00000054580	Pla2r1	8	-0.235633744492215	0.0452422029261922	-5.20827301174142	1.90606336168256e-07	2	6	8.47930883914153	17.446101648201	0.29222974072296	2.45689793498078e-05	TRUE	FALSE	mixed
ENSMUSG00000022025	Cnmd	8	-0.465570988181757	0.0893986564954812	-5.20780743729958	1.91085072482241e-07	1	7	28.2798555444359	75.2473983150269	0.000195638222291092	2.45689793498078e-05	TRUE	FALSE	mixed
ENSMUSG00000030739	Myh14	8	0.338017482945013	0.0649095917638568	5.20751207579199	1.91389386245709e-07	5	3	44.2143395000638	84.1680321833375	1.94228372768901e-07	2.45689793498078e-05	TRUE	FALSE	mixed
ENSMUSG00000030827	Fgf21	8	0.749812257412839	0.143997501250346	5.20711992154127	1.91794150446306e-07	5	3	58.0018547264962	87.9314204123161	3.77773422822153e-10	2.45689793498078e-05	TRUE	FALSE	mixed
ENSMUSG00000074768	Bhmt	8	0.335680237756342	0.0646105904657166	5.19543677494263	2.04239742238906e-07	6	2	81.4400493297005	91.4047203340198	7.00284381602609e-15	2.56976367247325e-05	TRUE	FALSE	mixed
ENSMUSG00000039046	Usp6nl	8	0.251330686880249	0.0483781838068948	5.19512447766652	2.04582904863891e-07	5	3	26.5646592833079	73.6492008975304	0.000399063203073867	2.56976367247325e-05	TRUE	FALSE	mixed
ENSMUSG00000073418	C4b	8	-0.226198171856773	0.0435457011110465	-5.1945006300379	2.05270078527364e-07	2	6	10.2898446415921	31.9717620253891	0.172734575198018	2.56976367247325e-05	TRUE	FALSE	mixed
ENSMUSG00000078674	Mup18	8	-0.496957852206957	0.0958921915980833	-5.18246422284179	2.18973378962007e-07	2	6	30.1869257299774	76.811153071316	8.77475870648578e-05	2.68682262868514e-05	TRUE	FALSE	mixed
ENSMUSG00000069792	Wfdc17	8	-0.516365152773577	0.0996410649438038	-5.18225244847393	2.19222221843528e-07	1	7	31.00779340236	77.425030187839	6.19684568476916e-05	2.68682262868514e-05	TRUE	FALSE	mixed
ENSMUSG00000001281	Itgb7	8	-0.416505408026448	0.080380438334239	-5.18167624683172	2.19900664516933e-07	1	7	11.2340630481845	37.6895076164698	0.128730165870243	2.68682262868514e-05	TRUE	FALSE	mixed
ENSMUSG00000023044	Csad	8	0.449066217686125	0.0866815876195098	5.18064135670089	2.21124282905403e-07	6	2	117.636130339149	94.0494472405555	2.37887885151592e-22	2.68682262868514e-05	TRUE	FALSE	mixed
ENSMUSG00000032463	Faim	8	0.218196999027268	0.0421566694849039	5.17585951863211	2.26864115285934e-07	6	2	17.6187522869167	60.2696043056462	0.0138137873895961	2.73644489423362e-05	TRUE	FALSE	mixed
ENSMUSG00000044309	Apol7c	6	-0.769472815318945	0.148751047676582	-5.17289005581966	2.30500654706226e-07	1	5	17.3624381500199	71.2022012300487	0.00386132469422176	2.76016182537709e-05	TRUE	FALSE	mixed
ENSMUSG00000090272	Mndal	8	-0.317321124998744	0.0614552344400991	-5.16345154143117	2.42437364731388e-07	1	7	20.9111857001202	66.525092836033	0.00390384724366089	2.87368827262498e-05	TRUE	FALSE	mixed
ENSMUSG00000094793	Mup12	8	-0.79498662213504	0.153987658292165	-5.16266453397641	2.43459218255672e-07	2	6	37.5648747780196	81.3655707855682	3.6654234398386e-06	2.87368827262498e-05	TRUE	FALSE	mixed
ENSMUSG00000069516	Lyz2	8	-0.386705163678639	0.074952863792808	-5.15931138732213	2.47859779353345e-07	1	7	16.0226475127236	56.311839261013	0.0249102533175946	2.89272695664319e-05	TRUE	FALSE	mixed
ENSMUSG00000073409	H2-Q6	8	-0.299318747155719	0.0580213039146706	-5.15877319123876	2.48573208982349e-07	1	7	25.2794064096958	72.3094763913635	0.000676923732709813	2.89272695664319e-05	TRUE	FALSE	mixed
ENSMUSG00000030498	Gas2	8	0.329123501039209	0.0638486434961717	5.15474539500502	2.53975767749771e-07	7	1	25.871900134354	72.9436185063769	0.000530911280946652	2.93492976368179e-05	TRUE	FALSE	mixed
ENSMUSG00000059089	Fcgr4	8	-0.427828299648963	0.0830400317499733	-5.15207292956148	2.57622805443793e-07	2	6	17.4200218478484	59.8163534974865	0.0148795962200241	2.95640059719353e-05	TRUE	FALSE	mixed
ENSMUSG00000040747	Cd53	8	-0.357061854869668	0.0693526555231665	-5.14849578831766	2.62583681114743e-07	0	8	5.46259159696452	0	0.603699785637671	2.99254850373871e-05	TRUE	FALSE	all_down
ENSMUSG00000090394	4930523C07Rik	8	-0.223511408416	0.0434471633876966	-5.14444191491898	2.68317252730774e-07	1	7	12.0502939717661	41.9101308532303	0.0989170076541352	3.03694698724386e-05	TRUE	FALSE	mixed
ENSMUSG00000031765	Mt1	8	0.609260741199241	0.118495677402295	5.14162840835779	2.72367402476295e-07	6	2	49.0728172798489	85.735483740253	2.19563075995822e-08	3.06181722851753e-05	TRUE	FALSE	mixed
ENSMUSG00000039985	Sinhcaf	8	-0.290395048806505	0.0565185218509674	-5.13805101931437	2.77602522828535e-07	0	8	6.94963237983248	0	0.434142921230279	3.0870693461752e-05	TRUE	FALSE	all_down
