gene	gmm_cluster	hdbscan_cluster	spectral_cluster	consensus_cluster
ENSMUSG00000022853	14	-1	0	0
ENSMUSG00000031511	3	-1	0	6
ENSMUSG00000066262	1	1	10	3
ENSMUSG00000044816	7	1	2	1
ENSMUSG00000109058	1	1	11	3
ENSMUSG00000019194	6	-1	9	5
ENSMUSG00000056296	4	-1	9	5
ENSMUSG00000032269	11	1	2	9
ENSMUSG00000019791	7	-1	2	13
ENSMUSG00000004542	5	1	6	0
ENSMUSG00000091183	11	1	2	9
ENSMUSG00000022151	4	-1	2	13
ENSMUSG00000080115	1	1	11	3
ENSMUSG00000105279	2	1	3	2
ENSMUSG00000020218	12	1	2	4
ENSMUSG00000118298	11	1	10	9
ENSMUSG00000053334	12	1	2	4
ENSMUSG00000019320	12	1	2	4
ENSMUSG00000056724	13	-1	0	14
ENSMUSG00000088524	2	1	7	2
ENSMUSG00000029810	3	-1	0	6
ENSMUSG00000063919	10	-1	2	13
ENSMUSG00000006362	13	-1	0	14
ENSMUSG00000042377	5	-1	14	0
ENSMUSG00000055301	5	-1	2	0
ENSMUSG00000024018	7	1	2	1
ENSMUSG00000057406	9	-1	0	8
ENSMUSG00000030493	11	1	2	9
ENSMUSG00000099435	2	1	3	2
ENSMUSG00000115304	2	1	3	2
ENSMUSG00000028098	4	-1	0	0
ENSMUSG00000074676	1	1	11	3
ENSMUSG00000033623	9	-1	0	8
ENSMUSG00000078878	10	1	2	1
ENSMUSG00000020573	13	1	0	14
ENSMUSG00000118669	0	-1	0	11
ENSMUSG00000024650	14	1	0	0
ENSMUSG00000020053	14	-1	8	12
ENSMUSG00000036208	12	1	2	4
ENSMUSG00000005886	9	-1	0	8
ENSMUSG00000097908	11	1	2	9
ENSMUSG00000046846	2	1	11	10
ENSMUSG00000053687	1	1	11	3
ENSMUSG00000042801	1	1	11	3
ENSMUSG00000037134	7	1	2	1
ENSMUSG00000008604	6	-1	0	0
ENSMUSG00000020463	9	0	0	8
ENSMUSG00000028670	0	-1	0	11
ENSMUSG00000021622	8	-1	0	7
ENSMUSG00000041841	8	-1	0	7
ENSMUSG00000019189	9	-1	0	8
ENSMUSG00000059301	12	1	2	4
ENSMUSG00000020477	7	1	2	1
ENSMUSG00000015757	9	0	0	8
ENSMUSG00000025004	14	-1	8	12
ENSMUSG00000047888	8	-1	0	7
ENSMUSG00000020628	0	-1	0	11
ENSMUSG00000022965	3	-1	0	6
ENSMUSG00000027203	5	-1	2	0
ENSMUSG00000057465	8	-1	8	7
ENSMUSG00000037426	0	-1	0	11
ENSMUSG00000097652	7	1	2	1
ENSMUSG00000030282	3	-1	0	6
ENSMUSG00000019464	12	1	2	4
ENSMUSG00000026356	9	-1	0	8
ENSMUSG00000065570	2	1	7	2
ENSMUSG00000052180	1	1	11	3
ENSMUSG00000053178	1	1	11	3
ENSMUSG00000053388	1	1	11	3
ENSMUSG00000033053	1	1	11	3
ENSMUSG00000027481	2	1	11	10
ENSMUSG00000041415	9	-1	0	8
ENSMUSG00000117146	2	1	11	10
ENSMUSG00000110281	2	1	11	10
ENSMUSG00000025207	5	-1	0	0
ENSMUSG00000007216	11	1	2	9
ENSMUSG00000022503	7	1	2	1
ENSMUSG00000027246	12	1	2	4
ENSMUSG00000027660	9	-1	0	8
ENSMUSG00000020682	12	1	2	4
ENSMUSG00000003518	3	-1	0	6
ENSMUSG00000025329	12	1	14	4
ENSMUSG00000087152	2	1	3	2
ENSMUSG00000032259	10	1	2	1
ENSMUSG00000105196	2	1	7	2
ENSMUSG00000039716	6	-1	9	5
ENSMUSG00000074555	2	1	3	2
ENSMUSG00000065432	2	1	3	2
ENSMUSG00000005267	12	1	2	4
ENSMUSG00000021997	2	1	11	10
ENSMUSG00000023066	7	-1	0	0
ENSMUSG00000074250	2	1	11	10
ENSMUSG00000054827	14	1	8	12
ENSMUSG00000061353	3	-1	0	6
ENSMUSG00000073897	2	1	11	10
ENSMUSG00000061815	1	1	11	3
ENSMUSG00000022199	6	1	9	5
ENSMUSG00000038777	12	1	2	4
ENSMUSG00000029501	9	-1	0	8
ENSMUSG00000117328	2	1	11	10
ENSMUSG00000024225	5	-1	4	0
ENSMUSG00000079055	10	-1	9	5
ENSMUSG00000075272	2	1	3	2
ENSMUSG00000027678	9	-1	0	8
ENSMUSG00000024812	5	-1	0	0
ENSMUSG00000027857	1	1	11	3
ENSMUSG00000021876	8	-1	8	7
ENSMUSG00000078520	2	1	3	2
ENSMUSG00000061306	3	-1	0	6
ENSMUSG00000059263	3	-1	0	6
ENSMUSG00000027808	3	-1	0	6
ENSMUSG00000030214	13	-1	0	14
ENSMUSG00000076432	3	-1	9	5
ENSMUSG00000085972	1	1	11	3
ENSMUSG00000058628	2	1	3	2
ENSMUSG00000077192	1	1	11	3
ENSMUSG00000029445	8	-1	8	7
ENSMUSG00000020982	9	0	0	8
ENSMUSG00000063240	1	1	11	3
ENSMUSG00000062101	11	1	2	9
ENSMUSG00000030930	13	-1	0	14
ENSMUSG00000022218	7	-1	2	13
ENSMUSG00000041959	3	-1	0	6
ENSMUSG00000099139	2	1	11	10
ENSMUSG00000033498	1	1	11	3
ENSMUSG00000094985	11	1	2	9
ENSMUSG00000019254	0	-1	0	11
ENSMUSG00000024026	3	-1	0	6
ENSMUSG00000046589	12	1	2	4
ENSMUSG00000054690	5	-1	2	0
ENSMUSG00000028907	7	1	2	1
ENSMUSG00000049300	12	1	2	4
ENSMUSG00000096965	11	1	11	3
ENSMUSG00000033845	5	-1	0	0
ENSMUSG00000054435	13	-1	0	14
ENSMUSG00000032966	6	-1	0	0
ENSMUSG00000096537	2	1	3	2
ENSMUSG00000049482	7	1	2	1
ENSMUSG00000086843	1	1	11	3
ENSMUSG00000069072	6	1	9	5
ENSMUSG00000087264	2	1	3	2
ENSMUSG00000090958	12	1	2	4
ENSMUSG00000029646	5	1	0	0
ENSMUSG00000025762	14	-1	0	0
ENSMUSG00000024270	0	-1	0	11
ENSMUSG00000028360	11	1	2	9
ENSMUSG00000054191	12	1	2	4
ENSMUSG00000036928	5	1	2	1
ENSMUSG00000091435	2	1	3	2
ENSMUSG00000031681	5	-1	2	0
ENSMUSG00000030954	7	-1	2	13
ENSMUSG00000026504	7	-1	2	13
ENSMUSG00000024622	0	-1	0	11
ENSMUSG00000094898	11	1	10	9
ENSMUSG00000023094	12	1	2	4
ENSMUSG00000034271	12	1	2	4
ENSMUSG00000035027	0	-1	0	11
ENSMUSG00000091490	1	1	11	3
ENSMUSG00000050567	0	-1	0	11
ENSMUSG00000075133	1	1	11	3
ENSMUSG00000098134	12	1	2	4
ENSMUSG00000039153	12	1	2	4
ENSMUSG00000028430	0	-1	0	11
ENSMUSG00000037369	9	-1	0	8
ENSMUSG00000040601	5	1	2	1
ENSMUSG00000020863	9	-1	0	8
ENSMUSG00000079495	12	1	2	4
ENSMUSG00000026853	3	-1	0	6
ENSMUSG00000092094	11	1	2	9
ENSMUSG00000022427	9	-1	0	8
ENSMUSG00000020848	10	1	2	1
ENSMUSG00000002205	0	-1	0	11
ENSMUSG00000001909	0	-1	0	11
ENSMUSG00000042446	9	-1	0	8
ENSMUSG00000031966	11	1	2	9
ENSMUSG00000085084	11	1	2	9
ENSMUSG00000026864	8	-1	0	7
ENSMUSG00000073421	8	-1	0	7
ENSMUSG00000069971	2	1	11	10
ENSMUSG00000047342	11	1	2	9
ENSMUSG00000035443	10	1	2	1
ENSMUSG00000021532	12	1	2	4
ENSMUSG00000031173	14	1	8	12
ENSMUSG00000110991	2	1	3	2
ENSMUSG00000092738	2	1	3	2
ENSMUSG00000105428	2	1	3	2
ENSMUSG00000031710	8	-1	0	7
ENSMUSG00000042275	12	1	2	4
ENSMUSG00000093839	1	1	11	3
ENSMUSG00000113593	2	1	11	10
ENSMUSG00000042810	0	-1	0	11
ENSMUSG00000070332	2	1	11	10
ENSMUSG00000112896	2	1	3	2
ENSMUSG00000040065	2	1	11	10
ENSMUSG00000039244	7	1	2	1
ENSMUSG00000026124	2	1	3	2
ENSMUSG00000069045	5	-1	9	5
ENSMUSG00000027107	11	1	11	3
ENSMUSG00000026047	12	1	2	4
ENSMUSG00000031659	13	1	0	14
ENSMUSG00000099907	1	1	11	3
ENSMUSG00000079492	12	1	2	4
ENSMUSG00000025375	6	-1	9	5
ENSMUSG00000090619	7	1	10	1
ENSMUSG00000052760	13	1	0	14
ENSMUSG00000022485	11	1	11	3
ENSMUSG00000022297	5	-1	2	0
ENSMUSG00000050549	12	1	2	4
ENSMUSG00000031303	12	1	2	4
ENSMUSG00000117524	2	1	3	2
ENSMUSG00000115230	2	1	11	10
ENSMUSG00000036885	5	-1	2	0
ENSMUSG00000079614	9	-1	0	8
ENSMUSG00000046717	2	1	11	10
ENSMUSG00000032387	5	-1	2	0
ENSMUSG00000045519	12	1	2	4
ENSMUSG00000105621	2	1	7	2
ENSMUSG00000024145	12	1	2	4
ENSMUSG00000021756	3	-1	0	6
ENSMUSG00000061518	3	-1	0	6
ENSMUSG00000056553	6	1	9	5
ENSMUSG00000018593	8	-1	0	7
ENSMUSG00000073914	2	1	11	10
ENSMUSG00000034566	8	-1	0	7
ENSMUSG00000030194	2	1	3	2
ENSMUSG00000099630	2	1	3	2
ENSMUSG00000020799	1	1	2	1
ENSMUSG00000024409	7	1	14	1
ENSMUSG00000002617	12	1	2	4
ENSMUSG00000020386	3	-1	0	6
ENSMUSG00000048294	1	1	11	3
ENSMUSG00000075265	1	1	11	3
ENSMUSG00000080727	11	1	2	9
ENSMUSG00000033669	7	1	2	1
ENSMUSG00000108504	2	1	11	10
ENSMUSG00000023118	3	-1	0	6
ENSMUSG00000012483	7	-1	2	13
ENSMUSG00000029311	5	-1	0	0
ENSMUSG00000001014	1	1	11	3
ENSMUSG00000036872	1	1	2	1
ENSMUSG00000021113	7	-1	2	13
ENSMUSG00000030165	12	1	2	4
ENSMUSG00000021576	3	-1	0	6
ENSMUSG00000029439	0	-1	0	11
ENSMUSG00000037321	13	-1	0	14
ENSMUSG00000096663	2	1	3	2
ENSMUSG00000010358	7	1	2	1
ENSMUSG00000044345	5	-1	0	0
ENSMUSG00000078566	3	-1	0	6
ENSMUSG00000031952	1	1	11	3
ENSMUSG00000020694	9	0	0	8
ENSMUSG00000111611	12	1	2	4
ENSMUSG00000029059	5	-1	0	0
ENSMUSG00000105557	2	1	3	2
ENSMUSG00000054046	1	1	11	3
ENSMUSG00000015711	7	-1	2	13
ENSMUSG00000077625	2	1	7	2
ENSMUSG00000044213	2	1	3	2
ENSMUSG00000059146	4	-1	9	5
ENSMUSG00000035177	11	1	2	9
ENSMUSG00000021265	11	1	2	9
ENSMUSG00000020024	7	-1	2	13
ENSMUSG00000028626	7	1	2	1
ENSMUSG00000034121	11	1	2	9
ENSMUSG00000073406	11	1	2	9
ENSMUSG00000039246	14	1	0	0
ENSMUSG00000020277	8	-1	0	7
ENSMUSG00000024340	11	1	2	9
ENSMUSG00000113211	1	1	11	3
ENSMUSG00000008136	8	-1	0	7
ENSMUSG00000024403	6	1	9	5
ENSMUSG00000096233	2	1	11	10
ENSMUSG00000058183	1	1	11	3
ENSMUSG00000032038	5	-1	0	0
ENSMUSG00000031853	12	1	2	4
ENSMUSG00000061614	2	1	11	10
ENSMUSG00000070699	12	1	2	4
ENSMUSG00000009394	6	1	9	5
ENSMUSG00000026705	13	-1	0	14
ENSMUSG00000070719	2	1	11	10
ENSMUSG00000037628	11	1	2	9
ENSMUSG00000028902	0	-1	0	11
ENSMUSG00000027636	7	-1	0	0
ENSMUSG00000020831	7	1	2	1
ENSMUSG00000026664	8	-1	0	7
ENSMUSG00000067604	2	1	3	2
ENSMUSG00000024127	6	-1	9	5
ENSMUSG00000099923	1	1	11	3
ENSMUSG00000032112	7	-1	2	13
ENSMUSG00000051493	1	1	11	3
ENSMUSG00000029848	12	1	2	4
ENSMUSG00000042759	7	1	2	1
ENSMUSG00000063273	9	0	0	8
ENSMUSG00000002718	9	-1	0	8
ENSMUSG00000009907	9	-1	0	8
ENSMUSG00000046909	11	1	2	9
ENSMUSG00000066515	2	1	3	2
ENSMUSG00000024033	11	1	2	9
ENSMUSG00000030268	4	-1	9	5
ENSMUSG00000087519	1	1	11	3
ENSMUSG00000015337	12	1	2	4
ENSMUSG00000101500	2	1	3	2
ENSMUSG00000020868	7	1	2	1
ENSMUSG00000065396	2	1	3	2
ENSMUSG00000031271	12	1	2	4
ENSMUSG00000079451	12	1	2	4
ENSMUSG00000026565	9	-1	0	8
ENSMUSG00000017446	5	-1	2	0
ENSMUSG00000067529	11	1	11	3
ENSMUSG00000028550	10	1	2	1
ENSMUSG00000005883	7	1	0	1
ENSMUSG00000094893	1	1	11	3
ENSMUSG00000039347	6	-1	9	5
ENSMUSG00000049173	12	1	2	4
ENSMUSG00000097069	2	1	11	10
ENSMUSG00000022946	3	-1	0	6
ENSMUSG00000035671	7	-1	2	13
ENSMUSG00000039753	9	-1	0	8
ENSMUSG00000028314	2	1	11	10
ENSMUSG00000016206	7	1	0	1
ENSMUSG00000020037	11	1	2	9
ENSMUSG00000034731	3	-1	0	6
ENSMUSG00000031430	1	1	11	3
ENSMUSG00000031107	11	1	2	9
ENSMUSG00000053801	12	1	2	4
ENSMUSG00000034274	7	-1	2	13
ENSMUSG00000093772	2	1	11	10
ENSMUSG00000005371	9	-1	0	8
ENSMUSG00000039202	8	-1	0	7
ENSMUSG00000015749	3	-1	0	6
ENSMUSG00000030378	14	-1	8	12
ENSMUSG00000063713	2	1	11	10
ENSMUSG00000027209	2	1	11	10
ENSMUSG00000014039	7	1	2	1
ENSMUSG00000020936	3	-1	0	6
ENSMUSG00000039599	13	-1	0	14
ENSMUSG00000001627	5	-1	0	0
ENSMUSG00000019797	7	1	2	1
ENSMUSG00000031958	14	-1	0	0
ENSMUSG00000062782	2	1	11	10
ENSMUSG00000096918	2	1	11	10
ENSMUSG00000058192	7	-1	2	13
ENSMUSG00000049630	10	1	9	5
ENSMUSG00000030822	13	-1	0	14
ENSMUSG00000021589	4	-1	9	5
ENSMUSG00000106589	2	1	3	2
ENSMUSG00000071816	2	1	11	10
ENSMUSG00000043410	1	1	11	3
ENSMUSG00000043243	7	1	2	1
ENSMUSG00000031979	7	-1	2	13
ENSMUSG00000009070	1	1	11	3
ENSMUSG00000010097	9	-1	0	8
ENSMUSG00000032890	6	1	9	5
ENSMUSG00000071647	0	-1	0	11
ENSMUSG00000030359	8	-1	8	7
ENSMUSG00000020330	7	-1	2	13
ENSMUSG00000042515	12	1	2	4
ENSMUSG00000054648	9	-1	0	8
ENSMUSG00000017897	12	1	2	4
ENSMUSG00000021271	12	1	2	4
ENSMUSG00000111232	2	1	11	10
ENSMUSG00000090266	7	-1	2	13
ENSMUSG00000035569	3	-1	0	6
ENSMUSG00000058101	2	1	11	10
ENSMUSG00000038656	7	1	8	1
ENSMUSG00000061186	7	-1	2	13
ENSMUSG00000032807	11	1	2	9
ENSMUSG00000041052	7	-1	2	13
ENSMUSG00000010609	14	-1	0	0
ENSMUSG00000024228	14	-1	2	13
ENSMUSG00000043301	10	1	2	1
ENSMUSG00000030017	7	-1	2	13
ENSMUSG00000093616	2	1	3	2
ENSMUSG00000117148	7	1	10	1
ENSMUSG00000028268	13	-1	0	14
ENSMUSG00000041605	7	1	2	1
ENSMUSG00000090164	7	1	2	1
ENSMUSG00000071796	3	-1	0	6
ENSMUSG00000029817	9	0	0	8
ENSMUSG00000085720	12	1	2	4
ENSMUSG00000001555	7	-1	2	13
ENSMUSG00000022235	14	-1	0	0
ENSMUSG00000044676	10	-1	9	5
ENSMUSG00000032267	5	-1	2	0
ENSMUSG00000036192	5	-1	12	0
ENSMUSG00000002107	8	-1	0	7
ENSMUSG00000024404	9	-1	0	8
ENSMUSG00000030825	1	1	11	3
ENSMUSG00000054074	7	1	2	1
ENSMUSG00000021830	9	-1	0	8
ENSMUSG00000022812	3	-1	0	6
ENSMUSG00000002147	13	-1	0	14
ENSMUSG00000090124	14	-1	0	0
ENSMUSG00000034748	12	1	2	4
ENSMUSG00000054204	11	1	2	9
ENSMUSG00000048500	2	1	3	2
ENSMUSG00000020679	7	1	2	1
ENSMUSG00000057060	12	1	2	4
ENSMUSG00000029330	5	-1	0	0
ENSMUSG00000025142	7	-1	2	13
ENSMUSG00000070000	13	-1	0	14
ENSMUSG00000036395	14	-1	0	0
ENSMUSG00000067599	1	1	11	3
ENSMUSG00000026353	9	-1	0	8
ENSMUSG00000091411	2	1	3	2
ENSMUSG00000106799	1	1	11	3
ENSMUSG00000017754	5	-1	0	0
ENSMUSG00000006356	8	-1	0	7
ENSMUSG00000047497	7	1	2	1
ENSMUSG00000069094	13	-1	0	14
ENSMUSG00000026510	0	-1	0	11
ENSMUSG00000080615	2	1	3	2
ENSMUSG00000032680	1	1	11	3
ENSMUSG00000073067	1	1	11	3
ENSMUSG00000028186	14	-1	8	12
ENSMUSG00000060802	8	-1	0	7
ENSMUSG00000002908	11	1	2	9
ENSMUSG00000009093	2	1	3	2
ENSMUSG00000021635	7	1	2	1
ENSMUSG00000041126	5	-1	0	0
ENSMUSG00000004791	11	1	2	9
ENSMUSG00000064043	5	-1	10	0
ENSMUSG00000066800	5	-1	0	0
ENSMUSG00000051276	2	1	3	2
ENSMUSG00000037990	12	1	2	4
ENSMUSG00000039697	4	-1	0	0
ENSMUSG00000034689	2	1	3	2
ENSMUSG00000030069	2	1	11	10
ENSMUSG00000077872	2	1	7	2
ENSMUSG00000065500	2	1	3	2
ENSMUSG00000030862	7	-1	2	13
ENSMUSG00000037053	14	1	8	12
ENSMUSG00000043300	10	1	2	1
ENSMUSG00000089960	14	-1	8	12
ENSMUSG00000039552	11	1	2	9
ENSMUSG00000046138	9	-1	0	8
ENSMUSG00000046818	7	1	2	1
ENSMUSG00000038527	7	1	2	1
ENSMUSG00000030788	3	-1	0	6
ENSMUSG00000036892	14	-1	2	13
ENSMUSG00000031161	0	-1	2	11
ENSMUSG00000044724	12	1	2	4
ENSMUSG00000104318	1	1	2	1
ENSMUSG00000035247	3	-1	0	6
ENSMUSG00000023959	8	-1	0	7
ENSMUSG00000012296	7	1	2	1
ENSMUSG00000007338	5	-1	2	0
ENSMUSG00000027387	11	1	2	9
ENSMUSG00000028238	7	1	2	1
ENSMUSG00000052212	5	-1	2	0
ENSMUSG00000054431	2	1	3	2
ENSMUSG00000025473	7	1	2	1
ENSMUSG00000020256	12	1	2	4
ENSMUSG00000079049	1	1	11	3
ENSMUSG00000047547	3	-1	0	6
ENSMUSG00000056895	12	1	2	4
ENSMUSG00000030714	12	1	2	4
ENSMUSG00000031637	11	1	2	9
ENSMUSG00000039157	3	-1	0	6
ENSMUSG00000021476	6	-1	9	5
ENSMUSG00000059128	2	1	3	2
ENSMUSG00000028717	7	1	2	1
ENSMUSG00000044788	5	-1	0	0
ENSMUSG00000070870	5	-1	5	0
ENSMUSG00000024970	12	1	2	4
ENSMUSG00000095522	2	1	11	10
ENSMUSG00000063952	0	-1	0	11
ENSMUSG00000038644	0	-1	0	11
ENSMUSG00000023571	12	1	2	4
ENSMUSG00000038180	1	1	11	3
ENSMUSG00000027630	9	-1	0	8
ENSMUSG00000088088	8	-1	0	7
ENSMUSG00000037486	9	-1	0	8
ENSMUSG00000022361	9	0	0	8
ENSMUSG00000052848	1	1	11	3
ENSMUSG00000049422	3	-1	0	6
ENSMUSG00000032561	5	1	14	0
ENSMUSG00000027582	13	-1	0	14
ENSMUSG00000026384	4	-1	9	5
ENSMUSG00000032621	9	-1	0	8
ENSMUSG00000030110	5	-1	2	0
ENSMUSG00000033326	9	-1	0	8
ENSMUSG00000027018	0	-1	2	11
ENSMUSG00000048077	2	1	3	2
ENSMUSG00000051258	2	1	3	2
ENSMUSG00000038302	7	1	2	1
ENSMUSG00000026258	1	1	11	3
ENSMUSG00000028126	0	-1	0	11
ENSMUSG00000027855	7	-1	2	13
ENSMUSG00000023015	5	-1	2	0
ENSMUSG00000093336	2	1	3	2
ENSMUSG00000035047	0	-1	0	11
ENSMUSG00000023914	8	-1	0	7
ENSMUSG00000046719	11	1	2	9
ENSMUSG00000031907	12	1	2	4
ENSMUSG00000003865	5	-1	0	0
ENSMUSG00000025742	9	-1	0	8
ENSMUSG00000000690	12	1	2	4
ENSMUSG00000100625	2	1	11	10
ENSMUSG00000008601	7	1	2	1
ENSMUSG00000060743	3	-1	0	6
ENSMUSG00000049620	2	1	11	10
ENSMUSG00000057895	11	1	2	9
ENSMUSG00000050088	7	1	2	1
ENSMUSG00000018770	8	-1	0	7
ENSMUSG00000038192	1	1	11	3
ENSMUSG00000035173	9	-1	0	8
ENSMUSG00000022061	11	1	2	9
ENSMUSG00000019876	5	-1	2	0
ENSMUSG00000040563	10	1	9	5
ENSMUSG00000044117	6	1	9	5
ENSMUSG00000053768	3	-1	0	6
ENSMUSG00000068267	3	-1	0	6
ENSMUSG00000079701	2	1	3	2
ENSMUSG00000001076	2	1	11	10
ENSMUSG00000067615	5	1	14	0
ENSMUSG00000073909	2	1	3	2
ENSMUSG00000110754	1	1	11	3
ENSMUSG00000057417	2	1	3	2
ENSMUSG00000092832	2	1	3	2
ENSMUSG00000094778	1	1	11	3
ENSMUSG00000060703	14	-1	8	12
ENSMUSG00000031698	5	-1	0	0
ENSMUSG00000107711	2	1	3	2
ENSMUSG00000040312	12	1	2	4
ENSMUSG00000025423	4	-1	0	0
ENSMUSG00000027009	13	-1	0	14
ENSMUSG00000019178	1	1	11	3
ENSMUSG00000018322	0	-1	0	11
ENSMUSG00000025586	7	-1	2	13
ENSMUSG00000052217	1	1	11	3
ENSMUSG00000050965	3	-1	0	6
ENSMUSG00000021536	6	1	9	5
ENSMUSG00000003068	0	-1	0	11
ENSMUSG00000044730	12	1	2	4
ENSMUSG00000037482	7	1	2	1
ENSMUSG00000020812	11	1	2	9
ENSMUSG00000079583	2	1	11	10
ENSMUSG00000029193	12	1	2	4
ENSMUSG00000038102	9	-1	0	8
ENSMUSG00000030654	3	-1	0	6
ENSMUSG00000048153	12	1	10	4
ENSMUSG00000068551	7	-1	2	13
ENSMUSG00000103770	11	1	2	9
ENSMUSG00000053338	1	1	11	3
ENSMUSG00000028553	14	1	8	12
ENSMUSG00000072145	2	1	11	10
ENSMUSG00000070983	11	1	10	9
ENSMUSG00000027994	11	1	2	9
ENSMUSG00000045251	11	1	2	9
ENSMUSG00000061371	12	1	2	4
ENSMUSG00000067649	2	1	11	10
ENSMUSG00000097262	1	1	11	3
ENSMUSG00000021792	3	-1	0	6
ENSMUSG00000051706	1	1	11	3
ENSMUSG00000024712	3	-1	0	6
ENSMUSG00000046223	7	1	2	1
ENSMUSG00000020064	9	-1	0	8
ENSMUSG00000064039	1	1	2	1
ENSMUSG00000031119	14	-1	0	0
ENSMUSG00000071451	12	1	2	4
ENSMUSG00000032289	7	1	2	1
ENSMUSG00000019988	7	-1	2	13
ENSMUSG00000039546	10	1	2	1
ENSMUSG00000109511	0	-1	2	11
ENSMUSG00000067006	5	1	14	0
ENSMUSG00000089773	12	1	2	4
ENSMUSG00000022180	14	-1	0	0
ENSMUSG00000045532	12	1	2	4
ENSMUSG00000025157	7	1	2	1
ENSMUSG00000027070	8	-1	0	7
ENSMUSG00000049098	11	1	10	9
ENSMUSG00000046806	11	1	2	9
ENSMUSG00000068328	3	-1	0	6
ENSMUSG00000028544	12	1	2	4
ENSMUSG00000041375	0	-1	0	11
ENSMUSG00000103257	2	1	3	2
ENSMUSG00000041763	9	0	0	8
ENSMUSG00000072930	12	1	2	4
ENSMUSG00000039079	2	1	11	10
ENSMUSG00000039640	5	-1	0	0
ENSMUSG00000000248	11	1	2	9
ENSMUSG00000097424	2	1	3	2
ENSMUSG00000057156	12	1	2	4
ENSMUSG00000044881	11	1	2	9
ENSMUSG00000037818	7	-1	2	13
ENSMUSG00000000282	0	-1	0	11
ENSMUSG00000046487	2	1	3	2
ENSMUSG00000024293	9	-1	0	8
ENSMUSG00000044061	2	1	3	2
ENSMUSG00000038676	2	1	11	10
ENSMUSG00000000489	7	-1	2	13
ENSMUSG00000035191	8	1	13	7
ENSMUSG00000020130	5	-1	13	0
ENSMUSG00000018654	13	-1	0	14
ENSMUSG00000028229	7	1	2	1
ENSMUSG00000039886	7	-1	2	13
ENSMUSG00000044162	12	1	2	4
ENSMUSG00000014313	8	-1	0	7
ENSMUSG00000062825	8	-1	0	7
ENSMUSG00000048621	12	1	2	4
ENSMUSG00000020375	7	-1	2	13
ENSMUSG00000074946	1	1	11	3
ENSMUSG00000046532	5	-1	0	0
ENSMUSG00000035268	5	-1	0	0
ENSMUSG00000095302	2	1	3	2
ENSMUSG00000078618	2	1	3	2
ENSMUSG00000056972	1	1	2	1
ENSMUSG00000039556	11	1	2	9
ENSMUSG00000002332	14	-1	0	0
ENSMUSG00000045672	5	-1	2	0
ENSMUSG00000005370	0	-1	0	11
ENSMUSG00000094196	2	1	11	10
ENSMUSG00000058071	2	1	3	2
ENSMUSG00000011256	13	-1	0	14
ENSMUSG00000031809	2	1	11	10
ENSMUSG00000045983	3	-1	0	6
ENSMUSG00000002602	3	-1	0	6
ENSMUSG00000021779	5	-1	0	0
ENSMUSG00000095929	2	1	11	10
ENSMUSG00000035245	7	-1	2	13
ENSMUSG00000054364	3	-1	0	6
ENSMUSG00000031605	6	-1	9	5
ENSMUSG00000034675	6	-1	9	5
ENSMUSG00000040432	11	1	2	9
ENSMUSG00000004661	13	-1	0	14
ENSMUSG00000048764	12	1	2	4
ENSMUSG00000060371	4	-1	9	5
ENSMUSG00000065560	2	1	3	2
ENSMUSG00000051844	11	1	2	9
ENSMUSG00000030754	9	-1	0	8
ENSMUSG00000118154	1	1	11	3
ENSMUSG00000056821	2	1	11	10
ENSMUSG00000021541	1	1	11	3
ENSMUSG00000022436	13	-1	0	14
ENSMUSG00000064604	12	1	2	4
ENSMUSG00000039543	1	1	11	3
ENSMUSG00000098505	12	1	10	4
ENSMUSG00000060913	12	1	2	4
ENSMUSG00000023845	8	-1	0	7
ENSMUSG00000029705	3	-1	0	6
ENSMUSG00000063730	14	-1	0	0
ENSMUSG00000028738	2	1	11	10
ENSMUSG00000074123	7	1	2	1
ENSMUSG00000036782	5	-1	2	0
ENSMUSG00000024617	8	-1	9	5
ENSMUSG00000031079	11	1	2	9
ENSMUSG00000031204	1	1	11	3
ENSMUSG00000119508	2	1	7	2
ENSMUSG00000029154	12	1	2	4
ENSMUSG00000118193	2	1	11	10
ENSMUSG00000048996	2	1	11	10
ENSMUSG00000031298	12	1	2	4
ENSMUSG00000026960	12	1	2	4
ENSMUSG00000106493	2	1	7	2
ENSMUSG00000102091	1	1	11	3
ENSMUSG00000044477	3	-1	0	6
ENSMUSG00000097164	12	1	2	4
ENSMUSG00000040697	0	-1	0	11
ENSMUSG00000028527	14	-1	0	0
ENSMUSG00000042558	12	1	2	4
ENSMUSG00000027998	0	-1	0	11
ENSMUSG00000056185	10	1	2	1
ENSMUSG00000091749	2	1	3	2
ENSMUSG00000002428	9	-1	0	8
ENSMUSG00000032698	13	-1	0	14
ENSMUSG00000073926	1	1	11	3
ENSMUSG00000050345	12	1	2	4
ENSMUSG00000062585	13	1	0	14
ENSMUSG00000024261	4	1	9	5
ENSMUSG00000056481	12	1	2	4
ENSMUSG00000028992	12	1	2	4
ENSMUSG00000034210	9	-1	0	8
ENSMUSG00000027709	14	-1	0	0
ENSMUSG00000035851	9	0	0	8
ENSMUSG00000072707	12	1	10	4
ENSMUSG00000021418	11	1	2	9
ENSMUSG00000041193	7	-1	2	13
ENSMUSG00000095377	2	1	11	10
ENSMUSG00000100314	2	1	3	2
ENSMUSG00000033728	12	1	2	4
ENSMUSG00000019828	4	-1	9	5
ENSMUSG00000006127	13	-1	0	14
ENSMUSG00000044647	6	1	9	5
