gene_id	flt_cluster	gc_cluster	procrustes_latent_shift	gene_symbol	studies_tested	meta_log2_fold_change	meta_se	meta_z	meta_p_value	direction_up_studies	direction_down_studies	q_heterogeneity	i2_percent	heterogeneity_p_value	meta_fdr_bh	eligible_meta	significant_fdr05_abs_log2fc1	consistent_direction	gene_label
ENSMUSG00000019804	1	5	1.1381261775607536	Snx3	6.0	0.0239269403959631	0.0428446113962324	0.55845856961296	0.576531287879304	3.0	3.0	10.0854409469769	50.42358557958	0.0728501979449561	0.796097912956858	True	False	mixed	Snx3
ENSMUSG00000054141	3	1	1.1442818707009856	Olfr24	2.0	0.157138480550451	0.221030381614473	0.710936113862104	0.477123825673696	2.0	0.0	0.96151502622637	0.0	0.326805462987065	0.726833460002269	True	False	all_up	Olfr24
ENSMUSG00000046280	2	8	1.5234779315549654	She	6.0	-0.0111831090829766	0.044412673735631	-0.251799951282932	0.801195694976954	2.0	4.0	1.44334405356892	0.0	0.919513832989474	0.917337185451179	True	False	mixed	She
ENSMUSG00000000399	5	9	1.756767508909513	Ndufa9	6.0	0.0691167869999132	0.0483727610795622	1.4288369209736	0.153051111018387	4.0	2.0	5.55322997551972	9.96230982614658	0.352144319919168	0.403871072987642	True	False	mixed	Ndufa9
ENSMUSG00000018648	6	2	1.6567067588805533	Dusp14	6.0	0.0191604881771557	0.124902526924487	0.153403527125914	0.878080063565583	3.0	3.0	11.9182797845729	58.0476369880826	0.0359248570190504	0.952180882805773	True	False	mixed	Dusp14
ENSMUSG00000113620	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000113620
ENSMUSG00000045689	3	1	0.9291770915330312	Pcdhb4	4.0	-0.149589842020896	0.120401544373483	-1.24242461173813	0.214079939597583	1.0	3.0	2.47690947527749	0.0	0.479478515118948	0.487390829793247	True	False	mixed	Pcdhb4
ENSMUSG00000037735	3	1	0.5951895947918574	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000037735
ENSMUSG00000033578	3	1	0.8438216197567583	Tmem35a	3.0	-0.214981414249164	0.243394184781638	-0.883264382187418	0.377093443220303	0.0	3.0	0.384217711466289	0.0	0.825217033997032	0.648408646916643	True	False	all_down	Tmem35a
ENSMUSG00000028292	2	4	0.6846334650651773	Rars2	6.0	0.049019314067962	0.0442817432307242	1.10698699941765	0.268299549194969	3.0	3.0	9.83865726327728	49.1800571337873	0.0799380506202446	0.545581622118302	True	False	mixed	Rars2
ENSMUSG00000030249	10	9	1.7062596025009338	Abcc9	6.0	-0.115988114346888	0.0479302656081712	-2.4199347296568	0.0155232931527053	1.0	5.0	6.0943642156582	17.9569874220261	0.297144883938292	0.100206293893903	True	False	mixed	Abcc9
ENSMUSG00000090302	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000090302
ENSMUSG00000027746	1	9	1.5750104528215163	Ufm1	6.0	0.0576187504225712	0.044415442282765	1.29726841524506	0.194538847919325	4.0	2.0	3.61096025760056	0.0	0.606668413163507	0.462923286916796	True	False	mixed	Ufm1
ENSMUSG00000096127	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000096127
ENSMUSG00000041468	13	7	2.011604171691228	Gpr12	4.0	0.201741160606328	0.153747103295071	1.31216235156735	0.189465361721051	3.0	1.0	8.57078674922956	64.9973790297644	0.0355768593895263	0.45632826415405	True	False	mixed	Gpr12
ENSMUSG00000027790	3	1	1.553632412776894	Sis	2.0	-1.41819424318591	0.647497136507142	-2.19027106565477	0.0285045839609805	1.0	1.0	7.46775185624609	86.6090890638848	0.0062813941434167	0.149313768580641	True	False	mixed	Sis
ENSMUSG00000086327	3	1	1.1582665076304246	Slfn5os	1.0	-1.1143288417835	0.619618620918056	-1.79841083557569	0.0721119269196895	0.0	1.0	0.0	NA	NA	0.26495241645966	False	False	all_down	Slfn5os
ENSMUSG00000070495	6	2	3.16036948545374	Ctcfl	6.0	0.0171495830560254	0.0839120897424509	0.204375592464235	0.838060002033546	5.0	1.0	16.2495767366641	69.2299677645237	0.0061664935619487	0.934339186080609	True	False	mixed	Ctcfl
ENSMUSG00000111836	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000111836
ENSMUSG00000031805	12	6	2.919976132536058	Jak3	6.0	-0.0685372331081891	0.0778698566387726	-0.880151011785263	0.378777507685306	3.0	3.0	2.45566436750236	0.0	0.783156798204061	0.649133198463327	True	False	mixed	Jak3
ENSMUSG00000065680	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000065680
ENSMUSG00000062421	2	4	1.095184568204956	Arf2	6.0	-0.0500549669651971	0.0496307866487798	-1.00854671757309	0.313192071847059	1.0	5.0	1.36112262621346	0.0	0.928518331702568	0.59297759248196	True	False	mixed	Arf2
ENSMUSG00000086784	5	11	1.5618593334025768	Isoc2a	6.0	0.0943984501309698	0.0570078831956779	1.6558841486352	0.0977452822878771	3.0	3.0	24.4527583007948	79.5524090227585	0.0001776582403539	0.314764015991497	True	False	mixed	Isoc2a
ENSMUSG00000021595	5	9	1.1225671410787614	Nsun2	6.0	0.0749146798439553	0.0444182188331492	1.6865755046451	0.0916850053417223	3.0	3.0	6.47189430196707	22.7428668221559	0.262969128830184	0.303429755684662	True	False	mixed	Nsun2
ENSMUSG00000029410	3	10	0.8474593101299216	Ppef2	3.0	-0.154921748705798	0.160623410085076	-0.964502924098933	0.334793843106793	0.0	3.0	0.324483582318022	0.0	0.85023560023337	0.613213622038866	True	False	all_down	Ppef2
ENSMUSG00000029352	4	7	2.445693769970631	Crybb3	5.0	-0.188701324373675	0.141285696169878	-1.33560105155151	0.181679706259113	2.0	3.0	5.79988596312618	31.0331267643757	0.214599656670136	0.444886499182734	True	False	mixed	Crybb3
ENSMUSG00000086263	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000086263
ENSMUSG00000044626	3	1	1.2419777749269156	Liph	4.0	0.209036611106247	0.158899104999204	1.31553045001288	0.18833169061444	3.0	1.0	2.26889735887056	0.0	0.518505519219615	0.454473223120209	True	False	mixed	Liph
ENSMUSG00000074247	12	6	1.9664891499810673	Dda1	6.0	-0.0846574686405117	0.052106872713446	-1.62468910974706	0.104228818983421	2.0	4.0	4.28590351181994	0.0	0.509028971548589	0.326995026431085	True	False	mixed	Dda1
ENSMUSG00000076146	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000076146
ENSMUSG00000034171	5	11	0.9869950941860834	Faah	6.0	0.115319573184479	0.0493452076620574	2.33699641055824	0.0194393707212917	5.0	1.0	7.90688383598029	36.7639628490874	0.161442657626731	0.116299952548619	True	False	mixed	Faah
ENSMUSG00000069833	5	9	2.7257738247565935	Ahnak	6.0	-0.0517546282722682	0.0678235845500207	-0.763077159894116	0.445417380533778	2.0	4.0	12.3552853672735	59.5314891451723	0.0302308686502405	0.704410627786687	True	False	mixed	Ahnak
ENSMUSG00000003199	5	3	1.4259473278532735	Mpnd	6.0	0.0383456745200793	0.0530579398669777	0.722713219100031	0.469856092414076	4.0	2.0	2.76006550503829	0.0	0.736917466293942	0.720608548934685	True	False	mixed	Mpnd
ENSMUSG00000019942	9	2	4.088046709775721	Cdk1	6.0	-0.259963486907732	0.0892524072874054	-2.91267759390078	0.0035834436937678	0.0	6.0	8.32801665809472	39.9616954999715	0.139060543946027	0.037996658344551	True	False	all_down	Cdk1
ENSMUSG00000073400	3	1	1.6976121548729413	Trim10	4.0	0.169014439418055	0.236785593386775	0.713786835595105	0.475359001182354	2.0	2.0	12.7374705460339	76.447443084105	0.0052401468780345	0.725059638192659	True	False	mixed	Trim10
ENSMUSG00000025545	1	5	1.178740622257186	Clybl	6.0	0.198938584044359	0.0460745229423635	4.31775678487697	1.57622979235934e-05	6.0	0.0	14.5954275047701	65.7426957972565	0.0122383888763795	0.0007448143975232	True	False	all_up	Clybl
ENSMUSG00000051650	12	6	2.918477634687747	B3gnt2	6.0	0.0492472466765841	0.0926225805865806	0.531698062877327	0.594935133801056	3.0	3.0	11.6538472803713	57.0957137183225	0.0398513763729787	0.806475773141744	True	False	mixed	B3gnt2
ENSMUSG00000058486	8	6	2.0669511930736872	Wdr91	6.0	0.0282763659237481	0.0772010099515852	0.366269378360217	0.714164076905052	2.0	4.0	15.4304127360382	67.5964597607792	0.0086731852907889	0.875140374677092	True	False	mixed	Wdr91
ENSMUSG00000027522	1	4	1.7401270314659965	Stx16	6.0	-0.077583034298435	0.0363916936039991	-2.13188853320939	0.0330160111024067	3.0	3.0	8.94314951446662	44.0912847100241	0.111353331355805	0.162431979561023	True	False	mixed	Stx16
ENSMUSG00000022898	1	3	0.8731553566967991	Vps26c	6.0	0.0034035229635946	0.0449396843099369	0.075735355418197	0.939629647202032	2.0	4.0	2.9121247621871	0.0	0.713531520075642	0.978141525153316	True	False	mixed	Vps26c
ENSMUSG00000051985	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000051985
ENSMUSG00000015575	8	8	1.2646962362788206	Atp6v0e	6.0	0.0117625285434908	0.0597778047372004	0.196770834847517	0.844006875307352	3.0	3.0	7.63626311002394	34.5229475731838	0.177454065412642	0.936759710069054	True	False	mixed	Atp6v0e
ENSMUSG00000049241	0	0	0.494026454157714	Hcar1	1.0	0.584177264633823	0.300890619791676	1.9414937728477	0.0521984140177047	1.0	0.0	0.0	NA	NA	0.215460949684558	False	False	all_up	Hcar1
ENSMUSG00000057133	1	3	1.6458820184945755	Chd6	6.0	0.0683118884113002	0.0440484320638838	1.55083586885061	0.120941022364018	4.0	2.0	8.76699066603561	42.9678872663728	0.118726902413637	0.355303871051349	True	False	mixed	Chd6
ENSMUSG00000020607	9	13	1.8212294107101057	Lratd1	6.0	0.0613061036062332	0.0811950110205429	0.755047666545945	0.450220382184274	4.0	2.0	4.99024380561262	0.0	0.417072009052783	0.707448068007851	True	False	mixed	Lratd1
ENSMUSG00000056018	3	1	0.4757628232099312	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000056018
ENSMUSG00000015665	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000015665
ENSMUSG00000072708	7	2	0.6688191704724878	Olfr381	6.0	-0.201747919041346	0.102152910934434	-1.97496005934511	0.0482726807662218	1.0	5.0	7.66618324167393	34.77849612543	0.175617917365407	0.205411629804957	True	False	mixed	Olfr381
ENSMUSG00000027708	10	9	1.4113187371500815	Dcun1d1	6.0	-0.0168765022203875	0.0360184832024362	-0.468551163732681	0.639390491731123	2.0	4.0	3.15665782013354	0.0	0.67584832086216	0.834960446209812	True	False	mixed	Dcun1d1
ENSMUSG00000075389	6	2	1.8816611106941656	2810410L24Rik	6.0	0.0031373198046797	0.0841375148807627	0.0372880017804878	0.97025537203321	3.0	3.0	9.58952522299349	47.8597752888627	0.0877372462887392	0.990299633093698	True	False	mixed	2810410L24Rik
ENSMUSG00000026874	11	12	1.7408434653842226	Hc	6.0	-0.0602536584083253	0.0491351459783117	-1.22628430644983	0.220091704962396	2.0	4.0	23.6053980854303	78.8184042399772	0.0002584869258306	0.49380133390804	True	False	mixed	Hc
ENSMUSG00000009828	1	4	1.1272125579364305	Cilk1	6.0	-0.0535254631941541	0.0468916859390861	-1.14147022275304	0.253674296660559	2.0	4.0	17.1794039976826	70.8953814656522	0.0041718248032168	0.53028236782631	True	False	mixed	Cilk1
ENSMUSG00000045569	0	1	0.5106635073755118	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000045569
ENSMUSG00000024683	1	3	1.206787325020805	Mrpl16	6.0	0.125436731703191	0.0433581018837541	2.89304019902658	0.0038153246253256	4.0	2.0	4.74176307607191	0.0	0.448201440154013	0.039570939654159	True	False	mixed	Mrpl16
ENSMUSG00000076357	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000076357
ENSMUSG00000027452	4	7	0.8301193716085178	Acss1	6.0	-0.0790243471373577	0.0907636615559851	-0.870660634251887	0.383939478704533	2.0	4.0	9.60070253044371	47.9204778593539	0.0873727870753453	0.653501175533213	True	False	mixed	Acss1
ENSMUSG00000025020	3	1	1.0103075637417136	Slit1	3.0	-0.113912639194311	0.309186087025228	-0.368427442160475	0.712554538419189	1.0	2.0	0.951892623099404	0.0	0.621296837816447	0.874066550389726	True	False	mixed	Slit1
ENSMUSG00000116933	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000116933
ENSMUSG00000000617	3	1	0.6808075037995311	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000000617
ENSMUSG00000028125	7	2	1.5767351312392686	Abca4	6.0	0.085847957280884	0.0846690671277972	1.01392350468805	0.310619254725438	5.0	1.0	4.6841813325115	0.0	0.455624875981705	0.590332747055069	True	False	mixed	Abca4
ENSMUSG00000031428	3	10	0.8671331772048038	Zcchc18	4.0	-0.109660914936798	0.135344777444496	-0.810233811805328	0.417805807987417	1.0	3.0	4.29060318945741	30.0797611074497	0.231745888944601	0.681939291980668	True	False	mixed	Zcchc18
ENSMUSG00000009734	3	1	0.8136217366850309	Pou6f2	4.0	0.189447393794671	0.206791590913985	0.91612716434621	0.35960020172455	3.0	1.0	3.03744683963551	1.23283934213654	0.385887568163983	0.63363699501708	True	False	mixed	Pou6f2
ENSMUSG00000029456	5	11	1.5818865283913657	Acad10	6.0	-0.0100737602946873	0.0505590400684557	-0.199247459624384	0.842069176190897	5.0	1.0	33.0701378062182	84.8806193995967	3.64465120506119e-06	0.936176353121061	True	False	mixed	Acad10
ENSMUSG00000031381	2	8	1.7257224518088334	Piga	6.0	0.0035431860060924	0.0664342119085095	0.0533337553694771	0.957465985568948	3.0	3.0	9.54315949293564	47.6064504245028	0.0892641227072073	0.984917500497014	True	False	mixed	Piga
ENSMUSG00000037295	5	3	1.2093956212702848	Ldlrap1	6.0	0.039684413579508	0.0516327854006427	0.768589439279292	0.4421370767943	3.0	3.0	7.83749937710421	36.2041416602014	0.165421676939447	0.70191986120857	True	False	mixed	Ldlrap1
ENSMUSG00000051439	6	2	3.062216523531343	Cd14	6.0	-0.347110000782387	0.10123449417243	-3.42877201708701	0.0006063186074858	0.0	6.0	7.0956776045407	29.5345662717205	0.213621344901053	0.0107712666280685	True	False	all_down	Cd14
ENSMUSG00000014633	12	6	1.8899859884871972	Cmc2	6.0	0.100232948471281	0.0647716273940608	1.54748232372609	0.121746983612004	3.0	3.0	9.16762338724212	45.4602377432071	0.102562131513933	0.356474218330577	True	False	mixed	Cmc2
ENSMUSG00000032555	2	4	0.6991193600597392	Topbp1	6.0	0.0259293761089734	0.0306708222987818	0.845408572889918	0.397882759638726	3.0	3.0	7.69158126941609	34.9938611468435	0.174072347975267	0.664426708422032	True	False	mixed	Topbp1
ENSMUSG00000031451	5	11	0.9001199082096256	Gas6	6.0	0.076169876673897	0.0734317266822382	1.03728837813535	0.299601480437417	3.0	3.0	21.0415744595014	76.2375196322714	0.0007955388839056	0.579350709553916	True	False	mixed	Gas6
ENSMUSG00000022419	10	9	0.8101204714044024	Deptor	6.0	-0.0402693111559632	0.0650191688085193	-0.619345216093977	0.535688963141948	3.0	3.0	8.68153700371431	42.4065116826571	0.122460903791672	0.768572860790336	True	False	mixed	Deptor
ENSMUSG00000005968	12	6	2.215022959896083	Tuft1	6.0	0.157521459212338	0.0682139745776979	2.30922564163031	0.0209310633919487	3.0	3.0	11.2818886321999	55.6811792510573	0.0460687108181219	0.122122912934719	True	False	mixed	Tuft1
ENSMUSG00000036617	1	4	2.5677003009795585	Etl4	6.0	0.218749651742534	0.0574811554200168	3.80558898206069	0.0001414671422432	4.0	2.0	9.2087152522131	45.7036094280539	0.101023249042269	0.0037269828155001	True	False	mixed	Etl4
ENSMUSG00000015002	10	9	1.3575038035125129	Efr3a	6.0	0.0411159895112044	0.0401879835980551	1.02309162665216	0.306264525596535	3.0	3.0	3.01386794292929	0.0	0.697847683260244	0.586831415700698	True	False	mixed	Efr3a
ENSMUSG00000024949	1	5	1.3106611805750097	Sf1	6.0	0.022517675098786	0.0504288881222855	0.44652333091665	0.655219263428217	4.0	2.0	10.9214019003832	54.2183316243992	0.0529608155094781	0.845284851351244	True	False	mixed	Sf1
ENSMUSG00000037537	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000037537
ENSMUSG00000023286	1	3	0.9167741006448842	Ube2j2	6.0	0.0515368590454017	0.0368438063683204	1.39879301639461	0.161875061118486	5.0	1.0	5.40342997875444	7.4661831529357	0.368651357274358	0.417597066891127	True	False	mixed	Ube2j2
ENSMUSG00000028672	5	11	0.9458150538719609	Hmgcl	6.0	0.0664271913593186	0.0611739625836285	1.08587360625051	0.277534915556537	4.0	2.0	32.2636949489221	84.5027049508257	5.26795973428753e-06	0.555939925317991	True	False	mixed	Hmgcl
ENSMUSG00000109722	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000109722
ENSMUSG00000046000	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000046000
ENSMUSG00000076313	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000076313
ENSMUSG00000024067	1	4	2.8887728319431294	Dpy30	6.0	0.0679479782847287	0.0679246941280085	1.00034279369262	0.317144644219965	4.0	2.0	12.0496106609107	58.5048833468109	0.0341142869972629	0.596990920469966	True	False	mixed	Dpy30
ENSMUSG00000020018	9	6	2.746145198226762	Snrpf	6.0	0.119367699369251	0.0642225987787319	1.85865570125109	0.0630759563254441	3.0	3.0	9.65727304584066	48.2255500464132	0.0855495308974166	0.243192521363874	True	False	mixed	Snrpf
ENSMUSG00000097277	9	13	4.2882377385499435	2900076A07Rik	6.0	-0.0588524770744743	0.0871525168675618	-0.675281439822414	0.499496973537016	3.0	3.0	5.62539573940769	11.11736433095	0.344391595995956	0.742372067737423	True	False	mixed	2900076A07Rik
ENSMUSG00000073938	0	0	0.493778261299596	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000073938
ENSMUSG00000058005	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000058005
ENSMUSG00000029510	3	1	0.5732491300129181	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000029510
ENSMUSG00000039910	2	4	3.047965477096221	Cited2	6.0	0.0236994742333662	0.0753567942585214	0.314496847517982	0.753143710410416	2.0	4.0	8.32644266933933	39.9503461614931	0.139138761874122	0.895628869172677	True	False	mixed	Cited2
ENSMUSG00000008822	12	6	3.424528673164807	Acyp1	6.0	0.065169241320833	0.0859965716217831	0.757812085898614	0.44856348606207	3.0	3.0	5.62187440530312	11.0616915368388	0.344766884189372	0.70663343767404	True	False	mixed	Acyp1
ENSMUSG00000061702	4	10	0.8470490760021652	Tmem91	6.0	-0.213899863041847	0.117288540378239	-1.82370641114682	0.0681964690982231	3.0	3.0	10.5525805410372	52.6182247028977	0.0610091901013819	0.255011181318522	True	False	mixed	Tmem91
ENSMUSG00000052520	11	12	1.5428027716439867	Cyp2j5	6.0	0.0447581840913894	0.055112976931308	0.812116974685932	0.416724513866355	3.0	3.0	23.8934094524914	79.0737273810094	0.0002275951827542	0.681063439865032	True	False	mixed	Cyp2j5
ENSMUSG00000041930	9	7	1.367446702732494	Fam222a	6.0	0.34996940445007	0.129508206309108	2.70229520139264	0.0068862592757695	5.0	1.0	13.3134403018288	62.4439672492978	0.0206120236775085	0.0580882950325038	True	False	mixed	Fam222a
ENSMUSG00000060878	4	10	1.072420065062445	Olfr1420	5.0	-0.0782507691514616	0.185210393512842	-0.422496641075578	0.672662551911704	2.0	3.0	3.94282124824789	0.0	0.413799456772894	0.853669705947593	True	False	mixed	Olfr1420
ENSMUSG00000054226	10	9	1.2924959233179585	Tprkb	6.0	-0.0188142302902351	0.0378473639227024	-0.49710807676488	0.6191128393178	3.0	3.0	15.3520085062508	67.4309716675561	0.008959534425456	0.8234742822282	True	False	mixed	Tprkb
ENSMUSG00000059412	3	1	1.0411053055551094	Fxyd2	4.0	-0.0320471537793352	0.140454114025558	-0.228168138766685	0.819515529740712	1.0	3.0	3.74849416568978	19.9678626297675	0.289934232868727	0.925863526026056	True	False	mixed	Fxyd2
ENSMUSG00000111711	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000111711
ENSMUSG00000096981	4	7	1.4790453646676442	Gm16845	6.0	-0.148977527836097	0.106907170478035	-1.39352231632308	0.163461901449793	3.0	3.0	12.2018984707073	59.022770005804	0.0321236223482405	0.419825123726715	True	False	mixed	Gm16845
ENSMUSG00000024610	5	11	1.3587049711822043	Cd74	6.0	-0.56736650715974	0.0777260006441165	-7.29957160355564	2.8868540219881497e-13	0.0	6.0	41.8013092790879	88.038652170875	6.46167451447023e-08	2.6069895626343e-10	True	False	all_down	Cd74
ENSMUSG00000020134	1	5	1.1172598054294154	Peli1	6.0	0.0517198270494821	0.0462382936880584	1.11854964628246	0.263332315378717	5.0	1.0	0.880911177476919	0.0	0.971588180935132	0.540414822688421	True	False	mixed	Peli1
ENSMUSG00000001383	1	5	2.0143379192903574	Zmat2	6.0	0.0956912373454026	0.0537223488809478	1.78121841912498	0.0748767757647213	5.0	1.0	2.69662620816772	0.0	0.746634395431679	0.269991568335303	True	False	mixed	Zmat2
ENSMUSG00000071226	1	3	1.4410754139014792	Cecr2	6.0	-0.039004510974547	0.058907964607379	-0.662126271625776	0.50789030013788	3.0	3.0	7.53896195607543	33.677871978507	0.183541672105579	0.748685665071301	True	False	mixed	Cecr2
ENSMUSG00000049744	9	2	2.439925238523512	Arhgap15	6.0	-0.264800857132865	0.0874837524446434	-3.02685755621218	0.0024711037524311	2.0	4.0	18.9123721177104	73.5622799251196	0.0019957233132796	0.0289184963972414	True	False	mixed	Arhgap15
ENSMUSG00000084950	4	10	0.687141399025545	Gm5577	6.0	-0.0652734901236017	0.133677492517945	-0.488290802693199	0.625343875158214	3.0	3.0	2.93169616449293	0.0	0.710515563397993	0.82689048163156	True	False	mixed	Gm5577
ENSMUSG00000116207	10	9	2.3480527871592973	Nnt	6.0	0.0423636070743044	0.0549804415411054	0.77052140519155	0.440990662688523	3.0	3.0	7.51354817172274	33.4535443744473	0.185161324344094	0.701371455641453	True	False	mixed	Nnt
ENSMUSG00000031758	6	2	2.891964142027354	Cdyl2	6.0	0.0650741946141965	0.0703965335911787	0.924394871374049	0.355280763956603	3.0	3.0	12.6161669665791	60.3683114432039	0.0272538756115136	0.629625621908338	True	False	mixed	Cdyl2
ENSMUSG00000035476	2	4	1.5878797019080224	Tab3	6.0	0.0950955161540972	0.0606555290837986	1.56779633432458	0.116928670668398	4.0	2.0	3.15481550689007	0.0	0.676131814880328	0.34810907357414	True	False	mixed	Tab3
ENSMUSG00000105743	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000105743
ENSMUSG00000022490	0	1	0.4629822316262426	Ppp1r1a	1.0	3.21865487139562	0.854101592838435	3.76846840982824	0.0001642522670028	1.0	0.0	0.0	NA	NA	0.0041782794994227	False	False	all_up	Ppp1r1a
ENSMUSG00000020636	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000020636
ENSMUSG00000069430	3	1	0.9091743812697942	Olfr9	2.0	-0.107618537757761	0.219271908122797	-0.490799476682131	0.62356828021088	0.0	2.0	0.0030134192618358	0.0	0.956222418348826	0.82575739444484	True	False	all_down	Olfr9
ENSMUSG00000038498	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000038498
ENSMUSG00000041702	1	5	1.580347714712209	Btbd7	6.0	-0.0161288947101632	0.0400086792119234	-0.403134895424302	0.686848990877454	3.0	3.0	1.78259126824629	0.0	0.878334766091021	0.860811852267225	True	False	mixed	Btbd7
ENSMUSG00000032611	3	1	0.8971487254613355	1700102P08Rik	4.0	-0.0542514311862615	0.144137145670507	-0.376387578190832	0.706628779387146	1.0	3.0	0.523620162151995	0.0	0.913672352304512	0.871689368516207	True	False	mixed	1700102P08Rik
ENSMUSG00000038611	8	3	1.0902341571236125	Phrf1	6.0	0.042977228403239	0.050015987781314	0.859269811707994	0.390191675307918	4.0	2.0	5.2709228842034	5.13995158258405	0.383718837975117	0.658434540687318	True	False	mixed	Phrf1
ENSMUSG00000032864	9	13	2.598497991985641	Rag2	6.0	0.182094113933276	0.0828187611457893	2.19870608318721	0.0278988281326746	2.0	4.0	30.0307556077735	83.3504022832321	1.45444186170309e-05	0.147341043400797	True	False	mixed	Rag2
ENSMUSG00000027479	1	5	1.533938693070206	Mapre1	6.0	0.0905086343737144	0.035659901579853	2.53810667903945	0.0111454004818059	5.0	1.0	3.52374949479428	0.0	0.619797113828395	0.080224865175069	True	False	mixed	Mapre1
ENSMUSG00000071176	12	6	2.0847324463302663	Arhgef10	6.0	-0.0520598670841244	0.0524330128093152	-0.992883381953507	0.320766789119387	3.0	3.0	4.71277931099666	0.0	0.451928316456506	0.600250162062956	True	False	mixed	Arhgef10
ENSMUSG00000027223	4	2	1.8502646208335047	Mapk8ip1	6.0	-0.0243142805090135	0.0855695663778886	-0.284146356446845	0.776298223053964	3.0	3.0	5.80904870501852	13.9273871868137	0.325244990693405	0.90682517407481	True	False	mixed	Mapk8ip1
ENSMUSG00000023186	1	5	1.758464852114062	Vwa5a	6.0	-0.074752697612408	0.0457877691484518	-1.63259095174624	0.102555055509188	2.0	4.0	19.3905415931256	74.214232356601	0.0016252935627162	0.323144511977671	True	False	mixed	Vwa5a
ENSMUSG00000033964	1	5	1.3337759172806574	Zbtb41	6.0	-0.0232946871459502	0.0467635924231412	-0.498137246068862	0.618387309832817	4.0	2.0	9.98406652819593	49.9202055006391	0.0756879748942778	0.823150394898036	True	False	mixed	Zbtb41
ENSMUSG00000048994	0	0	0.494026454157714	H2al3	1.0	0.923757712261971	0.545818694522638	1.69242593105	0.0905647916060523	1.0	0.0	0.0	NA	NA	0.301339019664262	False	False	all_up	H2al3
ENSMUSG00000080331	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000080331
ENSMUSG00000031635	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000031635
ENSMUSG00000027811	7	7	2.7749483222285036	4930579G24Rik	6.0	-0.0627558048635635	0.0872955210510268	-0.718889172181937	0.472209208484647	3.0	3.0	6.84408854480779	26.9442531716921	0.232496278435426	0.722016807818449	True	False	mixed	4930579G24Rik
