term	flight_minus_ground	welch_fdr	abs_effect	mean_abs_accession_effect	abs_mean_accession_effect	low_effect_threshold	category	category_label	matched_keyword	rationale
R-MMU-373760_L1CAM_INTERACTIONS	0.0028319621912698	0.6066806061941397	0.0028319621912698	0.014672643090947337	0.00568524886694734	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-1566948_ELASTIC_FIBRE_FORMATION	-0.0341791552690476	0.6121046277270575	0.0341791552690476	0.21510413574536838	0.07454713241463155	0.0452117281136842	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family
R-MMU-1483206_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS	0.0010381505956349	0.6121046277270575	0.0010381505956349	0.0052580871816848606	0.0013647401149551402	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-9711123_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS	-0.0045837612277777	0.6121046277270575	0.0045837612277777	0.024148136380166656	0.010456862604166662	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-1483255_PI_METABOLISM	0.0034271214868783	0.6122794066857948	0.0034271214868783	0.015554690610387677	0.006918794718387679	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-75153_APOPTOTIC_EXECUTION_PHASE	0.0063018745015873	0.6406560300134468	0.0063018745015873	0.03132877342638592	0.00561355795761404	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-168188_TOLL_LIKE_RECEPTOR_TLR6_TLR2_CASCADE	-0.0041132552066137	0.6445326540972607	0.0041132552066137	0.017257241378052603	0.008451122027947362	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-556833_METABOLISM_OF_LIPIDS	-0.0246018225925928	0.6490453679065485	0.0246018225925928	0.057120708912280625	0.04654046491228074	0.0452117281136842	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family
R-MMU-375276_PEPTIDE_LIGAND_BINDING_RECEPTORS	0.0368856238650264	0.664351961174564	0.0368856238650264	0.1320974916290526	0.03935252422905263	0.0452117281136842	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family
R-MMU-6806834_SIGNALING_BY_MET	-0.0054103822203703	0.6649935937291576	0.0054103822203703	0.0292940348249561	0.021099607144956102	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-9937850_NURD_COMPLEX_ASSEMBLY	0.001254306485582	0.6695511303746492	0.001254306485582	0.00932968395093858	0.0009777874630614199	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-9843940_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_KRAB_ZFP_PROTEINS	0.0016016217489153	0.672872405986653	0.0016016217489153	0.00604591094699642	0.00152842993647018	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-72613_EUKARYOTIC_TRANSLATION_INITIATION	0.0023417819556613	0.6784948917822461	0.0023417819556613	0.01549968828765958	0.010287340226606979	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-190828_GAP_JUNCTION_TRAFFICKING	-0.000832907189656	0.6784948917822461	0.000832907189656	0.003562773812035061	0.0004452091430350609	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-5633007_REGULATION_OF_TP53_ACTIVITY	-0.0019737253492592	0.6867769200680467	0.0019737253492592	0.01586544717912278	0.00023169637645613985	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-9006931_SIGNALING_BY_NUCLEAR_RECEPTORS	0.0221999110873016	0.6918117433707508	0.0221999110873016	0.17969906613859643	0.09433147672807016	0.0452117281136842	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family
R-MMU-1483249_INOSITOL_PHOSPHATE_METABOLISM	0.0016825156053968	0.691857818958139	0.0016825156053968	0.009922587671210481	0.0015401851421228002	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-199977_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT	-0.0005127022982804	0.6921789022185693	0.0005127022982804	0.0033600287264595797	0.00022670002274038006	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-202430_TRANSLOCATION_OF_ZAP_70_TO_IMMUNOLOGICAL_SYNAPSE	-0.0026806310828042	0.7017227722091476	0.0026806310828042	0.018674334530999977	0.0004630069010000201	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-9954714_PELO_HBS1L_AND_ABCE1_DISSOCIATE_A_RIBOSOME_ON_A_NON_STOP_MRNA	0.0032294623584656	0.7152422749598025	0.0032294623584656	0.015190823820306962	0.0022580556813596	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-3214847_HATS_ACETYLATE_HISTONES	-0.0023592421791005	0.7167991275602976	0.0023592421791005	0.018973693575543817	0.0013148532088771785	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-9696273_RND1_GTPASE_CYCLE	0.0150090909042328	0.7167991275602976	0.0150090909042328	0.03851260384112278	0.023539559241122783	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-9696270_RND2_GTPASE_CYCLE	-0.0002434185119193	0.7219617870155598	0.0002434185119193	0.0016595352599982067	0.00015080044479820666	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-418555_G_ALPHA_S_SIGNALLING_EVENTS	-0.0268364809931217	0.7237548771351192	0.0268364809931217	0.022832189797368348	0.0012701099707017847	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-166058_MYD88_MAL_TIRAP_CASCADE_INITIATED_ON_PLASMA_MEMBRANE	-0.0014243269721693	0.7242063479812266	0.0014243269721693	0.00439116620737712	0.0007994056833772001	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-72662_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	-0.0008601843658994	0.7274614247945878	0.0008601843658994	0.007846893566517498	0.0008362232294824997	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-9937848_CHD_CHROMATIN_REMODELERS	-0.0011604280419047	0.7274614247945878	0.0011604280419047	0.009299410273561359	0.00507954645777192	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-194138_SIGNALING_BY_VEGF	-0.0036705398809523	0.7367361923170601	0.0036705398809523	0.015335429875578921	0.002509977024421039	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-5663220_RHO_GTPASES_ACTIVATE_FORMINS	-0.0015815865285449	0.7556826216655415	0.0015815865285449	0.01342944429257192	0.006171747406361399	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-71387_METABOLISM_OF_CARBOHYDRATES_AND_CARBOHYDRATE_DERIVATIVES	-0.0237906278571428	0.7723836032263833	0.0237906278571428	0.08573552162631574	0.00635359544035082	0.0452117281136842	plausible_complementary	plausible/complementary	er	plausible complementary mechanism: er
R-MMU-72766_TRANSLATION	-0.006365457210582	0.7927334969939048	0.006365457210582	0.05021206958715786	0.0230376110608421	0.0452117281136842	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family
R-MMU-437239_RECYCLING_PATHWAY_OF_L1	0.0018920106223544	0.7977175726121041	0.0018920106223544	0.019561608662438522	0.0012523168362280391	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-68886_M_PHASE	-0.0331585464788359	0.8016080849168464	0.0331585464788359	0.18097696636228064	0.06726184753771931	0.0452117281136842	prior_literature_match	prior literature match	m phase	matches expected tissue/spaceflight biology: m phase
R-MMU-373080_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS	0.0006537089628306	0.8018336774471321	0.0006537089628306	0.007864913933747341	0.00039543543985266045	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-446728_CELL_JUNCTION_ORGANIZATION	0.0297180609087354	0.8113000258703649	0.0297180609087354	0.10353052033974346	0.10353052033974346	0.0452117281136842	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family
R-MMU-8953897_CELLULAR_RESPONSES_TO_STIMULI	0.0407103049735448	0.8256944865160719	0.0407103049735448	0.18029041205438587	0.09700162038771935	0.0452117281136842	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family
R-MMU-9018519_ESTROGEN_DEPENDENT_GENE_EXPRESSION	0.0005992270720423	0.8256944865160719	0.0005992270720423	0.0041040327280950405	0.00145873682363828	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-500792_GPCR_LIGAND_BINDING	-0.0253791542328045	0.8271980671186676	0.0253791542328045	0.06212861440350874	0.0252695350701753	0.0452117281136842	plausible_complementary	plausible/complementary	gpcr	plausible complementary mechanism: gpcr
R-MMU-2990846_SUMOYLATION	-0.0039885066889894	0.8289869785607483	0.0039885066889894	0.04319743899498508	0.006573335241014921	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-9009391_EXTRA_NUCLEAR_ESTROGEN_SIGNALING	-0.0009375574239153	0.8570522227760056	0.0009375574239153	0.0136640395038666	0.0040765341238666	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-73884_BASE_EXCISION_REPAIR	0.0006872565497354	0.8670238923470064	0.0006872565497354	0.00366281928292976	0.0010044805604035203	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-181438_TOLL_LIKE_RECEPTOR_2_TLR2_CASCADE	0.000466123055582	0.8803007055449049	0.000466123055582	0.00986865273832278	1.0194238343860101e-05	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-156827_L13A_MEDIATED_TRANSLATIONAL_SILENCING_OF_CERULOPLASMIN_EXPRESSION	-0.0006456907479365	0.9200111048189084	0.0006456907479365	0.016251414127303482	0.0062291141290298	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-3214841_PKMTS_METHYLATE_HISTONE_LYSINES	-0.0002552959103968	0.9306434788972398	0.0002552959103968	0.00204762711454382	0.0015568833245438202	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-373755_SEMAPHORIN_INTERACTIONS	-0.0008391479518518	0.9307059769326844	0.0008391479518518	0.027410770330929778	0.0048044988530701795	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-166658_COMPLEMENT_CASCADE	0.0117840540650793	0.9307059769326844	0.0117840540650793	0.05308706025807014	0.031371427378070145	0.0452117281136842	plausible_complementary	plausible/complementary	complement	plausible complementary mechanism: complement
R-MMU-1442490_COLLAGEN_DEGRADATION	-0.0004067871938888	0.9384026375991692	0.0004067871938888	0.01035853615797366	0.00126069657397366	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-3214858_RMTS_METHYLATE_HISTONE_ARGININES	-0.0001311856477785	0.9384026375991692	0.0001311856477785	0.0039109429274035	0.00010159745292982002	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-9716542_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3	0.0165250668068782	0.9384026375991692	0.0165250668068782	0.07411332914096487	0.03435256448429824	0.0452117281136842	plausible_complementary	plausible/complementary	rho	plausible complementary mechanism: rho
R-MMU-193648_NRAGE_SIGNALS_DEATH_THROUGH_JNK	0.0002705676130158	0.9424838777686791	0.0002705676130158	0.006275311767606979	0.0024098561700070203	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-453279_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION	0.0011986788618782	0.9435855129892908	0.0011986788618782	0.03188839245645962	0.01167687015674038	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-975956_NONSENSE_MEDIATED_DECAY_NMD_INDEPENDENT_OF_THE_EXON_JUNCTION_COMPLEX_EJC	0.0003148111683862	0.9573898560699204	0.0003148111683862	0.012538703079701721	0.00376092583229824	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-5693567_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR_OR_SINGLE_STRAND_ANNEALING_SSA	-0.0002601451496825	0.9573898560699204	0.0002601451496825	0.010019737484596461	0.00372713872340354	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-9670095_INHIBITION_OF_DNA_RECOMBINATION_AT_TELOMERE	-9.553695707936478e-05	0.9573898560699204	9.553695707936478e-05	0.0037822384829472805	0.0004803970758526399	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-9013404_RAC2_GTPASE_CYCLE	-0.0002869741348941	0.9573898560699204	0.0002869741348941	0.014931942844385936	0.0014726339883859396	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-73927_DEPURINATION	-0.0003473796703439	0.9573898560699204	0.0003473796703439	0.01125366868943856	0.00267479480589472	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-418346_PLATELET_HOMEOSTASIS	0.0012052839009523	0.9573898560699204	0.0012052839009523	0.047592932951613966	0.001525526291614037	0.0452117281136842	plausible_complementary	plausible/complementary	platelet	plausible complementary mechanism: platelet
R-MMU-9013106_RHOC_GTPASE_CYCLE	-0.0001243768356349	0.9573898560699204	0.0001243768356349	0.0038988215204140003	0.00227356813451928	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-6791312_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES	0.0002090141409523	0.9573898560699204	0.0002090141409523	0.00581623600257892	0.00261313726942104	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-5683057_MAPK_FAMILY_SIGNALING_CASCADES	0.004278264632275	0.9681891406994004	0.004278264632275	0.12564055351052628	0.020891084289473623	0.0452117281136842	plausible_complementary	plausible/complementary	mapk	plausible complementary mechanism: mapk
R-MMU-69306_DNA_REPLICATION	0.0001284702231746	0.96991231563971	0.0001284702231746	0.0067659684714174995	0.0013444558253824603	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-2187338_VISUAL_PHOTOTRANSDUCTION	0.0026219021386243	0.96991231563971	0.0026219021386243	0.046171125491228	0.026073098544561402	0.0452117281136842	likely_artifact	likely artifact/junk	visual phototransduction	context-incongruent Reactome term: visual phototransduction
R-MMU-3214842_HDMS_DEMETHYLATE_HISTONES	3.574592541798899e-05	0.96991231563971	3.574592541798899e-05	0.00140108055756134	0.0005480115657719	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-9675108_NERVOUS_SYSTEM_DEVELOPMENT	-0.0038059344179895	0.978329533866403	0.0038059344179895	0.18311880495789476	0.04918026664210522	0.0452117281136842	plausible_complementary	plausible/complementary	er	plausible complementary mechanism: er
R-MMU-202733_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	0.0015868073600528	0.9786482449575596	0.0015868073600528	0.09014117858824558	0.0034435538682455803	0.0452117281136842	plausible_complementary	plausible/complementary	rac	plausible complementary mechanism: rac
R-MMU-373076_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	0.001842059556455	0.9787264357764304	0.001842059556455	0.23242119525689472	0.06292022354110524	0.0452117281136842	plausible_complementary	plausible/complementary	rho	plausible complementary mechanism: rho
R-MMU-8963899_PLASMA_LIPOPROTEIN_REMODELING	1.1422738412697822e-05	0.9981788787774992	1.1422738412697822e-05	0.009334790116403499	0.0010847591469298201	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
