profile	id.accession	investigation.study.comment.project type	investigation.study assays.study assay technology type	source_profile_index	condition_inferred	official_sample_name	official_source_name	official_material_type	official_tissue_type	official_tissue	sample_name_tissue_inferred	official_vs_inferred_match	tissue_final	tissue_source	official_sample_match_method	official_study_url	official_api_url	dataset.study person.first name	dataset.study person.last name	dataset.study person.middle initials	dataset.study publication author list	id.accession_sample name	id.assay name	id.sample name	investigation.study.comment.data source accession	investigation.study.comment.doi	investigation.study.comment.project identifier	study.characteristics.organism	study.source name	flight_status_inferred	tissue_inferred	tissue_inference_rule	tissue_inference_confidence	tissue_metadata_source
Mmus_C57-6J_LVR_GC_C_Rep5_M40	OSD-48	Spaceflight Study	RNA Sequencing (RNA-Seq)	20	ground_control	Mmus_C57-6J_LVR_GC_C_Rep5_M40	RR1_GC_M40	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-48	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-48	Ruth Oana Amanda Nicholas Samrawit Jonathan Kaushik San-Huei Rick Valery Kristen Sylvain Alec Alexis Jihan	Globus Marcu Saravia-Butler Bense Gebre Galazka Chakravarty Lai Polo Chen Boyko Peach Costes Vallota-Eastman Torres Yehia	 V	"[""Beheshti A"",""Ray S"",""Fogle H"",""Berrios D"",""Costes SV."",""Choi SY"",""Saravia-Butler A"",""Shirazi-Fard Y"",""Leveson-Gower D"",""Stodieck LS"",""Cadena SM"",""Beegle J"",""Solis S"",""Ronca A"",""Globus RK."",""Jiang P"",""Green SJ"",""Chlipala GE"",""Turek FW"",""Vitaterna MH."",""Rettig TA"",""Ward C"",""Pecaut MJ"",""Chapes SK.""]"	OSD-48_Mmus_C57-6J_LVR_GC_C_Rep5_M40	OSD-48_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	Mmus_C57-6J_LVR_GC_C_Rep5_M40		10.26030/jq04-0n51	RR-1	Mus musculus	RR1_GC_M40	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type
Mmus_C57-6J_LVR_GC_I_Rep1_M31	OSD-48	Spaceflight Study	RNA Sequencing (RNA-Seq)	21	ground_control	Mmus_C57-6J_LVR_GC_I_Rep1_M31	RR1_GC_M31	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-48	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-48	Ruth Oana Amanda Nicholas Samrawit Jonathan Kaushik San-Huei Rick Valery Kristen Sylvain Alec Alexis Jihan	Globus Marcu Saravia-Butler Bense Gebre Galazka Chakravarty Lai Polo Chen Boyko Peach Costes Vallota-Eastman Torres Yehia	 V	"[""Beheshti A"",""Ray S"",""Fogle H"",""Berrios D"",""Costes SV."",""Choi SY"",""Saravia-Butler A"",""Shirazi-Fard Y"",""Leveson-Gower D"",""Stodieck LS"",""Cadena SM"",""Beegle J"",""Solis S"",""Ronca A"",""Globus RK."",""Jiang P"",""Green SJ"",""Chlipala GE"",""Turek FW"",""Vitaterna MH."",""Rettig TA"",""Ward C"",""Pecaut MJ"",""Chapes SK.""]"	OSD-48_Mmus_C57-6J_LVR_GC_I_Rep1_M31	OSD-48_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	Mmus_C57-6J_LVR_GC_I_Rep1_M31		10.26030/jq04-0n51	RR-1	Mus musculus	RR1_GC_M31	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type
Mmus_C57-6J_LVR_GC_I_Rep2_M32	OSD-48	Spaceflight Study	RNA Sequencing (RNA-Seq)	22	ground_control	Mmus_C57-6J_LVR_GC_I_Rep2_M32	RR1_GC_M32	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-48	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-48	Ruth Oana Amanda Nicholas Samrawit Jonathan Kaushik San-Huei Rick Valery Kristen Sylvain Alec Alexis Jihan	Globus Marcu Saravia-Butler Bense Gebre Galazka Chakravarty Lai Polo Chen Boyko Peach Costes Vallota-Eastman Torres Yehia	 V	"[""Beheshti A"",""Ray S"",""Fogle H"",""Berrios D"",""Costes SV."",""Choi SY"",""Saravia-Butler A"",""Shirazi-Fard Y"",""Leveson-Gower D"",""Stodieck LS"",""Cadena SM"",""Beegle J"",""Solis S"",""Ronca A"",""Globus RK."",""Jiang P"",""Green SJ"",""Chlipala GE"",""Turek FW"",""Vitaterna MH."",""Rettig TA"",""Ward C"",""Pecaut MJ"",""Chapes SK.""]"	OSD-48_Mmus_C57-6J_LVR_GC_I_Rep2_M32	OSD-48_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	Mmus_C57-6J_LVR_GC_I_Rep2_M32		10.26030/jq04-0n51	RR-1	Mus musculus	RR1_GC_M32	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type
Mmus_C57-6J_LVR_DI_1y_Rep1	OSD-49	Ground Study	RNA Sequencing (RNA-Seq)	23	unknown	Mmus_C57-6J_LVR_DI_1y_Rep1	25min 1	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-49	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-49	Sungshin San-Huei Hami Joshua Ruth Jonathan	Choi Lai Polo Ray Alwood Globus Galazka	 E S K M	"[""Choi Sungshin"",""Ray Hami E."",""Lai San-Huei"",""Alwood Joshua S."",""Globus Ruth K.""]"	OSD-49_Mmus_C57-6J_LVR_DI_1y_Rep1	OSD-49_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	Mmus_C57-6J_LVR_DI_1y_Rep1		10.26030/1190-my17		Mus musculus	25min 1	unknown	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type
Mmus_C57-6J_LVR_DI_1y_Rep2	OSD-49	Ground Study	RNA Sequencing (RNA-Seq)	24	unknown	Mmus_C57-6J_LVR_DI_1y_Rep2	25min 2	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-49	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-49	Sungshin San-Huei Hami Joshua Ruth Jonathan	Choi Lai Polo Ray Alwood Globus Galazka	 E S K M	"[""Choi Sungshin"",""Ray Hami E."",""Lai San-Huei"",""Alwood Joshua S."",""Globus Ruth K.""]"	OSD-49_Mmus_C57-6J_LVR_DI_1y_Rep2	OSD-49_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	Mmus_C57-6J_LVR_DI_1y_Rep2		10.26030/1190-my17		Mus musculus	25min 2	unknown	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type
Mmus_C57-6J_LVR_DI_1y_Rep3	OSD-49	Ground Study	RNA Sequencing (RNA-Seq)	25	unknown	Mmus_C57-6J_LVR_DI_1y_Rep3	25min 3	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-49	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-49	Sungshin San-Huei Hami Joshua Ruth Jonathan	Choi Lai Polo Ray Alwood Globus Galazka	 E S K M	"[""Choi Sungshin"",""Ray Hami E."",""Lai San-Huei"",""Alwood Joshua S."",""Globus Ruth K.""]"	OSD-49_Mmus_C57-6J_LVR_DI_1y_Rep3	OSD-49_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	Mmus_C57-6J_LVR_DI_1y_Rep3		10.26030/1190-my17		Mus musculus	25min 3	unknown	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type
Mmus_C57-6J_LVR_LN2_1y_Rep1	OSD-49	Ground Study	RNA Sequencing (RNA-Seq)	26	unknown	Mmus_C57-6J_LVR_LN2_1y_Rep1	ASAP 1	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-49	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-49	Sungshin San-Huei Hami Joshua Ruth Jonathan	Choi Lai Polo Ray Alwood Globus Galazka	 E S K M	"[""Choi Sungshin"",""Ray Hami E."",""Lai San-Huei"",""Alwood Joshua S."",""Globus Ruth K.""]"	OSD-49_Mmus_C57-6J_LVR_LN2_1y_Rep1	OSD-49_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	Mmus_C57-6J_LVR_LN2_1y_Rep1		10.26030/1190-my17		Mus musculus	ASAP 1	unknown	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type
Mmus_C57-6J_LVR_LN2_1y_Rep2	OSD-49	Ground Study	RNA Sequencing (RNA-Seq)	27	unknown	Mmus_C57-6J_LVR_LN2_1y_Rep2	ASAP 2	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-49	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-49	Sungshin San-Huei Hami Joshua Ruth Jonathan	Choi Lai Polo Ray Alwood Globus Galazka	 E S K M	"[""Choi Sungshin"",""Ray Hami E."",""Lai San-Huei"",""Alwood Joshua S."",""Globus Ruth K.""]"	OSD-49_Mmus_C57-6J_LVR_LN2_1y_Rep2	OSD-49_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	Mmus_C57-6J_LVR_LN2_1y_Rep2		10.26030/1190-my17		Mus musculus	ASAP 2	unknown	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type
Mmus_C57-6J_LVR_LN2_1y_Rep3	OSD-49	Ground Study	RNA Sequencing (RNA-Seq)	28	unknown	Mmus_C57-6J_LVR_LN2_1y_Rep3	ASAP 3	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-49	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-49	Sungshin San-Huei Hami Joshua Ruth Jonathan	Choi Lai Polo Ray Alwood Globus Galazka	 E S K M	"[""Choi Sungshin"",""Ray Hami E."",""Lai San-Huei"",""Alwood Joshua S."",""Globus Ruth K.""]"	OSD-49_Mmus_C57-6J_LVR_LN2_1y_Rep3	OSD-49_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	Mmus_C57-6J_LVR_LN2_1y_Rep3		10.26030/1190-my17		Mus musculus	ASAP 3	unknown	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type
Mmus_C57-6J_LVR_LN2_3d_Rep1	OSD-49	Ground Study	RNA Sequencing (RNA-Seq)	29	unknown	Mmus_C57-6J_LVR_LN2_3d_Rep1	PC 1	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-49	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-49	Sungshin San-Huei Hami Joshua Ruth Jonathan	Choi Lai Polo Ray Alwood Globus Galazka	 E S K M	"[""Choi Sungshin"",""Ray Hami E."",""Lai San-Huei"",""Alwood Joshua S."",""Globus Ruth K.""]"	OSD-49_Mmus_C57-6J_LVR_LN2_3d_Rep1	OSD-49_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	Mmus_C57-6J_LVR_LN2_3d_Rep1		10.26030/1190-my17		Mus musculus	PC 1	unknown	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type
Mmus_C57-6J_LVR_LN2_3d_Rep2	OSD-49	Ground Study	RNA Sequencing (RNA-Seq)	30	unknown	Mmus_C57-6J_LVR_LN2_3d_Rep2	PC 2	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-49	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-49	Sungshin San-Huei Hami Joshua Ruth Jonathan	Choi Lai Polo Ray Alwood Globus Galazka	 E S K M	"[""Choi Sungshin"",""Ray Hami E."",""Lai San-Huei"",""Alwood Joshua S."",""Globus Ruth K.""]"	OSD-49_Mmus_C57-6J_LVR_LN2_3d_Rep2	OSD-49_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	Mmus_C57-6J_LVR_LN2_3d_Rep2		10.26030/1190-my17		Mus musculus	PC 2	unknown	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type
Mmus_C57-6J_LVR_LN2_3d_Rep3	OSD-49	Ground Study	RNA Sequencing (RNA-Seq)	31	unknown	Mmus_C57-6J_LVR_LN2_3d_Rep3	PC 3	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-49	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-49	Sungshin San-Huei Hami Joshua Ruth Jonathan	Choi Lai Polo Ray Alwood Globus Galazka	 E S K M	"[""Choi Sungshin"",""Ray Hami E."",""Lai San-Huei"",""Alwood Joshua S."",""Globus Ruth K.""]"	OSD-49_Mmus_C57-6J_LVR_LN2_3d_Rep3	OSD-49_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	Mmus_C57-6J_LVR_LN2_3d_Rep3		10.26030/1190-my17		Mus musculus	PC 3	unknown	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type
Mmus_BAL-TAL_LVR_BSL_Rep1_B1	OSD-137	Spaceflight Study	RNA Sequencing (RNA-Seq)	127	baseline_control	Mmus_BAL-TAL_LVR_BSL_Rep1_B1	RR3_BSL_B1	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-137	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-137	Ruth Jonathan Rosamund Marty	Globus Galazka Smith Cramer		"[""Beheshti A"",""Chakravarty K"",""Fogle H"",""Fazelinia H"",""Silveira WAD"",""Boyko V"",""Lai Polo S"",""Saravia-Butler AM"",""Hardiman G"",""Taylor D"",""Galazka JM"",""Costes SV""]"	OSD-137_Mmus_BAL-TAL_LVR_BSL_Rep1_B1	OSD-137_transcription-profiling_rna-sequencing-(rna-seq)_illumina hiseq 4000	Mmus_BAL-TAL_LVR_BSL_Rep1_B1		10.26030/9k6w-4c28	RR-3	Mus musculus	RR3_BSL_B1	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type
Mmus_BAL-TAL_LVR_BSL_Rep2_B2	OSD-137	Spaceflight Study	RNA Sequencing (RNA-Seq)	128	baseline_control	Mmus_BAL-TAL_LVR_BSL_Rep2_B2	RR3_BSL_B2	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-137	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-137	Ruth Jonathan Rosamund Marty	Globus Galazka Smith Cramer		"[""Beheshti A"",""Chakravarty K"",""Fogle H"",""Fazelinia H"",""Silveira WAD"",""Boyko V"",""Lai Polo S"",""Saravia-Butler AM"",""Hardiman G"",""Taylor D"",""Galazka JM"",""Costes SV""]"	OSD-137_Mmus_BAL-TAL_LVR_BSL_Rep2_B2	OSD-137_transcription-profiling_rna-sequencing-(rna-seq)_illumina hiseq 4000	Mmus_BAL-TAL_LVR_BSL_Rep2_B2		10.26030/9k6w-4c28	RR-3	Mus musculus	RR3_BSL_B2	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type
Mmus_BAL-TAL_LVR_BSL_Rep3_B3	OSD-137	Spaceflight Study	RNA Sequencing (RNA-Seq)	129	baseline_control	Mmus_BAL-TAL_LVR_BSL_Rep3_B3	RR3_BSL_B3	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-137	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-137	Ruth Jonathan Rosamund Marty	Globus Galazka Smith Cramer		"[""Beheshti A"",""Chakravarty K"",""Fogle H"",""Fazelinia H"",""Silveira WAD"",""Boyko V"",""Lai Polo S"",""Saravia-Butler AM"",""Hardiman G"",""Taylor D"",""Galazka JM"",""Costes SV""]"	OSD-137_Mmus_BAL-TAL_LVR_BSL_Rep3_B3	OSD-137_transcription-profiling_rna-sequencing-(rna-seq)_illumina hiseq 4000	Mmus_BAL-TAL_LVR_BSL_Rep3_B3		10.26030/9k6w-4c28	RR-3	Mus musculus	RR3_BSL_B3	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type
Mmus_BAL-TAL_LVR_BSL_Rep4_B4	OSD-137	Spaceflight Study	RNA Sequencing (RNA-Seq)	130	baseline_control	Mmus_BAL-TAL_LVR_BSL_Rep4_B4	RR3_BSL_B4	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-137	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-137	Ruth Jonathan Rosamund Marty	Globus Galazka Smith Cramer		"[""Beheshti A"",""Chakravarty K"",""Fogle H"",""Fazelinia H"",""Silveira WAD"",""Boyko V"",""Lai Polo S"",""Saravia-Butler AM"",""Hardiman G"",""Taylor D"",""Galazka JM"",""Costes SV""]"	OSD-137_Mmus_BAL-TAL_LVR_BSL_Rep4_B4	OSD-137_transcription-profiling_rna-sequencing-(rna-seq)_illumina hiseq 4000	Mmus_BAL-TAL_LVR_BSL_Rep4_B4		10.26030/9k6w-4c28	RR-3	Mus musculus	RR3_BSL_B4	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type
Mmus_BAL-TAL_LVR_BSL_Rep5_B6	OSD-137	Spaceflight Study	RNA Sequencing (RNA-Seq)	131	baseline_control	Mmus_BAL-TAL_LVR_BSL_Rep5_B6	RR3_BSL_B6	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-137	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-137	Ruth Jonathan Rosamund Marty	Globus Galazka Smith Cramer		"[""Beheshti A"",""Chakravarty K"",""Fogle H"",""Fazelinia H"",""Silveira WAD"",""Boyko V"",""Lai Polo S"",""Saravia-Butler AM"",""Hardiman G"",""Taylor D"",""Galazka JM"",""Costes SV""]"	OSD-137_Mmus_BAL-TAL_LVR_BSL_Rep5_B6	OSD-137_transcription-profiling_rna-sequencing-(rna-seq)_illumina hiseq 4000	Mmus_BAL-TAL_LVR_BSL_Rep5_B6		10.26030/9k6w-4c28	RR-3	Mus musculus	RR3_BSL_B6	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type
Mmus_BAL-TAL_LVR_BSL_Rep6_B7	OSD-137	Spaceflight Study	RNA Sequencing (RNA-Seq)	132	baseline_control	Mmus_BAL-TAL_LVR_BSL_Rep6_B7	RR3_BSL_B7	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-137	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-137	Ruth Jonathan Rosamund Marty	Globus Galazka Smith Cramer		"[""Beheshti A"",""Chakravarty K"",""Fogle H"",""Fazelinia H"",""Silveira WAD"",""Boyko V"",""Lai Polo S"",""Saravia-Butler AM"",""Hardiman G"",""Taylor D"",""Galazka JM"",""Costes SV""]"	OSD-137_Mmus_BAL-TAL_LVR_BSL_Rep6_B7	OSD-137_transcription-profiling_rna-sequencing-(rna-seq)_illumina hiseq 4000	Mmus_BAL-TAL_LVR_BSL_Rep6_B7		10.26030/9k6w-4c28	RR-3	Mus musculus	RR3_BSL_B7	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type
Mmus_BAL-TAL_LVR_FLT_Rep1_F1	OSD-137	Spaceflight Study	RNA Sequencing (RNA-Seq)	133	flight	Mmus_BAL-TAL_LVR_FLT_Rep1_F1	RR3_FLT_F1	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-137	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-137	Ruth Jonathan Rosamund Marty	Globus Galazka Smith Cramer		"[""Beheshti A"",""Chakravarty K"",""Fogle H"",""Fazelinia H"",""Silveira WAD"",""Boyko V"",""Lai Polo S"",""Saravia-Butler AM"",""Hardiman G"",""Taylor D"",""Galazka JM"",""Costes SV""]"	OSD-137_Mmus_BAL-TAL_LVR_FLT_Rep1_F1	OSD-137_transcription-profiling_rna-sequencing-(rna-seq)_illumina hiseq 4000	Mmus_BAL-TAL_LVR_FLT_Rep1_F1		10.26030/9k6w-4c28	RR-3	Mus musculus	RR3_FLT_F1	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type
Mmus_BAL-TAL_LVR_FLT_Rep2_F2	OSD-137	Spaceflight Study	RNA Sequencing (RNA-Seq)	134	flight	Mmus_BAL-TAL_LVR_FLT_Rep2_F2	RR3_FLT_F2	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-137	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-137	Ruth Jonathan Rosamund Marty	Globus Galazka Smith Cramer		"[""Beheshti A"",""Chakravarty K"",""Fogle H"",""Fazelinia H"",""Silveira WAD"",""Boyko V"",""Lai Polo S"",""Saravia-Butler AM"",""Hardiman G"",""Taylor D"",""Galazka JM"",""Costes SV""]"	OSD-137_Mmus_BAL-TAL_LVR_FLT_Rep2_F2	OSD-137_transcription-profiling_rna-sequencing-(rna-seq)_illumina hiseq 4000	Mmus_BAL-TAL_LVR_FLT_Rep2_F2		10.26030/9k6w-4c28	RR-3	Mus musculus	RR3_FLT_F2	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type
Mmus_BAL-TAL_LVR_FLT_Rep3_F3	OSD-137	Spaceflight Study	RNA Sequencing (RNA-Seq)	135	flight	Mmus_BAL-TAL_LVR_FLT_Rep3_F3	RR3_FLT_F3	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-137	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-137	Ruth Jonathan Rosamund Marty	Globus Galazka Smith Cramer		"[""Beheshti A"",""Chakravarty K"",""Fogle H"",""Fazelinia H"",""Silveira WAD"",""Boyko V"",""Lai Polo S"",""Saravia-Butler AM"",""Hardiman G"",""Taylor D"",""Galazka JM"",""Costes SV""]"	OSD-137_Mmus_BAL-TAL_LVR_FLT_Rep3_F3	OSD-137_transcription-profiling_rna-sequencing-(rna-seq)_illumina hiseq 4000	Mmus_BAL-TAL_LVR_FLT_Rep3_F3		10.26030/9k6w-4c28	RR-3	Mus musculus	RR3_FLT_F3	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type
Mmus_BAL-TAL_LVR_FLT_Rep4_F4	OSD-137	Spaceflight Study	RNA Sequencing (RNA-Seq)	136	flight	Mmus_BAL-TAL_LVR_FLT_Rep4_F4	RR3_FLT_F4	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-137	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-137	Ruth Jonathan Rosamund Marty	Globus Galazka Smith Cramer		"[""Beheshti A"",""Chakravarty K"",""Fogle H"",""Fazelinia H"",""Silveira WAD"",""Boyko V"",""Lai Polo S"",""Saravia-Butler AM"",""Hardiman G"",""Taylor D"",""Galazka JM"",""Costes SV""]"	OSD-137_Mmus_BAL-TAL_LVR_FLT_Rep4_F4	OSD-137_transcription-profiling_rna-sequencing-(rna-seq)_illumina hiseq 4000	Mmus_BAL-TAL_LVR_FLT_Rep4_F4		10.26030/9k6w-4c28	RR-3	Mus musculus	RR3_FLT_F4	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type
Mmus_BAL-TAL_LVR_FLT_Rep5_F5	OSD-137	Spaceflight Study	RNA Sequencing (RNA-Seq)	137	flight	Mmus_BAL-TAL_LVR_FLT_Rep5_F5	RR3_FLT_F5	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-137	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-137	Ruth Jonathan Rosamund Marty	Globus Galazka Smith Cramer		"[""Beheshti A"",""Chakravarty K"",""Fogle H"",""Fazelinia H"",""Silveira WAD"",""Boyko V"",""Lai Polo S"",""Saravia-Butler AM"",""Hardiman G"",""Taylor D"",""Galazka JM"",""Costes SV""]"	OSD-137_Mmus_BAL-TAL_LVR_FLT_Rep5_F5	OSD-137_transcription-profiling_rna-sequencing-(rna-seq)_illumina hiseq 4000	Mmus_BAL-TAL_LVR_FLT_Rep5_F5		10.26030/9k6w-4c28	RR-3	Mus musculus	RR3_FLT_F5	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type
Mmus_BAL-TAL_LVR_FLT_Rep6_F6	OSD-137	Spaceflight Study	RNA Sequencing (RNA-Seq)	138	flight	Mmus_BAL-TAL_LVR_FLT_Rep6_F6	RR3_FLT_F6	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-137	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-137	Ruth Jonathan Rosamund Marty	Globus Galazka Smith Cramer		"[""Beheshti A"",""Chakravarty K"",""Fogle H"",""Fazelinia H"",""Silveira WAD"",""Boyko V"",""Lai Polo S"",""Saravia-Butler AM"",""Hardiman G"",""Taylor D"",""Galazka JM"",""Costes SV""]"	OSD-137_Mmus_BAL-TAL_LVR_FLT_Rep6_F6	OSD-137_transcription-profiling_rna-sequencing-(rna-seq)_illumina hiseq 4000	Mmus_BAL-TAL_LVR_FLT_Rep6_F6		10.26030/9k6w-4c28	RR-3	Mus musculus	RR3_FLT_F6	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type
Mmus_BAL-TAL_LVR_GC_Rep1_G1	OSD-137	Spaceflight Study	RNA Sequencing (RNA-Seq)	139	ground_control	Mmus_BAL-TAL_LVR_GC_Rep1_G1	RR3_GC_G1	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-137	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-137	Ruth Jonathan Rosamund Marty	Globus Galazka Smith Cramer		"[""Beheshti A"",""Chakravarty K"",""Fogle H"",""Fazelinia H"",""Silveira WAD"",""Boyko V"",""Lai Polo S"",""Saravia-Butler AM"",""Hardiman G"",""Taylor D"",""Galazka JM"",""Costes SV""]"	OSD-137_Mmus_BAL-TAL_LVR_GC_Rep1_G1	OSD-137_transcription-profiling_rna-sequencing-(rna-seq)_illumina hiseq 4000	Mmus_BAL-TAL_LVR_GC_Rep1_G1		10.26030/9k6w-4c28	RR-3	Mus musculus	RR3_GC_G1	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type
