gene_cluster	n_genes	profile	id.accession	investigation.study.comment.project identifier	study.source name	condition_inferred	flight_status_inferred	tissue_inferred	tissue_inference_rule	tissue_inference_confidence	tissue_metadata_source	official_material_type	official_tissue_type	mean_expression
0	1781	Mmus_C57-6J_LVR_RR1_VIV_noERCC_Rep5_M20	OSD-168	RR-1, RR-3	RR1_VIV_M20	vivarium_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		147.04268
0	1781	Mmus_C57-6J_LVR_RR1_VIV_wERCC_Rep1_M16	OSD-168	RR-1, RR-3	RR1_VIV_M16	vivarium_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		152.50027
0	1781	Mmus_C57-6J_LVR_RR1_VIV_wERCC_Rep2_M17	OSD-168	RR-1, RR-3	RR1_VIV_M17	vivarium_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		123.46042
0	1781	Mmus_C57-6J_LVR_RR1_VIV_wERCC_Rep3_M18	OSD-168	RR-1, RR-3	RR1_VIV_M18	vivarium_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		138.89781
0	1781	Mmus_C57-6J_LVR_RR1_VIV_wERCC_Rep4_M19	OSD-168	RR-1, RR-3	RR1_VIV_M19	vivarium_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		112.63728
0	1781	Mmus_C57-6J_LVR_RR1_VIV_wERCC_Rep5_M20	OSD-168	RR-1, RR-3	RR1_VIV_M20	vivarium_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		139.00505
0	1781	Mmus_C57-6CR_LVR_FLT_Rep1_F58	OSD-173	BSP135	Flight 58	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		52.06457
0	1781	Mmus_C57-6CR_LVR_FLT_Rep2_F64	OSD-173	BSP135	Flight 64	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		52.62886
0	1781	Mmus_C57-6CR_LVR_GC_Rep1_G40	OSD-173	BSP135	AEM Control 40	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		60.15272
0	1781	Mmus_C57-6CR_LVR_GC_Rep2_G44	OSD-173	BSP135	AEM Control 44	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		67.73049
0	1781	Mmus_C57-6CR_LVR_VIV_Rep1_V14	OSD-173	BSP135	Vivarium Control 14	vivarium_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		64.63953
0	1781	Mmus_C57-6CR_LVR_VIV_Rep2_V9	OSD-173	BSP135	Vivarium Control 9	vivarium_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		60.953396
0	1781	Mmus_C57-6J_LVR_CO2_C_DI_ext1_Rep1_M31	OSD-235		M31	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		163.1196
0	1781	Mmus_C57-6J_LVR_CO2_C_DI_ext1_Rep2_M32	OSD-235		M32	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		104.39529
0	1781	Mmus_C57-6J_LVR_CO2_C_DI_ext1_Rep3_M33	OSD-235		M33	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		56.690624
0	1781	Mmus_C57-6J_LVR_CO2_C_DI_ext1_Rep4_M34	OSD-235		M34	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		77.297585
0	1781	Mmus_C57-6J_LVR_CO2_C_DI_ext2_Rep1_M31	OSD-235		M31	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		121.88434
0	1781	Mmus_C57-6J_LVR_CO2_C_DI_ext2_Rep2_M32	OSD-235		M32	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		32.31892
0	1781	Mmus_C57-6J_LVR_CO2_C_DI_ext2_Rep3_M33	OSD-235		M33	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		47.211117
0	1781	Mmus_C57-6J_LVR_CO2_C_DI_ext2_Rep4_M34	OSD-235		M34	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		40.68894
0	1781	Mmus_C57-6J_LVR_CO2_C_DI_ext2_Rep5_M35	OSD-235		M35	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		114.137
0	1781	Mmus_C57-6J_LVR_CO2_C_DI_ext2_Rep6_M36	OSD-235		M36	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		43.186413
0	1781	Mmus_C57-6J_LVR_Euth_C_DI_RLT-0d_ext1_Rep1_M7	OSD-235		M7	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		85.44862
0	1781	Mmus_C57-6J_LVR_Euth_C_DI_RLT-0d_ext1_Rep2_M8	OSD-235		M8	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		61.390793
0	1781	Mmus_C57-6J_LVR_Euth_C_DI_RLT-0d_ext1_Rep3_M9	OSD-235		M9	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		48.695675
0	1781	Mmus_C57-6J_LVR_Euth_C_DI_RLT-0d_ext1_Rep4_M10	OSD-235		M10	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		53.850082
0	1781	Mmus_C57-6J_LVR_Euth_C_DI_RLT-0d_ext1_Rep5_M11	OSD-235		M11	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		65.07692
0	1781	Mmus_C57-6J_LVR_Euth_C_DI_RLT-0d_ext2_Rep1_M7	OSD-235		M7	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		65.77316
0	1781	Mmus_C57-6J_LVR_Euth_C_DI_RLT-0d_ext2_Rep2_M8	OSD-235		M8	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		132.33127
0	1781	Mmus_C57-6J_LVR_Euth_C_DI_RLT-0d_ext2_Rep3_M9	OSD-235		M9	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		114.48456
0	1781	Mmus_C57-6J_LVR_Euth_C_DI_RLT-0d_ext2_Rep4_M10	OSD-235		M10	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		42.10556
0	1781	Mmus_C57-6J_LVR_Euth_C_DI_RLT-0d_ext2_Rep5_M11	OSD-235		M11	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		88.779335
0	1781	Mmus_C57-6J_LVR_Euth_C_DI_RLT-0d_ext2_Rep6_M12	OSD-235		M12	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		46.568783
0	1781	Mmus_C57-6J_LVR_Euth_C_DI_RLT-70d_Rep1_M7	OSD-235		M7	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		30.668726
0	1781	Mmus_C57-6J_LVR_Euth_C_DI_RLT-70d_Rep2_M8	OSD-235		M8	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		69.429535
0	1781	Mmus_C57-6J_LVR_Euth_C_DI_RLT-70d_Rep3_M9	OSD-235		M9	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		79.63728
0	1781	Mmus_C57-6J_LVR_Euth_C_DI_RLT-70d_Rep4_M10	OSD-235		M10	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		38.21617
0	1781	Mmus_C57-6J_LVR_Euth_C_LN2_ext1_Rep1_M13	OSD-235		M13	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		115.13981
0	1781	Mmus_C57-6J_LVR_Euth_C_LN2_ext1_Rep2_M14	OSD-235		M14	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		95.94217
0	1781	Mmus_C57-6J_LVR_Euth_C_LN2_ext1_Rep3_M15	OSD-235		M15	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		61.346996
0	1781	Mmus_C57-6J_LVR_Euth_C_LN2_ext1_Rep4_M16	OSD-235		M16	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		200.46379
0	1781	Mmus_C57-6J_LVR_Euth_C_LN2_ext1_Rep5_M17	OSD-235		M17	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		75.59349
0	1781	Mmus_C57-6J_LVR_Euth_C_LN2_ext1_Rep6_M18	OSD-235		M18	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		83.49186
0	1781	Mmus_C57-6J_LVR_Euth_C_LN2_ext2_Rep1_M14	OSD-235		M14	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		49.612576
0	1781	Mmus_C57-6J_LVR_Euth_C_LN2_ext2_Rep2_M15	OSD-235		M15	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		121.623245
0	1781	Mmus_C57-6J_LVR_Euth_C_LN2_ext2_Rep3_M16	OSD-235		M16	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		47.74172
0	1781	Mmus_C57-6J_LVR_Euth_C_LN2_ext2_Rep4_M17	OSD-235		M17	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		76.93487
0	1781	Mmus_C57-6J_LVR_Euth_C_LN2_ext2_Rep5_M18	OSD-235		M18	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		59.267826
0	1781	Mmus_C57-6J_LVR_Euth_C_RNAlat_ext1_Rep1_M19	OSD-235		M19	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		78.20382
0	1781	Mmus_C57-6J_LVR_Euth_C_RNAlat_ext1_Rep2_M20	OSD-235		M20	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		52.487926
0	1781	Mmus_C57-6J_LVR_Euth_C_RNAlat_ext1_Rep3_M21	OSD-235		M21	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		70.08591
0	1781	Mmus_C57-6J_LVR_Euth_C_RNAlat_ext1_Rep4_M22	OSD-235		M22	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		113.97473
0	1781	Mmus_C57-6J_LVR_Euth_C_RNAlat_ext1_Rep5_M23	OSD-235		M23	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		62.28411
0	1781	Mmus_C57-6J_LVR_Euth_C_RNAlat_ext1_Rep6_M24	OSD-235		M24	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		92.01235
0	1781	Mmus_C57-6J_LVR_Euth_C_RNAlat_ext2_Rep1_M19	OSD-235		M19	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		103.84672
0	1781	Mmus_C57-6J_LVR_Euth_C_RNAlat_ext2_Rep2_M20	OSD-235		M20	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		102.4694
0	1781	Mmus_C57-6J_LVR_Euth_C_RNAlat_ext2_Rep3_M21	OSD-235		M21	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		57.857384
0	1781	Mmus_C57-6J_LVR_Euth_C_RNAlat_ext2_Rep4_M22	OSD-235		M22	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		48.504772
0	1781	Mmus_C57-6J_LVR_Euth_C_RNAlat_ext2_Rep5_M23	OSD-235		M23	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		48.118473
0	1781	Mmus_C57-6J_LVR_Euth_I_DI_Rep1_M1	OSD-235		M1	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		114.94498
0	1781	Mmus_C57-6J_LVR_Euth_I_DI_Rep2_M2	OSD-235		M2	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		46.029198
0	1781	Mmus_C57-6J_LVR_Euth_I_DI_Rep3_M3	OSD-235		M3	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		85.486244
0	1781	Mmus_C57-6J_LVR_Euth_I_DI_Rep4_M4	OSD-235		M4	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		62.67041
0	1781	Mmus_C57-6J_LVR_Euth_I_DI_Rep5_M5	OSD-235		M5	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		113.2128
0	1781	Mmus_C57-6J_LVR_Euth_I_DI_Rep6_M6	OSD-235		M6	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		62.28355
0	1781	Mmus_C57-6J_LVR_Euth_I_LN2_Rep1_M1	OSD-235		M1	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		73.540146
0	1781	Mmus_C57-6J_LVR_Euth_I_LN2_Rep2_M2	OSD-235		M2	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		118.528915
0	1781	Mmus_C57-6J_LVR_Euth_I_LN2_Rep3_M3	OSD-235		M3	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		68.2813
0	1781	Mmus_C57-6J_LVR_Euth_I_LN2_Rep4_M4	OSD-235		M4	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		206.85402
0	1781	Mmus_C57-6J_LVR_Euth_I_LN2_Rep5_M5	OSD-235		M5	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		74.380684
0	1781	Mmus_C57-6J_LVR_Euth_I_LN2_Rep6_M6	OSD-235		M6	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		123.40876
0	1781	Mmus_C57-6J_LVR_Euth_I_RNAlat_Rep1_M1	OSD-235		M1	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		73.96238
0	1781	Mmus_C57-6J_LVR_Euth_I_RNAlat_Rep2_M2	OSD-235		M2	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		117.391914
0	1781	Mmus_C57-6J_LVR_Euth_I_RNAlat_Rep3_M3	OSD-235		M3	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		62.95789
0	1781	Mmus_C57-6J_LVR_Euth_I_RNAlat_Rep4_M4	OSD-235		M4	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		132.82314
0	1781	Mmus_C57-6J_LVR_Euth_I_RNAlat_Rep5_M5	OSD-235		M5	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		51.528915
0	1781	Mmus_C57-6J_LVR_Euth_I_RNAlat_Rep6_M6	OSD-235		M6	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		112.4767
0	1781	Mmus_C57-6J_LVR_Ket-Xyl_C_DI_ext1_Rep1_M25	OSD-235		M25	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		48.539024
0	1781	Mmus_C57-6J_LVR_Ket-Xyl_C_DI_ext1_Rep2_M26	OSD-235		M26	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		51.528355
0	1781	Mmus_C57-6J_LVR_Ket-Xyl_C_DI_ext1_Rep3_M27	OSD-235		M27	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		51.964066
0	1781	Mmus_C57-6J_LVR_Ket-Xyl_C_DI_ext1_Rep4_M28	OSD-235		M28	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		148.93993
0	1781	Mmus_C57-6J_LVR_Ket-Xyl_C_DI_ext2_Rep1_M25	OSD-235		M25	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		116.73498
0	1781	Mmus_C57-6J_LVR_Ket-Xyl_C_DI_ext2_Rep2_M26	OSD-235		M26	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		39.226276
0	1781	Mmus_C57-6J_LVR_Ket-Xyl_C_DI_ext2_Rep3_M27	OSD-235		M27	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		107.207184
0	1781	Mmus_C57-6J_LVR_Ket-Xyl_C_DI_ext2_Rep4_M28	OSD-235		M28	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		30.908478
0	1781	Mmus_C57-6J_LVR_Ket-Xyl_C_DI_ext2_Rep5_M29	OSD-235		M29	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		145.07635
0	1781	Mmus_C57-6J_LVR_Ket-Xyl_C_DI_ext2_Rep6_M30	OSD-235		M30	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		54.48905
0	1781	Mmus_C57-6J_LVR_BSL_C1_Rep1_B1	OSD-242	RR-9	B1	baseline_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		63.982033
0	1781	Mmus_C57-6J_LVR_BSL_C1_Rep2_B2	OSD-242	RR-9	B2	baseline_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		72.96238
0	1781	Mmus_C57-6J_LVR_BSL_C1_Rep3_B3	OSD-242	RR-9	B3	baseline_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		57.599663
0	1781	Mmus_C57-6J_LVR_BSL_C1_Rep4_B4	OSD-242	RR-9	B4	baseline_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		53.43908
0	1781	Mmus_C57-6J_LVR_CC_C1_Rep1_C1-1	OSD-242	RR-9	FViv1	unknown	unknown	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		49.93094
0	1781	Mmus_C57-6J_LVR_CC_C1_Rep2_C1-2	OSD-242	RR-9	FViv2	unknown	unknown	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		81.81415
0	1781	Mmus_C57-6J_LVR_CC_C1_Rep3_C1-3	OSD-242	RR-9	FViv3	unknown	unknown	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		52.252666
0	1781	Mmus_C57-6J_LVR_CC_C1_Rep4_C1-4	OSD-242	RR-9	FViv4	unknown	unknown	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		67.13476
0	1781	Mmus_C57-6J_LVR_CC_C1_Rep5_C1-5	OSD-242	RR-9	FViv5	unknown	unknown	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		82.627174
0	1781	Mmus_C57-6J_LVR_CC_C2_Rep1_C2-1	OSD-242	RR-9	CC1	unknown	unknown	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		59.279057
0	1781	Mmus_C57-6J_LVR_CC_C2_Rep2_C2-2	OSD-242	RR-9	CC2	unknown	unknown	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		66.02302
0	1781	Mmus_C57-6J_LVR_CC_C2_Rep3_C2-3	OSD-242	RR-9	CC3	unknown	unknown	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		79.17125
0	1781	Mmus_C57-6J_LVR_CC_C2_Rep4_C2-4	OSD-242	RR-9	CC4	unknown	unknown	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		48.536217
0	1781	Mmus_C57-6J_LVR_FLT_C1_Rep1_F1	OSD-242	RR-9	F1	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		49.30208
0	1781	Mmus_C57-6J_LVR_FLT_C1_Rep2_F2	OSD-242	RR-9	F2	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		51.39416
0	1781	Mmus_C57-6J_LVR_FLT_C1_Rep3_F3	OSD-242	RR-9	F3	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		66.11286
0	1781	Mmus_C57-6J_LVR_FLT_C1_Rep4_F4	OSD-242	RR-9	F4	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		77.73442
0	1781	Mmus_C57-6J_LVR_FLT_C1_Rep5_F5	OSD-242	RR-9	F5	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		52.20045
0	1781	Mmus_C57-6J_LVR_GC_C2_Rep1_G1	OSD-242	RR-9	GC1	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		61.737225
0	1781	Mmus_C57-6J_LVR_GC_C2_Rep2_G3	OSD-242	RR-9	GC3	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		79.94441
0	1781	Mmus_C57-6J_LVR_GC_C2_Rep3_G4	OSD-242	RR-9	GC4	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		66.52106
0	1781	Mmus_C57-6J_LVR_GC_C2_Rep4_G5	OSD-242	RR-9	GC5	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		61.471645
0	1781	Mmus_C57-6J_LVR_VIV_C2_Rep1_V3	OSD-242	RR-9	Viv3	vivarium_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		72.83717
0	1781	Mmus_C57-6T_LVR_BSL_ISS-T_Rep10_B2	OSD-245	RR-6	ISS-T Baseline 2	baseline_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		89.916336
0	1781	Mmus_C57-6T_LVR_BSL_ISS-T_Rep1_B1	OSD-245	RR-6	ISS-T Baseline 1	baseline_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		123.54295
0	1781	Mmus_C57-6T_LVR_BSL_ISS-T_Rep2_B3	OSD-245	RR-6	ISS-T Baseline 3	baseline_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		103.77597
0	1781	Mmus_C57-6T_LVR_BSL_ISS-T_Rep3_B4	OSD-245	RR-6	ISS-T Baseline 4	baseline_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		126.21617
0	1781	Mmus_C57-6T_LVR_BSL_ISS-T_Rep4_B6	OSD-245	RR-6	ISS-T Baseline 6	baseline_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		123.86805
