id.accession	id.assay name	id.sample name	investigation.study assays.study assay technology type	investigation.study.comment.data source accession	investigation.study.comment.project identifier	investigation.study.comment.project type	study.characteristics.genotype	study.characteristics.material type	study.characteristics.organism	study.characteristics.sex	study.characteristics.strain	study.factor value.spaceflight	file.datatype	file.filename	api_metadata_query_url	profile	condition_inferred	tissue_final	tissue_source	tissue_inference_rule	bulk_rna_seq_inferred	profile_id
OSD-98	OSD-98_transcription-profiling_rna-sequencing-(rna-seq)_Illumina HiSeq 4000	Mmus_C57-6J_ADR_FLT_Rep5_M27	RNA Sequencing (RNA-Seq)		RR-1	Spaceflight Study	NaN	Adrenal glands- both sides	Mus musculus	Female	C57BL/6J	Space Flight	unnormalized counts	GLDS-98_rna_seq_RSEM_Unnormalized_Counts_GLbulkRNAseq.csv	https://visualization.osdr.nasa.gov/biodata/api/v2/query/metadata/?study.characteristics.organism=mus%20musculus&study.factor%20value.spaceflight=Space%20Flight|Ground%20Control&file.datatype=unnormalized%20counts&id.accession&id.assay%20name&id.sample%20name&investigation.study%20assays.study%20assay%20technology%20type&investigation.study.comment.data%20source%20accession&investigation.study.comment.project%20identifier&investigation.study.comment.project%20type&study.characteristics.material%20type&study.characteristics.organism&study.characteristics.sex&study.characteristics.strain&study.characteristics.genotype&study.factor%20value.spaceflight&file.datatype&file.filename&format=csv	Mmus_C57-6J_ADR_FLT_Rep5_M27	flight	adrenal_gland	osdr_api_material_type	OSDR material type: Adrenal glands- both sides	True	OSD-98/Mmus_C57-6J_ADR_FLT_Rep5_M27
OSD-98	OSD-98_transcription-profiling_rna-sequencing-(rna-seq)_Illumina HiSeq 4000	Mmus_C57-6J_ADR_FLT_Rep6_M28	RNA Sequencing (RNA-Seq)		RR-1	Spaceflight Study	NaN	Adrenal glands- both sides	Mus musculus	Female	C57BL/6J	Space Flight	unnormalized counts	GLDS-98_rna_seq_RSEM_Unnormalized_Counts_GLbulkRNAseq.csv	https://visualization.osdr.nasa.gov/biodata/api/v2/query/metadata/?study.characteristics.organism=mus%20musculus&study.factor%20value.spaceflight=Space%20Flight|Ground%20Control&file.datatype=unnormalized%20counts&id.accession&id.assay%20name&id.sample%20name&investigation.study%20assays.study%20assay%20technology%20type&investigation.study.comment.data%20source%20accession&investigation.study.comment.project%20identifier&investigation.study.comment.project%20type&study.characteristics.material%20type&study.characteristics.organism&study.characteristics.sex&study.characteristics.strain&study.characteristics.genotype&study.factor%20value.spaceflight&file.datatype&file.filename&format=csv	Mmus_C57-6J_ADR_FLT_Rep6_M28	flight	adrenal_gland	osdr_api_material_type	OSDR material type: Adrenal glands- both sides	True	OSD-98/Mmus_C57-6J_ADR_FLT_Rep6_M28
OSD-98	OSD-98_transcription-profiling_rna-sequencing-(rna-seq)_Illumina HiSeq 4000	Mmus_C57-6J_ADR_GC_Rep1_M33	RNA Sequencing (RNA-Seq)		RR-1	Spaceflight Study	NaN	Adrenal glands- both sides	Mus musculus	Female	C57BL/6J	Ground Control	unnormalized counts	GLDS-98_rna_seq_RSEM_Unnormalized_Counts_GLbulkRNAseq.csv	https://visualization.osdr.nasa.gov/biodata/api/v2/query/metadata/?study.characteristics.organism=mus%20musculus&study.factor%20value.spaceflight=Space%20Flight|Ground%20Control&file.datatype=unnormalized%20counts&id.accession&id.assay%20name&id.sample%20name&investigation.study%20assays.study%20assay%20technology%20type&investigation.study.comment.data%20source%20accession&investigation.study.comment.project%20identifier&investigation.study.comment.project%20type&study.characteristics.material%20type&study.characteristics.organism&study.characteristics.sex&study.characteristics.strain&study.characteristics.genotype&study.factor%20value.spaceflight&file.datatype&file.filename&format=csv	Mmus_C57-6J_ADR_GC_Rep1_M33	ground_control	adrenal_gland	osdr_api_material_type	OSDR material type: Adrenal glands- both sides	True	OSD-98/Mmus_C57-6J_ADR_GC_Rep1_M33
OSD-98	OSD-98_transcription-profiling_rna-sequencing-(rna-seq)_Illumina HiSeq 4000	Mmus_C57-6J_ADR_GC_Rep2_M34	RNA Sequencing (RNA-Seq)		RR-1	Spaceflight Study	NaN	Adrenal glands- both sides	Mus musculus	Female	C57BL/6J	Ground Control	unnormalized counts	GLDS-98_rna_seq_RSEM_Unnormalized_Counts_GLbulkRNAseq.csv	https://visualization.osdr.nasa.gov/biodata/api/v2/query/metadata/?study.characteristics.organism=mus%20musculus&study.factor%20value.spaceflight=Space%20Flight|Ground%20Control&file.datatype=unnormalized%20counts&id.accession&id.assay%20name&id.sample%20name&investigation.study%20assays.study%20assay%20technology%20type&investigation.study.comment.data%20source%20accession&investigation.study.comment.project%20identifier&investigation.study.comment.project%20type&study.characteristics.material%20type&study.characteristics.organism&study.characteristics.sex&study.characteristics.strain&study.characteristics.genotype&study.factor%20value.spaceflight&file.datatype&file.filename&format=csv	Mmus_C57-6J_ADR_GC_Rep2_M34	ground_control	adrenal_gland	osdr_api_material_type	OSDR material type: Adrenal glands- both sides	True	OSD-98/Mmus_C57-6J_ADR_GC_Rep2_M34
OSD-98	OSD-98_transcription-profiling_rna-sequencing-(rna-seq)_Illumina HiSeq 4000	Mmus_C57-6J_ADR_GC_Rep3_M35	RNA Sequencing (RNA-Seq)		RR-1	Spaceflight Study	NaN	Adrenal glands- both sides	Mus musculus	Female	C57BL/6J	Ground Control	unnormalized counts	GLDS-98_rna_seq_RSEM_Unnormalized_Counts_GLbulkRNAseq.csv	https://visualization.osdr.nasa.gov/biodata/api/v2/query/metadata/?study.characteristics.organism=mus%20musculus&study.factor%20value.spaceflight=Space%20Flight|Ground%20Control&file.datatype=unnormalized%20counts&id.accession&id.assay%20name&id.sample%20name&investigation.study%20assays.study%20assay%20technology%20type&investigation.study.comment.data%20source%20accession&investigation.study.comment.project%20identifier&investigation.study.comment.project%20type&study.characteristics.material%20type&study.characteristics.organism&study.characteristics.sex&study.characteristics.strain&study.characteristics.genotype&study.factor%20value.spaceflight&file.datatype&file.filename&format=csv	Mmus_C57-6J_ADR_GC_Rep3_M35	ground_control	adrenal_gland	osdr_api_material_type	OSDR material type: Adrenal glands- both sides	True	OSD-98/Mmus_C57-6J_ADR_GC_Rep3_M35
OSD-98	OSD-98_transcription-profiling_rna-sequencing-(rna-seq)_Illumina HiSeq 4000	Mmus_C57-6J_ADR_GC_Rep4_M36	RNA Sequencing (RNA-Seq)		RR-1	Spaceflight Study	NaN	Adrenal glands- both sides	Mus musculus	Female	C57BL/6J	Ground Control	unnormalized counts	GLDS-98_rna_seq_RSEM_Unnormalized_Counts_GLbulkRNAseq.csv	https://visualization.osdr.nasa.gov/biodata/api/v2/query/metadata/?study.characteristics.organism=mus%20musculus&study.factor%20value.spaceflight=Space%20Flight|Ground%20Control&file.datatype=unnormalized%20counts&id.accession&id.assay%20name&id.sample%20name&investigation.study%20assays.study%20assay%20technology%20type&investigation.study.comment.data%20source%20accession&investigation.study.comment.project%20identifier&investigation.study.comment.project%20type&study.characteristics.material%20type&study.characteristics.organism&study.characteristics.sex&study.characteristics.strain&study.characteristics.genotype&study.factor%20value.spaceflight&file.datatype&file.filename&format=csv	Mmus_C57-6J_ADR_GC_Rep4_M36	ground_control	adrenal_gland	osdr_api_material_type	OSDR material type: Adrenal glands- both sides	True	OSD-98/Mmus_C57-6J_ADR_GC_Rep4_M36
OSD-98	OSD-98_transcription-profiling_rna-sequencing-(rna-seq)_Illumina HiSeq 4000	Mmus_C57-6J_ADR_GC_Rep5_M37	RNA Sequencing (RNA-Seq)		RR-1	Spaceflight Study	NaN	Adrenal glands- both sides	Mus musculus	Female	C57BL/6J	Ground Control	unnormalized counts	GLDS-98_rna_seq_RSEM_Unnormalized_Counts_GLbulkRNAseq.csv	https://visualization.osdr.nasa.gov/biodata/api/v2/query/metadata/?study.characteristics.organism=mus%20musculus&study.factor%20value.spaceflight=Space%20Flight|Ground%20Control&file.datatype=unnormalized%20counts&id.accession&id.assay%20name&id.sample%20name&investigation.study%20assays.study%20assay%20technology%20type&investigation.study.comment.data%20source%20accession&investigation.study.comment.project%20identifier&investigation.study.comment.project%20type&study.characteristics.material%20type&study.characteristics.organism&study.characteristics.sex&study.characteristics.strain&study.characteristics.genotype&study.factor%20value.spaceflight&file.datatype&file.filename&format=csv	Mmus_C57-6J_ADR_GC_Rep5_M37	ground_control	adrenal_gland	osdr_api_material_type	OSDR material type: Adrenal glands- both sides	True	OSD-98/Mmus_C57-6J_ADR_GC_Rep5_M37
OSD-99	OSD-99_transcription-profiling_rna-sequencing-(rna-seq)_Illumina HiSeq 4000	Mmus_C57-6J_EDL_FLT_Rep1_M23	RNA Sequencing (RNA-Seq)		RR-1	Spaceflight Study	NaN	Extensor digitorum longus- both sides	Mus musculus	Female	C57BL/6J	Space Flight	unnormalized counts	GLDS-99_rna_seq_RSEM_Unnormalized_Counts_GLbulkRNAseq.csv	https://visualization.osdr.nasa.gov/biodata/api/v2/query/metadata/?study.characteristics.organism=mus%20musculus&study.factor%20value.spaceflight=Space%20Flight|Ground%20Control&file.datatype=unnormalized%20counts&id.accession&id.assay%20name&id.sample%20name&investigation.study%20assays.study%20assay%20technology%20type&investigation.study.comment.data%20source%20accession&investigation.study.comment.project%20identifier&investigation.study.comment.project%20type&study.characteristics.material%20type&study.characteristics.organism&study.characteristics.sex&study.characteristics.strain&study.characteristics.genotype&study.factor%20value.spaceflight&file.datatype&file.filename&format=csv	Mmus_C57-6J_EDL_FLT_Rep1_M23	flight	skeletal_muscle	osdr_api_material_type	OSDR material type: Extensor digitorum longus- both sides	True	OSD-99/Mmus_C57-6J_EDL_FLT_Rep1_M23
OSD-99	OSD-99_transcription-profiling_rna-sequencing-(rna-seq)_Illumina HiSeq 4000	Mmus_C57-6J_EDL_FLT_Rep2_M26	RNA Sequencing (RNA-Seq)		RR-1	Spaceflight Study	NaN	Extensor digitorum longus- both sides	Mus musculus	Female	C57BL/6J	Space Flight	unnormalized counts	GLDS-99_rna_seq_RSEM_Unnormalized_Counts_GLbulkRNAseq.csv	https://visualization.osdr.nasa.gov/biodata/api/v2/query/metadata/?study.characteristics.organism=mus%20musculus&study.factor%20value.spaceflight=Space%20Flight|Ground%20Control&file.datatype=unnormalized%20counts&id.accession&id.assay%20name&id.sample%20name&investigation.study%20assays.study%20assay%20technology%20type&investigation.study.comment.data%20source%20accession&investigation.study.comment.project%20identifier&investigation.study.comment.project%20type&study.characteristics.material%20type&study.characteristics.organism&study.characteristics.sex&study.characteristics.strain&study.characteristics.genotype&study.factor%20value.spaceflight&file.datatype&file.filename&format=csv	Mmus_C57-6J_EDL_FLT_Rep2_M26	flight	skeletal_muscle	osdr_api_material_type	OSDR material type: Extensor digitorum longus- both sides	True	OSD-99/Mmus_C57-6J_EDL_FLT_Rep2_M26
OSD-99	OSD-99_transcription-profiling_rna-sequencing-(rna-seq)_Illumina HiSeq 4000	Mmus_C57-6J_EDL_FLT_Rep3_M27	RNA Sequencing (RNA-Seq)		RR-1	Spaceflight Study	NaN	Extensor digitorum longus- both sides	Mus musculus	Female	C57BL/6J	Space Flight	unnormalized counts	GLDS-99_rna_seq_RSEM_Unnormalized_Counts_GLbulkRNAseq.csv	https://visualization.osdr.nasa.gov/biodata/api/v2/query/metadata/?study.characteristics.organism=mus%20musculus&study.factor%20value.spaceflight=Space%20Flight|Ground%20Control&file.datatype=unnormalized%20counts&id.accession&id.assay%20name&id.sample%20name&investigation.study%20assays.study%20assay%20technology%20type&investigation.study.comment.data%20source%20accession&investigation.study.comment.project%20identifier&investigation.study.comment.project%20type&study.characteristics.material%20type&study.characteristics.organism&study.characteristics.sex&study.characteristics.strain&study.characteristics.genotype&study.factor%20value.spaceflight&file.datatype&file.filename&format=csv	Mmus_C57-6J_EDL_FLT_Rep3_M27	flight	skeletal_muscle	osdr_api_material_type	OSDR material type: Extensor digitorum longus- both sides	True	OSD-99/Mmus_C57-6J_EDL_FLT_Rep3_M27
OSD-99	OSD-99_transcription-profiling_rna-sequencing-(rna-seq)_Illumina HiSeq 4000	Mmus_C57-6J_EDL_FLT_Rep4_M28	RNA Sequencing (RNA-Seq)		RR-1	Spaceflight Study	NaN	Extensor digitorum longus- both sides	Mus musculus	Female	C57BL/6J	Space Flight	unnormalized counts	GLDS-99_rna_seq_RSEM_Unnormalized_Counts_GLbulkRNAseq.csv	https://visualization.osdr.nasa.gov/biodata/api/v2/query/metadata/?study.characteristics.organism=mus%20musculus&study.factor%20value.spaceflight=Space%20Flight|Ground%20Control&file.datatype=unnormalized%20counts&id.accession&id.assay%20name&id.sample%20name&investigation.study%20assays.study%20assay%20technology%20type&investigation.study.comment.data%20source%20accession&investigation.study.comment.project%20identifier&investigation.study.comment.project%20type&study.characteristics.material%20type&study.characteristics.organism&study.characteristics.sex&study.characteristics.strain&study.characteristics.genotype&study.factor%20value.spaceflight&file.datatype&file.filename&format=csv	Mmus_C57-6J_EDL_FLT_Rep4_M28	flight	skeletal_muscle	osdr_api_material_type	OSDR material type: Extensor digitorum longus- both sides	True	OSD-99/Mmus_C57-6J_EDL_FLT_Rep4_M28
OSD-99	OSD-99_transcription-profiling_rna-sequencing-(rna-seq)_Illumina HiSeq 4000	Mmus_C57-6J_EDL_FLT_Rep5_M29	RNA Sequencing (RNA-Seq)		RR-1	Spaceflight Study	NaN	Extensor digitorum longus- both sides	Mus musculus	Female	C57BL/6J	Space Flight	unnormalized counts	GLDS-99_rna_seq_RSEM_Unnormalized_Counts_GLbulkRNAseq.csv	https://visualization.osdr.nasa.gov/biodata/api/v2/query/metadata/?study.characteristics.organism=mus%20musculus&study.factor%20value.spaceflight=Space%20Flight|Ground%20Control&file.datatype=unnormalized%20counts&id.accession&id.assay%20name&id.sample%20name&investigation.study%20assays.study%20assay%20technology%20type&investigation.study.comment.data%20source%20accession&investigation.study.comment.project%20identifier&investigation.study.comment.project%20type&study.characteristics.material%20type&study.characteristics.organism&study.characteristics.sex&study.characteristics.strain&study.characteristics.genotype&study.factor%20value.spaceflight&file.datatype&file.filename&format=csv	Mmus_C57-6J_EDL_FLT_Rep5_M29	flight	skeletal_muscle	osdr_api_material_type	OSDR material type: Extensor digitorum longus- both sides	True	OSD-99/Mmus_C57-6J_EDL_FLT_Rep5_M29
OSD-99	OSD-99_transcription-profiling_rna-sequencing-(rna-seq)_Illumina HiSeq 4000	Mmus_C57-6J_EDL_FLT_Rep6_M30	RNA Sequencing (RNA-Seq)		RR-1	Spaceflight Study	NaN	Extensor digitorum longus- both sides	Mus musculus	Female	C57BL/6J	Space Flight	unnormalized counts	GLDS-99_rna_seq_RSEM_Unnormalized_Counts_GLbulkRNAseq.csv	https://visualization.osdr.nasa.gov/biodata/api/v2/query/metadata/?study.characteristics.organism=mus%20musculus&study.factor%20value.spaceflight=Space%20Flight|Ground%20Control&file.datatype=unnormalized%20counts&id.accession&id.assay%20name&id.sample%20name&investigation.study%20assays.study%20assay%20technology%20type&investigation.study.comment.data%20source%20accession&investigation.study.comment.project%20identifier&investigation.study.comment.project%20type&study.characteristics.material%20type&study.characteristics.organism&study.characteristics.sex&study.characteristics.strain&study.characteristics.genotype&study.factor%20value.spaceflight&file.datatype&file.filename&format=csv	Mmus_C57-6J_EDL_FLT_Rep6_M30	flight	skeletal_muscle	osdr_api_material_type	OSDR material type: Extensor digitorum longus- both sides	True	OSD-99/Mmus_C57-6J_EDL_FLT_Rep6_M30
OSD-99	OSD-99_transcription-profiling_rna-sequencing-(rna-seq)_Illumina HiSeq 4000	Mmus_C57-6J_EDL_GC_Rep1_M31	RNA Sequencing (RNA-Seq)		RR-1	Spaceflight Study	NaN	Extensor digitorum longus- both sides	Mus musculus	Female	C57BL/6J	Ground Control	unnormalized counts	GLDS-99_rna_seq_RSEM_Unnormalized_Counts_GLbulkRNAseq.csv	https://visualization.osdr.nasa.gov/biodata/api/v2/query/metadata/?study.characteristics.organism=mus%20musculus&study.factor%20value.spaceflight=Space%20Flight|Ground%20Control&file.datatype=unnormalized%20counts&id.accession&id.assay%20name&id.sample%20name&investigation.study%20assays.study%20assay%20technology%20type&investigation.study.comment.data%20source%20accession&investigation.study.comment.project%20identifier&investigation.study.comment.project%20type&study.characteristics.material%20type&study.characteristics.organism&study.characteristics.sex&study.characteristics.strain&study.characteristics.genotype&study.factor%20value.spaceflight&file.datatype&file.filename&format=csv	Mmus_C57-6J_EDL_GC_Rep1_M31	ground_control	skeletal_muscle	osdr_api_material_type	OSDR material type: Extensor digitorum longus- both sides	True	OSD-99/Mmus_C57-6J_EDL_GC_Rep1_M31
OSD-99	OSD-99_transcription-profiling_rna-sequencing-(rna-seq)_Illumina HiSeq 4000	Mmus_C57-6J_EDL_GC_Rep2_M32	RNA Sequencing (RNA-Seq)		RR-1	Spaceflight Study	NaN	Extensor digitorum longus- both sides	Mus musculus	Female	C57BL/6J	Ground Control	unnormalized counts	GLDS-99_rna_seq_RSEM_Unnormalized_Counts_GLbulkRNAseq.csv	https://visualization.osdr.nasa.gov/biodata/api/v2/query/metadata/?study.characteristics.organism=mus%20musculus&study.factor%20value.spaceflight=Space%20Flight|Ground%20Control&file.datatype=unnormalized%20counts&id.accession&id.assay%20name&id.sample%20name&investigation.study%20assays.study%20assay%20technology%20type&investigation.study.comment.data%20source%20accession&investigation.study.comment.project%20identifier&investigation.study.comment.project%20type&study.characteristics.material%20type&study.characteristics.organism&study.characteristics.sex&study.characteristics.strain&study.characteristics.genotype&study.factor%20value.spaceflight&file.datatype&file.filename&format=csv	Mmus_C57-6J_EDL_GC_Rep2_M32	ground_control	skeletal_muscle	osdr_api_material_type	OSDR material type: Extensor digitorum longus- both sides	True	OSD-99/Mmus_C57-6J_EDL_GC_Rep2_M32
