location	term	study_count	accessions	cluster_count	best_fdr_bh	max_overlap	example_clusters
GC	REACTOME_NUCLEAR_SIGNALING_BY_ERBB4	5	OSD-168,OSD-245,OSD-379,OSD-463,OSD-48	5	2.292384394517715e-05	22	OSD-168:GC2;OSD-379:GC1;OSD-48:GC1;OSD-463:GC1;OSD-245:GC4
GC	REACTOME_GLUCURONIDATION	5	OSD-168,OSD-245,OSD-379,OSD-463,OSD-48	5	2.428737677002985e-05	6	OSD-168:GC8;OSD-379:GC5;OSD-245:GC7;OSD-48:GC3;OSD-463:GC4
GC	REACTOME_PROLONGED_ERK_ACTIVATION_EVENTS	5	OSD-168,OSD-245,OSD-379,OSD-463,OSD-48	10	2.4410570070365325e-05	9	OSD-168:GC5;OSD-379:GC5;OSD-48:GC3;OSD-245:GC9;OSD-245:GC5;OSD-379:GC6;OSD-48:GC2;OSD-168:GC4
FLT	REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS	5	OSD-168,OSD-245,OSD-379,OSD-463,OSD-48	5	2.6286631425097174e-05	5	OSD-463:FLT6;OSD-168:FLT7;OSD-379:FLT8;OSD-48:FLT10;OSD-245:FLT8
GC	REACTOME_LYSOSOME_VESICLE_BIOGENESIS	5	OSD-168,OSD-245,OSD-379,OSD-463,OSD-48	6	3.238013619173074e-05	10	OSD-463:GC4;OSD-379:GC5;OSD-245:GC7;OSD-168:GC5;OSD-245:GC5;OSD-48:GC3
FLT	REACTOME_LAGGING_STRAND_SYNTHESIS	5	OSD-137,OSD-168,OSD-245,OSD-379,OSD-48	5	3.4063505997235345e-05	12	OSD-48:FLT1;OSD-137:FLT2;OSD-379:FLT1;OSD-245:FLT4;OSD-168:FLT3
FLT	REACTOME_G_ALPHA1213_SIGNALLING_EVENTS	5	OSD-137,OSD-168,OSD-245,OSD-379,OSD-48	6	3.98686135073311e-05	20	OSD-168:FLT4;OSD-48:FLT7;OSD-137:FLT3;OSD-379:FLT6;OSD-245:FLT9;OSD-48:FLT11
GC	REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION	5	OSD-168,OSD-245,OSD-379,OSD-463,OSD-48	6	6.428505935899882e-05	14	OSD-168:GC2;OSD-379:GC1;OSD-245:GC4;OSD-48:GC1;OSD-463:GC1;OSD-463:GC3
GC	REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	5	OSD-137,OSD-168,OSD-379,OSD-463,OSD-48	7	6.967119747158302e-05	15	OSD-379:GC3;OSD-137:GC2;OSD-168:GC3;OSD-463:GC2;OSD-463:GC8;OSD-48:GC6;OSD-48:GC4
GC	REACTOME_ARMS_MEDIATED_ACTIVATION	5	OSD-168,OSD-245,OSD-379,OSD-463,OSD-48	7	7.564342524455218e-05	8	OSD-168:GC5;OSD-379:GC5;OSD-48:GC3;OSD-245:GC9;OSD-245:GC5;OSD-463:GC4;OSD-379:GC6
GC	REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING	5	OSD-137,OSD-168,OSD-245,OSD-379,OSD-463	6	7.639375413267905e-05	9	OSD-137:GC6;OSD-463:GC4;OSD-245:GC7;OSD-168:GC8;OSD-379:GC5;OSD-245:GC8
FLT	REACTOME_REGULATION_OF_COMPLEMENT_CASCADE	5	OSD-137,OSD-168,OSD-245,OSD-379,OSD-463	5	8.425260529942459e-05	5	OSD-463:FLT6;OSD-168:FLT7;OSD-379:FLT8;OSD-245:FLT8;OSD-137:FLT3
GC	REACTOME_NEGATIVE_REGULATORS_OF_RIG_I_MDA5_SIGNALING	5	OSD-137,OSD-168,OSD-379,OSD-463,OSD-48	8	8.882009354931755e-05	12	OSD-48:GC3;OSD-463:GC7;OSD-168:GC5;OSD-137:GC5;OSD-137:GC6;OSD-379:GC5;OSD-168:GC4;OSD-379:GC6
FLT	REACTOME_INTEGRIN_ALPHAIIB_BETA3_SIGNALING	5	OSD-137,OSD-168,OSD-379,OSD-463,OSD-48	5	9.833857248023099e-05	11	OSD-137:FLT3;OSD-48:FLT5;OSD-379:FLT6;OSD-168:FLT4;OSD-463:FLT2
FLT	REACTOME_RAP1_SIGNALLING	5	OSD-137,OSD-168,OSD-379,OSD-463,OSD-48	5	0.0001215648998528506	8	OSD-137:FLT3;OSD-168:FLT4;OSD-379:FLT6;OSD-48:FLT7;OSD-463:FLT4
FLT	REACTOME_G_ALPHA_S_SIGNALLING_EVENTS	5	OSD-168,OSD-245,OSD-379,OSD-463,OSD-48	6	0.00012428694982428073	36	OSD-463:FLT8;OSD-379:FLT0;OSD-168:FLT11;OSD-48:FLT2;OSD-245:FLT2;OSD-48:FLT6
GC	REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION	5	OSD-137,OSD-168,OSD-245,OSD-379,OSD-463	7	0.00014890434898914555	10	OSD-137:GC6;OSD-463:GC4;OSD-168:GC8;OSD-379:GC9;OSD-379:GC5;OSD-168:GC5;OSD-245:GC7
FLT	REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_LAGGING_STRAND	5	OSD-137,OSD-168,OSD-245,OSD-379,OSD-48	5	0.00017950391858262107	10	OSD-48:FLT1;OSD-137:FLT2;OSD-379:FLT1;OSD-245:FLT4;OSD-168:FLT5
GC	REACTOME_INTEGRIN_ALPHAIIB_BETA3_SIGNALING	5	OSD-168,OSD-245,OSD-379,OSD-463,OSD-48	7	0.00020342848449074637	11	OSD-48:GC3;OSD-379:GC5;OSD-463:GC4;OSD-245:GC7;OSD-168:GC5;OSD-463:GC7;OSD-245:GC5
GC	REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER	5	OSD-168,OSD-245,OSD-379,OSD-463,OSD-48	6	0.00020346812719527105	16	OSD-48:GC2;OSD-463:GC3;OSD-168:GC4;OSD-463:GC9;OSD-379:GC6;OSD-245:GC2
GC	REACTOME_RNA_POL_III_CHAIN_ELONGATION	5	OSD-137,OSD-245,OSD-379,OSD-463,OSD-48	5	0.00022134479094943198	6	OSD-48:GC7;OSD-137:GC1;OSD-379:GC4;OSD-463:GC3;OSD-245:GC2
GC	REACTOME_SOS_MEDIATED_SIGNALLING	5	OSD-168,OSD-245,OSD-379,OSD-463,OSD-48	8	0.0002370018717026964	7	OSD-168:GC5;OSD-379:GC5;OSD-463:GC3;OSD-379:GC6;OSD-245:GC5;OSD-48:GC3;OSD-48:GC2;OSD-168:GC4
FLT	REACTOME_ENOS_ACTIVATION_AND_REGULATION	5	OSD-137,OSD-168,OSD-379,OSD-463,OSD-48	6	0.00023779718590467212	9	OSD-137:FLT3;OSD-168:FLT4;OSD-48:FLT7;OSD-379:FLT5;OSD-48:FLT5;OSD-463:FLT2
FLT	REACTOME_BASE_EXCISION_REPAIR	5	OSD-137,OSD-168,OSD-245,OSD-379,OSD-48	5	0.00025395889295236996	11	OSD-137:FLT2;OSD-379:FLT1;OSD-245:FLT4;OSD-168:FLT5;OSD-48:FLT3
GC	REACTOME_SMOOTH_MUSCLE_CONTRACTION	5	OSD-168,OSD-245,OSD-379,OSD-463,OSD-48	5	0.0002939527320134011	10	OSD-48:GC3;OSD-463:GC4;OSD-379:GC5;OSD-245:GC7;OSD-168:GC5
FLT	REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	5	OSD-137,OSD-168,OSD-245,OSD-379,OSD-48	7	0.00031824175050698813	60	OSD-137:FLT0;OSD-168:FLT0;OSD-48:FLT12;OSD-379:FLT0;OSD-245:FLT2;OSD-48:FLT4;OSD-48:FLT6
FLT	REACTOME_RNA_POL_III_TRANSCRIPTION	5	OSD-137,OSD-168,OSD-245,OSD-463,OSD-48	7	0.00033384531447270307	12	OSD-48:FLT3;OSD-463:FLT1;OSD-168:FLT2;OSD-137:FLT2;OSD-168:FLT5;OSD-137:FLT7;OSD-245:FLT1
GC	REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	5	OSD-168,OSD-245,OSD-379,OSD-463,OSD-48	6	0.00035714437567862227	19	OSD-245:GC0;OSD-48:GC0;OSD-379:GC0;OSD-245:GC11;OSD-168:GC0;OSD-463:GC0
FLT	REACTOME_REGULATION_OF_HYPOXIA_INDUCIBLE_FACTOR_HIF_BY_OXYGEN	5	OSD-137,OSD-168,OSD-245,OSD-379,OSD-463	6	0.0003639919926197138	9	OSD-137:FLT3;OSD-379:FLT5;OSD-168:FLT4;OSD-245:FLT3;OSD-463:FLT2;OSD-463:FLT4
GC	REACTOME_RNA_POL_I_TRANSCRIPTION_TERMINATION	5	OSD-137,OSD-168,OSD-245,OSD-379,OSD-463	7	0.0003670496783496443	9	OSD-137:GC1;OSD-245:GC2;OSD-379:GC7;OSD-168:GC3;OSD-463:GC3;OSD-137:GC4;OSD-463:GC2
GC	REACTOME_PI_METABOLISM	5	OSD-137,OSD-168,OSD-245,OSD-379,OSD-48	11	0.0003720382715405631	19	OSD-48:GC2;OSD-379:GC6;OSD-168:GC5;OSD-245:GC5;OSD-168:GC4;OSD-137:GC5;OSD-137:GC7;OSD-379:GC4
FLT	REACTOME_ARMS_MEDIATED_ACTIVATION	5	OSD-137,OSD-168,OSD-245,OSD-379,OSD-463	6	0.00039030940797622673	8	OSD-168:FLT4;OSD-379:FLT6;OSD-463:FLT4;OSD-245:FLT3;OSD-137:FLT3;OSD-463:FLT2
FLT	REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY	5	OSD-137,OSD-168,OSD-245,OSD-379,OSD-48	5	0.0003990944545207579	10	OSD-137:FLT2;OSD-379:FLT1;OSD-245:FLT4;OSD-168:FLT5;OSD-48:FLT1
GC	REACTOME_KINESINS	5	OSD-137,OSD-168,OSD-245,OSD-379,OSD-48	5	0.0005522770626127433	13	OSD-168:GC0;OSD-379:GC8;OSD-48:GC0;OSD-245:GC3;OSD-137:GC3
GC	REACTOME_IRON_UPTAKE_AND_TRANSPORT	5	OSD-137,OSD-245,OSD-379,OSD-463,OSD-48	7	0.0006114938783401902	11	OSD-245:GC5;OSD-379:GC6;OSD-463:GC4;OSD-48:GC3;OSD-137:GC5;OSD-48:GC2;OSD-463:GC7
GC	REACTOME_SHC1_EVENTS_IN_EGFR_SIGNALING	5	OSD-168,OSD-245,OSD-379,OSD-463,OSD-48	8	0.0006266047823875373	7	OSD-379:GC5;OSD-245:GC5;OSD-48:GC3;OSD-168:GC5;OSD-379:GC6;OSD-168:GC4;OSD-48:GC2;OSD-463:GC3
GC	REACTOME_UNWINDING_OF_DNA	5	OSD-168,OSD-245,OSD-379,OSD-463,OSD-48	6	0.0006857611339221786	6	OSD-463:GC8;OSD-48:GC6;OSD-379:GC3;OSD-245:GC3;OSD-168:GC3;OSD-168:GC6
FLT	REACTOME_RNA_POL_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER	5	OSD-137,OSD-168,OSD-245,OSD-463,OSD-48	7	0.0007730237014648274	11	OSD-48:FLT3;OSD-137:FLT2;OSD-463:FLT1;OSD-168:FLT5;OSD-168:FLT2;OSD-245:FLT7;OSD-245:FLT1
FLT	REACTOME_POL_SWITCHING	5	OSD-137,OSD-168,OSD-245,OSD-379,OSD-48	5	0.0008385876896037292	8	OSD-137:FLT2;OSD-379:FLT1;OSD-48:FLT1;OSD-245:FLT4;OSD-168:FLT5
GC	REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS	5	OSD-137,OSD-168,OSD-245,OSD-379,OSD-48	6	0.0009092690007231562	95	OSD-137:GC0;OSD-245:GC0;OSD-48:GC0;OSD-168:GC1;OSD-379:GC2;OSD-168:GC0
FLT	REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION	5	OSD-137,OSD-168,OSD-245,OSD-463,OSD-48	5	0.0009518073490296979	10	OSD-463:FLT1;OSD-245:FLT1;OSD-137:FLT2;OSD-168:FLT5;OSD-48:FLT3
GC	REACTOME_BASE_EXCISION_REPAIR	5	OSD-137,OSD-168,OSD-245,OSD-379,OSD-48	6	0.0009695135790660089	7	OSD-48:GC7;OSD-245:GC2;OSD-168:GC6;OSD-137:GC2;OSD-245:GC3;OSD-379:GC3
FLT	REACTOME_LOSS_OF_NLP_FROM_MITOTIC_CENTROSOMES	5	OSD-137,OSD-168,OSD-245,OSD-463,OSD-48	9	0.0009723130598284368	17	OSD-48:FLT3;OSD-168:FLT5;OSD-168:FLT4;OSD-137:FLT3;OSD-137:FLT2;OSD-245:FLT1;OSD-463:FLT4;OSD-245:FLT3
FLT	REACTOME_RNA_POL_III_TRANSCRIPTION_INITIATION_FROM_TYPE_2_PROMOTER	5	OSD-137,OSD-168,OSD-245,OSD-463,OSD-48	5	0.0009723130598284368	9	OSD-48:FLT3;OSD-168:FLT2;OSD-463:FLT1;OSD-137:FLT7;OSD-245:FLT1
GC	REACTOME_PTM_GAMMA_CARBOXYLATION_HYPUSINE_FORMATION_AND_ARYLSULFATASE_ACTIVATION	5	OSD-168,OSD-245,OSD-379,OSD-463,OSD-48	5	0.0009915005999272318	7	OSD-379:GC9;OSD-245:GC7;OSD-463:GC4;OSD-168:GC8;OSD-48:GC3
GC	REACTOME_GLYCOLYSIS	5	OSD-168,OSD-245,OSD-379,OSD-463,OSD-48	5	0.0009942793098789368	9	OSD-463:GC4;OSD-245:GC7;OSD-168:GC8;OSD-48:GC3;OSD-379:GC5
GC	REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION	5	OSD-168,OSD-245,OSD-379,OSD-463,OSD-48	6	0.0009987698992867434	12	OSD-48:GC3;OSD-379:GC5;OSD-245:GC7;OSD-463:GC4;OSD-168:GC8;OSD-168:GC5
GC	REACTOME_SIGNALING_BY_CONSTITUTIVELY_ACTIVE_EGFR	5	OSD-168,OSD-245,OSD-379,OSD-463,OSD-48	7	0.0010008279916637376	8	OSD-48:GC3;OSD-379:GC5;OSD-168:GC5;OSD-463:GC4;OSD-463:GC7;OSD-245:GC5;OSD-168:GC4
FLT	REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	5	OSD-137,OSD-168,OSD-245,OSD-379,OSD-48	5	0.0010282358353433593	24	OSD-137:FLT0;OSD-379:FLT2;OSD-168:FLT3;OSD-48:FLT1;OSD-245:FLT4
GC	REACTOME_SIGNAL_TRANSDUCTION_BY_L1	5	OSD-168,OSD-245,OSD-379,OSD-463,OSD-48	5	0.0010350301975907913	10	OSD-379:GC5;OSD-245:GC5;OSD-168:GC5;OSD-48:GC3;OSD-463:GC4
GC	REACTOME_SHC_MEDIATED_SIGNALLING	5	OSD-168,OSD-245,OSD-379,OSD-463,OSD-48	8	0.0010535116923310768	6	OSD-245:GC5;OSD-168:GC5;OSD-379:GC5;OSD-48:GC3;OSD-379:GC6;OSD-168:GC4;OSD-48:GC2;OSD-463:GC3
GC	REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	5	OSD-137,OSD-168,OSD-245,OSD-379,OSD-48	6	0.0010896630772092362	24	OSD-168:GC8;OSD-379:GC9;OSD-245:GC7;OSD-137:GC9;OSD-48:GC9;OSD-137:GC10
FLT	REACTOME_MITOTIC_G2_G2_M_PHASES	5	OSD-137,OSD-168,OSD-245,OSD-463,OSD-48	8	0.0010976295915430647	22	OSD-48:FLT3;OSD-168:FLT5;OSD-168:FLT4;OSD-137:FLT2;OSD-245:FLT1;OSD-463:FLT1;OSD-137:FLT3;OSD-245:FLT3
FLT	REACTOME_IL_2_SIGNALING	5	OSD-137,OSD-168,OSD-379,OSD-463,OSD-48	6	0.0011715751058797162	11	OSD-48:FLT11;OSD-463:FLT2;OSD-168:FLT4;OSD-137:FLT4;OSD-379:FLT5;OSD-168:FLT2
GC	REACTOME_REGULATION_OF_IFNG_SIGNALING	5	OSD-137,OSD-168,OSD-379,OSD-463,OSD-48	5	0.00126579165295228	7	OSD-168:GC7;OSD-463:GC3;OSD-137:GC4;OSD-379:GC4;OSD-48:GC2
GC	REACTOME_PI3K_CASCADE	5	OSD-168,OSD-245,OSD-379,OSD-463,OSD-48	8	0.00127048207021995	19	OSD-168:GC5;OSD-379:GC5;OSD-463:GC4;OSD-48:GC2;OSD-48:GC3;OSD-168:GC4;OSD-245:GC5;OSD-463:GC9
GC	REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE	5	OSD-137,OSD-168,OSD-245,OSD-379,OSD-463	6	0.0013168531695287615	7	OSD-137:GC6;OSD-168:GC8;OSD-463:GC4;OSD-245:GC7;OSD-245:GC8;OSD-379:GC5
FLT	REACTOME_SYNTHESIS_OF_PIPS_AT_THE_EARLY_ENDOSOME_MEMBRANE	5	OSD-137,OSD-168,OSD-245,OSD-379,OSD-463	5	0.0013425332189606696	7	OSD-168:FLT2;OSD-379:FLT3;OSD-137:FLT4;OSD-463:FLT1;OSD-245:FLT1
FLT	REACTOME_PI3K_CASCADE	5	OSD-137,OSD-168,OSD-379,OSD-463,OSD-48	10	0.001410033152309696	18	OSD-137:FLT3;OSD-168:FLT4;OSD-48:FLT11;OSD-379:FLT3;OSD-463:FLT1;OSD-48:FLT5;OSD-463:FLT4;OSD-137:FLT4
GC	REACTOME_TRANSPORT_OF_MATURE_MRNA_DERIVED_FROM_AN_INTRONLESS_TRANSCRIPT	5	OSD-137,OSD-168,OSD-379,OSD-463,OSD-48	7	0.0015606002357250069	10	OSD-379:GC6;OSD-137:GC5;OSD-48:GC7;OSD-168:GC4;OSD-463:GC3;OSD-48:GC2;OSD-168:GC3
FLT	REACTOME_SPHINGOLIPID_METABOLISM	5	OSD-137,OSD-168,OSD-245,OSD-379,OSD-463	7	0.001653698995074638	18	OSD-168:FLT2;OSD-137:FLT9;OSD-463:FLT2;OSD-245:FLT3;OSD-379:FLT3;OSD-137:FLT3;OSD-245:FLT1
FLT	REACTOME_ABCA_TRANSPORTERS_IN_LIPID_HOMEOSTASIS	5	OSD-137,OSD-168,OSD-245,OSD-463,OSD-48	5	0.001709513639636661	6	OSD-48:FLT7;OSD-137:FLT3;OSD-463:FLT2;OSD-168:FLT4;OSD-245:FLT3
GC	REACTOME_CTLA4_INHIBITORY_SIGNALING	5	OSD-137,OSD-168,OSD-245,OSD-379,OSD-463	5	0.0017120040956237893	7	OSD-463:GC7;OSD-379:GC5;OSD-137:GC7;OSD-168:GC5;OSD-245:GC5
FLT	REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION	5	OSD-137,OSD-168,OSD-379,OSD-463,OSD-48	6	0.0017403087439202295	11	OSD-137:FLT3;OSD-48:FLT5;OSD-463:FLT6;OSD-168:FLT7;OSD-379:FLT6;OSD-168:FLT4
GC	REACTOME_G_ALPHA_S_SIGNALLING_EVENTS	5	OSD-137,OSD-168,OSD-245,OSD-379,OSD-48	5	0.0017449518700759059	65	OSD-48:GC5;OSD-137:GC0;OSD-168:GC1;OSD-245:GC0;OSD-379:GC2
FLT	REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	5	OSD-137,OSD-245,OSD-379,OSD-463,OSD-48	9	0.0018877836307226196	25	OSD-463:FLT7;OSD-245:FLT4;OSD-48:FLT1;OSD-137:FLT3;OSD-463:FLT2;OSD-245:FLT10;OSD-379:FLT6;OSD-48:FLT11
FLT	REACTOME_SIGNAL_TRANSDUCTION_BY_L1	5	OSD-137,OSD-168,OSD-379,OSD-463,OSD-48	5	0.0019377645837815253	9	OSD-137:FLT8;OSD-379:FLT6;OSD-168:FLT4;OSD-48:FLT7;OSD-463:FLT4
FLT	REACTOME_CTLA4_INHIBITORY_SIGNALING	5	OSD-137,OSD-168,OSD-245,OSD-379,OSD-463	5	0.001954638105636928	8	OSD-137:FLT3;OSD-379:FLT5;OSD-168:FLT4;OSD-463:FLT4;OSD-245:FLT3
FLT	REACTOME_DOUBLE_STRAND_BREAK_REPAIR	5	OSD-137,OSD-245,OSD-379,OSD-463,OSD-48	7	0.0019820011440281338	10	OSD-379:FLT3;OSD-245:FLT1;OSD-463:FLT1;OSD-137:FLT2;OSD-48:FLT3;OSD-48:FLT1;OSD-379:FLT1
FLT	REACTOME_SIGNALING_BY_RHO_GTPASES	5	OSD-137,OSD-168,OSD-245,OSD-379,OSD-463	6	0.0022229194637622567	28	OSD-168:FLT4;OSD-245:FLT9;OSD-137:FLT2;OSD-137:FLT3;OSD-379:FLT5;OSD-463:FLT2
FLT	REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS	5	OSD-137,OSD-168,OSD-245,OSD-379,OSD-463	5	0.0023244889763121535	7	OSD-168:FLT2;OSD-137:FLT4;OSD-379:FLT3;OSD-463:FLT1;OSD-245:FLT1
FLT	REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY	5	OSD-137,OSD-168,OSD-245,OSD-379,OSD-463	5	0.002530640352609102	13	OSD-379:FLT5;OSD-137:FLT3;OSD-245:FLT4;OSD-168:FLT4;OSD-463:FLT2
FLT	REACTOME_GLYCOSPHINGOLIPID_METABOLISM	5	OSD-137,OSD-168,OSD-379,OSD-463,OSD-48	6	0.00260885707240308	11	OSD-137:FLT9;OSD-168:FLT2;OSD-379:FLT3;OSD-137:FLT2;OSD-463:FLT2;OSD-48:FLT8
FLT	REACTOME_L1CAM_INTERACTIONS	5	OSD-137,OSD-168,OSD-245,OSD-379,OSD-48	8	0.002610572998492272	18	OSD-168:FLT4;OSD-379:FLT6;OSD-245:FLT9;OSD-137:FLT3;OSD-137:FLT8;OSD-48:FLT5;OSD-48:FLT7;OSD-379:FLT5
FLT	REACTOME_RNA_POL_I_TRANSCRIPTION_TERMINATION	5	OSD-137,OSD-168,OSD-245,OSD-463,OSD-48	6	0.0027429089112405206	8	OSD-168:FLT5;OSD-48:FLT3;OSD-137:FLT2;OSD-463:FLT1;OSD-245:FLT1;OSD-245:FLT7
GC	REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS	5	OSD-168,OSD-245,OSD-379,OSD-463,OSD-48	7	0.002768925985074127	11	OSD-245:GC2;OSD-48:GC2;OSD-379:GC7;OSD-168:GC3;OSD-463:GC3;OSD-168:GC4;OSD-379:GC5
FLT	REACTOME_EGFR_DOWNREGULATION	5	OSD-137,OSD-168,OSD-245,OSD-463,OSD-48	7	0.0028122912579806435	8	OSD-137:FLT8;OSD-463:FLT6;OSD-48:FLT10;OSD-168:FLT4;OSD-245:FLT3;OSD-137:FLT4;OSD-168:FLT2
GC	REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE	5	OSD-137,OSD-168,OSD-245,OSD-379,OSD-463	7	0.0028863517805085216	15	OSD-379:GC3;OSD-168:GC5;OSD-245:GC5;OSD-137:GC2;OSD-137:GC6;OSD-463:GC3;OSD-463:GC2
GC	REACTOME_SIGNALING_BY_HIPPO	5	OSD-168,OSD-245,OSD-379,OSD-463,OSD-48	5	0.0029494114246473267	9	OSD-463:GC3;OSD-48:GC2;OSD-168:GC5;OSD-379:GC5;OSD-245:GC6
GC	REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS	5	OSD-137,OSD-168,OSD-379,OSD-463,OSD-48	6	0.0029917650584763865	9	OSD-168:GC5;OSD-379:GC5;OSD-463:GC7;OSD-48:GC3;OSD-137:GC5;OSD-168:GC4
GC	REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION	5	OSD-137,OSD-245,OSD-379,OSD-463,OSD-48	6	0.003142042549334618	8	OSD-245:GC2;OSD-379:GC7;OSD-463:GC2;OSD-48:GC4;OSD-137:GC1;OSD-379:GC4
GC	REACTOME_TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX	5	OSD-168,OSD-245,OSD-379,OSD-463,OSD-48	5	0.003243071771813029	8	OSD-48:GC3;OSD-463:GC7;OSD-379:GC5;OSD-245:GC5;OSD-168:GC5
GC	REACTOME_MITOTIC_PROMETAPHASE	5	OSD-168,OSD-245,OSD-379,OSD-463,OSD-48	5	0.0033146846101202473	21	OSD-379:GC5;OSD-463:GC7;OSD-245:GC3;OSD-48:GC2;OSD-168:GC5
GC	REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS	5	OSD-168,OSD-245,OSD-379,OSD-463,OSD-48	6	0.003628986454827844	11	OSD-245:GC3;OSD-379:GC5;OSD-168:GC5;OSD-463:GC7;OSD-48:GC3;OSD-245:GC5
GC	REACTOME_TCR_SIGNALING	5	OSD-137,OSD-168,OSD-245,OSD-379,OSD-463	8	0.003651845448951118	11	OSD-379:GC8;OSD-245:GC11;OSD-137:GC7;OSD-245:GC9;OSD-379:GC6;OSD-137:GC4;OSD-463:GC7;OSD-168:GC5
FLT	REACTOME_YAP1_AND_WWTR1_TAZ_STIMULATED_GENE_EXPRESSION	5	OSD-137,OSD-168,OSD-245,OSD-379,OSD-463	5	0.003894674893068817	8	OSD-168:FLT4;OSD-245:FLT3;OSD-137:FLT3;OSD-463:FLT4;OSD-379:FLT5
FLT	REACTOME_CELL_CELL_COMMUNICATION	5	OSD-137,OSD-245,OSD-379,OSD-463,OSD-48	5	0.003969055760606844	18	OSD-463:FLT4;OSD-379:FLT6;OSD-48:FLT7;OSD-245:FLT10;OSD-137:FLT4
FLT	REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS	5	OSD-168,OSD-245,OSD-379,OSD-463,OSD-48	6	0.003975405543148745	11	OSD-463:FLT2;OSD-48:FLT5;OSD-245:FLT4;OSD-48:FLT1;OSD-168:FLT4;OSD-379:FLT6
FLT	REACTOME_TIE2_SIGNALING	5	OSD-137,OSD-168,OSD-245,OSD-379,OSD-463	5	0.004084556537884099	6	OSD-379:FLT5;OSD-463:FLT2;OSD-168:FLT4;OSD-245:FLT3;OSD-137:FLT3
FLT	REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE	5	OSD-137,OSD-168,OSD-245,OSD-379,OSD-463	6	0.004539916536454454	17	OSD-137:FLT3;OSD-168:FLT4;OSD-245:FLT9;OSD-379:FLT1;OSD-137:FLT2;OSD-463:FLT2
GC	REACTOME_SHC1_EVENTS_IN_ERBB4_SIGNALING	5	OSD-168,OSD-245,OSD-379,OSD-463,OSD-48	6	0.004561864816882715	6	OSD-245:GC5;OSD-168:GC5;OSD-379:GC5;OSD-463:GC7;OSD-48:GC3;OSD-379:GC6
FLT	REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	5	OSD-168,OSD-245,OSD-379,OSD-463,OSD-48	6	0.004961311257821363	18	OSD-245:FLT4;OSD-48:FLT11;OSD-379:FLT5;OSD-463:FLT2;OSD-48:FLT5;OSD-168:FLT4
GC	REACTOME_SIGNALING_BY_RHO_GTPASES	5	OSD-137,OSD-245,OSD-379,OSD-463,OSD-48	6	0.005035523820979825	24	OSD-245:GC5;OSD-379:GC6;OSD-137:GC2;OSD-463:GC3;OSD-48:GC2;OSD-137:GC5
FLT	REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING	5	OSD-168,OSD-245,OSD-379,OSD-463,OSD-48	6	0.00518495921534647	8	OSD-463:FLT2;OSD-379:FLT5;OSD-48:FLT5;OSD-168:FLT4;OSD-245:FLT3;OSD-168:FLT2
FLT	REACTOME_GLUCOSE_TRANSPORT	5	OSD-137,OSD-168,OSD-245,OSD-379,OSD-48	8	0.005462025579183592	13	OSD-379:FLT8;OSD-379:FLT9;OSD-245:FLT8;OSD-137:FLT2;OSD-168:FLT7;OSD-245:FLT4;OSD-48:FLT1;OSD-48:FLT3
